1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
21979.531,20944.242,8338.3,6198.275,1655.2845,3301.1218,20222.535,11527.52,15904.055,3477.2385,4027.5396,7374.3496,4167.583,4165.577,22549.557,2273.2961,22078.559,21590.32,4038.2969,12564.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8697645109176315,0.8465611379274405,1.034850480083429,0.9660518695529337,0.546153092987995,0.8607744282634449,0.9212538131054488,1.0242753058800633,0.8133663599025245,0.7587989254814067,0.8446194546243015,1.031260121774982,0.8323365168135397,0.8905416927961258,0.8999743312878159,0.7300878580056875,0.8917634503102836,0.927390880799581,0.8739924830004251,1.0317470642961453
0.3513417644391741,0.3835608782087052,0.2707939800153458,0.08438339320591515,0.03835608782087052,0.05063003592354898,0.32679386823381684,0.22093106584821431,0.38969785226004455,0.06367110578264501,0.03835608782087052,0.17183527343749994,0.08208202793666286,0.10126007184709818,0.34980752092633915,0.036054722551618235,0.3820266346958704,0.3544102514648436,0.03221911376953113,0.252383057861328
0.7886207694469682,0.7676256537712267,0.899062592489754,0.8542539470775767,0.4725504396492002,0.743610034050203,0.8119882822850815,0.8991188704099118,0.7531968387321255,0.676972266782633,0.8113563660900183,0.8988357550807349,0.7423547464124347,0.8095510624501938,0.8079564055315407,0.640577038607617,0.8126926551039255,0.8297369193707151,0.8033079523908162,0.8991188704099118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0012066796215499664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17727314752681078,-0.14393849864516195,-0.06751183671108141,-0.07172193087319823,-0.0009474248841607746,-0.011780972451493454,-0.15215660896903138,-0.09096036290955833,-0.15172766959119954,-0.008882419878853298,-0.005894321177716932,-0.06947916707163326,-0.05779541065257732,-0.05828914873447566,-0.1585532129810039,-0.01618551066270779,-0.1619054403716813,-0.18060917224541573,-0.005894321177716932,-0.12018977959701704
0.009125471944169572,0.002121699161564905,0.0,0.0,0.0,0.0,0.0019110524403940232,0.010696268271035425,0.014307738414877313,0.008008350435341427,0.011530274450686662,0.010413152941858517,0.0,0.009085396696084214,0.013425124219007767,0.0,0.013214489482061609,0.0,0.0,0.0012714783256160267
0.0,-0.004161486145898063,-0.004226308818414015,-0.0019025196722610715,-0.0016108595907264878,-0.0039022433927335953,-0.0017566836393814178,0.0,0.0,0.0,0.0,0.0,-0.002655512491548606,0.0,0.0,-0.0026555005073234383,0.0,-0.002687917835693998,-0.00484966827689437,-0.0008340061796512366
0.04683902957152375,0.06119404735090006,0.03341603934410653,0.012683560354963763,0.01589854759766629,0.0216739405229478,0.04308797356773475,0.0,0.037661401482031565,0.0,0.0,0.0,0.0,0.0036756352817182147,0.022874012042830127,0.015432530625893115,0.009728493373594826,0.06506766202805458,0.032785694680431465,0.009577651929452813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02949529310724408,-0.008123035472580753,-0.014947658473602576,-0.0153948202648575,-0.030766726691696444,-0.006409809029630953,-0.01627971625710911,-0.020736544038230775,0.0,-0.028295221587361752,0.0,0.0,-0.01147406763640868
0.0011984224905354779,0.0,0.0,0.0,0.0,0.0,0.0,0.025094966951809905,0.009060074028447218,0.014045511589074078,0.014285196087181262,0.026533073940452123,0.00786165153791174,0.01521996562979866,0.01910285449913318,0.0,0.02473544020464913,0.0,0.0,0.011576761258571322
-0.04136954437327933,-0.047864994271980876,-0.02375273376241016,-0.007717840839047474,-0.00781371463829017,-0.010785802414817969,-0.032525186393128624,0.0,-0.029625003966033292,0.0,0.0,0.0,0.0,0.0,-0.0201095293911826,-0.007142598043590409,-0.010282464968792926,-0.05718872124834573,-0.0197020657444007,-0.007597998589993882
0.08578359319944795,0.06270498007744707,0.027657999576487846,0.03239228613261824,0.0,0.0,0.07301262150592147,0.0477101836525502,0.06032369221820022,0.0,0.0,0.03733398606603067,0.03684505525623871,0.014853376179427169,0.07371839328325414,0.0,0.07744372315091308,0.09367223640763989,0.0,0.0637164934005654
0.0,0.0,0.0,0.0,-0.02077275237641163,-0.010937992483736059,0.0,0.0,-0.0045133933226750855,-0.011319161143179102,-0.014289024647564208,0.0,0.0,-0.0049416999334124245,0.0,-0.007445546466024577,0.0,0.0,-0.015432530625893337,0.0
22.659997940063477,18.669998168945312,22.889999389648438,8.0,31.92999839782715,32.72000026702881,20.35999870300293,8.610000610351562,31.799999237060547,35.190001487731934,35.519999742507935,0.0,0.0,34.78000020980835,18.930002212524414,29.23000144958496,16.889999389648438,16.93000030517578,34.30000019073486,4.629997253417969
-13.03000259399414,-9.78000259399414,-2.5699996948242188,-5.25,-5.150001525878906,-3.700000762939453,-24.759998321533203,-9.919998168945312,-2.3300018310546875,-0.6199989318847656,-4.310001373291016,-12.71999740600586,-30.259994506835938,0.0,-14.46999740600586,0.0,-5.420001983642578,-15.96999740600586,-5.75,-16.710002899169922
21.909996032714844,26.529998779296875,19.650001525878906,24.70000457763672,15.970001220703125,13.25,25.790000915527344,10.17999267578125,33.80999755859375,10.419998168945312,14.299995422363281,8.650001525878906,2.6599960327148438,14.069999694824219,23.76000213623047,13.389999389648438,31.360000610351562,18.26000213623047,12.260002136230469,18.600006103515625
-5.750007629394531,0.0,0.0,-2.0699996948242188,0.0,-0.529998779296875,-1.7700042724609375,-8.8800048828125,-2.5,-2.5500030517578125,0.0,-3.5199966430664062,-4.590003967285156,0.0,-11.099990844726562,-0.20999908447265625,-0.8499984741210938,-13.759994506835938,-2.9300003051757812,-2.1299972534179688
7.620002746582031,10.370002746582031,9.979995727539062,11.200004577636719,8.909996032714844,10.290000915527344,13.290000915527344,10.930000305175781,12.919998168945312,9.220001220703125,10.279998779296875,8.05999755859375,1.6800003051757812,10.8699951171875,10.029998779296875,8.020004272460938,15.430000305175781,9.949996948242188,8.319999694824219,7.5
-0.6199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0699996948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5700000114738941,0.6289999932050705,0.3739999905228615,0.0,0.5469999797642231,1.0529999434947968,0.0,0.7929999902844429,1.8469999432563782,0.683999989181757,1.0099999979138374,0.0,0.014999985694885254,0.9900000095367432,1.5100000062957406,0.33400000631809235,0.5140000022947788,2.3079999685287476,0.7310000211000443,0.0
-3.2140000872313976,-2.604999914765358,-1.4240000173449516,-3.3059999849647284,-0.2409999929368496,-0.11800000257790089,-3.388999927788973,-0.7749999687075615,-3.61599999666214,-0.24199999496340752,-0.27800000458955765,-1.5689999461174011,-1.690999984741211,-0.9269999861717224,-2.8319998821243644,-0.4530000239610672,-3.3740000687539577,-1.8200000524520874,-0.012000001966953278,-2.6559999398887157
3.9259998202323914,4.405000030994415,4.556999772787094,2.569000005722046,4.560999900102615,4.529999881982803,3.722999781370163,1.4259999692440033,4.573000222444534,4.699000000953674,4.90800017118454,0.1599999964237213,0.0,4.511000066995621,3.2100000977516174,4.4240002036094666,3.202999919652939,1.782000094652176,4.8600002229213715,0.9310000538825989
-1.3040000200271606,-0.4060000106692314,-0.10099999606609344,-0.5339999943971634,-0.23400000482797623,-0.4859999939799309,-3.1759999096393585,-1.4790000021457672,-0.13500000536441803,-0.3309999965131283,-0.48499999940395355,-1.2449999749660492,-3.4480000734329224,-0.19500000774860382,-2.8010000586509705,0.0,-0.5639999955892563,-3.8629998862743378,-0.5659999996423721,-2.1980000138282776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5009999871253967,-0.5829999446868896,-0.5349999666213989,-0.3569999933242798,-0.7360000014305115,-0.6759999990463257,-0.543999969959259,-0.3370000123977661,-0.6239999532699585,-0.6669999957084656,-0.8100000321865082,-0.36299997568130493,-0.531000018119812,-0.60999995470047,-0.39299994707107544,-0.6159999966621399,-0.5400000214576721,-0.39899998903274536,-0.7020000219345093,-0.41100001335144043
0.11429999999999998,0.05639999999999999,0.1074,0.1452,0.10409999999999998,0.12299999999999998,0.1551,0.0768,0.1251,0.141,0.18749999999999997,0.0462,0.09299999999999999,0.09119999999999999,0.12389999999999998,0.0642,0.10439999999999999,0.09029999999999999,0.14129999999999998,0.0924
-0.0867,-0.2718,-0.08009999999999999,-0.13679999999999998,-0.2022,-0.06449999999999999,-0.10619999999999999,-0.2463,-0.16499999999999998,-0.1314,-0.1719,-0.28259999999999996,-0.2103,-0.3408,-0.15869999999999998,-0.4296,-0.3741,-0.38849999999999996,-0.09899999999999999,-0.09989999999999999
0.11639999999999999,0.0987,0.10079999999999999,0.1224,0.0498,0.10439999999999999,0.1422,0.11399999999999999,0.10439999999999999,0.19649999999999998,0.22649999999999998,0.06,0.09449999999999999,0.1719,0.12059999999999998,0.1284,0.0744,0.1422,0.03779999999999999,0.1404
-0.0633,-0.23909999999999998,-0.039299999999999995,-0.08339999999999999,-0.30569999999999997,-0.058199999999999995,-0.10169999999999998,-0.3969,-0.1956,-0.2085,-0.17789999999999997,-0.07709999999999999,-0.18,-0.5804999999999999,-0.06839999999999999,-0.4458,-0.15839999999999999,-0.1833,-0.061799999999999994,-0.0321
16.0,18.0,32.0,32.0,32.0,32.0,21.0,32.0,27.0,32.0,32.0,32.0,32.0,32.0,14.0,32.0,17.0,23.0,32.0,32.0
15.0,15.0,15.0,15.0,3.0,3.0,15.0,15.0,15.0,3.0,3.0,15.0,3.0,15.0,15.0,3.0,15.0,15.0,3.0,15.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0010369581249645432,0.0,0.0,0.007169554575812892,0.004153375962172565,0.0,0.0,0.003249175151242137,0.005289859554822959,0.006170681392599464,0.0,0.0,0.0037193958975389185,0.0,0.00342422646115656,0.0,0.0,0.005064889153190505,0.0
-0.01652009552807923,-0.01143611375696102,-0.005236963915737358,-0.006186189715384191,0.0,0.0,-0.014201371783372774,-0.009837759407812188,-0.009797316085376442,0.0,0.0,-0.007538177650280059,-0.008693970920536379,-0.0006342159603530129,-0.01387361861659872,0.0,-0.01490166475388087,-0.018819798586964462,0.0,-0.01362025824716942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010632327447642531,0.004262459532628882,0.00749169820975254,0.008097084892010442,0.010654299968432035,0.0,0.00750230750585601,0.007976346737288642,0.0,0.010686919832211206,0.0,0.0,0.002516365549074251
-0.02655380893539272,-0.029256149432943968,-0.0150348245220982,-0.00753147543093502,-0.0034427053379284533,-0.006370278810109875,-0.023218521005821835,0.0,-0.0189791219134382,0.0,0.0,0.0,-0.0008391562724489599,-0.0009281119970595553,-0.01529151322161082,-0.004431752473689987,-0.010683959331366066,-0.035558726322092005,-0.01031164653008837,-0.00983969612073865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006801337190354695,0.0,0.0
-0.0017255649933394235,-0.0024112602031685637,-0.0016533286348069942,-0.0009946695794092464,-0.00197631645212748,-0.0025886628897214825,-0.0022646208110052024,-0.0011872255670650755,-0.002552648874507124,-0.002378356245533564,-0.003216898703277682,-0.001079686261651669,-0.0008913344254788402,-0.002794750979923488,-0.0018643962117330104,-0.0021352613150874555,-0.001654271139426844,-0.0009090871617243312,-0.0027887716503990356,-0.0008770139688709655
0.09188289972775698,0.08571832401191731,0.050136753518510394,0.046854731728655105,0.03112540458457657,0.037035258098450555,0.08121432930794603,0.052986255789722866,0.0980864215194244,0.034999583499551616,0.04196145867202071,0.04359665840655193,0.030286800850595354,0.058037940712990815,0.08706734066846467,0.03566890917289605,0.08752224409466393,0.08230994793118697,0.03932507718939752,0.05635419180013476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29825671383499397,-0.2835341049265485,-0.3803495326128773,-0.34556546922830156,-0.11151861499153248,-0.2669037213260188,-0.3147531431547068,-0.38012319649019266,-0.2741884512935939,-0.22331296719941185,-0.31516967717132693,-0.3798926082279336,-0.26496292532712407,-0.31340315595976576,-0.31206065425687024,-0.20066275223267815,-0.3150427276875081,-0.32770391720191516,-0.30899542051205064,-0.3799844118158868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7056107411244933,-0.6916859619568619,-0.7811748568891898,-0.7526227243744444,-0.455694840731936,-0.6766868315284871,-0.7226236566281314,-0.7808956332049112,-0.6809821916792872,-0.626477365754922,-0.7252201644949398,-0.7809617423875282,-0.6745935926763243,-0.7235709179737764,-0.7196065719262089,-0.5975138781848214,-0.7251125186601336,-0.7339823507452409,-0.7193813495538973,-0.7803349918560023
-4.703880442451898
-9.243770902348766
-6.275956394049545
2.069885183060307
1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,7.0,7.0
1.0,1.0,0.6666666666666666,0.5,0.4,0.3333333333333333,0.42857142857142855,0.375,0.4444444444444444,0.4,0.36363636363636365,0.3333333333333333,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.3125,0.35294117647058826,0.3888888888888889,0.3684210526315789,0.35
