1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
17006.855,8783.95,12215.149,17238.988,9350.769,8384.989,9519.834,16230.359,9941.775,10325.623,10647.562,16111.566,7920.0947,6943.3613,7963.5776,6933.127,8333.353,6275.6255,6202.26,6827.295,7918.0957,6539.5635,6158.926,5584.746,7299.843,4788.718,7617.488,7843.4966,5021.449,4928.809,4837.6313,5019.186,4853.066,4326.583,5056.004,5557.3467,4070.736
89554616.0,15058973.0,30351556.0,78624810.0,17234936.0,12890651.0,17270928.0,68389940.0,20750540.0,22424036.0,24866644.0,70050504.0,11948945.0,8695457.0,13175855.0,9274576.0,14481655.0,7373958.0,7908722.0,8223968.0,12038338.0,7885857.0,6731439.0,5621114.0,10703108.0,4175125.0,11388642.0,11922062.0,4913707.0,4254955.5,4352851.0,4372416.0,4379818.0,3280547.0,4783064.0,6174233.0,3021722.5
-0.117824,-0.22864191,-0.123075426,-0.09875729,-0.08509967,-0.17186292,-0.10100991,-0.06540902,-0.073707126,-0.12710127,-0.06927021,-0.047138475,-0.2380281,-0.11954044,-0.14598662,-0.2659313,-0.17671506,-0.19249241,-0.12507682,-0.15981163,-0.29254752,-0.100568615,-0.11881576,-0.032005403,-0.25102362,-0.45211616,-0.05697289,-0.033061124,-0.104169466,-0.18117577,-0.052439924,-0.105335414,-0.07224057,-0.13307789,-0.048141994,-0.067081235,-0.12679386
-5.594478,-5.587833,-5.6142116,-5.61198,-5.5611215,-5.542682,-5.5464997,-5.560716,-5.5695024,-5.512076,-5.4859767,-5.4864144,-5.4822545,-5.436087,-5.407911,-5.3481536,-5.2992005,-5.2750564,-5.268602,-5.281177,-5.260093,-5.2921233,-5.2815633,-5.2849784,-5.294208,-5.276562,-5.269072,-5.2611003,-5.3134665,-5.307074,-5.281319,-5.2681165,-5.2440085,-5.2353463,-5.2540574,-5.2401757,-5.2617507
0.8965858200186703,0.9421735661355723,0.9163984811340908,0.8978792142691143,0.9339745777926913,0.8439268257093429,0.8163215859706274,0.9278405066679203,0.8621329510760944,0.8686159352458374,0.9852467223446282,0.870075451810232,0.8903236455537165,0.8833354585182664,0.8630861410612718,0.8474049999523374,0.8910886135259057,0.8363000884716212,0.9269065134552119,0.9526954575899882,0.8819219205650048,0.8510357183043658,0.9300822214783302,0.8413475286318575,0.8684048643914715,0.815235516862848,0.9439230007856445,0.8644058489364173,0.9384514524180334,0.7823501346244555,0.9026302749909885,0.8503447281382763,0.8797700091926328,0.921011886950944,0.8428237136133228,0.9097978816169288,0.865914902538061
0.3022459720284597,0.25698578839983244,0.2907391456821985,0.3099171895926338,0.2385748662458146,0.1587942035784039,0.2224653093610489,0.32832811174665166,0.28613641514369414,0.24394471854073663,0.2869035369001115,0.30684870256696417,0.1281093333217076,0.11046553292410699,0.1856434650530132,0.15956132533482137,0.18180785627092622,0.11583538521902892,0.10739704589843735,0.0928217325265066,0.18334209978376104,0.102794315359933,0.08438339320591515,0.1181367504882812,0.16186269060407354,0.09128748901367167,0.15649283830915162,0.16416405587332572,0.08821900198800203,0.08361627144949768,0.07364368861607129,0.05830125348772319,0.06597247105189719,0.054465644705636085,0.08284914969308033,0.09819158482142853,0.10356143711635024
0.7956731502457917,0.8501734742920424,0.8620917260398326,0.7919891995097186,0.8549182686167853,0.7186631801328667,0.716218314362489,0.8284330237167286,0.7770018237162031,0.7667268369032847,0.8745208173584613,0.771147577786572,0.7839569884825894,0.7791635861416286,0.769722605508361,0.7231896818009482,0.7718843679337866,0.7407762921658541,0.839768866102542,0.8598489622382681,0.7697712135245793,0.7582818891703962,0.823243099326306,0.7326954731225066,0.7511561529309243,0.7004779457496864,0.770734841080813,0.7431324866561528,0.8321093165330864,0.6787298372546573,0.8007906060282082,0.7165099624597993,0.7738926364066172,0.8080126714674738,0.720946906015159,0.7418857437707427,0.7275379420920047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1856456146674681,-0.13324224235835125,-0.17001013199104165,-0.18019643553965636,-0.13960644102617792,-0.065301466269438,-0.10207701382184275,-0.18818770845450672,-0.1781395590506074,-0.15363018926346061,-0.19615510879334508,-0.21029227573513687,-0.09296863138238898,-0.07863703237572395,-0.11756668443383944,-0.10125921031426444,-0.15445565069075418,-0.12098372251280765,-0.11686229963077022,-0.10349432818033844,-0.13968745438654206,-0.11465192918912681,-0.07026456523506663,-0.06760905274351803,-0.12245730280723688,-0.08028029731059583,-0.12759863116566628,-0.1549502756052945,-0.0898108360565848,-0.07032937592335742,-0.09372162420167651,-0.08366494202964336,-0.06857268029975128,-0.0974865882981133,-0.10142123703499184,-0.11661925954967867,-0.0109307635997693
0.015538278628214552,0.014291535742804395,0.018550249905364247,0.01849397198520597,0.006769265469646069,0.0014497197026415165,0.0030043133574344516,0.018283337248259812,0.01805649983924118,0.004477893651863241,0.020347883641248732,0.01239668597448329,0.008583113861828195,0.014583183840114256,0.013603353611808089,0.008340073780736645,0.01858265524950964,0.019465269445379185,0.022477240722528435,0.018939114035110727,0.021805261263605047,0.022477240722528435,0.009903200203662532,0.016194043430840743,0.02357048965534414,0.011757111859705294,0.024817220556529573,0.02720583237519847,0.014113306350004073,0.019651156757894306,0.023392260262543374,0.018550249905364247,0.01637228480786579,0.02424246911426753,0.022768888819838295,0.020736747770995212,0.003660090144284922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02744397090705819,0.02633281274859378,0.02357035622990411,0.027406260546022576,0.027580022219770406,0.01501365160541468,0.024921269193928453,0.027712008483394612,0.02276088095972373,0.027980046059731034,0.026370523109629396,0.02661564045636,0.01627971625710911,0.011785178114951833,0.01946641433744878,0.02011562057322802,0.014651338126489666,0.010269931067438787,0.01033592419925089,0.00996824817915476,0.015432530625893115,0.013470121787125144,0.008358725229052677,0.006434026751319877,0.011526568128874537,0.004264210926856471,0.012928684093281184,0.010843716581147245,0.003407597705381349,0.002692398337790003,0.0028661600115373886,0.0011717887491058399,0.0059397270087702125,0.00199605415071602,0.004598241635004996,0.008994438825485673,0.0009603167143223956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006828579393136636,-0.0006545751685371748,-0.0010168886474621885,-0.0014169124874228167,0.0,-0.0012525784039341126,0.0,0.0,-0.0011677300916042022
