1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
10122.672,18305.316,6746.4434,8444.553,18133.566,19071.371,16206.27,10764.906,15939.085,8706.898,9333.457,9036.68,6130.542,10640.699,16675.742,16654.098,6588.258,21077.506,17886.463,7628.208,13359.264,8980.338,19726.27,18359.645,8015.194,4758.3687,4611.2686,6647.866,10055.588,8431.945,5873.4697,16365.267,17345.531,5056.1436,4455.4062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8316472122177161,0.8447644136671402,1.0351723303613598,0.8590499025961864,0.9029075044782777,0.8500088782628623,0.9859203417727029,1.0170811983438368,0.9534166475566688,1.2762640339420415,0.9242555328200437,0.9972790252211796,0.979918400628194,0.9653987110750268,0.8535439873237161,0.8541481706211289,0.9846174896002136,0.8676582972280147,0.8985313894976992,0.9009336080545078,0.8718698818221156,0.9706609678013303,0.8718652933252815,0.9799537976037711,0.9235009591978254,0.7885029811291289,0.7910902378439797,0.9679829712205166,0.9362655018905761,0.834347963997115,1.3302635248264565,1.7606742667098023,0.9422074180050726,0.811441719587626,1.0073433779912866
0.23167077043805806,0.3221911376953126,0.10969841116768975,0.21709545706612732,0.30224597202845993,0.33523220755440863,0.3068487025669644,0.2309036486816407,0.3160541636439733,0.17030102992466523,0.2193968223353795,0.1572599600655692,0.11123265468052468,0.18717770856584837,0.32909523350306924,0.3321637205287389,0.1419175249372211,0.31912265066964296,0.36591707781110494,0.1319449421037946,0.32909523350306924,0.19868453491210947,0.30761582432338175,0.3030130937848773,0.1610955688476563,0.03682184430803581,0.029150626743861596,0.07210944510323658,0.2991774850027903,0.197917413155692,0.11199977643694203,0.3045473372977121,0.3068487025669644,0.054465644705636196,0.044493061872209916
0.7502982861594854,0.7479096863250412,0.8990301871456081,0.7537315269105269,0.7766939729468203,0.7542900876649408,0.8741967639170061,0.8721808255402355,0.8426836213472546,0.899556342555877,0.823243099326306,0.7750259605875178,0.8253886590796586,0.8371048208428604,0.7695281734434878,0.7569217275804765,0.8677029438725969,0.7682976332301505,0.7934465771320749,0.7786698360755056,0.7741680818318541,0.835939091317814,0.771147577786572,0.8803827331920324,0.8017294981442356,0.6677828709828155,0.6599126866764138,0.8290973452559371,0.8157131711334324,0.6963079028672055,0.8739861291800599,0.7639493609548689,0.8303440881413473,0.6891830534603764,0.8994267211792946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16151657624193483,-0.18157279980164898,-0.06555217625446907,-0.1349264573897262,-0.16090940747130222,-0.18093322568687054,-0.18432552832563331,-0.13116915121300465,-0.19628473016992753,-0.11005295891303923,-0.1569986193262105,-0.08649867192976757,-0.07917939045806488,-0.12180152602038685,-0.20874534000005873,-0.18144317842506652,-0.12082935371179548,-0.18196933383533498,-0.2115313487166075,-0.08588384523942061,-0.18157279980164898,-0.13869142148616298,-0.18551599329088564,-0.17682800547690558,-0.09515425439960179,-0.022484898642243678,-0.02885675522978559,-0.0676738634318097,-0.16568660714019057,-0.11031987157014278,-0.06777107946424632,-0.19416303100836263,-0.18900551196208504,-0.027715773129169285,-0.01893822720246785
