1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
21297.918,20963.371,19093.145,9405.699,1973.2366,20087.63,21347.04,21429.254,17390.11,11153.3,2262.918,22298.111,12916.631,7991.603,7959.258,17824.521,22951.72,10849.682,3132.9143,21148.066,22551.293,1531.794,2469.6802,19343.066,19598.125,2083.3667,5960.092,22104.225,22999.113,21109.379,1791.8826,5793.5957,2831.4734,1547.6324,1302.6951,5482.134,5875.6895,11406.229,4765.623,3606.1108,21219.191,19945.695,23022.246,20264.758,15131.218,21469.406,12213.817,22894.062,14864.59,23110.662,22369.5,1798.1018,1791.845,15000.836,17458.977,1927.5396,15289.666,23073.156,20413.965,21050.008,1848.2369,10691.518,22476.973,22848.092,9615.859,1530.2844,12467.788,2389.4,17975.41,4649.843,2522.8496,4675.645,3925.0464,14774.033,3242.2876,4041.6814,23388.457,8631.623,17976.914,2664.3325,1945.9009,9338.574,7632.123,20541.215,20517.547,11174.637,17161.21,1360.6332,1246.7867,2478.6797,824.5387,18649.16,17763.455,21633.027,19532.846,21453.295,1879.512,21497.336,1601.529,8348.803,5187.772,19939.998,3619.353,22373.236,2013.7551,4380.959,2961.2417,1955.9785,11626.549,21704.86,19346.812,18904.635,19397.312,3123.375,1550.0902,10910.928,18033.35,2041.7378,1343.7275,3779.4019,5379.464,6694.7734,10701.0625,5982.6177,21502.25,8001.657,9064.77,22629.746,2849.9482,5012.214,1525.2751,9796.885
163461650.0,159953900.0,103550940.0,14982745.0,661418.9,149055230.0,169355460.0,146162220.0,102666500.0,35747750.0,959953.6,190048020.0,44038428.0,13615250.0,10534613.0,109467990.0,202068850.0,22789622.0,1850437.4,158094820.0,175885820.0,377191.72,1235922.0,115243040.0,112513090.0,734497.5,5785074.0,194051800.0,207766560.0,142881970.0,488950.0,5370036.0,1404724.5,334381.6,277472.97,5008799.5,7077284.0,34984100.0,4176621.5,2373830.0,168625860.0,127405120.0,175663230.0,145135470.0,40576840.0,172154140.0,26748716.0,204021730.0,44470330.0,209574990.0,187572340.0,521015.53,499619.75,41664910.0,107718776.0,621816.25,79467690.0,215966200.0,147028380.0,159577040.0,533332.1,19339728.0,168038480.0,185586580.0,17128060.0,369710.53,32290396.0,919256.5,58740020.0,3823533.2,899980.25,3607434.2,2577764.5,41136920.0,1911409.1,2732047.0,218939310.0,16435467.0,83065240.0,1096402.5,503080.94,16240872.0,10677028.0,152289800.0,134055510.0,38990800.0,92253090.0,278226.16,226292.44,1087740.5,83336.58,91290210.0,89429110.0,182252720.0,111991830.0,168931800.0,558229.94,158973870.0,400492.8,13229044.0,5848942.0,149425800.0,1954509.8,188352750.0,641244.9,3480923.2,1670606.4,620046.9,26957002.0,148998460.0,125717460.0,112427650.0,80649050.0,1668482.0,383238.0,20155896.0,92726210.0,671694.94,270804.03,3078450.0,4599552.0,7443570.0,21018404.0,7641847.5,150065900.0,11867368.0,13547828.0,202890050.0,1277028.1,4266605.0,329848.1,20407104.0
-0.11765173,-0.103894345,-0.11406373,-0.07481737,-0.09420286,-0.053190924,-0.14956175,-0.035459932,-0.07016527,-0.103869215,-0.12528197,-0.12027626,-0.021940934,-0.045193687,-0.04869434,-0.047979962,-0.03297691,-0.062959135,-0.097085595,-0.04754876,-0.034420922,-0.21955046,-0.045226123,-0.06587674,-0.14076185,-0.12667975,-0.10622458,-0.036464673,-0.094566874,-0.014954015,-0.0799434,-0.101720266,-0.26870498,-0.082851194,-0.060008932,-0.120282,-0.10550506,-0.027015613,-0.08584254,-0.058265314,-0.081452414,-0.068599924,-0.05820732,-0.040794108,-0.08384422,-0.05210005,-0.052535962,-0.08151502,-0.17539218,-0.038978055,-0.027383847,-0.0982514,-0.09310255,-0.020496156,-0.07555242,-0.04832583,-0.018047523,-0.05965334,-0.05391315,-0.022271989,-0.17014553,-0.08161943,-0.11801022,-0.12173046,-0.041074123,-0.15678334,-0.0699337,-0.13351776,-0.08031138,-0.11311012,-0.0353151,-0.06769029,-0.03632042,-0.05429183,-0.034556136,-0.09417061,-0.103561245,-0.07006649,-0.005940205,-0.11682249,-0.121637404,-0.11605859,-0.028440379,-0.033523653,-0.043986607,-0.10841438,-0.08255663,-0.123745024,-0.073884025,-0.06934319,-0.048917603,-0.05143258,-0.033194073,-0.05452118,-0.05471398,-0.04622792,-0.088629894,-0.039803486,-0.10526313,-0.09697334,-0.11776283,-0.09297549,-0.116024345,-0.10304356,-0.08576145,-0.5373655,-0.10340546,-0.06345599,-0.14786786,-0.078802235,-0.02506876,-0.01783842,-0.05655716,-0.076632716,-0.094816536,-0.110195085,-0.028883852,-0.028062515,-0.028336477,-0.1252392,-0.123258285,-0.049143743,-0.067967266,-0.02783351,-0.077714436,-0.14364445,-0.011964881,-0.028973442,-0.1256235,-0.041529406,-0.08025894,-0.13262351
-5.7388825,-5.740606,-5.733283,-5.733047,-5.7393517,-5.7425675,-5.7424417,-5.7337813,-5.737907,-5.7414255,-5.76446,-5.771275,-5.7653017,-5.753073,-5.7684026,-5.7724032,-5.765487,-5.7631383,-5.7699428,-5.7692447,-5.772943,-5.773865,-5.782182,-5.791509,-5.8068547,-5.8150725,-5.8147607,-5.807155,-5.8080335,-5.802295,-5.811856,-5.8276267,-5.811794,-5.8051763,-5.7868304,-5.806701,-5.8041034,-5.8138824,-5.805513,-5.8068814,-5.8159966,-5.822705,-5.8217244,-5.803391,-5.7951083,-5.7871203,-5.794266,-5.7969913,-5.782576,-5.7713175,-5.7615023,-5.7730327,-5.7717423,-5.7752814,-5.768866,-5.7733264,-5.772611,-5.7613416,-5.7715755,-5.7614217,-5.754215,-5.764461,-5.770071,-5.7905984,-5.7798524,-5.790607,-5.8098817,-5.838781,-5.854176,-5.8681016,-5.8964286,-5.8998876,-5.8961253,-5.8898444,-5.8914523,-5.872333,-5.865867,-5.8643785,-5.86452,-5.855353,-5.834106,-5.812163,-5.79621,-5.8017488,-5.8081346,-5.808784,-5.8143964,-5.8260665,-5.815109,-5.816548,-5.813954,-5.8085227,-5.801202,-5.780038,-5.7708287,-5.7614655,-5.7270894,-5.7215333,-5.7384105,-5.7424827,-5.739656,-5.743647,-5.7347713,-5.732,-5.7346253,-5.6878715,-5.6770444,-5.676266,-5.669431,-5.6686854,-5.6702504,-5.6684155,-5.6682425,-5.6735406,-5.678101,-5.6847405,-5.6956677,-5.707274,-5.7006507,-5.7020125,-5.706671,-5.7214046,-5.737699,-5.7302003,-5.7279115,-5.729654,-5.724458,-5.7300863,-5.746902,-5.7320704,-5.7319846,-5.7458243
0.9701851219510818,0.8744546570029641,0.9205896515994196,0.874960889939389,0.7043643233614947,0.8366335504558255,0.8927010487705043,0.8914170187993133,0.8869287197532822,0.9558194747916287,0.7691183143969731,0.8321309240625372,0.9965720689589634,0.8348353279108447,0.8708322728594711,0.8038640979945872,0.8594435300745922,0.9147623542629821,0.8720430741669025,0.8368671892231914,0.8682187961627117,0.6091491747006774,0.7934794868740227,0.8891360676588329,1.050989487626446,0.6718748628499251,0.7918799743347933,0.884918770854388,1.0853404732107477,0.9059961715257381,0.635631450071356,0.9880590026899319,0.7575797431440439,0.5261077763545301,0.578541840676197,0.9233745882493043,0.9513798699977141,0.844286320389871,0.8194968257797828,0.8523100094251335,0.8971594757657178,0.9190200111110081,0.8411545308364501,0.9177941333139794,0.9945424550736375,0.8726316191179626,0.9681501704265814,0.837759979607186,0.9875805816628891,0.8007690164158385,0.9092878093260102,0.6794294014946052,0.6419875482572188,1.0292166955777577,0.8608166143414804,0.6557782286705289,0.813690504428872,0.8812686684443056,0.854347302019447,0.9050979498597767,0.6284046612005363,0.9974663576276384,0.7950315225174382,0.844475010616822,1.0004243461581213,0.6439643476075572,0.8893576265059624,0.7336681497139377,0.8882563872657927,0.8761594240409987,0.8083358222663402,0.7603795689979409,0.8130148716807579,1.0461849568700363,0.7988545831653262,0.9241323457264687,0.9128974580497187,0.8415839766829993,0.8209039960231526,0.6810040050510209,0.6849311028414111,0.7980009354686097,1.0150924595374506,0.8757253896976156,0.9695187598394284,0.8286965746464474,0.8169804566588785,0.6021313965427877,0.4837567933614766,0.7226560382406202,0.543036801316738,0.9678729877606884,0.9065171063805906,0.8065843274748323,0.9481114556099899,0.7953652654300203,0.6982018784705868,0.8173678568915808,0.6077566127329426,0.8493165302762815,0.8706475156298066,0.8244867692654048,0.7428306287491748,0.8881331533508212,0.6762337475566778,0.8805968750506852,0.7516911097784977,0.517809807579943,0.8029827320312812,0.9378351892003842,0.9483808659241029,0.8314312251167424,0.8243439640067944,0.8353803289633774,0.5510411999367388,0.8162329998888924,0.8401818631504263,0.8977677793460019,0.5363701836308411,0.7438057311478043,0.8120399565677132,0.896077246012432,0.8867489255916219,0.8444788499713156,0.9053633335338105,0.909189858965022,0.9019610099527666,0.9329982580377587,0.6762324365575825,0.952773836607337,0.6642016787871079,0.986039595868992
0.3590129820033482,0.35210888619559144,0.38279375645228797,0.12734221156529013,0.03989033133370534,0.35594449497767855,0.32065689418247767,0.343670546875,0.3413691816057477,0.3375335728236607,0.029917748500279062,0.3083829460797991,0.36361571254185265,0.1764380039760044,0.1296435768345423,0.3421363033621653,0.40964301792689733,0.1787393692452568,0.03375335728236617,0.34060205984933045,0.343670546875,0.020712287423270026,0.11353401994977674,0.3237253812081474,0.34827327741350445,0.06443822753906248,0.06367110578264512,0.3221911376953125,0.38586224347795756,0.321424015938895,0.029150626743861707,0.05523276646205366,0.046027305385044626,0.03375335728236617,0.061369740513392834,0.12427372453962049,0.18104073451450897,0.3060815808105469,0.16799966465541294,0.0506300359235492,0.36975268659319194,0.3237253812081474,0.37972526942661833,0.30147885027204235,0.28230080636160715,0.38432799996512274,0.20252014369419646,0.3682184430803571,0.296876119733538,0.3689855648367746,0.3398349380929129,0.02838350498744424,0.027616383231026886,0.2769309540666852,0.33216372052873877,0.05830125348772319,0.3735882953752791,0.34827327741350445,0.3490403991699218,0.30761582432338175,0.039123209577287876,0.21325984828404032,0.3590129820033482,0.4249854530552455,0.24087623151506699,0.009205461077009036,0.25315017961774555,0.05676700997488848,0.2945747544642857,0.11583538521902914,0.05753413173130573,0.05216427943638402,0.059835497000558124,0.2915062674386161,0.059835497000558124,0.027616383231026886,0.30147885027204235,0.201753021937779,0.3106843113490514,0.052931401192801375,0.061369740513392834,0.138081916155134,0.18564346505301332,0.40197180036272323,0.31912265066964285,0.3244925029645648,0.3060815808105469,0.044493061872209805,0.012273948102678678,0.06443822753906248,0.013808191615513277,0.33293084228515635,0.32065689418247767,0.321424015938895,0.31375279837472103,0.3083829460797991,0.030684870256696528,0.343670546875,0.029150626743861707,0.21479409179687503,0.22860228341238842,0.3168212854003907,0.06520534929547994,0.32679386823381695,0.05753413173130573,0.08515051496233261,0.03375335728236617,0.05369852294921884,0.28843778041294643,0.32679386823381695,0.3022459720284598,0.33293084228515635,0.3183555289132255,0.06520534929547994,0.054465644705636085,0.20252014369419646,0.3022459720284598,0.029917748500279062,0.029150626743861707,0.12043811575753338,0.09205461077008925,0.07441081037248898,0.26695837123325894,0.18487634329659608,0.35441025146484373,0.23934198800223216,0.10893128941127239,0.3030130937848772,0.09512309779575889,0.13654767264229906,0.034520479038783636,0.2055886307198661
0.8844879534019974,0.8166281906734478,0.8469346656058745,0.8145713141843989,0.6553537796641864,0.7871309864804665,0.8088628923034227,0.817599488133621,0.8357770645970866,0.7828799422218466,0.7136838784951651,0.7729614141945294,0.8876457487278016,0.7805476083233356,0.7557798706314429,0.7462416739657387,0.8236643688001979,0.8575575784362606,0.8324811031423418,0.7656821959866873,0.786248372284597,0.5585391708249969,0.746362750589963,0.7980856106720231,0.898414485606843,0.6205208150479029,0.696972224406414,0.7645889350696469,0.8078267841549582,0.8233641759505304,0.5928135866710913,0.8993457078189309,0.6959676467536773,0.5107919095763194,0.5692917050319655,0.8504241842770739,0.8156884237090019,0.7384038950034828,0.7350917308766656,0.8192751584126383,0.8689258141819947,0.8372668475635883,0.7740870684714904,0.8590635640748352,0.8978721275245016,0.805721299649691,0.8763423236703587,0.769722605508361,0.8994915318675858,0.7458127345879069,0.8509750751275482,0.638439148758204,0.6069908168767437,0.8983496749185518,0.8169113060026247,0.5959628372445378,0.7581360651217413,0.8288133550783421,0.783301211695739,0.8692737401994628,0.567996354130337,0.8987061337041529,0.7546380136824089,0.7948067387219946,0.8983658775906247,0.5990967719785543,0.7225577656058855,0.6849072617773255,0.8269995186703847,0.7793494734541437,0.6919110345599306,0.6517747148644903,0.7499332826215266,0.8987385390482983,0.7365414385950824,0.8692737401994628,0.8467240308689283,0.7777548165354906,0.7537963375988177,0.5742471340936546,0.6179463279009436,0.7035709303871993,0.8861397630892269,0.8272587614235491,0.8975642767551189,0.7894624335463343,0.7555930964862845,0.5803682926803897,0.47050976583222415,0.6463741437528965,0.7084205986640937,0.837720522381626,0.8417848044793121,0.7409545215586548,0.8660434642814274,0.7376509021841957,0.6520825656338727,0.7394971439362985,0.5762716052385577,0.7863293856449607,0.8004093998181765,0.7826940429251064,0.6394999923468743,0.8280117542428362,0.6152498653128915,0.819008257739759,0.7076838085168791,0.4500894135829694,0.7580874571055229,0.8542786945020073,0.8695653882967727,0.754354898353232,0.7410679402631644,0.7796735268955994,0.5257954880419078,0.7406142654451267,0.757244906173514,0.6364070077093609,0.5528631542881666,0.6764384534526497,0.7191330576229769,0.8033002824868767,0.7204207506048905,0.7738354836380408,0.8303926961575656,0.8720912674275141,0.7679573771166219,0.8655897894633902,0.6069507536128831,0.8423595559215742,0.6070556275650345,0.8928842931186671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0019110524403940232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026802479317540318,0.0,0.0,0.0,0.0011256542769606526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001651809687229111,0.0030443766212950862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008988168679424646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022265731137167677,0.0,0.0026478425876081957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009262751240466827,0.0009636275562332486,0.0,0.011926796500148384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005627408520612498,0.0,0.0,0.0,0.0,0.0,0.0,0.001473580294429233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005261554102684585,0.0,0.0,0.0008826141958691025,0.005335760423302638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16745183553192966,-0.1496707931021506,-0.16007540129165143,-0.11376931499325771,-0.0017166203755207832,-0.1500434545598246,-0.1401650017805922,-0.16398618943674315,-0.15499888362151282,-0.1244894438560804,-0.008080819043347454,-0.15496647827736787,-0.16552458041946316,-0.07866943771986978,-0.06794077608891325,-0.129461075589842,-0.16698195804181903,-0.12011731098901102,-0.005676016536830808,-0.1764391413471591,-0.20050336908440158,0.0,-0.0323471487494027,-0.15222141965732217,-0.15682038993341063,-0.0022103704416434056,-0.06898541700551064,-0.14339526571440242,-0.1657676205005547,-0.17864949980457823,-0.002833741884348484,-0.04581999415198634,-0.0019835330326252176,-6.481068829078396e-05,0.0,-0.1287404881147003,-0.09011781197754942,-0.13914509630420113,-0.11147793119125016,-0.009999541387680999,-0.18820391112658008,-0.14858607693746784,-0.18798560648569396,-0.1780423430181708,-0.1264166989685469,-0.17707870347771237,-0.1365134563886654,-0.15277998041173646,-0.13223853955403264,-0.1622047583729307,-0.16850414635246658,-0.005270949735010966,-0.0017652283917390932,-0.1590469630471265,-0.12606024018294626,-0.004291107522480075,-0.1456627769403971,-0.13592249029010528,-0.16665023469642382,-0.149136092939524,-0.0033684300627507824,-0.09817477042910916,-0.19942632282365835,-0.19942632282365835,-0.13540399279955206,-0.001295350901628467,-0.10770442234245525,-0.0005909660985601306,-0.13526671350325437,-0.0639003545830148,-0.0595120310280981,-0.06203025223912473,-0.008048413699202506,-0.15917658442370897,-0.0092789539125393,-0.011618945730765162,-0.1563914505555788,-0.1187895547432376,-0.18335423086546054,-0.05085644855826388,-0.0023885998344441717,-0.06831343754658725,-0.1200687029727927,-0.14954970449370109,-0.13382553855297097,-0.12057865571098869,-0.11585006405831866,0.0,-0.0004613447219776745,-0.009788894666510117,0.0,-0.16900642918672304,-0.14933906975675537,-0.14703148328267535,-0.15431837139445648,-0.1713950290211672,-0.0022913838020075517,-0.1308374398518346,0.0,-0.10203695055798256,-0.07939002519501148,-0.13098326390048953,-0.06042705056811304,-0.1401650017805922,-0.06076730668164121,-0.001246742885410157,-0.004663780964379249,-0.05965785507675303,-0.16362971866691733,-0.1637917573718699,-0.1489502056270089,-0.14536347092337287,-0.15593777573754064,-0.003926990817164189,-0.0013601615899201391,-0.11473294254949096,-0.11026359364998495,-0.001165729525046899,0.0,-0.033674904995177,-0.06338186907668586,-0.07215941500338818,-0.11297537207746622,-0.08015922068637149,-0.1566745658847557,-0.08022403137466227,-0.04970692170529034,-0.1383272927966228,-0.06180341483010565,-0.08423203555219061,-0.002930957916785104,-0.08754332483059013
