1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
9583.666,5350.486,6718.71,8431.277,7985.7373,7017.7524,7514.9404,7233.0684,5743.316,8888.988,9664.256,7042.747,7831.2617,5998.3975,7538.953,9871.27,8573.619,15127.796,5391.4077,8108.5596,9331.033,15171.141,10100.348,12907.852,15303.989,17618.54,19058.986,6109.3945,14107.053,13412.982,10386.289,11512.246,8091.4165,12295.508,16277.998,17270.305,8582.105,9381.085,10969.092,16123.125,9781.119,17816.87,11038.929,7542.968,8321.033,8569.615,9097.244,6788.1978,5127.508,6425.8203,6773.9727,6884.3765,8175.1875,6908.0537,4807.0825,8417.838,6804.5767,5588.2773,5253.543,6340.352
18357104.0,5253655.0,8438270.0,13775792.0,11823781.0,9530513.0,10943820.0,9492727.0,5707535.0,15994230.0,18812088.0,9986504.0,10464378.0,6119201.5,10959622.0,19761476.0,13959976.0,54917950.0,4851882.5,13603233.0,17585908.0,58729940.0,19857958.0,34292252.0,46461970.0,76086770.0,121690744.0,5878855.0,48857490.0,37041130.0,22023498.0,25940158.0,12773754.0,30177308.0,62564970.0,85134040.0,13964335.0,17688740.0,24856052.0,62010532.0,18295196.0,94490270.0,23882066.0,10045076.0,13365505.0,14718630.0,16482545.0,8627400.0,4722300.0,7808542.0,8435918.0,8653433.0,12999666.0,8764763.0,3693323.0,13622951.0,8564364.0,6052071.0,4693073.5,7270955.0
-0.08537264,-0.14572427,-0.10683126,-0.2802248,-0.34252712,-0.08451715,-0.20396465,-0.18605736,-0.067773186,-0.04456285,-0.15608513,-0.06060465,-0.11757683,-0.21659496,-0.09227214,-0.17332698,-0.15968172,-0.07566912,-0.061998677,-0.25351742,-0.12283826,-0.11069565,-0.13375784,-0.09038048,-0.24263401,-0.043090228,-0.13583225,-0.06341602,-0.13342112,-0.24819288,-0.12335142,-0.20048623,-0.20338662,-0.091524325,-0.015579693,-0.089030795,-0.20811969,-0.043846045,-0.14572752,-0.06891296,-0.250942,-0.019037072,-0.11118343,-0.19689657,-0.20308541,-0.10513177,-0.1989585,-0.07770267,-0.18671097,-0.037592124,-0.35564962,-0.17194463,-0.0775989,-0.11919098,-0.07858602,-0.13644755,-0.41414836,-0.22278605,-0.03024672,-0.31199533
-5.412106,-5.397157,-5.3981833,-5.400001,-5.416923,-5.3647637,-5.360433,-5.359903,-5.382234,-5.436665,-5.4376884,-5.4479146,-5.4509215,-5.4982505,-5.5143695,-5.4916587,-5.459376,-5.476525,-5.463097,-5.4742303,-5.493399,-5.4746614,-5.5133853,-5.536037,-5.5667014,-5.5737195,-5.572017,-5.546574,-5.5659704,-5.5665526,-5.53202,-5.53295,-5.5180116,-5.4984574,-5.5051622,-5.5053015,-5.535913,-5.5212674,-5.5154405,-5.5326295,-5.533479,-5.565187,-5.597814,-5.647102,-5.648229,-5.6402297,-5.619704,-5.63114,-5.6260695,-5.59992,-5.60852,-5.6228347,-5.6084228,-5.5361133,-5.5540357,-5.552362,-5.515445,-5.51905,-5.545653,-5.52424
1.3915529666452535,1.2685168252517283,1.2097040011884057,1.274492640057121,1.4547537046810133,1.2338513871701062,1.257870107954868,1.3134967360023089,1.268817980472509,1.3170284739226317,1.2329457677235347,1.292621322834449,1.264570156117699,1.1986618303786858,1.1903423237618165,1.2586154109406256,1.2599115208320533,1.2062584146372122,1.235775091057079,1.2369275529047634,1.3812601254613697,1.2915891919751676,1.3143395211350917,1.2739972696846296,1.286602806915662,1.288530350157129,1.3102919050707136,1.203200415604306,1.270994519899317,1.227416629038517,1.248427262398792,1.2604897650759348,1.311427698501327,1.8352005854668787,1.3014297384711246,1.219286561790939,1.3044723800860558,1.2713727431383515,1.307446006962891,1.2953964269911176,1.2455762139373803,1.2151192702377054,1.252703554162532,1.1920170314634484,1.2393039260508334,1.2368809187940826,1.2391653347178866,1.2541375998873583,1.2859984363326642,1.2370530342467554,1.2690999389208215,1.2524876138829544,1.2994437621271182,1.2498334962142363,1.2010633934359465,1.2866825905748989,1.2078288042679641,1.2525231981441165,1.2780865567916844,1.243807863443217
0.22323243111746638,0.08668475847516721,0.1081641676548547,0.19024619559151779,0.12350660278320291,0.1779722474888391,0.1472873772321427,0.12504084629603784,0.10126007184709795,0.21556121355329227,0.1726023951939173,0.17720512573242164,0.11660250697544627,0.0889861237444195,0.14191752493722076,0.21939682233537938,0.14575313371930776,0.3076158243233815,0.055999888218470906,0.17183527343749982,0.2362735009765623,0.3045473372977119,0.1979174131556919,0.2922733891950333,0.28613641514369403,0.3214240159388949,0.33062947701590384,0.09589021955217625,0.3022459720284596,0.2753967105538504,0.2907391456821985,0.2592871536690847,0.16109556884765608,0.273095345284598,0.3137527983747208,0.3175884071568078,0.17873936924525657,0.2999446067592074,0.2324378921944753,0.3076158243233815,0.18487634329659586,0.30147885027204224,0.2247666746303012,0.12427372453962038,0.20098590018136153,0.2032872654506137,0.20635575247628335,0.09895870657784589,0.07978066266741046,0.12504084629603784,0.12350660278320291,0.16186269060407343,0.15572571655273426,0.12120523751395074,0.04295881835937476,0.17336951695033465,0.11430114170619399,0.09819158482142831,0.05063003592354898,0.08975324550083685
0.8970543240169233,0.7493832666194704,0.7181856327388165,0.7619658399064693,0.6973201504238817,0.7212385541124693,0.7118785868395658,0.8156884237090019,0.7347037415953372,0.7614234818241279,0.7224204863095882,0.7955597315412821,0.7531806360600526,0.696745386997395,0.7002596411088002,0.7284120115355166,0.7079677986944741,0.7120406135602932,0.719408515032439,0.7349305790043563,0.895159462264377,0.7786536334034326,0.7915679300358267,0.7785240120268506,0.7851312507757688,0.8116079509234679,0.771147577786572,0.6776365883218416,0.7776413978309811,0.7138135118559723,0.7448653097037465,0.7586136125157914,0.811867193676632,0.7382904762989733,0.8248787063414627,0.7140403492649909,0.8123447410706826,0.7726134881770612,0.8119558769409356,0.8143606794474527,0.74784487563675,0.7144940240830286,0.7543386956811591,0.6844058537914881,0.7249387075206148,0.7352298970056057,0.7374888754634679,0.7372458233981511,0.7585488018275006,0.6961220155546899,0.7440961142123861,0.7205341693094001,0.7775279791264715,0.6975955958491191,0.6765356694850864,0.7538202101748306,0.6990853788156208,0.7298779339102306,0.748840908537129,0.7271166726181129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002507099850312944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13885344820689127,-0.08001339663771656,-0.09910599264119746,-0.08475819096245907,-0.08283093584999257,-0.0978831223317993,-0.07956825458781225,-0.0678358901525371,-0.06659681717106647,-0.12119435724975425,-0.09040180215514404,-0.09261217259678833,-0.07240245508447973,-0.050880309150051595,-0.08714679079690324,-0.1429748710889287,-0.06438644672942306,-0.15826156488369403,-0.03884863869775135,-0.10095990429723933,-0.11631139679607116,-0.15028649464091615,-0.12096751984073517,-0.14588962633364133,-0.1569986193262105,-0.1586504290134405,-0.13482924135728958,-0.030865023702616234,-0.17159713098997997,-0.15680418726133727,-0.17916799729513144,-0.15565466040836373,-0.09853888713442505,-0.14161470949900856,-0.17049621215322475,-0.15030269731298862,-0.10070919431220826,-0.13091845321219786,-0.11817385320447205,-0.14184921681196716,-0.10843355456995507,-0.14101521063231637,-0.09891156057632333,-0.07145503020031896,-0.10708105089975017,-0.10019070880587932,-0.11497598263058251,-0.06908263303794726,-0.03343186491408545,-0.0476986532324597,-0.04858892534804404,-0.08448274553722257,-0.09673359547882576,-0.0836973473737892,-0.03224138796460796,-0.0814622295077152,-0.07057241600444897,-0.050192127019054844,-0.03099465706342297,-0.05846737812727554
