1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
9138.473,17770.615,21875.658,10998.855,2307.0447,6615.058,21129.133,20945.207,6300.0327,3426.1206,2144.3162,10212.74,5723.5283,9310.412,18836.613,17226.193,22509.076,14845.998,2363.976,21921.482,10524.236,1244.1724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0132519806823397,1.1069163110560445,0.9272678575808927,1.0273578627353106,0.7058384247908261,0.9162098611392345,0.9385639876439581,0.9540271283318792,0.9606748301736848,0.7495983572403074,0.6472565238538862,0.9236570851436735,0.9649873616981345,0.993906035244896,0.9569355798251128,0.8630746932298848,0.9367282143391721,1.0084933348942706,0.6994215524326105,1.0021082074427228,1.0831750538655531,0.35219159619209484
0.2170954570661272,0.30915006783621646,0.35747873849051326,0.23934198800223216,0.04372594011579223,0.2869035369001115,0.3221911376953125,0.32679386823381684,0.16953390816824765,0.06443822753906248,0.04526018362862727,0.27002685825892847,0.08745188023158468,0.20865711774553564,0.35364312970842626,0.31145143310546863,0.3145199201311383,0.3275609899902343,0.0813149061802454,0.36131434727260037,0.2401091097586494,0.05063003592354898
0.8780427413738066,0.8996211532441678,0.7643382370688405,0.8558008828126549,0.601800880502096,0.7704593956555756,0.76947189552333,0.8243687536032671,0.8315422110263144,0.636747263822889,0.5319328493007158,0.7783133772899045,0.8036320058322719,0.8640266510562391,0.814271996183149,0.7513429270760827,0.794296785983799,0.832206532565523,0.5709435147191955,0.8467402335410013,0.8991350730819847,0.4209648708476621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0019110524403940232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319557751229276
-0.1268132330022338,-0.12582573286998766,-0.18573429793177176,-0.1451852415305721,-0.0017976337358849293,-0.14063487927070284,-0.16456095286322991,-0.17365400747902893,-0.08793218896033661,-0.0074975228487277334,-0.005643611192684972,-0.16431024287819795,-0.06140688079641876,-0.09637713669322423,-0.16984043536637383,-0.1521404062969589,-0.16871478108941318,-0.12816572468821352,-0.009788906650735285,-0.1578812335220805,-0.10049855957526255,0.0
0.0019272551124664972,0.009910858123377775,0.012162178661524692,0.005716966633333875,0.0012714903098407504,0.017222493659589944,0.0027126532758994237,0.002170307177783215,0.005935259289994832,0.0017575704720238505,0.002154104505710297,0.002526765963384303,0.0013038956539865865,0.013538542923517305,0.011724706515559902,0.02121429516504536,0.002413347258874765,0.008485897829391575,0.00100457765273676,0.007141938911544798,0.004413082963572457,0.0015631384071506105
0.0,-7.657919714798567e-06,0.0,0.0,-0.0018214943276722018,0.0,-0.00029930601702510273,0.0,0.0,-0.00029930601702510273,0.0,0.0,-0.0018701143281156796,0.0,0.0,0.0,-0.00023449532873387469,0.0,-0.0008578667714389532,-0.0008664115237966286,0.0,0.0
0.023913814528311317,0.02758944981002953,0.031317585584212715,0.013004104815351969,0.013013532405611095,0.037991367141092525,0.031034757876446495,0.030338413689372512,0.02443639704163747,0.0034830184274525777,0.0026546879767543885,0.019381566025118868,0.0,0.02463844148616179,0.031698754243655536,0.031072468237481665,0.03154791279951352,0.013573825279972418,0.009653072651524042,0.022125167363290732,0.009149345318715252,0.010298213838215275
-0.005864306286699428,-0.005638044120486185,-0.00496055511393001,-0.01000595854018993,0.0,-0.0011812163393645214,-0.006932391542957106,-0.006720919508174106,-0.0034870834765401426,-0.0010680852562581222,-0.0016000953598429568,-0.009319048334961888,-0.010321134067821092,-0.0040379487606432285,-0.0067492022789505945,-0.0006492062357792427,-0.0050831137872955345,-0.009728493373594826,0.0,-0.007939846208574242,-0.0097190657833357,0.0
0.007837683088101066,0.007597998589994104,0.0067591028466194025,0.010282464968793148,0.0,0.0034514567727417234,0.008412925883558131,0.00819720983526162,0.005249090508544718,0.004266384066305751,0.004266384066305751,0.009179916277500588,0.0102345280691718,0.005848301753812457,0.007957525337154658,0.0028522455274742065,0.006663229047376484,0.009635316823904061,0.0,0.008916263329582952,0.009443569225418447,0.0
-0.016538230369387508,-0.022961774918656808,-0.027995149378905237,-0.015699334626012806,-0.0041705102670628325,-0.030368025910165075,-0.026101641843859325,-0.023848607561652857,-0.017305220763329965,0.0,0.0,-0.019750002644022047,0.0,-0.01876729620178308,-0.02883404512227994,-0.03185406979842886,-0.02540655679934889,-0.015124091830555741,-0.0021571604829635493,-0.02413622895938139,-0.009707222173336083,-0.004314320965927099
0.06672943619874361,0.06142006024523505,0.09316850907483132,0.08019268703025606,0.0,0.06150490855756496,0.08902148788858288,0.09260821620046977,0.03934890178885109,0.0,0.0,0.08934203234897153,0.03912800216380896,0.046022683345730675,0.08622132740044419,0.07265973561725514,0.08399088098533936,0.07179369480552134,0.0,0.08868746357202095,0.05290642852295235,0.0
0.0,0.0,0.0,0.0,-0.020603049360165215,-0.008692755937201424,0.0,0.0,-0.004828568850305803,-0.012156919184135973,-0.014119328022904387,0.0,0.0,-0.006664353966620906,0.0,-0.0057511752035928065,0.0,0.0,-0.012585225794873534,0.0,0.0,-0.026222238300133593
23.479999542236328,31.350000858306885,26.080001831054688,13.64999771118164,36.39999961853027,30.110000252723694,26.19000005722046,22.770000457763672,31.42999893426895,32.609999656677246,36.980000615119934,10.019998550415039,0.0,31.19999933242798,11.969999313354492,27.069998264312744,19.549999237060547,12.189998626708984,33.11999821662903,14.409997940063477,30.490000247955322,41.089998722076416
-12.520000457763672,-0.5,-5.549999237060547,-20.200000762939453,-5.539999008178711,-14.680000305175781,-17.130001068115234,-11.079998016357422,0.0,-1.8200016021728516,0.0,-18.94000244140625,-30.64999771118164,-13.470001220703125,-22.400001525878906,-7.5500030517578125,-12.639999389648438,-17.01000213623047,0.0,-20.400001525878906,-12.560001373291016,-1.6500015258789062
18.610000610351562,4.129997253417969,9.739997863769531,9.3699951171875,7.0500030517578125,25.42999267578125,23.969993591308594,3.3199996948242188,9.409996032714844,9.589996337890625,10.729995727539062,6.0,0.0,12.020004272460938,5.450004577636719,8.160003662109375,12.739997863769531,3.69000244140625,9.480003356933594,11.3800048828125,7.290000915527344,3.529998779296875
-23.159996032714844,-21.51000213623047,-18.280006408691406,-22.80999755859375,-4.339996337890625,-5.840003967285156,-23.029998779296875,-19.31000518798828,-19.37999725341797,-0.5200042724609375,0.0,-29.05998992919922,-9.539993286132812,-25.069992065429688,-26.020004272460938,-23.599990844726562,-17.19000244140625,-22.980003356933594,0.0,-22.37000274658203,-27.25,-7.220001220703125
