1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
492.3305,177.76697,523.43713,424.28754,586.7556,293.45563,1447.8757,589.71387,1009.57495,1330.492,934.2169,-63.352867,1372.4893,454.15225,549.22485,988.674,2824.4194,1677.3563,1948.8354,2928.1416,2999.922,4295.2666,5071.04,3621.8264,3611.4805,4546.3325,3923.9746,4939.229,5104.573,5530.47,6491.8457,6346.6226,6110.212,6528.6963,6611.311,3643.4219,5583.012,4267.9863,4896.7305,3598.4807,5404.2256,5643.87,5567.3315,6510.503,5393.878,4396.076,3829.7761,3650.5095,4610.2676,4371.1367,4431.526,4751.9746,4853.679,3470.664,5605.1167,2926.146,4067.2375,4125.6997,3801.9243,4342.4224,5065.161,4408.7764,4146.374,4962.461,4158.6533,4920.592,5084.0576,5721.913,6345.8105,6531.7676,6155.9883,7358.3193,6746.779,6877.4526,9924.875,11120.459,9203.144,6374.781,9697.469,7805.172,9476.447,6852.4688,9582.806,9879.633,11406.269,6155.9287,6406.2236,7126.6367,6766.407,7833.5664,5919.1084,6238.3193,5807.0723,5562.212,6017.4927,4497.7246,5996.491,6768.3486,4787.739,9989.305,8867.713,15659.055,8849.64,10320.038,9749.214,10373.992,10468.318,19015.467,8575.965,9449.285,10520.449,10646.907,10418.1455,9683.516,7786.247,6549.161,9982.636,9527.585,4739.136,7488.6953,6236.7485,8678.387,8798.789,9223.932,6169.428,7046.884,11204.95,7334.1035,9877.114
51588.51,4416.8447,76554.66,20344.113,69837.46,65820.11,560420.94,78608.19,226015.31,626245.6,195674.86,48903.742,392617.66,44660.89,58811.867,241657.67,1891457.5,694230.75,954032.4,2016847.6,2161236.2,4373539.0,5081154.0,2798917.8,2701763.0,4551365.5,3607917.0,4999951.0,5356028.5,6903169.0,9338537.0,8940682.0,8556742.0,8665466.0,9120630.0,3044770.5,6414881.5,3824008.5,5312296.0,2633114.8,6156712.0,6118096.5,6602046.5,8831161.0,6099875.0,3850444.5,3140214.0,2626409.0,4254344.0,3673468.0,3571084.5,4571321.5,4025676.2,2116400.5,6831443.5,1497803.5,3910278.5,3245536.2,2519358.8,3069462.8,4851249.0,3761508.5,3284136.0,4882654.0,3220841.2,4488902.5,4294106.5,6710619.0,7379424.0,7670556.0,6265244.5,9811218.0,8382359.0,8687850.0,18380764.0,26141788.0,15522259.0,7167415.0,17732664.0,10594462.0,17345192.0,8509208.0,18358514.0,18789008.0,26017374.0,6137068.0,7324062.0,9415138.0,8018425.0,10624998.0,5526800.0,6701935.5,6076203.0,5222816.0,6536514.0,3277580.2,5818283.0,7629127.0,3541322.0,18983096.0,15456577.0,53612240.0,15637462.0,21483030.0,17091358.0,20536816.0,21597768.0,82221780.0,13172400.0,16388236.0,21324676.0,20649448.0,20120266.0,16499503.0,10845706.0,6517936.0,17252306.0,15462294.0,3399772.5,8644460.0,6416517.5,13002280.0,13038268.0,14968788.0,5934370.5,6913678.0,21747652.0,8380010.0,16917930.0
-0.061357476,-0.10835502,-0.12933116,-0.1957012,-0.16843335,-0.092617154,-0.067430586,-0.117833905,-0.037214603,-0.04756774,-0.12783045,-0.078655116,-0.049843475,-0.10388755,-0.074828155,-0.054544814,-0.08242781,-0.05624886,-0.13476057,-0.20942657,-0.06898106,-0.16600738,-0.16379096,-0.113679215,-0.18430217,-0.15329319,-0.02618737,-0.06673264,-0.08412,-0.11632054,-0.18784653,-0.17659421,-0.09123019,-0.12687127,-0.096650764,-0.13927129,-0.33937073,-0.066967845,-0.13243993,-0.25393727,-0.11257377,-0.15992336,-0.16396542,-0.20813948,-0.04541599,-0.15863119,-0.073987864,-0.09493787,-0.023016986,-0.27442166,-0.10315001,-0.06365846,-0.0483931,-0.049564403,-0.1515042,-0.28807402,-0.052940562,-0.017766777,-0.2505555,-0.095349036,-0.11325579,-0.072787605,-0.07741188,-0.06950878,-0.028085219,-0.27356422,-0.16420709,-0.11350598,-0.12074519,-0.25056762,-0.19034192,-0.379014,-0.10627156,-0.31470487,-0.08570981,-0.06285716,-0.25302756,-0.14130326,-0.09213366,-0.16304854,-0.15803476,-0.22433417,-0.10263118,-0.14299874,-0.0967171,-0.18156616,-0.118318476,-0.05446792,-0.13622119,-0.37401965,-0.058764566,-0.17767118,-0.37641695,-0.19563653,-0.3356308,-0.11183583,-0.13853437,-0.11551825,-0.10836125,-0.13126011,-0.17635942,-0.14370668,-0.18162628,-0.06853969,-0.2299232,-0.12917325,-0.119356826,-0.1597887,-0.07132701,-0.2856096,-0.0547003,-0.013298665,-0.18896441,-0.30828002,-0.027551219,-0.08949893,-0.12574948,-0.106578104,-0.22980069,-0.22113544,-0.12341907,-0.161091,-0.09375077,-0.14696793,-0.2420743,-0.19743958,-0.13589649,-0.08065132,-0.07301197
-5.3232827,-5.3172574,-5.3043275,-5.3098474,-5.336203,-5.289059,-5.286924,-5.271524,-5.314116,-5.3592086,-5.3511863,-5.3355823,-5.3429837,-5.345901,-5.356547,-5.3136573,-5.283689,-5.295545,-5.294315,-5.318911,-5.352225,-5.3033204,-5.339187,-5.364549,-5.366018,-5.3513093,-5.378405,-5.3963733,-5.3718457,-5.3848395,-5.3617206,-5.3535066,-5.341822,-5.324352,-5.3346915,-5.3431926,-5.3204722,-5.372166,-5.357429,-5.354565,-5.367265,-5.3995633,-5.4433274,-5.4499135,-5.4434657,-5.414291,-5.42335,-5.4457564,-5.4231896,-5.4263625,-5.431022,-5.420798,-5.358711,-5.366553,-5.375962,-5.3665977,-5.3542476,-5.376002,-5.3590226,-5.3507857,-5.371739,-5.367416,-5.34777,-5.3311133,-5.3212934,-5.3491206,-5.3171363,-5.249723,-5.2894883,-5.2934966,-5.286672,-5.2321477,-5.214852,-5.2150292,-5.2349257,-5.2454743,-5.2514586,-5.249826,-5.200994,-5.1950107,-5.1979403,-5.1453013,-5.137461,-5.1501994,-5.148376,-5.1480556,-5.1540437,-5.135633,-5.147865,-5.1700377,-5.1803203,-5.143685,-5.1471744,-5.1525025,-5.165397,-5.1360545,-5.1130233,-5.122289,-5.094746,-5.116551,-5.1078725,-5.104735,-5.1161017,-5.115381,-5.136271,-5.1576285,-5.1664042,-5.1635146,-5.154611,-5.159415,-5.148351,-5.126284,-5.088349,-5.0079455,-4.994989,-5.0056205,-5.0017085,-5.023579,-5.00302,-5.0094943,-4.9960103,-5.0084605,-5.017361,-5.023973,-5.0011334,-5.005323,-5.030912,-5.020921,-5.0182996
0.4321847109450613,0.0550185585741379,0.3880829823028402,0.31844537917265925,0.39027745432441785,0.27966658778630193,0.7985247732500306,0.4606406018111322,0.6843513603128494,0.8474917131782217,0.4966609574578914,0.33951833181136415,0.7125407437913759,0.666312200045181,0.3898943616601719,0.7463996365009248,0.8062640691243751,0.8237969028128257,0.8969432545577628,0.8715785122731542,0.8141324984096202,0.8019341200405147,0.872465871375182,0.8978341720859068,0.8482789681350332,0.8993038957146874,0.8880729410352236,0.8159013171177464,0.8388652454874345,0.7981894384099754,0.907190866272854,0.794862309991334,0.8079583481696461,0.8750053702658415,0.8399674211555294,0.9397570202315065,0.8613971060123825,0.8544588305853519,0.8758005848600184,0.8028174525024635,0.8782852090742544,0.8671931266561149,0.8539816269146118,0.878237732178441,0.8092726247628245,0.911981725181554,0.808062478954941,1.2582899085937864,0.8195767030818121,1.6757328092817958,1.027963193156932,1.1131842211420406,1.411586905679426,0.8176824966744866,0.8797737549043337,0.8199723438802574,0.8447196055909137,1.8892604759524758,0.9788611266791182,0.8709306914344216,0.842054250787092,0.9314760944451604,0.8447666142727649,0.8767702559766811,0.9270264698724447,0.8686837326276301,0.8465470446871645,0.8493656927423602,0.8815304936922236,0.8386559538461268,0.8587224805721,0.9187246617433641,0.9085011162259534,0.8437383227679772,0.9396253584652073,0.932926059444717,0.8874767173751762,0.9644726306782875,0.977934250318642,0.9783494624607264,0.9189184086811116,0.9510029577577751,0.8927541442338697,0.9860532677167014,0.9003231975113918,0.9757161334919501,0.9404838755871353,0.8486560676605571,0.9093768636217073,1.0404312627685282,1.1355320735796646,0.9255295898338299,0.9164242329020372,1.1885970093946159,1.049785615885662,0.9515758643624826,0.8926972094160105,0.9917192185216076,0.9200279821298164,0.8903666275954883,1.9953935314373243,1.6302995737725707,0.8471339977107514,0.856385343756101,1.006340042290709,0.8795556608405283,0.9236715295444214,0.9784019960673366,2.1005390300321363,1.4247274241841903,0.9507548980003594,0.947909561749292,0.9297070884514492,0.966608903704307,1.6481523848831015,1.0202632272554508,1.000609665244541,1.0245701402123486,1.0106313169012537,1.0411988527389084,1.0276280456024618,1.367430021432404,1.1181256576611314,1.3295198605895684,1.0153815348379953,1.5358271060993198,1.0057012111600594,0.937545645685877,1.0080456521138763
0.015342435128348098,0.013041069859095922,0.013041069859095922,0.013041069859095922,0.007671217564173993,0.03989033133370534,0.01994516566685267,0.008438339320591348,0.016109556884765563,0.021479409179687492,0.02991774850027884,0.022246530936104847,0.009205461077008814,0.011506826346261101,0.006904095807756527,0.013041069859095922,0.02301365269252209,0.05676700997488837,0.01994516566685267,0.03221911376953113,0.05523276646205344,0.06827383632114958,0.09358885428292396,0.04142457484653994,0.03835608782087052,0.10432855887276771,0.03989033133370534,0.055999888218470906,0.08284914969308033,0.09819158482142842,0.1334791856166293,0.1687667864118303,0.13194494210379448,0.11199977643694192,0.16416405587332572,0.07901354091099322,0.10969841116768964,0.07057520159040165,0.11890387224469856,0.02991774850027884,0.08284914969308033,0.07671217564174104,0.1219723592703682,0.18104073451450886,0.09205461077008914,0.07287656685965394,0.05676700997488837,0.04679442714146209,0.09972582833426336,0.06443822753906248,0.14882162074497762,0.09972582833426336,0.06827383632114958,0.09589021955217625,0.21249272652762263,0.04372594011579245,0.09512309779575878,0.06443822753906248,0.06213686226981019,0.0521642794363838,0.10893128941127228,0.11353401994977663,0.049095792410714156,0.09128748901367179,0.06520534929547994,0.05983549700055801,0.07057520159040165,0.09665734130859371,0.166465421142578,0.09589021955217625,0.05753413173130573,0.10586280238560253,0.11276689819335928,0.10969841116768964,0.17950649100167404,0.27462958879743293,0.17413663870675222,0.10586280238560253,0.1687667864118303,0.1549585947963168,0.1687667864118303,0.11123265468052446,0.18104073451450886,0.1940818043736049,0.2769309540666851,0.07671217564174104,0.11736962873186374,0.21632833530970974,0.08284914969308033,0.10739704589843735,0.08821900198800203,0.2424104750279017,0.13117782034737713,0.11046553292410699,0.09742446306501118,0.037588966064453055,0.11199977643694192,0.08054778442382804,0.05063003592354898,0.17106815168108247,0.20252014369419635,0.30761582432338164,0.19715029139927454,0.20635575247628346,0.15035586425781244,0.21172560477120528,0.2286022834123883,0.34060205984933034,0.18257497802734357,0.17567088221958704,0.2193968223353795,0.166465421142578,0.21325984828404,0.1472873772321428,0.16569829938616065,0.13884903791155112,0.13194494210379448,0.14115040318080352,0.04219169660295752,0.15572571655273426,0.09972582833426336,0.15265722952706462,0.1373147943987164,0.17720512573242175,0.08361627144949779,0.14191752493722087,0.17106815168108247,0.10126007184709807,0.16032844709123872
0.39133892012651694,0.1360035036504692,0.35830358924611794,0.3095278897529159,0.36123454716290326,0.293358581762281,0.6713295304383662,0.4085852743778946,0.5859070299209233,0.6843734484473423,0.4338962450005468,0.3158596830765972,0.6373791800179522,0.5614624708220677,0.3392271959147102,0.6135093843455834,0.6774992970413196,0.6894098908693951,0.7183476594595439,0.7151984088860979,0.680592281678833,0.6921464167213074,0.7648805951511819,0.7807505851405669,0.7322989390888206,0.7566462821552395,0.7463141425737447,0.6826082200556032,0.7367358826441803,0.7084291434164514,0.7038139704682909,0.7024700115504441,0.6919843900005795,0.7469460587688079,0.6838472930370738,0.7275541447640776,0.7247604781278141,0.7061539622865167,0.7411975616397464,0.6797096674829635,0.744751890999237,0.697741419897774,0.7220077496038293,0.784693778629804,0.6954824414399119,0.7854629741211641,0.6795800461063815,0.6914420319182382,0.6730538207178265,0.7009964312560149,0.7037167544358542,0.8034947265359746,0.674082258962351,0.7035871330592722,0.738484908363847,0.6896768035264991,0.7557150599431517,0.7611480363988905,0.7028665455841305,0.7075951372368001,0.690964484524188,0.8009440999808026,0.73732684874274,0.7313191088605144,0.7243477414220552,0.7154815242152748,0.713764903839754,0.7587270312203009,0.7730100222107477,0.7236595592910589,0.7542414796487225,0.8116079509234679,0.8735247844580827,0.7442905462772593,0.886892755908514,0.8706424345575154,0.7814063619274174,0.8991350730819847,0.8986089176717162,0.8987948049842314,0.8648043912999572,0.8462140781307324,0.8565214702877966,0.8893947744474677,0.8698894417382284,0.8615817852858618,0.8809660293866521,0.7354243290704789,0.7931063210185467,0.7509702656184087,0.8993781131630763,0.8920502749547912,0.7913658280670135,0.8550964980095856,0.8246032609162257,0.7805561530756937,0.816733076609824,0.7597793300566131,0.8017943088325268,0.7965557644416612,0.7741680818318541,0.8186927370664363,0.7539174262072672,0.7590996926779745,0.8994753291955129,0.8266439347332017,0.8112591500575816,0.8741643585728607,0.8992160864423484,0.7603950435796034,0.887265417366188,0.7959647983431015,0.8519873106999998,0.8034785238639017,0.8258099285535505,0.8983334722464789,0.8201663173608655,0.8986737283600075,0.8988843630969532,0.8567073695845369,0.8984306882789155,0.8487647046859044,0.8451370318699896,0.8983496749185518,0.8985927149996433,0.8983334722464789,0.8167654819539698,0.8136076866281656,0.8677029438725969
0.0,0.0,-0.0003155206733223004,0.0,0.0,-0.0003155206733223004,-0.0002831153291769084,0.0,0.0,-0.0002507099850312944,-0.0002345073129585984,-0.0002507099850312944,0.0,0.0,0.0,0.0,-0.0002507099850312944,0.0,0.0,-0.0002507099850312944,0.0,-0.0002345073129585984,0.0,0.0,0.0,0.0,-0.0002507099850312944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026691265710399037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002677875055221435,0.00025158483344966953,0.0004860921464082679,0.0011990097176104442,0.00012196345686721344,0.0007615375716447659,0.0002839901775946174,0.0,5.715276857642948e-05,0.0027936786204882935,0.0004374841301899579,4.095009650306736e-05,0.0006157135229898358,0.0004860921464082679,0.000729132227499818,0.00012196345686721344,0.014655664432345006,0.003935535569522308,0.004704731060882317,0.0027374007003304612,0.002721198028257099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005247089143223249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001085591013100462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007853981634333707,-0.0003641167053158867,-0.0003641286895410545,-0.0004451420499043124,-0.0007043848030692246,-0.0003641167053158867,-0.017359772955886754,-0.0003641167053158867,-0.001295350901628467,-0.0003641286895410545,-0.0003155086890975767,-0.0005261554102684585,-0.0003641167053158867,-0.00047754739405014845,-0.001181932197119373,-0.0010685015083851113,-0.0050040370779074195,-0.0007853981634333707,-0.013448984810795928,-0.0004613447219776745,-0.016922300809921964,-0.03492163589636199,-0.02394227626459955,-0.025577883279757074,-0.02428253237812772,-0.06713917525340829,-0.030994645079197802,-0.03747227443575962,-0.11129970179844939,-0.05903448363404795,-0.07025689533112711,-0.074904473623433,-0.06217607628777966,-0.07111477408679079,-0.08911410917323082,-0.056977607144999,-0.07011872920218654,-0.04862987544454711,-0.07209460431509651,-0.013481390154940875,-0.05169045473791467,-0.06504222351627398,-0.07966547062024887,-0.07047519997201235,-0.08440172019263326,-0.030209258899990488,-0.05628942501400225,-0.040249738399950274,-0.05790882935708641,-0.06512323687663724,-0.06970600448065234,-0.05848359278357318,-0.05936620697944317,-0.058953470273683806,-0.0958347786108833,-0.05590909365238872,-0.062208481631924606,-0.03449270850275532,-0.03727017246694597,-0.03518089063375207,-0.06175480681388734,-0.023828845575865287,-0.04610310948116325,-0.05430589198137792,-0.015853787317312573,-0.04868614138048066,-0.03492164788058716,-0.08268509981711247,-0.05219273757217113,-0.07996478862149825,-0.056127386309049676,-0.1190240620561962,-0.11394754438605759,-0.10089509360894855,-0.13967890963418395,-0.1790221732464765,-0.13312882365384215,-0.07874190632787581,-0.1497680091345872,-0.08002959930978903,-0.152763777739664,-0.0955107251694276,-0.14757384136501628,-0.20104572716674252,-0.20051957175647406,-0.08961640399171156,-0.09602921067575654,-0.09105757894199495,-0.09763241234676823,-0.12838402932909876,-0.04356102767834891,-0.14037563651753793,-0.07628083788542561,-0.05722064722609055,-0.08750324958250477,-0.02156987910222874,-0.05718824188194471,-0.08361633401342505,-0.026776006164723753,-0.12211704669370871,-0.1240443018061761,-0.15826156488369403,-0.12956594954199385,-0.13146934406267263,-0.0763942565899347,-0.15493407293322203,-0.18559700665124979,-0.19453570445026092,-0.2248345094787476,-0.15853701030893141,-0.1291131495723743,-0.12288624218506872,-0.19561275071100415,-0.08084740281736735,-0.16822103102328967,-0.041990231351483054,-0.09534102854476068,-0.11807662518781026,-0.008639379797761748,-0.03744752701132814,-0.08062056540834917,-0.11885436543152839,-0.07560885842650222,-0.1853215612260124,-0.04356102767834891,-0.09696810279178436,-0.09913839798534241,-0.056912796456707326,-0.0967660008229716
