1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
14796.008,20506.922,20592.812,20003.566,16364.391,20925.633,19482.234,18871.547,20762.945,18105.086,19203.543,19443.871,3735.467,20765.416,18041.613,19551.918,19554.68,14000.451,19631.217,19438.928,19522.695,17881.309,11494.27,19679.818,21730.842,17475.035,19831.889,19529.705,20501.771,21174.992,18425.63,21014.146,21235.629,18228.408,9369.84,4189.694,19865.324,18785.994,4129.297,19364.863,20294.828,20162.023,20481.348,2534.1675,19164.912,4690.884,13696.055,18544.676,21147.336,19785.977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8741741734286346,0.8670809191799642,0.8858887931315229,0.8820122624490996,0.8675572800655715,0.9300595365118396,0.9082373010686944,0.8204806135474199,0.9002147357469423,0.890660642553339,0.8946190170364348,0.8589675203494569,0.7329334049530378,0.8699256935742763,0.8503171737465742,0.8432611893293316,0.886363374804072,0.9064738199997424,0.8906354526421478,0.8754489327633646,0.8505355487387574,0.85820264602006,0.8598581569492232,0.8474299791672453,0.9071803548693922,0.8308554858175612,0.9186122669816283,0.821530536537282,0.8736714989183256,0.9606629375390336,0.8406236464348913,0.9355516862938076,0.8409452157844444,0.8579912942373167,0.85347134392741,0.8148803999828707,0.8467762588325833,0.8261292404357077,0.917699624325617,0.8976184893240085,0.8626108804784769,0.8541932362150346,0.9007200322554418,0.5696183146368021,0.954516786494026,0.8128195094048392,0.878213736212855,0.876266247056579,0.8818755439720036,0.9214273566107078
0.2930405109514509,0.3919992175292969,0.32065689418247767,0.3060815808105469,0.3022459720284598,0.36131434727260037,0.3060815808105469,0.3336979640415737,0.33830069458007817,0.35441025146484373,0.3068487025669643,0.31528704188755585,0.06290398402622788,0.34060205984933045,0.3022459720284598,0.38125951293945315,0.3060815808105469,0.2753967105538504,0.33830069458007817,0.3083829460797991,0.3260267464773996,0.3283281117466518,0.21019136125837068,0.3283281117466518,0.30915006783621657,0.3390678163364955,0.3505746426827566,0.32909523350306924,0.3352322075544085,0.3758896606445312,0.3452047903878348,0.3030130937848772,0.30378021554129464,0.3221911376953125,0.23320501395089288,0.10893128941127239,0.34827327741350445,0.3605472255161831,0.07671217564174104,0.321424015938895,0.3083829460797991,0.3060815808105469,0.34443766863141745,0.06520534929547994,0.3030130937848772,0.07824641915457597,0.3198897724260603,0.31375279837472103,0.3099171895926339,0.3122185548618861
0.7889686834802117,0.7696253894759244,0.7844106633006271,0.7731396435873297,0.7689372073449281,0.8369913901541262,0.806992777975307,0.7225014996699524,0.7980779527523083,0.7952766162121052,0.8064094697964626,0.7457479238996161,0.5837043173989946,0.7721922187031693,0.7339507487760502,0.7226797290627527,0.7514640156845318,0.8021021596019096,0.8054867923367324,0.7650102165277639,0.7221859789966296,0.7472539095381907,0.7506299975206558,0.7506786055368742,0.7809936252216585,0.7278457928613875,0.7922160369187377,0.7068907524337313,0.7602492195309485,0.8489506039826447,0.7407762921658541,0.8112352894657939,0.7146475180356235,0.7798193629284791,0.869613996312991,0.7039836551087335,0.7498207387654352,0.7295376777967024,0.7634956861368312,0.7791797888137011,0.7270441920258817,0.7561363294170436,0.7888152015118419,0.4654494508341589,0.8253400510634403,0.6575317447616844,0.7554720198620601,0.7514563457805918,0.7694471480988989,0.8325544585829912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005157531030501872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033360247186049463,0.006857948733949293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2077902571961836,-0.248809191087493,-0.21025987039099103,-0.226389103133541,-0.1897423021093001,-0.2130211316831092,-0.19013116623904658,-0.25914898858870306,-0.2006406483806984,-0.2053453794415807,-0.18064157758956068,-0.2621771625379248,-0.062459191616956566,-0.2242998213003462,-0.20639769026211763,-0.20540165736173943,-0.19074599292939354,-0.21519909678060767,-0.21354728709337767,-0.24409680210689544,-0.2072316964417693,-0.15393804003284295,-0.11738078513709915,-0.2481372116285696,-0.21521529945268014,-0.19032559830391982,-0.24910083918480286,-0.22123924200697864,-0.2208103026291468,-0.24512524035142036,-0.19561275071100415,-0.20672174370357332,-0.19731316841445157,-0.1958557907920957,-0.3752096873839674,-0.0660220537445797,-0.21086703916162364,-0.20667313568735501,-0.10208555857420087,-0.2119926934385843,-0.22730412267355593,-0.20255171280531759,-0.24040430661846557,-0.056176006309493154,-0.1978555264967934,-0.062880461090848,-0.22800850747662516,-0.23640484719329447,-0.18447135237428824,-0.2001145049546551
