1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
17410.264,10815.82,20978.156,19346.766,3204.0046,6540.8657,11057.14,18974.129,4555.881,4043.1973,3679.6218,19131.203,3042.4734,11909.924,15911.966,10739.237,9844.512,16899.717,9838.975,10674.832,15212.869,1578.6012,2532.15,18864.053,9315.191,3182.2627,12135.041,18494.086,16099.451,9944.686,1766.882,21094.723,3642.5874,1947.89,1768.4666,3301.952,16863.898,6835.2563,17600.736,3030.1929,18318.496,19452.865,20000.594,5741.376,19984.547,2844.396,3495.5276,11962.791,10258.604,11674.992,15546.489,2164.1177,1683.8115,19779.754,2249.1543,1703.5349,4628.216,19397.299,17448.635,13791.85,3072.5825
90527110.0,23006816.0,159825550.0,120773000.0,1913970.4,7911608.0,23822848.0,108702670.0,3620745.8,3131288.5,2498412.5,102080100.0,1383157.0,28202020.0,58909748.0,23662010.0,18678518.0,78180980.0,19435832.0,23724088.0,60899550.0,392510.88,1041998.44,87603760.0,14877970.0,1851460.6,29177156.0,97320400.0,58846816.0,18326096.0,502419.94,140295340.0,2392187.5,512898.0,491150.53,1698083.5,70968480.0,9167638.0,81399690.0,1524928.5,94177864.0,93642240.0,128022040.0,5127747.0,140331520.0,1039256.5,1782294.2,26922588.0,19146022.0,27474456.0,46439776.0,721928.7,423391.56,117558580.0,849860.06,413036.88,3313704.2,114018080.0,89667070.0,36384040.0,1527743.4
-0.08562527,-0.24740125,-0.074522845,-0.085727125,-0.32660335,-0.38752154,-0.14025003,-0.16290992,-0.13083152,-0.07221944,-0.36730906,-0.057255786,-0.119201325,-0.2864047,-0.05467907,-0.110606134,-0.21333373,-0.07919016,-0.05560555,-0.09905844,-0.041432172,-0.22352712,-0.16698991,-0.075852044,-0.15292412,-0.17464636,-0.2402709,-0.15070012,-0.164754,-0.10536607,-0.21280296,-0.12460473,-0.13869385,-0.41590428,-0.0724897,-0.11501081,-0.09628892,-0.07658519,-0.03533601,-0.122089975,-0.088762045,-0.04118594,-0.05135628,-0.106794864,-0.15458748,-0.07594725,-0.065381035,-0.04967085,-0.1283278,-0.2876532,-0.16259915,-0.18249974,-0.15691072,-0.17120335,-0.15780637,-0.064690724,-0.1113588,-0.14492165,-0.11960405,-0.17077588,-0.16240084
-5.638753,-5.609244,-5.6052423,-5.6168494,-5.6180367,-5.629123,-5.567699,-5.5662804,-5.572142,-5.550568,-5.5282207,-5.5231085,-5.5595775,-5.5746865,-5.5269475,-5.48352,-5.4390273,-5.438529,-5.4252553,-5.3973165,-5.4116273,-5.4297843,-5.447682,-5.430717,-5.44885,-5.449845,-5.457565,-5.470032,-5.5058866,-5.5057807,-5.479984,-5.478124,-5.4783635,-5.4824986,-5.47839,-5.4648776,-5.475276,-5.459951,-5.46857,-5.497622,-5.470971,-5.4635816,-5.447945,-5.456823,-5.4572206,-5.4036107,-5.4270425,-5.457313,-5.4529586,-5.413141,-5.395655,-5.418468,-5.440553,-5.445167,-5.460485,-5.4585395,-5.3973594,-5.369125,-5.374411,-5.3871236,-5.399237
0.9284217474811629,0.9924637723650249,0.859133759716898,0.9054736447434126,0.7484195115358276,0.860908009706991,0.9790712611055585,0.973238719772739,0.9330498552164437,0.8725856405068295,0.7827206791545025,0.8641477694002004,0.7090991838802609,1.0061879663956377,0.9522905461550821,0.9623733465553179,0.9420886321227464,0.8082604398183524,0.8349057472908283,0.925661064314544,0.9466867741644169,0.5666880677836067,0.6493605135271805,0.8857716694087638,0.9483894810610156,0.759939447873043,0.9767055632378372,0.8935010391471001,0.8262186927132733,1.0394810693527117,0.5336153063173591,0.919706319137471,0.7785901892187339,0.4871881462082053,0.4435528523155833,0.7571097499683286,0.844558727273345,0.879173785532585,0.9339728922224257,0.7344687955900813,0.8734423784156995,0.9283867250767563,0.8935001027191747,0.856583398262305,0.8947652168462745,0.6599590047858865,0.6798831944672123,1.0899505078870695,1.0238464687116657,1.0320716770364555,0.9889864409071631,0.498368908350872,0.5999063501494484,0.8784572308841347,0.671273769764666,0.5223240456795052,0.795733468890254,0.8515717296488154,0.922136255960869,1.0019930502186074,0.7533721851900219
0.3068487025669643,0.21095848301478803,0.3106843113490514,0.30761582432338164,0.04986291416713162,0.16032844709123895,0.2193968223353795,0.3313965987723214,0.10202719360351575,0.07364368861607151,0.03835608782087052,0.3022459720284598,0.07287656685965416,0.2462460838099888,0.300711728515625,0.24547896205357156,0.2385748662458147,0.30531445905412946,0.2232324311174666,0.2485474490792411,0.3221911376953125,0.03528760079520088,0.09435597603934154,0.3022459720284598,0.14805449898856027,0.06750671456473223,0.2539173013741629,0.3022459720284598,0.3283281117466519,0.19868453491210936,0.07517793212890622,0.30915006783621657,0.042958818359375095,0.07901354091099333,0.09742446306501118,0.0506300359235492,0.3145199201311384,0.14421889020647327,0.34673903390066974,0.07441081037248876,0.34673903390066974,0.34443766863141734,0.3321637205287389,0.08898612374441972,0.3022459720284598,0.05676700997488837,0.08438339320591515,0.27846519757952004,0.21095848301478803,0.2424104750279018,0.2945747544642857,0.11276689819335939,0.03912320957728799,0.31682128540039056,0.04832867065429691,0.04832867065429691,0.0506300359235492,0.335999329310826,0.31375279837472103,0.2347392574637277,0.07978066266741068
0.8724477381973399,0.8995725452279495,0.7820706714824013,0.8217047083435856,0.6697826066875132,0.79528427413182,0.8956455544107853,0.8988033497365895,0.8533227248654889,0.7776652584227688,0.7013034071769795,0.8037215639449937,0.5711379467840687,0.8993781131630763,0.8845203587461428,0.8541976811416436,0.8001186265692848,0.7447842963433824,0.7638197395782869,0.7631401021996487,0.8136724973164564,0.5473329617999907,0.5663445444431074,0.8011223293736034,0.8636062564307649,0.6571352107279984,0.8989329711131715,0.8115431402351767,0.7430676759678616,0.8722132308843813,0.4863473504774638,0.8492908600961728,0.706550484335978,0.42968526400578755,0.45180603395849017,0.6652885103635766,0.7813901592553449,0.7843373078599782,0.8582943685834752,0.6598717365799103,0.8114459242027401,0.8580436585984441,0.8145065034961076,0.7205742325732607,0.821834329720168,0.5579644073985102,0.5986430851762918,0.8991998837702759,0.8991350730819847,0.8992808971306396,0.8983334722464789,0.4613766359683398,0.5280058584835516,0.8090573243682959,0.5917365284261238,0.4737971825346108,0.7183962674757622,0.7913658280670135,0.8521083993084488,0.8985603096554979,0.6843000930066934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005919056617922358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036839507360726387,0.00777296827396512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023075864740800256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22420259328368441,-0.16413201348539808,-0.24116584419011033,-0.23604838840769382,-0.005959131866007716,-0.12680556309829338,-0.19833307389084354,-0.23210519491845716,-0.017642888285063663,-0.010015744059754361,-0.0063479959957541965,-0.21821106805775692,-0.05922891569892119,-0.16544356705909902,-0.23103668142584688,-0.16264223051889548,-0.17103857023556568,-0.236388644521222,-0.17136262367702138,-0.2129239156506726,-0.22210565353077527,0.0,-0.002947160588858466,-0.23833977220970137,-0.1371854358475888,-0.00597533453808019,-0.2128591049623818,-0.25395905221405535,-0.2381376702408886,-0.1704638068090789,-0.005125125686356036,-0.21330424701228612,-0.008542163765325128,0.0,0.0,-0.06122865140361888,-0.20551507606624853,-0.1487156983140503,-0.24149756753550555,-0.008542163765325128,-0.2614403723907106,-0.21320701899562433,-0.21549074487791753,-0.05659727578338547,-0.19694050695677756,-0.05916410501062952,-0.05455658998218382,-0.16140315753742573,-0.12771204987017537,-0.14993003585531461,-0.2053692520175936,-0.0031415926537317063,0.0,-0.2692457460088207,-0.011521729698328542,-0.0060239425542985,-0.009505791321558377,-0.21035708642342765,-0.20338571898496838,-0.17303063603632385,-0.007068583470895895
