1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
16574.482,16350.822,10797.852,18613.035,9372.457,6498.128,11422.963,19660.967,10146.648,15523.732,11160.873,19055.062,12223.311,12307.097,9792.567,14197.349,12305.529,17259.32,16110.381,7791.865,12442.4375,7571.8193,15622.885,13070.914,17908.986,7838.369,19155.932,18088.738,20321.238,20986.918,18280.316,15678.418,17447.27,6270.1865,4551.5986,16255.772,18135.508,17986.223,13138.547,18202.19,20633.016,19687.623,16459.49,17847.627,12605.489,9478.711,9038.043,18816.793,11821.058,19280.082,7885.119,20117.588,9696.658,19827.012,13096.319,7969.7334,9472.006,20509.395,10092.004,12808.5,5904.5083,13513.973,9251.3545,17268.602,7350.8564,13967.711,9501.554,16084.607,10869.401,11104.889,9383.605,6785.994,10260.839,13513.131,10499.59,8206.535,17427.695,7737.06,9750.342,7596.9653,9037.803,8438.62,6564.1074,8127.578,7278.9873,8908.426,8022.684,6071.2495,6869.532,9548.1045
63956596.0,78343340.0,23400140.0,96037620.0,19881752.0,7677730.0,26756240.0,111238296.0,21473066.0,59680170.0,24400124.0,101088000.0,32750052.0,32195088.0,20581772.0,52958080.0,31292160.0,69251090.0,73171220.0,11397992.0,32056452.0,13826273.0,68341720.0,35095844.0,75405510.0,14067706.0,105850280.0,92203550.0,125832670.0,139482780.0,92737840.0,61125348.0,90498800.0,7964135.0,4152102.0,65463324.0,93950060.0,85887750.0,42553416.0,87777464.0,153603300.0,113551040.0,73422790.0,72687760.0,30570698.0,18223752.0,16012588.0,112212830.0,28197384.0,98664210.0,11209282.0,130614110.0,19148850.0,106772410.0,35792948.0,12577318.0,18225492.0,126874904.0,21192494.0,35218440.0,6188481.5,37240530.0,17496850.0,75189416.0,10785709.0,51744860.0,18749666.0,63282010.0,23090432.0,25106584.0,18286470.0,8784870.0,22807732.0,37528350.0,24057312.0,13967799.0,69695400.0,13024956.0,18138664.0,10774035.0,18434312.0,14041158.0,7901496.0,14013129.0,9762840.0,15935024.0,12745498.0,7323278.0,10597246.0,17358914.0
-0.12005835,-0.10966801,-0.12125777,-0.09935204,-0.06752903,-0.10882849,-0.11012589,-0.03006885,-0.0860452,-0.053339045,-0.10013219,-0.05593094,-0.088981725,-0.07540605,-0.095782496,-0.049588718,-0.051414393,-0.16160853,-0.083520114,-0.076395355,-0.14412881,-0.09762603,-0.12813577,-0.11029626,-0.039072473,-0.24444191,-0.076120004,-0.057416,-0.03870125,-0.06376303,-0.06228254,-0.07134227,-0.04529111,-0.096200444,-0.116455816,-0.08893729,-0.05863573,-0.017169952,-0.16014904,-0.08673616,-0.16165829,-0.08061561,-0.15195598,-0.36263454,-0.10925037,-0.12533864,-0.14154299,-0.050482824,-0.0976714,-0.06430139,-0.26072773,-0.048213456,-0.13215668,-0.12606595,-0.33178324,-0.08099946,-0.10844323,-0.13165762,-0.113840126,-0.18036096,-0.18877523,-0.16671078,-0.057990577,-0.032629333,-0.11108614,-0.038116477,-0.16041394,-0.18227716,-0.06896456,-0.096482165,-0.17890568,-0.11026279,-0.055975072,-0.05545112,-0.32641372,-0.07141515,-0.0858668,-0.13940084,-0.109253146,-0.081192575,-0.06027516,-0.06616812,-0.12616868,-0.098121,-0.07552366,-0.1907621,-0.2462232,-0.091824755,-0.19750553,-0.09319416
-4.719747,-4.709504,-4.7107882,-4.7071447,-4.6754804,-4.6584754,-4.6622634,-4.6527104,-4.6507726,-4.6027217,-4.6059318,-4.612321,-4.626365,-4.6177344,-4.622515,-4.620953,-4.600264,-4.6177745,-4.612724,-4.615234,-4.655523,-4.688439,-4.675217,-4.712766,-4.725301,-4.7441564,-4.7395854,-4.7412043,-4.731583,-4.7290387,-4.7315917,-4.731469,-4.711326,-4.720631,-4.6968265,-4.698188,-4.6999903,-4.6878324,-4.717117,-4.7052298,-4.7144847,-4.691911,-4.7110834,-4.6940885,-4.6847653,-4.665444,-4.724464,-4.723163,-4.717324,-4.7285247,-4.7681403,-4.7755218,-4.7952313,-4.795197,-4.8042073,-4.7905717,-4.8023562,-4.788629,-4.7943187,-4.7682385,-4.7537103,-4.7618947,-4.7740483,-4.776464,-4.7777333,-4.7831273,-4.759541,-4.7629514,-4.73632,-4.719747,-4.681131,-4.642696,-4.6244082,-4.6369767,-4.6622424,-4.6703086,-4.671888,-4.658955,-4.6559606,-4.6759305,-4.639976,-4.6218114,-4.586468,-4.5525594,-4.5635056,-4.613589,-4.600682,-4.590771,-4.596082,-4.599938
0.9106526062057594,0.7811545502708108,0.9414702619422652,0.9396682000427907,0.8822620780088752,0.7668503327832583,0.9344419957916121,0.8299843035079433,0.8190350263484143,0.8043381646317775,0.7922360510533941,0.852909557404316,0.8551680342745887,0.8774754330258392,0.8593563018133492,0.8188213334958576,0.8470543545157037,0.939752665841654,0.8188752717443555,0.8634616954807193,0.9025413611594801,0.7545792876071482,0.8277209572124586,0.8735149984013078,0.8255656746995554,0.7443925437072025,0.8365777861728732,0.8934717757744342,0.8154850280835482,0.8468929143413795,0.8408286070970445,0.8746712996034856,0.8048853194685386,0.7604943282401881,0.717739370240154,0.873433435529013,0.8107633711985285,0.84164152017901,0.8041899280912002,0.828390596821851,0.7854068694796628,0.8904529194288062,0.9311264790792444,0.8602424435590741,0.9983821373171999,0.8794206747550943,0.7915675351575124,0.8339921213854955,1.0200217693149085,0.9058325307457893,0.8359839972254315,0.8379392587334875,0.768206935918661,1.0033108384165061,0.8255468524982568,0.8378053495401676,0.8179295731825806,0.8219963860194279,0.8754398260017908,0.8029396095253207,0.7511443763343031,0.9297521774560533,0.8042677452517939,0.9374822026939371,0.7683445908236821,0.7792385250928253,0.8311694466902209,0.8199417695084958,0.7504308182552135,0.7680301383263619,0.7977033854953413,0.7825742686483794,0.8770809159409043,0.8506171818431467,0.8441354150297067,0.898471551753272,0.858549194584521,0.7903645998446536,0.912141526607009,0.9029296041773154,0.8082072975335908,0.7886220011184364,0.8265131524743885,0.8455753602504623,0.7721173652919808,0.8164143391566296,0.8367926027389403,0.817818981044601,0.8548150945895379,0.8202345905207415
0.3275609899902342,0.3221911376953124,0.2500816925920758,0.3099171895926338,0.24547896205357134,0.09205461077008914,0.24471184029715387,0.30378021554129453,0.2730953452845981,0.31758840715680803,0.22553379638671867,0.3099171895926338,0.2807665628487722,0.2830679281180245,0.2247666746303012,0.3237253812081472,0.24317759678431905,0.3137527983747209,0.3076158243233815,0.17567088221958704,0.2347392574637277,0.2692597365025111,0.32295825945172985,0.2968761197335378,0.32065689418247756,0.1917804391043526,0.30684870256696417,0.3313965987723213,0.3359993293108259,0.3528760079520088,0.3030130937848772,0.32065689418247756,0.3007117285156249,0.170301029924665,0.10893128941127217,0.30147885027204235,0.3336979640415735,0.32295825945172985,0.3106843113490513,0.30531445905412935,0.33062947701590395,0.3275609899902342,0.31912265066964274,0.3076158243233815,0.2209310658482141,0.22553379638671867,0.197917413155692,0.3237253812081472,0.2324378921944753,0.33216372052873877,0.10356143711635035,0.3099171895926338,0.22323243111746638,0.31528704188755563,0.2869035369001115,0.12273948102678567,0.22016394409179685,0.3367664510672431,0.2170954570661271,0.2846021716308593,0.0912874890136719,0.2869035369001115,0.18334209978376104,0.3367664510672431,0.16569829938616065,0.32832811174665166,0.21939682233537927,0.3083829460797991,0.25315017961774544,0.2109584830147878,0.20712287423270093,0.14191752493722087,0.252383057861328,0.29764324148995525,0.23167077043805795,0.17873936924525669,0.3007117285156249,0.2017530219377789,0.20098590018136153,0.12657508980887267,0.2209310658482141,0.14038328142438605,0.08668475847516732,0.16646542114257812,0.10662992414202,0.14805449898856016,0.16799966465541283,0.11353401994977674,0.14575313371930798,0.15649283830915173
0.8559381740931769,0.7487923005209107,0.899062592489754,0.8487723626056192,0.7940699485747804,0.712858417067872,0.8576547944686972,0.7432945133768807,0.7440961142123861,0.7290763330747252,0.7178053133614277,0.7723866507680426,0.7822079627629233,0.7875360532822859,0.797762432078986,0.756605332058736,0.792515354919987,0.8840104060079472,0.7838188223536493,0.7378129289049231,0.8039484013540124,0.7218619255551744,0.7860863455638691,0.8225387145232368,0.7583466998586874,0.6957169487528705,0.7831715903191565,0.8129519098413147,0.7241047013409636,0.7753338113569006,0.7688885993287098,0.7855601901536007,0.7495043432436947,0.7446870803109458,0.7984096641134788,0.7870337704480299,0.7536343108780903,0.7381122469061729,0.7243477414220552,0.7494318746356887,0.6934579702950088,0.7091821362357389,0.8318014657637036,0.7824185974998694,0.899313302474785,0.7714230232118089,0.7284529616320201,0.7596906587765342,0.8024748210595831,0.8229838565731415,0.7499418273738843,0.7868231357110838,0.7075465292205818,0.8404894535776837,0.7403311501159497,0.8021584255378427,0.7425091152134478,0.7504603128802132,0.7868069210547861,0.7300723659751038,0.7183152541153985,0.849638786113641,0.7379911582977239,0.8812005366996107,0.7012795465851918,0.7317889863506246,0.7591807060383386,0.7623871093803611,0.6974497718004642,0.7108987566112597,0.7228417557834805,0.6869564803466597,0.7878677766276811,0.7861025482359421,0.7378129289049231,0.7984096641134788,0.7900457417251792,0.7155787402477114,0.7658442227074151,0.8147333409051267,0.7381932602665366,0.6942757738025871,0.7270603946979546,0.7700628616218892,0.6862759681196033,0.7431401445758676,0.7148581527725693,0.7255697368830347,0.7703783822952119,0.7368979093649082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022684939324357778,0.0
0.0,0.0,0.0,0.0,0.0029232999970707496,0.0,0.0,0.0,0.0,0.0,0.002008280457055811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003789711520867378,0.0,0.0,0.008534505845609885,0.0012066796215499664,0.0,0.0,0.004445488307718293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005635953272969729,0.0036515453919268026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017251651278789026,0.0,0.0,0.000680524211281508,0.0,0.0,0.0,0.0,0.000777740243718128,0.0,0.0,0.0,0.0,0.013036260089260843,0.0,0.012032557284942236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016354612869762,0.0,0.0,0.004364474947354147,0.0,0.006502364796767246,0.004720933732954791,0.012113570645306382,0.011951543924578978,0.006185969275025904
-0.05829769348683289,-0.02680841150886959,-0.04905880283815378,-0.04277561753069126,-0.0076271442253101895,-0.012024012532585004,-0.04396609448016786,-0.06893680898929233,-0.03984467159813043,-0.02647670014769865,-0.01102797963220592,-0.07350337392123496,-0.09019116741819833,-0.019667359429967668,-0.05722064722609055,-0.033448067586157926,-0.08108189814610167,-0.06589243236799724,-0.016387600647296274,-0.07422396139637666,-0.05233002885269311,-0.01607207997397353,-0.028881502654216185,-0.05284851435902116,-0.07227283370789728,-0.03390174240419608,-0.08704957476446662,-0.08317119196352074,-0.07978655922869748,-0.09650675806980669,-0.03807944320639134,-0.05441931068588701,-0.046322288970467085,-0.030630528373881916,-0.06803799212134987,-0.08950298528720246,-0.039860874270202906,-0.025424389327161734,-0.08047472937546907,-0.028687070589342945,-0.0691150383820931,-0.05888865958539302,-0.06775487679217296,-0.09629612333286097,-0.05347188580172624,-0.08518711835606663,-0.05773059996428653,-0.05776300530843148,-0.045293850725942164,-0.04463807393909125,-0.06905022769380142,-0.02832294189980189,-0.009869920011099431,-0.07402185942756301,-0.0429538589077163,-0.010655318174531914,-0.029075934719089425,-0.042233271432574604,-0.050694421837535586,-0.031545547913896854,-0.0061859692750267925,-0.03999049564678536,-0.040055306335077034,-0.03904307076262459,-0.056176006309493154,-0.004696186308524197,-0.029351380144325923,-0.002736525851911864,-0.04058146174534549,-0.013254552745922688,-0.06705049198910462,-0.07217561767546066,-0.01791833371030105,-0.04699426842939047,-0.01914120401969921,-0.025626491295975384,-0.05143121198475065,-0.03272748011101623,-0.04300246692393461,-0.05926897896278138,0.0,-0.014614714335841938,-0.05401424388406806,-0.007659549569455137,-0.011894391156002548,0.0,-0.011764769779420092,0.0,-0.005578800504394188,-0.009635412698140833
0.0,0.0,0.0,0.0,0.004413082963572457,0.002478157947165993,0.0020568764890489533,0.00702852020703526,0.005328102503587395,0.0074011816647092665,0.008712735238410652,0.00612970333909324,0.001134199029318772,0.008566911189755722,0.005174608550992499,0.0033036193744591102,0.007554663633078995,0.0,0.0,0.004785744421246019,0.0013200983260590604,0.007473650272714849,0.007093330895326488,0.003838319537085688,0.0020406738169760352,0.002640184667893397,0.0005184974905536599,0.0,0.00612970333909324,0.006769265469646069,0.005198481127005383,0.00105318566895507,0.0006967268833539819,0.005789435241339902,0.010696268271035425,0.0067530627975731505,0.00421098099475925,0.002494360619238467,0.0020568764890489533,0.005214683799077857,0.00637274342018479,0.005247089143223693,0.0019195971927516986,0.003757306176721542,0.0,0.0014497197026415165,0.00020297681723091543,0.006340338076038954,0.0006481188671356719,0.00598387929043831,0.0004698774901101821,0.010008086140039119,0.009910870107602499,0.0012552756535431087,0.004413082963572457,0.002056888473273677,0.004882960453682639,0.006769277453870792,0.0,0.00048609214640782383,0.0005022948184807419,0.00284227465248188,0.002105496489491987,0.002461955275093075,0.0,0.005927601370280033,0.0032473534385260017,0.0012714903098407504,0.00603248730665662,0.005198481127005383,0.0,0.006048689978729094,0.00387072488123108,0.002073091145346595,0.003854522209158162,0.0,0.006769265469646069,0.0,0.006550972812985112,0.00284227465248188,0.006769277453870792,0.0,0.002251320538146917,0.002056888473273677,0.0,0.003660090144284922,0.00362768480013953,0.002251320538146917,0.004737136405027709,0.006769277453870792
-0.01801554974273767,-0.00800746360269855,-0.011464576929752557,-0.022339074593588748,-0.01116525892850273,-0.0018701023438905118,-0.013829316172409012,-0.0075623335370189615,-0.0064128066840454245,-0.010509494125876984,0.0,-0.012258519845543603,-0.014776741056569787,-0.0005909660985596865,-0.002655512491548606,-0.006776935373586035,0.0,-0.016792679433339952,-0.01365108677960869,-0.0022265731137163236,-0.008412542388742672,-0.0019187223443339896,-0.005044112325992778,-0.011311094961382828,-0.01807181567867122,-0.0014974408862169497,-0.011845783139784238,-0.017885928366155657,-0.008169502307651122,-0.0064938200444091265,-0.008153299635578648,-0.0117323644352747,-0.008493555749106818,0.0,0.0,-0.01445268761511409,-0.01811276577517429,-0.015092249745667363,-0.023861262904235847,-0.013303160762140553,-0.004355930194996471,-0.010703926190750224,-0.020849291627086597,-0.018622718513370273,-0.009214143224248517,-0.020290730872672746,-0.01433159900666503,0.0,-0.009489588649485459,-0.00815328765135348,-0.010031946731826835,-0.005011694997622218,-0.008542163765325128,-0.02827433388358358,-0.02582092336084818,-0.011190006352933768,-0.014485092959259926,-0.017659090957137025,-0.027181084950767875,-0.03275988545516206,-0.005942929193934798,-0.01993427208707166,-0.013465187482868402,-0.02569130198426617,-0.02444455909885601,-0.018274792495902137,-0.022072161936484314,-0.03173144721063759,-0.02317308077323954,-0.015270491122692853,-0.032986722864180695,-0.012080290452742837,-0.02307586474080292,-0.03328604086543052,-0.01916507659571165,-0.02027452820059983,-0.01649336143209057,-0.01659057746452719,-0.01445268761511409,-0.016266524023071494,-0.02008009613572659,-0.025756112672557396,-0.012072620548803314,-0.0258371260329211,-0.00810467963513517,-0.013141134041412705,-0.008938697799011575,-0.0018538996718180378,-0.0073679014721457214,-0.010606710158313604
0.05294845320495378,0.07287552197300418,0.05828074938806793,0.06668661256841535,0.057137243409739025,0.03959146250093548,0.04288592912321043,0.014736186438819576,0.04025952391723253,0.04225964311703656,0.016402274930474636,0.015432530625893115,0.035440382657185854,0.021268554141816054,0.021523099078805785,0.06187689889862691,0.0,0.06892242152469086,0.08017022060330037,0.01538132762551081,0.03196679181999196,0.049008845395987155,0.05332019427413792,0.03848030434247107,0.049437152006724716,0.05420509026638953,0.03640476442059626,0.05646381945227086,0.021094792468068224,0.025085603277417157,0.05586175116778591,0.050208916915869484,0.07620769895631474,0.037204812100517515,0.0627564323497074,0.013296360113377315,0.048227652896583706,0.06468649336861132,0.041967381427424844,0.05334847704491441,0.0036055771008181026,0.019913576128703703,0.05510884143915851,0.02452124535396738,0.04325767019239457,0.03883855277230852,0.03170818183391466,0.010632244546364245,0.03886147300191389,0.0320139297712867,0.015611654840812061,0.02215345013406722,0.023560928639644985,0.04602955430134337,0.047022212443943445,0.04591235816914896,0.03584983408740561,0.01959303805990187,0.05950910367872719,0.04915025924987049,0.04483891037171972,0.03938811417274124,0.029340386614014502,0.05735814303478115,0.03635762646930152,0.05789015313836643,0.03668759212836248,0.08269829124918804,0.011564278489909707,0.034080042102902386,0.0416858576033281,0.0,0.05330539775112131,0.04060298221564018,0.03848030434247107,0.05881275949165321,0.01289097373224557,0.04794076013972948,0.00788328066702082,0.015004224015155998,0.03890861095320819,0.050435179082082726,0.0006639963672094851,0.036734730079656774,0.03852744229376537,0.02506674809689935,0.024549528124744313,0.02665740947489681,0.024849907129358417,0.004245355746338664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028323504358138685,-0.005172027148713454,-0.014279597057305082,-0.021136567878191403,-0.02821037327503184,-0.005902016647734598,-0.02317033878152941,-0.01343241142608953,0.0,-0.029598996600091798,0.0,0.0,-0.011309733552919976,-0.005294585822078535,-0.00530401341233766,-0.005685182071780481,-0.00788328066702082,-0.00036231347892501375,0.0,-0.003864193478482214,0.0,-0.024600731125126174,-0.02418185210464774,0.0,0.0,0.0,-0.0005455027429319692,-0.015041934376191168,-0.02801775642076665,-0.005266303051302046,0.0,0.0,-0.002790739289466604,-0.02903870372573003,-0.023202680209807536,0.0,-0.018547873033249562,0.0,0.0,0.0,-0.029551858648797502,0.0,-0.020764826809007264,-0.00013605131271221538,-0.02410643138257651,-0.020162758524522317,0.0,-0.0016378057208785712,0.0,-0.004645379586299292,-0.02728370187265705,0.0,0.0,0.0,-0.010311706477561966,-0.0030170014556794023,-9.427590258859198e-05,0.0,-0.0016095229501020825,-0.006339750848730841,0.0,-0.028055466781802263,-0.009779696373977131,0.0,-0.029415813727672102,0.0,-0.009341962172980889,-0.005379434134408445,0.0,-0.028036611601284456,0.0,-0.024468744861501968,-0.000809475270180382,-0.00595858218928802,0.0,-0.01270779085982543,0.0,0.0,-0.004715437767199404,-0.00625490253640093,0.0,-0.0028243909930005806,-0.02317033878152941
0.001222390940346152,0.0,0.0,0.0,0.0,0.0,0.002612561029367022,0.024327976557867226,0.007046724244347713,0.013326458094752969,0.0200376240417508,0.024591629505784862,0.007669903939426126,0.02015746629080417,0.012271846303081757,0.0,0.025334651449916867,0.0,0.0,0.010354370318225392,0.007118629593779957,0.007310377192265571,0.007238471842833327,0.00824514673488319,0.0023249396316384896,0.0,0.005344964307787636,0.0,0.022050973825850084,0.02114017273304314,0.0,0.0020852551335315272,0.0,0.0030679615757704948,0.014381069886423958,0.024639566405406432,0.006950850445105017,0.0,0.0017017599365602987,0.004673847713087875,0.02552639904840248,0.020732709086261236,0.0,0.01725728386370884,0.0,0.0007190534943213311,0.0009827064422389675,0.025814020446131014,0.003091930025581169,0.0191987282983761,0.003115898475391843,0.021715415528500204,0.018359832555001177,0.0017976337358029948,0.004314320965927321,0.0,0.006159891601351664,0.024208134308813634,0.0,0.0036192359214166636,0.0,0.010594054816332354,0.0042184471666844026,0.0029960562263384727,0.0,0.004242415616495077,0.008173241385450947,0.0,0.02418416585900296,0.010761833965007295,0.0,0.025334651449916867,0.0,0.00946753767522912,0.007094661143969283,0.0,0.024375913457488574,0.0,0.022146847625093002,0.002468750330502756,0.007621967039804778,0.0,0.01239168855213535,0.0027324032784206143,0.0,0.007238471842833327,0.008364988983936561,0.0,0.004122573367441484,0.02130795188171808
-0.029385319467926108,-0.05280249493298639,-0.04170510267062921,-0.0470980038780382,-0.02658101084007347,-0.021883194677174922,-0.02430400810805633,-0.005968144002865827,-0.02092445668474663,-0.017425063012383557,0.0,-0.0038828888693343,-0.02746784348306952,-0.005968144002865827,-0.010066748920496638,-0.0453003701422352,0.0,-0.052610747334500774,-0.05160407244245113,-0.011097392262356953,-0.021236046532285835,-0.027204190535151884,-0.030847394906379222,-0.025694178197077422,-0.032477249493507276,-0.035736958667763385,-0.025622272847645178,-0.03954794218766566,-0.01085770776424999,-0.01711347316484435,-0.028210865427201526,-0.032477249493507276,-0.05042961840172655,-0.01521996562979866,-0.02746784348306952,-0.0036671728210380117,-0.020828582885503932,-0.0367676020096237,-0.02523877765067395,-0.024351945007677678,0.0,-0.00376304662028093,-0.03389138803233904,-0.013254552745320725,-0.028306739226444444,-0.025694178197077422,-0.020852551335314606,-0.001366201639210196,-0.020852551335314606,-0.016658072618440878,-0.008868326429961382,-4.793689962134806e-05,0.0,-0.025047030052188335,-0.01394963778983116,-0.01871935930216173,-0.008388957433747235,0.0,-0.032237564995400314,-0.017928400458408378,-0.024375913457488574,-0.02037318233910046,-0.018024274257651296,-0.03027215211092238,-0.020828582885503932,-0.025646241297455852,-0.01208009870459592,-0.03787015070091626,0.0,-0.0064235445492693,-0.02147573103039302,0.0,-0.020277308539857763,-0.01428519608718104,-0.008604673482043523,-0.028282770776633548,0.0,-0.02214684762509278,0.0,-0.0054887750066516805,-0.003906857319145196,-0.01948634969610441,0.0,-0.003211772274634539,-0.016729977967873122,0.0,-0.00047936899621414675,-0.005177185159112474,0.0,0.0
