1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
9612.484,7785.259,15749.244,7724.4165,6070.337,8020.7427,10650.699,10147.298,7386.3438,18203.688,14663.895,16512.121,5762.1504,8695.237,15439.346,10491.209,20408.23,7714.747,10731.637,6232.3975,9444.736,7239.3066,17878.994,14823.439,10610.519,7798.613,7997.2524,11360.883,8716.864,7921.4414,7716.2773,5434.3843,7418.493,6961.159
17925428.0,11603725.0,58278170.0,11720952.0,7243862.0,12674808.0,23338116.0,20299002.0,10066145.0,76876780.0,49949840.0,67061480.0,5456565.5,13870101.0,53952612.0,21133098.0,127299680.0,12196471.0,23279524.0,6452544.0,17017190.0,9829706.0,100521736.0,48879120.0,23552648.0,11888753.0,12165707.0,26322952.0,14580763.0,11691138.0,11583516.0,5297603.0,10608335.0,8503354.0
-0.09034965,-0.2066943,-0.05639449,-0.16968222,-0.3418279,-0.17860807,-0.3444997,-0.110438846,-0.09515756,-0.023583958,-0.07393815,-0.12844871,-0.24644472,-0.28435883,-0.22700717,-0.36614788,-0.08149822,-0.098718725,-0.14054224,-0.10242897,-0.21342759,-0.18261103,-0.1312791,-0.12696637,-0.18793036,-0.26366457,-0.44128594,-0.043067757,-0.19822656,-0.22270049,-0.044685196,-0.11644258,-0.032798838,-0.13219637
-5.6027904,-5.5822988,-5.571353,-5.5580716,-5.559629,-5.5125613,-5.5213914,-5.51098,-5.5284095,-5.552093,-5.553066,-5.5549703,-5.542723,-5.5787635,-5.5906386,-5.5948796,-5.5752387,-5.5709033,-5.557735,-5.55623,-5.51041,-5.5330806,-5.554584,-5.58104,-5.550299,-5.519921,-5.5248094,-5.515921,-5.5415835,-5.5439506,-5.5417104,-5.569036,-5.54767,-5.56041
1.6308913962213694,1.1486075103436195,0.9792978766634848,0.9125601567110204,0.9065288117296568,0.8967081175057163,1.4175105614493786,0.9413633686945906,0.8941453952025089,0.9438449026966733,0.9347908620151877,0.91514366771417,1.0195138976296143,1.3589090891687996,0.9448823711951289,1.0042660417217228,0.8888748979104628,0.9370745287966515,0.9493977330082015,0.952986405746383,1.0524158546422846,0.8324907933142354,0.9221784888603006,1.0410764616090697,0.9360766711994368,0.8862109477485289,1.060783868225685,0.9643520187615069,1.025653119107974,0.9170547298241511,0.8588201500047103,0.9739196901600273,0.9673214317126784,0.8355721094024819
0.18794483032226572,0.13117782034737735,0.3030130937848773,0.17643800397600462,0.14882162074497773,0.16262981236049112,0.2815336846051899,0.2508488143484935,0.2761638323102681,0.3221911376953126,0.33293084228515635,0.3313965987723215,0.07287656685965416,0.16646542114257823,0.3129856766183037,0.17950649100167426,0.3689855648367746,0.2270680398995536,0.24010910975864963,0.12120523751395096,0.22783516165597106,0.18027361275809162,0.31912265066964296,0.3452047903878349,0.2815336846051899,0.1825749780273439,0.17336951695033498,0.24241047502790192,0.15649283830915195,0.1687667864118304,0.2462460838099889,0.08821900198800237,0.17030102992466534,0.08975324550083719
0.7632049128879395,0.7474807469472093,0.8863666004982456,0.8206191173304851,0.8123447410706826,0.7429866626074979,0.8633146083334551,0.8532178509133375,0.6902353642809134,0.8195591485902334,0.8474770236882154,0.7867344524467801,0.8995401398838041,0.6923894568023989,0.8517766759630536,0.8989815791293898,0.7388976450696059,0.8409345836433633,0.8569828150097738,0.7972277439005846,0.8656870054958268,0.6993770269129307,0.8019401328811817,0.8545294044870388,0.837072415498715,0.7574154776465996,0.7796334636317388,0.8088304869592773,0.7527841020263661,0.7929204217218064,0.7152632195743887,0.832473445222627,0.889459585135759,0.7094899870051217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1504399885935106,-0.138554130205641,-0.17961313934503664,-0.11414197645093083,-0.09068491748432095,-0.09915460065741577,-0.17131401566080307,-0.1352991188474002,-0.08284713852206504,-0.1606015567019199,-0.15714444337486544,-0.1628366625837696,-0.04008771167922198,-0.09142169564731084,-0.16815622033499888,-0.0968546721030501,-0.16557318843568147,-0.12470773651274136,-0.1191374807607053,-0.04186059799067632,-0.11429547040352617,-0.07249967111691635,-0.1276472391818846,-0.15598638375375895,-0.14316930315380194,-0.1054377859648783,-0.10421491565548102,-0.15103094270784556,-0.12916942749253213,-0.11720255574429839,-0.09205361184237404,-0.053115427016125594,-0.12466767324888117,-0.06913124105416557
