1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
20263.344,19793.814,22649.5,22806.787,2488.4255,3681.7673,22976.328,15781.208,4645.719,1966.5747,1695.3254,21585.248,3895.577,11106.888,6797.3945,20673.53,10095.043,9731.034,13154.88,18797.393,21275.89,370.1375,699.9851,19509.158,21912.783,1652.9163,9671.794,12228.443,21151.738,22094.678,1973.1793,8833.955,2397.333,-561.5893,-1531.7427,3522.5596,21260.125,4269.037,5504.532,1069.29,19344.758,7478.1685,21256.113,6303.605,9157.679,3030.8542,4185.4165,10187.334,4.1862593,22751.447,5897.918,2108.0137,-990.96014,5481.5996,20857.986,1673.242,7228.1,8456.891,12366.537,16696.924,1829.1309,6553.5044,21835.027,21372.309,22869.498,-1159.6069,20398.62,1052.3319,6826.443,1138.3269,2674.9783,4236.1855,5014.5967,15422.217,790.5049,4072.2805,16982.023,3151.015,19498.887,4138.6357,-1118.781,5260.037,5667.059,3912.7349,16863.44,-527.36304,3144.4983,258.32916,-169.83551,2894.7869,586.63544,11830.951,13736.442,9282.943,9277.881,9077.641,1728.407,6317.8433,448.6274,5177.7046,1716.1832,6409.2363
110017630.0,125047830.0,204324460.0,203746460.0,983625.0,2276454.0,206899100.0,43610732.0,3199323.8,558013.56,429738.4,164041340.0,2430193.2,26318820.0,7383752.5,144004140.0,17553252.0,15814202.0,37374508.0,100159790.0,150348850.0,21900.129,83759.875,91521110.0,139330370.0,434568.94,17582650.0,27116768.0,153933580.0,182753630.0,574046.06,12558871.0,950915.25,33825.133,274680.88,2089624.0,157908930.0,3086305.5,4615885.5,85861.33,120603864.0,8926566.0,140017710.0,6476935.0,13365529.0,1494697.6,2864651.8,18951790.0,15.861788,177984740.0,5306482.0,729477.5,130939.59,4313603.0,148248480.0,419523.8,9812419.0,12026019.0,29177528.0,64608492.0,437594.62,6403269.0,133246530.0,125123050.0,183061440.0,198210.61,132251070.0,125645.29,7125242.0,129095.65,998934.5,2762495.8,4595971.5,56179540.0,55191.61,2855560.8,72109350.0,1617898.8,107840540.0,2440317.0,141931.1,4554981.0,4506659.5,2639422.5,91660550.0,39887.04,1463482.5,8217.7705,14563.039,1528517.0,49288.242,25684434.0,33485184.0,15269266.0,14793874.0,16075864.0,455189.62,6150092.0,22100.178,4444767.0,424614.1,7336697.5
-0.020947967,-0.023643415,-0.11991879,-0.085232094,-0.13328172,-0.19415547,-0.05919069,-0.10647331,-0.07618615,-0.12278238,-0.019745529,-0.051354297,-0.046718307,-0.087732494,-0.06581255,-0.009290376,-0.07112861,-0.09170171,-0.21918006,-0.024968771,-0.11123443,-0.05061112,-0.13044044,-0.02877436,-0.031920187,-0.11745315,-0.032657158,-0.03156095,-0.09017843,-0.12736002,-0.31759915,-0.049442854,-0.033836786,-0.04379343,-0.044666145,-0.05319721,-0.080183394,-0.034734886,-0.0840533,-0.027090792,-0.08672999,-0.10392747,-0.052387215,-0.020678397,-0.03807524,-0.12122813,-0.108260415,-0.07976399,-0.047312878,-0.07208928,-0.04829851,-0.06154855,-0.060711715,-0.022257734,-0.05849344,-0.07466083,-0.0295889,-0.07286781,-0.059666358,-0.030842459,-0.098176576,-0.09311686,-0.020667644,-0.06411242,-0.06360809,-0.119224675,-0.14511773,-0.08587314,-0.051199395,-0.0930892,-0.02264655,-0.061319735,-0.053941544,-0.02270739,-0.13189045,-0.03994138,-0.010415484,-0.08184614,-0.05895378,-0.13379118,-0.2774986,-0.07920576,-0.03982936,-0.099574916,-0.05365757,-0.037179176,-0.114621505,-0.04478283,-0.09547867,-0.12336687,-0.10159691,-0.0458926,-0.16110136,-0.09042434,-0.054955956,-0.085879914,-0.053971384,-0.10271671,-0.1871094,-0.08326695,-0.17283942,-0.0415365
-5.154378,-5.153009,-5.164808,-5.1644244,-5.176191,-5.1715055,-5.1697245,-5.1716027,-5.178509,-5.177153,-5.168473,-5.1670012,-5.1765428,-5.181664,-5.191198,-5.188417,-5.186093,-5.1812015,-5.207662,-5.199784,-5.219312,-5.22516,-5.2358212,-5.2487864,-5.2480664,-5.2531333,-5.2414746,-5.2428727,-5.2520223,-5.2528844,-5.23356,-5.243568,-5.2335343,-5.2162366,-5.20719,-5.1977353,-5.1850924,-5.176475,-5.180512,-5.1885705,-5.180947,-5.170195,-5.1709733,-5.1665034,-5.149936,-5.169437,-5.1780763,-5.174829,-5.1625104,-5.15698,-5.1702237,-5.1687093,-5.196979,-5.195377,-5.1966224,-5.191624,-5.1790776,-5.162206,-5.1438737,-5.140172,-5.1575885,-5.1508517,-5.1539903,-5.151604,-5.138704,-5.1512227,-5.1578,-5.15879,-5.163526,-5.1775727,-5.1940465,-5.183724,-5.1831975,-5.187078,-5.205217,-5.1941733,-5.1931543,-5.20841,-5.1994863,-5.186582,-5.1833873,-5.1721997,-5.170975,-5.1796985,-5.1885886,-5.191294,-5.169248,-5.164207,-5.1610475,-5.186476,-5.1848197,-5.180063,-5.1841197,-5.1957717,-5.1982303,-5.180136,-5.1811986,-5.196428,-5.1977754,-5.1762605,-5.1681952,-5.1671386
0.9671577441113337,0.9062827184708839,0.8734756216070481,0.9336042205482293,0.4049788577164921,0.8476698217696164,0.9092581245607776,1.0152330173690403,0.8226691626623697,0.5993608808829528,0.5523294438335937,0.8667602160262422,0.7648912787421047,0.8114241615640265,0.9684993643999313,0.8477483880725503,0.9546188805485836,0.9612944879425636,0.8749913238469618,1.1087644686201426,0.8755982227853578,0.1602330250856493,0.39866152764673735,0.9731680194643779,0.8679755121877151,0.4485678920696037,1.0509586791477032,1.0010918319832853,0.9145530626216742,0.9125438628651201,0.5739561531259333,0.8790062585767464,0.6842977966355213,0.2424298122645595,0.25659895002388533,0.7463326819042648,0.8766708073310128,0.8045725993628801,0.8490044188487742,0.7669631255268625,0.9400458146036736,0.9760441641941879,0.8906621642487176,0.839951314595214,0.9556388378448357,0.6111244757663351,0.8573355371719174,0.8678203460804905,0.00916922131629927,0.9636852820786832,0.8240780184760048,0.9422964254793735,0.21673741384888334,1.0194937644292201,0.8550528068183787,0.43768650593465985,0.867698516807407,0.9426991831300513,0.8768563137030174,0.9176227670036468,0.5042183053863474,0.8545234441121985,0.9842568243847785,0.9571381525960563,0.9569758696365993,0.3054231783362584,0.8564428404307152,0.38034260953638166,0.9352241472162304,0.7324665254001745,0.6303322044420028,0.7323223154996761,0.8383873863171467,0.9132412207411016,0.7552902705094431,0.7825399485649167,0.8517914156400943,0.9123651924169702,0.9479244509533047,0.8615407540561257,0.30916542525419166,0.9181345248648309,0.8905860326583894,0.8918492739296384,0.8667957066446117,0.49122077942577835,0.7285532867430788,0.016939793883349152,0.3147446628332138,0.8043006606933687,0.09978702389918265,0.969631131190466,0.9064429412889055,0.9656773452042042,1.0985029977717569,0.7841349662501045,0.5147372939141945,0.9468069178672347,0.2056715514126526,0.8207559467681602,0.46963686488962597,0.8440501532671068
0.321424015938895,0.3099171895926338,0.3260267464773995,0.3175884071568079,0.10279431535993289,0.034520479038783414,0.3060815808105468,0.2930405109514508,0.03528760079520077,0.054465644705636085,0.025315017961774378,0.30684870256696417,0.08898612374441961,0.26235564069475437,0.08668475847516721,0.3237253812081472,0.16186269060407354,0.15035586425781244,0.26082139718191966,0.325259624720982,0.31528704188755574,0.10356143711635035,0.08975324550083685,0.30531445905412935,0.30684870256696417,0.07671217564174093,0.21402697004045745,0.20712287423270082,0.308382946079799,0.36898556483677436,0.06443822753906248,0.11353401994977674,0.07517793212890611,0.05830125348772319,0.01994516566685267,0.07517793212890611,0.3329308422851561,0.04526018362862727,0.0659724710518973,0.044493061872209805,0.32065689418247756,0.10126007184709818,0.31298567661830345,0.10202719360351553,0.11736962873186385,0.07671217564174093,0.07517793212890611,0.22246530936104902,0.0,0.32909523350306913,0.06520534929547972,0.046027305385044515,0.05676700997488826,0.11123265468052446,0.3275609899902343,0.03298623552594859,0.201753021937779,0.15419147303989944,0.2730953452845981,0.3260267464773995,0.047561548897879447,0.06750671456473212,0.3390678163364954,0.37358829537527893,0.31682128540039056,0.05063003592354898,0.312218554861886,0.04295881835937476,0.07594505388532358,0.036054722551618235,0.046027305385044515,0.06520534929547972,0.10662992414202,0.304547337297712,0.03298623552594859,0.08361627144949757,0.3160541636439731,0.11583538521902892,0.30761582432338164,0.07364368861607151,0.0659724710518973,0.1219723592703682,0.07057520159040176,0.08591763671874997,0.3260267464773995,0.07441081037248876,0.06750671456473212,0.017643800397600384,0.051397157679966554,0.049095792410714156,0.071342323346819,0.21862970057896192,0.21862970057896192,0.14191752493722087,0.12887645507812495,0.21019136125837046,0.05676700997488826,0.09128748901367167,0.025315017961774378,0.0659724710518973,0.036054722551618235,0.08975324550083685
0.8814597794527752,0.8640513984806697,0.7758923721113149,0.8679945919699068,0.4370292929019204,0.8070814492553859,0.8409107230515755,0.8986251203437892,0.777859690487642,0.592837447262879,0.6973764163598153,0.8373640635960249,0.6340994212352804,0.7665886707743446,0.8992160864423484,0.7653342699692196,0.8983334722464789,0.8623995887934401,0.7758275614230237,0.8098265198596559,0.7893899649383287,0.570546980685509,0.5557540369568668,0.8859615336964262,0.7467115514558493,0.44435711912598075,0.8920426170350764,0.8991188704099118,0.8947467375428428,0.8640513984806697,0.5522721881896069,0.763188710215867,0.6400423504292152,0.40176738890780506,0.5325238153992755,0.6273949664539256,0.826336083963819,0.7057164781563272,0.7544759749774563,0.717699552576633,0.8895081931519773,0.887904991480966,0.80517894156735,0.7239264599639381,0.8492746574241004,0.526775318270214,0.6234517729646885,0.8310484729444165,0.0034980514393325723,0.8952080822648205,0.701676068634653,0.8006362372271951,0.3696632802394939,0.8992484917864942,0.8031220530940759,0.47046115781600584,0.8098341777793707,0.8987061337041529,0.7816818073526548,0.7838597724501528,0.4869059112318781,0.7011985332248281,0.8977911141641379,0.8851923382050662,0.8429104587562732,0.4761047690086908,0.8103288026939119,0.4822259275954264,0.8375584956608981,0.7102506377441236,0.5559885442698254,0.6458155829984826,0.7738840916542591,0.8694195642481177,0.7041294791573884,0.7228980217194136,0.8419706917918277,0.8412014963004673,0.8710142211667713,0.6244802112092129,0.4577088879043396,0.8267002006691349,0.8026197702598199,0.8256879650966833,0.7773173324053007,0.5890076724781514,0.6765919354210195,0.46847762478338106,0.4255476384516772,0.8003931971461036,0.45728761843044774,0.8989815791293898,0.8315908310267575,0.8794276384039321,0.7802244297302985,0.7839893938267353,0.5196743294551727,0.889953335201882,0.4914324009157349,0.7866772996782041,0.4920719750305129,0.6980808011628841
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0010446409165973947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004251044258619885,0.0,0.0,0.0,0.0006395741147775524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026478425876081957,0.0019920658007581693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007367901472141725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011418569490340147,0.0,0.004283449602764833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020321410488426395,0.0,0.0,0.0,0.0,0.000307850769382334,0.0,0.005724624553049118,0.0016194043430841631,0.0,0.0067044547813548405,0.0,0.0,0.0,0.0,0.0,0.0015707963268658531,0.0,0.006841746061876819,0.0,0.0,0.0
-0.1775323902799748,-0.19019597692733736,-0.16822103102328967,-0.20194454403468498,-0.0003402561135281701,-0.008574569109470964,-0.17072304956224382,-0.18124874636019328,-0.015270479138467685,-0.010518026894009935,-0.007182002175404989,-0.20675414904771916,-0.05614360096534732,-0.1303922978019294,-0.05595770166860703,-0.1280685086557769,-0.10626324739217186,-0.10326749077132025,-0.11216611332224602,-0.20202555739504913,-0.18065778026163404,0.0,-0.005627408520612498,-0.1662775732387507,-0.19124828774787428,-0.0002916480973098601,-0.150974676771912,-0.13677269914182943,-0.17275519061108646,-0.18556460130710395,-0.004008004177528335,-0.07443459613332237,-0.00306057929336756,0.0,-0.0006881821309967506,-0.06093700330630902,-0.17767821432862974,-0.008461150404960982,-0.05191729214693375,-0.007036178126750059,-0.19163715187762076,-0.05411145991650468,-0.16092561014337559,-0.0913406822869467,-0.07244251834833992,-0.05960924706053472,-0.05808705874988718,-0.14499080946569887,-0.008954888486859325,-0.15469103285213048,-0.0542086759489413,-0.005740827225121592,0.0,-0.07019208464283544,-0.16264223051889548,-0.0025344238830991017,-0.11985806823584699,-0.059519688947812455,-0.1576057880968431,-0.13952542766581466,-0.0024210051785900077,-0.053998041211994696,-0.18671412816007749,-0.16979182735015552,-0.16707917407425565,-0.0003641286895410545,-0.15588916772132233,0.0,-0.05444317127767473,-0.008477353077034344,-0.05757710601169119,-0.06185202284632396,-0.05638664104643887,-0.17123300230043892,-0.00820189566757179,-0.010080554748045145,-0.17393712280820584,-0.016655388152818418,-0.1907869430258975,-0.05139113673666529,0.0,-0.062199936879566486,-0.05298580563954314,-0.010096757420117619,-0.15912797640749066,-0.0005747634264867685,-0.0058619038493459286,0.0,-0.00016202672072740398,-0.009003496503077635,0.0,-0.1574437613761157,-0.12861086673811783,-0.09071732282846678,-0.0897374806159359,-0.1431368978096561,0.0,-0.04066247510570875,0.0,-0.03214417193217134,-0.004307322178777717,-0.032565441406063655
