1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
16741.273,11021.129,6785.9834,13226.495,19415.998,9579.758,19088.207,19544.578,13800.461,19562.836,7290.3057,6806.662,19913.006,19514.988,18445.066,18023.379,18973.867,17535.719,12109.107,8322.914,8796.221,10907.234,18726.201,13686.139,19386.092,17208.8,15666.451,12887.662,19381.484,20698.291,20872.662,18571.555,20063.861,20032.23,20552.957,18791.383,18929.326,16517.287,18638.05,19085.533,12621.345,9660.912,19004.32,11173.92,18667.46,17032.832,20756.629,20694.988,19899.05,18475.34,19233.293,18265.402,21775.154,21240.55,22259.88,10100.995,8671.594,14703.041,7926.0776,19549.428,5917.5767,11558.9,14650.885,20301.848,6199.592,20435.652,14527.549,20883.25,6454.585,21654.0,21573.541,19635.453,6036.758,20732.732,20486.215,20337.215,16784.336,8881.136,21536.95,18686.07,16947.316,7477.8364,9543.897,6806.383,9210.855,6151.8525,10418.406,5480.4985,6626.389,5757.7197,8181.472,8228.2705,7861.8975
66247576.0,20860496.0,7520264.5,34353230.0,117504150.0,16656798.0,110389420.0,120600856.0,37747200.0,121877690.0,8865176.0,7802880.0,128464140.0,99509720.0,80303410.0,82459390.0,106513020.0,89764300.0,27912352.0,13045813.0,14916054.0,22840290.0,113403850.0,36183380.0,109152880.0,68472880.0,59076756.0,31491304.0,105189864.0,156641580.0,157935570.0,108812910.0,127562470.0,118214990.0,140612540.0,116004820.0,103124904.0,76195590.0,105354960.0,108848960.0,29171728.0,16957848.0,101188610.0,24743420.0,90940120.0,68692990.0,157089820.0,122568310.0,126411896.0,85599000.0,116698570.0,108107540.0,160945630.0,163996180.0,178861090.0,20406028.0,13045851.0,45433468.0,10578809.0,112432890.0,5667461.0,24099158.0,40996296.0,108820780.0,6226648.0,124822020.0,42037868.0,135709970.0,6769278.0,177931630.0,177701680.0,114243120.0,5755546.5,144645580.0,133970810.0,128862000.0,64322704.0,14020968.0,166194560.0,114031704.0,72315230.0,9243214.0,15316678.0,7308025.0,16441470.0,6316805.0,19101852.0,4802903.0,7405421.0,5307798.0,10239858.0,12308554.0,9491626.0
-0.097248234,-0.05692765,-0.15174325,-0.17360908,-0.1112352,-0.30029765,-0.18432066,-0.19707265,-0.10005102,-0.17773604,-0.3667828,-0.0868814,-0.060673036,-0.10160685,-0.048685364,-0.11187434,-0.07135301,-0.016965857,-0.2769517,-0.110841535,-0.12682222,-0.097765006,-0.043607194,-0.18464828,-0.07834966,-0.049485147,-0.04013259,-0.2598779,-0.059771474,-0.12960887,-0.11174843,-0.09481416,-0.059058268,-0.21324313,-0.13801417,-0.12731251,-0.058966137,-0.11906387,-0.10444423,-0.23100594,-0.1465484,-0.1651888,-0.066773534,-0.3210235,-0.08463036,-0.09486833,-0.15402453,-0.08667121,-0.08057055,-0.067672044,-0.078655966,-0.15142013,-0.1167849,-0.14546017,-0.14253677,-0.0832411,-0.4265056,-0.1387272,-0.15718281,-0.17010468,-0.28089294,-0.13145232,-0.10053134,-0.075683445,-0.0915391,-0.030173097,-0.25962123,-0.054149926,-0.075617455,-0.06276493,-0.4363398,-0.25738174,-0.08961689,-0.035538085,-0.058352325,-0.09715979,-0.09318968,-0.06781951,-0.14384407,-0.10672865,-0.11294723,-0.31805897,-0.08406786,-0.1207448,-0.31841585,-0.26240817,-0.6649813,-0.14422552,-0.103411354,-0.12961987,-0.032601707,-0.1135183,-0.24060212
-5.5510345,-5.493937,-5.4737153,-5.473371,-5.4928555,-5.4991784,-5.5028033,-5.48768,-5.4502826,-5.4880376,-5.482054,-5.431724,-5.4301734,-5.4327765,-5.4300275,-5.442876,-5.456714,-5.4561105,-5.395618,-5.384277,-5.369205,-5.3581033,-5.340688,-5.3553195,-5.3441825,-5.3575087,-5.368896,-5.404409,-5.400452,-5.415588,-5.41993,-5.437412,-5.428782,-5.3969913,-5.376185,-5.3774123,-5.3518043,-5.3476005,-5.343455,-5.3389087,-5.347792,-5.374577,-5.3579125,-5.293122,-5.2871847,-5.27185,-5.2675643,-5.2534814,-5.2395205,-5.2475314,-5.229318,-5.2046237,-5.1870666,-5.1854663,-5.1936603,-5.211637,-5.195969,-5.1956496,-5.1969075,-5.2129245,-5.217322,-5.2025476,-5.205171,-5.188855,-5.2156224,-5.21763,-5.2541976,-5.2487807,-5.176967,-5.163771,-5.135551,-5.1104417,-5.0938973,-5.0974164,-5.0951133,-5.1025147,-5.1073637,-5.107656,-5.095061,-5.0938764,-5.1079626,-5.0919595,-5.071115,-5.1095614,-5.0964856,-5.0741954,-5.033447,-5.014958,-5.014704,-5.031158,-5.0252204,-5.034777,-5.0111938
0.9722786938637068,0.9661569835875504,0.9172751649577701,0.944183515034467,0.8900176209077238,1.1667601656758357,0.8828732376943317,0.8740660394139587,0.9775161352499894,0.8847682868867898,0.8430834787198048,0.9755014105686758,0.8980658443546295,0.8598847749130002,0.8707846086780727,0.8190772124264495,0.7648890313150839,0.7978399635082484,0.9179669042661999,0.939625639393585,0.9026133256455403,0.8876877882295419,0.9388514007849352,0.9634352558226243,0.7941969779503982,0.9508037795380607,1.108619509577304,1.1638547107519632,0.872747829823494,0.8127885370512092,1.401621065127062,1.1173032866571204,0.8968134656473142,0.897476175690059,0.8808655362224579,0.8949392987975903,1.3802615187218148,0.8047857303586813,0.8649279075047799,1.0387582406371618,1.8203406916484446,1.0021749045217034,0.8971498305580868,0.950223943366706,1.8011845601514622,0.8466842313782231,0.771305060888167,0.8032010133806721,0.9923251810320785,1.5698347972062017,1.3153914106235969,0.847149074200349,0.9377080222881266,0.8820783040285324,0.8787169023478244,0.8725114754151445,0.9577827895798426,1.3100786804321194,0.9648667731920525,0.7995740407403452,0.9597218508847908,0.919288859568366,0.9471848601778917,0.9239485249247293,0.9268171782311371,0.8877995977238246,0.9584027985091931,0.8222259513253184,1.0023399031221443,0.7831723183428815,0.8117760711783596,0.8050125332021926,0.9650527477780196,0.8556413517694389,0.9572584835844594,0.9320196908558053,0.8475608215591098,0.7985489330905037,0.8244273997349397,0.8470083290831744,0.7470311634937566,0.8677808288220422,0.8599700834969962,0.9421318950928962,0.9036104341004149,0.9447241148757507,0.7850300977039123,0.8362508323627497,0.8787287013396833,0.7393841994128482,0.781538438898793,0.9654176737405146,0.8825327525006873
0.3367664510672431,0.1764380039760044,0.05906837524414055,0.24164335327148434,0.3137527983747209,0.1687667864118303,0.34980752092633915,0.3122185548618861,0.22399955287388384,0.3198897724260602,0.09742446306501107,0.09358885428292407,0.3329308422851561,0.3022459720284597,0.3145199201311383,0.3329308422851561,0.30684870256696417,0.3705198083496093,0.2209310658482142,0.1764380039760044,0.1664654211425779,0.24241047502790158,0.4065745309012275,0.24394471854073652,0.3505746426827566,0.31528704188755574,0.3007117285156249,0.20405438720703117,0.3620814690290177,0.35364312970842626,0.3122185548618861,0.36898556483677447,0.31835552891322527,0.34367054687499987,0.3275609899902342,0.3175884071568079,0.30378021554129453,0.3275609899902342,0.3221911376953124,0.31298567661830345,0.21019136125837035,0.17950649100167393,0.3329308422851561,0.2516159361049106,0.3007117285156249,0.31912265066964274,0.3137527983747209,0.3007117285156249,0.32065689418247756,0.3528760079520088,0.3145199201311383,0.33446508579799095,0.3060815808105468,0.3122185548618861,0.3007117285156249,0.2730953452845981,0.10509568062918517,0.3298623552594866,0.0928217325265066,0.3221911376953124,0.09512309779575878,0.21402697004045745,0.2562186666434152,0.30531445905412935,0.06520534929547994,0.3697526865931918,0.27462958879743293,0.3198897724260602,0.12120523751395074,0.31298567661830345,0.3076158243233815,0.3076158243233815,0.08438339320591515,0.34213630336216505,0.31145143310546863,0.30531445905412935,0.321424015938895,0.17183527343749994,0.3582458602469306,0.30378021554129453,0.30915006783621635,0.0813149061802455,0.16799966465541283,0.09052036725725432,0.17106815168108258,0.09819158482142842,0.16723254289899547,0.052931401192801264,0.13884903791155123,0.1258079680524552,0.09512309779575878,0.14958874250139498,0.12734221156529013
0.888123284137627,0.8988843630969532,0.8995887479000224,0.8993943158351492,0.772143610686951,0.8976853533793432,0.8726745756063585,0.8012681534222583,0.8992160864423484,0.8274617382407801,0.7366386666117437,0.899313302474785,0.8446918898200853,0.795923848246598,0.8672253964785468,0.8603512450725241,0.7720787999986598,0.8262550706034553,0.7242991334058368,0.8715898594416762,0.8850465141564112,0.8649826206927576,0.8927470018381451,0.8991188704099118,0.7483710310470189,0.8940099473956282,0.8363842333677187,0.8996049505720953,0.8543511750942381,0.7308901694826826,0.8590635640748352,0.8498170155064413,0.8794839043398652,0.8964633579183636,0.803543334552193,0.7776251951589082,0.7958837849827374,0.8285950624216811,0.8282309337321405,0.8436472489034879,0.8992484917864942,0.8994915318675858,0.8059643397307825,0.8993295051468579,0.8968274866079042,0.894957372279789,0.750249678143267,0.7787909126997299,0.895726567771149,0.7794228288947926,0.8159152731022457,0.739108279806552,0.8167492792818969,0.7999890051927023,0.7760868041761881,0.8210079814602316,0.8972325534097236,0.8021831729622733,0.8785126188639172,0.749755928077144,0.8992484917864942,0.813072986465539,0.8991188704099118,0.8898075111532266,0.8598489622382681,0.8769094171929055,0.8983735355103395,0.7840866098591719,0.8991674784261301,0.7652370539367825,0.8077619734666674,0.7972439465726571,0.8988843630969532,0.8806419759451969,0.8633632163496734,0.8941233661001378,0.8028389497491242,0.7617227998253773,0.781252867974823,0.8216074923111489,0.7737144070138164,0.7552213098770286,0.7962965216884967,0.8995077345396583,0.8563270382229233,0.7252141529458518,0.7321369123680928,0.7461930659495204,0.7847261839739494,0.6866486295772773,0.6859118394300627,0.8757675602438719,0.7997783704557562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1596464619138196,-0.11093557310890834,-0.040346954432386894,-0.11848170397385438,-0.17056102284151553,-0.18411488160446243,-0.1717915630548532,-0.17478733165993,-0.13384174122504433,-0.16890921315428642,-0.04172331869437862,-0.04023353572787691,-0.1562780318510688,-0.14131451664934058,-0.13919370432041944,-0.15444799277103893,-0.17154085306982214,-0.15709583535864713,-0.14002771050007023,-0.11308113286226096,-0.12122676259390008,-0.12944487291776952,-0.15027029196884278,-0.11208509996188187,-0.1671115794184015,-0.19002540545425184,-0.17316792731684583,-0.11942912885801515,-0.18196078908297686,-0.16005919861957807,-0.13721784119173375,-0.16998625941502876,-0.19179917859834905,-0.22707728526453685,-0.23047812067143258,-0.182738529326695,-0.2508336622323961,-0.2703389949416364,-0.205134744704635,-0.20168530128152096,-0.11755048176176697,-0.09947777925045287,-0.2168995144840551,-0.12567990882133273,-0.18754813433972917,-0.1921146992716709,-0.15095847409983953,-0.1821552211478501,-0.1628366625837696,-0.15945202984894635,-0.15469103285213048,-0.1266273337054935,-0.13482924135728958,-0.15933861114443637,-0.16448847227099872,-0.1321575261936685,-0.04997383436239389,-0.13093465588427122,-0.04984420100158715,-0.14125825071340792,-0.019691220021755385,-0.09955113469110177,-0.12981753437544263,-0.1848764191761081,-0.041804332054742765,-0.1583263755719848,-0.12161475187522797,-0.15035130532920693,-0.04390128379187708,-0.12805230598370354,-0.15477204621249463,-0.15511997222996232,-0.028258131211511106,-0.13737986791246204,-0.15547643101556297,-0.1227651535766201,-0.13909648828798282,-0.07126059813544572,-0.13937193371321932,-0.1263032802640378,-0.15686899794962894,-0.026258395506813414,-0.0780460662771647,-0.023140663444869425,-0.08650721668212569,-0.045536890807033714,-0.08017542335844396,-0.019456724693021066,-0.03229854073318439,-0.03781253054928779,-0.03870280266487214,-0.05781161332464979,-0.04480010065981954
