1,2,3,4,5,6,7,8,9,10
1325.3574,793.8662,1298.6437,1120.0123,1302.1753,732.767,2047.4291,1242.0977,1656.0513,1200.1636
297090.97,102994.53,352060.97,154286.03,288562.06,185910.52,993926.4,272023.0,492632.5,411546.0
-0.041038945,-0.0823327,-0.07257615,-0.17890942,-0.13652667,-0.08123553,-0.11624733,-0.101973385,-0.026799772,-0.026435778
-5.3005977,-5.284035,-5.2843213,-5.290091,-5.31819,-5.267369,-5.2628226,-5.262489,-5.2930703,-5.3457065
0.4413871988634072,0.10886997679286231,0.5114635652979942,0.3277132297601923,0.4323278673641437,0.23382425032720494,0.8751171095280297,0.4067287839912251,0.46865579276297237,0.6241228679227351
0.02378077444893978,0.03528760079520099,0.021479409179687492,0.01994516566685267,0.022246530936104958,0.03682184430803581,0.03221911376953135,0.02378077444893978,0.044493061872209805,0.029150626743861707
0.38636728839275536,0.14001150782799754,0.36758254315865746,0.2961437156304114,0.34799619708905394,0.22374126054593235,0.6582284716450388,0.30393288657644923,0.4040349121180251,0.48871208972012026
0.0,0.0,-0.0002345073129585984,0.0,0.0,-0.0002345073129585984,-0.0002507099850312944,0.0,0.0,-0.00026691265710399037
8.955811272137737e-05,0.0001543688010130495,7.335544064890342e-05,0.000826348259936438,7.335544064890342e-05,0.0006157135229898358,0.0,0.0,0.0,0.0
-0.0008016008355058446,-0.0003641286895410545,-0.0006719794589233885,-0.0005585607544142945,-0.0008664115237966286,-0.0003641286895410545,-0.0012629455574835191,-0.0006233714427050785,-0.001149526852973537,-0.0005747634264867685
6.481068829078396e-05,6.481068829078396e-05,0.000129621376582012,3.240534414539198e-05,0.0,0.00014582404865493004,0.00011341870450909397,9.721603243662003e-05,9.721603243662003e-05,0.00014582404865493004
-0.0023723971623716977,-0.001457377622356315,-0.0016680123593024732,-0.0018863170001881535,-0.0018701143281156796,-0.0017166203755207832,-0.001295350901628911,-0.001554593654792935,-0.0009960329003790847,-0.001262945557483075
0.0013414853737656607,0.0015394647692019703,0.0013132026029887278,0.0012754922419535575,0.0010640202071701133,0.0014640440471307414,0.001760364394244096,0.0014828992276485486,0.001567747539978459,0.0018357851163148808
0.0,0.0,-5.656554155297755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029960562263384727,0.001869539085235239,0.0023009711818278156,0.0020852551335315272,0.0028043086278526363,0.0021811289327744454,0.0016058861373173805,0.0020612866837208532,0.0011025486912925597,0.001222390940346152
0.0,0.0,0.0,0.0,0.0,0.0,-7.190534943202209e-05,0.0,0.0,0.0
0.0003717410691841394,4.058657501193608e-06,3.234142827790443e-05,0.0002680375763364218,0.0005037273328083458,0.0,0.001332057783506535,0.0003717410691841394,0.0021603882342047243,0.0006491998441928715
-0.0007865614321613812,-0.0016903126049305772,-0.001196012862381135,-0.002622346548476484,-0.0012242956331576238,-0.0015583263413063708,-0.00030168927987062055,-0.0013185715357464378,0.0,-0.000527951446083863
2.6399993896484375,2.259998321533203,3.049999237060547,3.6199989318847656,0.0,2.1500015258789062,1.94000244140625,3.829998016357422,1.7700004577636719,3.4300003051757812
-11.189998626708984,-10.729999542236328,-7.3300018310546875,-13.619998931884766,-13.010002136230469,-8.959999084472656,-10.849998474121094,-7.8600006103515625,-7.950000762939453,-7.55999755859375
1.2700042724609375,1.5100021362304688,6.8600006103515625,5.890007019042969,4.30999755859375,5.180000305175781,3.8299942016601562,4.8300018310546875,4.799995422363281,7.80999755859375
-6.659996032714844,-5.870002746582031,-0.69000244140625,-2.55999755859375,-2.660003662109375,-1.220001220703125,-2.3300018310546875,-1.9199981689453125,-3.5400009155273438,0.0
3.970001220703125,5.760002136230469,3.7299957275390625,4.3300018310546875,1.0,2.3700027465820312,6.05999755859375,5.680000305175781,6.1100006103515625,5.129997253417969
0.0,0.0,0.0,0.0,-1.7099990844726562,-0.44000244140625,0.0,0.0,0.0,0.0
0.07400000293273479,0.000999998301267624,0.0,0.06099998950958252,0.0,0.0,0.10299999918788671,0.0820000022649765,0.4910000041127205,0.0839999970048666
-0.6920000165700912,-0.7990000210702419,-0.7829999849200249,-1.147000029683113,-0.9259999543428421,-0.9719999432563782,-0.56700000166893,-0.9129999428987503,-0.13000000268220901,-0.5719999894499779
0.2539999783039093,0.23000001907348633,0.25600001215934753,0.32099997997283936,0.030000001192092896,0.36899998784065247,0.3830000162124634,0.26500001549720764,0.3019999861717224,0.39500001072883606
-1.1319999992847443,-1.0830000042915344,-0.9630000293254852,-0.9959999918937683,-1.315999984741211,-1.2100000083446503,-1.1830000281333923,-1.0499999821186066,-0.75,-1.016999989748001
0.006000041961669922,0.05900001525878906,0.04700005054473877,0.13600003719329834,0.011999964714050293,0.0,0.029999971389770508,0.001000046730041504,0.0,0.008999943733215332
-0.24199998378753662,-0.21499991416931152,-0.18999993801116943,-0.27699995040893555,-0.18000006675720215,-0.18799996376037598,-0.29600000381469727,-0.21399998664855957,-0.2690000534057617,-0.281000018119812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13190000000000002,0.0885,0.09,0.1558,0.0867,0.1714,0.1209,0.10139999999999999,0.1389,0.1002
-0.0456,-0.1627,-0.033600000000000005,-0.0776,-0.030899999999999997,-0.0237,-0.08900000000000001,-0.051300000000000005,-0.11080000000000001,-0.027299999999999998
32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0003240322030641507,0.0006199178046477904,0.0004318977742970853,0.0009100646227524628,0.0004840957003472285,0.0005802505925446982,0.00012597182260368212,0.0004915707854732665,5.312915192567935e-06,0.0001883833174355365
-9.819528955387624e-05,-7.6060956459844675e-06,0.0,-6.265146197859117e-05,-0.00013155443089445107,0.0,-0.0004063500817060445,-0.00012099009040665576,-0.0007458350149196769,-0.00021865302135480602
0.00011095164191182727,3.616393372152249e-06,0.00018523895124000767,0.0001812969727603142,0.00021900026723820076,1.991549204699572e-05,4.5415108688162675e-06,2.1875025814410698e-05,8.686165741234042e-06,7.820651980505744e-05
-5.033873702176006e-05,-0.00011883046401284236,-0.00017143419049669983,-6.646657503706077e-05,-3.203665251344523e-05,-0.00016635439687251452,-0.0003635509390152447,-0.0002615717016887231,-0.00045305683694862875,-0.0004121284851909546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0012846233364472437,-0.0010096192702629958,-0.001084753147803319,-0.00099423717021363,-0.001187923755848419,-0.0010882300238118647,-0.0010006722330332396,-0.0010506065029686762,-0.0007678838365114959,-0.0008903755554930948
0.008838674890933328,0.003797294965037723,0.008415977023793415,0.006072570076894202,0.007426208656518196,0.004904801374359436,0.014979412054137916,0.006989073651519056,0.007270153901531323,0.011019642100864929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.5636567365937566e-06,7.1890606822000436e-06,2.7895591947046938e-05,0.0,7.650664519021078e-06,8.076176634452814e-06,0.0,0.0,7.137318700278783e-06
-0.07513962605796176,-0.01030944654436261,-0.06815962975643408,-0.04463320078710875,-0.06123428154721755,-0.025763623613753395,-0.21122816718924964,-0.046958568400188416,-0.08201778082124422,-0.11883002779603236
0.0,0.0,0.00016073252517967646,0.0,0.0,0.00015779464538794507,0.0001771147133194039,0.0,0.0,0.00018870137768709503
-0.376614954299812,-0.139599285863921,-0.35918470238648736,-0.29172052695028994,-0.34084410432734685,-0.22188449234236268,-0.6108948867451068,-0.2991836164144627,-0.3928098648303986,-0.4690696782526185




0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
