1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
18483.434,16903.95,9045.131,17617.7,6310.0464,6774.2812,8107.763,12876.564,9334.125,7473.518,15716.997,17889.492,7972.022,9503.115,14869.197,14026.34,17203.473,12420.378,7951.2754,6763.9287,9747.641,6206.604,12438.846,12241.103,14885.659,8122.7227,17822.254,15683.494,19435.422,12191.389,9106.363,10732.309,9453.936,45.98217,5433.503,2783.2407,12533.281,9822.033,15760.32,10665.599,19010.195,11459.25,14808.222,11688.047,62.152653,17074.307,18947.41,20090.664,13444.072,11000.085,9319.104,6316.076,4317.7217,19100.264,8491.362,2410.6555,12567.439,22284.305,10529.74,8644.481,3845.07,10856.76,10144.402,18046.557,8165.8774,3449.9155,14415.692,3400.5547,20012.697,4535.473,4592.949,11500.895,7954.921,11694.459,8075.2617,33.989616,21480.79,8686.342,9247.18,19807.646,3925.7505,15476.488,10757.944,17831.531,16877.225,4337.719,5951.247,1205.2411,3440.675,2351.2644,1622.2175,7448.174,14380.141,48.2212,7380.423,16698.781,6508.76,18924.77,3592.8604,19765.441,4265.0674,3628.9966,7581.519,9732.915,3144.2441,3776.0967,7779.762,8383.887,17415.562,6823.7485,9400.629,9014.342,9592.721,4461.148,1595.9011,20115.969,7822.539,2232.0613,2256.0486,316.31683,315.80533,313.72217,313.02905,312.9228,312.43988,312.43774,312.5956,312.54694
88306910.0,75739040.0,15861028.0,81397760.0,8981359.0,8975128.0,13308218.0,34367844.0,19542404.0,11827052.0,65850628.0,93959544.0,14562655.0,19757160.0,58841708.0,48792548.0,85370970.0,33359936.0,13802324.0,8913952.0,18630640.0,8290957.5,34079172.0,30357470.0,52446344.0,14362846.0,86749810.0,59942068.0,101425310.0,29752576.0,17637702.0,23934916.0,18647866.0,215.90866,6081849.5,2681509.5,33356478.0,21063280.0,57856640.0,24609424.0,107982720.0,26297360.0,56806676.0,28517428.0,419.79306,72743570.0,105569640.0,113200190.0,35140920.0,24678564.0,17603900.0,8541013.0,3746448.5,111813896.0,15905052.0,1027163.4,41140576.0,153385970.0,21360738.0,13131434.0,2826576.5,23113392.0,19829664.0,94761550.0,12535386.0,2365572.5,49585150.0,2135586.5,118025224.0,4294390.0,3226759.5,25439296.0,13457904.0,27588084.0,13195616.0,94.88928,163738930.0,15436784.0,16245098.0,116762280.0,2681139.0,65018710.0,21770762.0,101634584.0,79841450.0,3439871.2,6620144.0,232704.97,2329267.5,904194.4,400505.3,9162018.0,42726732.0,220.95432,9078286.0,70035110.0,8610583.0,89270290.0,2239076.0,128185670.0,3238353.8,2480538.5,10118464.0,19621472.0,1351117.0,2669537.0,12618166.0,13749246.0,75861160.0,7460366.0,18533168.0,14962894.0,16443170.0,4014676.0,411882.12,121750010.0,13026216.0,858970.0,934013.5,13117.66,13042.945,12882.352,12830.837,12810.904,12773.403,12788.225,12798.457,12786.064
-0.07731386,-0.10329533,-0.11249456,-0.041885905,-0.0861712,-0.29661515,-0.14280008,-0.11372032,-0.039272692,-0.23433712,-0.07499033,-0.073331065,-0.1180211,-0.08977405,-0.075637095,-0.36594704,-0.17665096,-0.18377088,-0.06942067,-0.18680389,-0.13340929,-0.11946919,-0.08475987,-0.09697891,-0.24914278,-0.20788267,-0.13780275,-0.1434375,-0.045098983,-0.16923943,-0.14112423,-0.08882626,-0.20390211,-0.048770625,-0.10735511,-0.08599204,-0.18715234,-0.15679637,-0.070151635,-0.3076333,-0.071328975,-0.055993024,-0.04214437,-0.11986394,-0.08302378,-0.08712835,-0.035318304,-0.13576946,-0.03543172,-0.12558131,-0.022023235,-0.2357895,-0.07946777,-0.047714423,-0.08620325,-0.23679872,-0.3251966,-0.17233156,-0.15232046,-0.040989824,-0.25590023,-0.08108822,-0.06362526,-0.077152826,-0.06263844,-0.0685546,-0.09010681,-0.06346143,-0.09885946,-0.12411762,-0.040145215,-0.05424381,-0.21678847,-0.09049145,-0.30638152,-0.11642578,-0.15664646,-0.17065287,-0.08714,-0.05385362,-0.21512195,-0.06115567,-0.1617531,-0.03203014,-0.124252886,-0.1771446,-0.15404284,-0.26701853,-0.12537865,-0.24547394,-0.13480625,-0.05198336,-0.16419384,-0.3683602,-0.10999931,-0.047065247,-0.16107719,-0.029403321,-0.104913875,-0.036403242,-0.23335136,-0.13400657,-0.08668832,-0.11384095,-0.058847938,-0.1061803,-0.20407942,-0.14134012,-0.094207816,-0.3125387,-0.041139815,-0.029975303,-0.2588385,-0.08255907,-0.108626276,-0.07914197,-0.09763278,-0.07023888,-0.21210425,-0.052541118,-0.1405911,-0.12491592,-0.19558205,-0.010915958,-0.072170354,-0.12202635,-0.021925401,-0.07033155
-5.480638,-5.46851,-5.478124,-5.4736223,-5.469998,-5.471208,-5.480661,-5.4989696,-5.4582343,-5.4421525,-5.4406877,-5.419797,-5.395366,-5.354422,-5.3440166,-5.294392,-5.2772546,-5.2587094,-5.2747903,-5.291757,-5.301948,-5.307483,-5.269364,-5.282327,-5.283705,-5.2894015,-5.298969,-5.3212457,-5.319987,-5.3462615,-5.3398643,-5.3289895,-5.3155684,-5.3295684,-5.326198,-5.386823,-5.4079823,-5.354565,-5.350591,-5.336717,-5.334274,-5.355929,-5.366755,-5.3213677,-5.2993693,-5.2927556,-5.287457,-5.2757926,-5.2862325,-5.27356,-5.257836,-5.2846932,-5.3041596,-5.2767596,-5.3120522,-5.364346,-5.3575196,-5.340655,-5.308128,-5.250197,-5.2826133,-5.2789884,-5.2722125,-5.2650175,-5.257382,-5.2368417,-5.2281566,-5.2264085,-5.212893,-5.163343,-5.157311,-5.1597896,-5.1617007,-5.150582,-5.149776,-5.132586,-5.114308,-5.100701,-5.045054,-5.0542464,-5.0530553,-5.05808,-5.003197,-4.9931464,-4.999289,-4.9951262,-4.957154,-4.960198,-4.9474063,-4.95233,-4.897368,-4.8722444,-4.867664,-4.8520055,-4.825662,-4.8279843,-4.832685,-4.8201375,-4.786634,-4.7756915,-4.733875,-4.7134156,-4.7406955,-4.7278085,-4.7541385,-4.7529063,-4.753738,-4.7169003,-4.7183394,-4.734092,-4.7382007,-4.7324433,-4.7645383,-4.7959447,-4.814489,-4.7892127,-4.7889667,-4.8314185,-4.881657,-4.8797755,-4.8593154,-4.8620048,-4.8619742,-4.86317,-4.8876567,-4.8554873,-4.8529105,-4.8640456
0.9541315166348536,0.8397332673528044,0.8683106129207887,1.0177742486513617,0.8515900368147555,0.8441512406616445,0.8786976587539592,0.8888448853954565,0.8222018383062417,0.919671811768423,0.8843896422551891,1.0190668937594656,0.8506144662021633,0.8497833864184468,0.8885596494494059,0.8537662953131857,0.9914760750107998,0.890071044120863,0.9373279730146375,0.8634262985051422,0.9011633138245876,0.8416861877910473,0.9331038402863379,0.9640042762514418,0.9245275651323475,0.8616536404425224,0.9709622166649037,0.9335694322508039,1.0174843305656844,1.013540845286601,0.9218884303104344,0.9960511809255075,0.8414164965485567,0.05087879800190881,0.8447010174965963,0.8608502789253953,0.912788598303401,0.8922710878885962,0.9726091124571539,0.9505325431894935,0.9844659755618976,1.0592666208796946,0.9857216317669515,0.9677752715066819,0.06410907312331454,1.0289569772926717,0.9591270786880277,0.9007570913905862,0.9733521680158908,0.9755145673810266,0.9811569202022146,0.8829488542493005,0.8530772716457395,0.9937130140387906,0.9423347722029152,0.7817422524367377,0.904210637579145,0.960194793808471,0.9031416114596063,1.065812252077641,0.8926472509861949,0.9738450100329836,0.9294004551273052,0.9929868141827092,1.038471553227827,0.8329130754871559,0.9704401580965412,0.7994927119750315,0.9775774244577011,0.9306273629950519,0.9993504974347673,1.0067942566558823,1.002723510821749,0.9968326300291821,0.9254942396796493,0.03241775354318849,1.017413723900116,0.9200396406574864,1.0084177417499998,1.0114839813486485,0.8923784025288373,1.0153248341271173,1.0523534417210623,1.0039749531011388,0.916310035516545,0.8859598446003558,1.012185740435879,0.4861842486508723,0.8697936338261087,0.7801601574569195,0.5098138836326662,1.042952267207663,1.0077281562257985,0.04694458335928614,1.0509430876227466,1.0168607632102176,0.865455350533713,0.9221298414295804,0.7626479251828258,0.918521316419382,0.8921940198703429,0.9359130304194878,0.989109440715153,1.0271244814856242,0.7483736733888833,0.8568672763878638,0.8858835257244428,0.997706598211878,0.9429393300714981,1.0804424401259953,1.0504187816273631,0.9510363414133127,1.0358029209262665,0.8877691169948556,0.5417198559039725,0.9212498801081626,0.8837739408942948,0.6350388316588208,0.9772178361343804,0.04597500588541581,0.047113093564446484,0.04260344396171817,0.04248718643479038,0.04191563765057493,0.042259962198712975,0.041458754465814096,0.042112427979079714,0.04230987380713214
0.3106843113490513,0.30915006783621646,0.22016394409179685,0.3198897724260602,0.16953390816824776,0.1166025069754465,0.16799966465541283,0.2776980758231027,0.21402697004045768,0.1610955688476563,0.3083829460797991,0.3122185548618861,0.23167077043805795,0.19715029139927454,0.3237253812081472,0.3413691816057477,0.304547337297712,0.27999944109235486,0.2017530219377791,0.15956132533482137,0.162629812360491,0.12504084629603784,0.28997202392578125,0.2730953452845981,0.30761582432338164,0.1764380039760045,0.3083829460797991,0.30378021554129453,0.31145143310546874,0.24778032732282362,0.2424104750279017,0.21632833530970985,0.24164335327148445,0.0,0.12043811575753349,0.08591763671875008,0.27079398001534594,0.23397213570731024,0.30147885027204235,0.27002685825892847,0.3275609899902343,0.2577529101562499,0.3237253812081472,0.2945747544642856,0.0,0.3390678163364955,0.30531445905412946,0.34060205984933023,0.2692597365025111,0.25315017961774544,0.22246530936104902,0.17567088221958704,0.0813149061802455,0.33446508579799095,0.2815336846051897,0.08668475847516732,0.321424015938895,0.3298623552594866,0.2807665628487723,0.15035586425781244,0.06060261875697548,0.21019136125837057,0.21019136125837057,0.3329308422851561,0.15342435128348209,0.04679442714146209,0.32679386823381695,0.026082139718192066,0.3122185548618861,0.10356143711635046,0.03989033133370534,0.23397213570731024,0.19715029139927454,0.25545154488699773,0.1841092215401785,0.0,0.3030130937848772,0.22860228341238842,0.20712287423270093,0.32679386823381695,0.04372594011579245,0.360547225516183,0.2462460838099888,0.30147885027204235,0.3122185548618861,0.055999888218470906,0.13424630737304677,0.023780774448939557,0.05983549700055801,0.042958818359374984,0.05523276646205355,0.11583538521902892,0.29994460675920753,0.0,0.08821900198800214,0.304547337297712,0.21095848301478792,0.3083829460797991,0.06443822753906236,0.3030130937848772,0.05446564470563631,0.049095792410714156,0.13117782034737724,0.23320501395089277,0.06904095807756705,0.06060261875697548,0.17106815168108258,0.23704062273297988,0.300711728515625,0.08438339320591515,0.23320501395089277,0.14805449898856027,0.14882162074497762,0.11123265468052446,0.026082139718192066,0.304547337297712,0.2094242395019531,0.0774792973981584,0.10969841116768975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8279068802906848,0.7209307033430865,0.748857111209202,0.8723590549330362,0.7217647095227377,0.6865676162169132,0.6933368816865593,0.7309873855151192,0.704793800696597,0.7796010582875934,0.7336266953345945,0.8426998240193271,0.710178169136118,0.6895795874940625,0.7459423559644893,0.7370837966774237,0.8494852921610461,0.7621278666271967,0.8216475555750096,0.7054495774834479,0.7465333220630486,0.7113038234130791,0.8141261721344941,0.8135428759398744,0.7857708248905468,0.7369217699566959,0.8132597606106975,0.7648481898070361,0.8544483911266747,0.8711685899677839,0.809543404530479,0.8452180452303537,0.7372381654784363,0.0021540925214855733,0.7403874160518829,0.7056764148924666,0.7865076150377615,0.7750745686037361,0.849638786113641,0.8210165262125897,0.8423032899856411,0.8996697612603861,0.8507482377185291,0.8233403153587426,0.0032064033420227123,0.8984954989672067,0.8387728332021629,0.7815683886481453,0.8678973759374702,0.8421412632649132,0.861282467284612,0.7752203926523911,0.7395619546245897,0.8199718852959923,0.811947332188578,0.6577261768265581,0.7982075741288908,0.8549830793050761,0.7976814187186223,0.8987871470645166,0.7522732744397524,0.8511533045203485,0.771131375114499,0.8975480620988212,0.8988110076563043,0.7062426335665957,0.8478010771296711,0.6877495364298074,0.8939613393794099,0.7851065033513382,0.8486103358848918,0.8988681604248807,0.8946819268545521,0.8875485326953649,0.7602492195309485,0.004809605013033957,0.8716299346897616,0.7838273671060074,0.8518414866513448,0.8833222238769509,0.7907177091998778,0.7746618318979772,0.8978397221803562,0.8651608500855583,0.7873254185453398,0.7953652874921837,0.8506748822778802,0.6621955257260637,0.7597307220403948,0.6580416974998804,0.6689809938677826,0.899313302474785,0.8984954989672067,0.006121158586735342,0.8993295051468579,0.8982285863101027,0.7226797290627527,0.7898026896598629,0.6516212209118954,0.8063207985163836,0.7578520749441462,0.7906528985115866,0.8308378382074704,0.8987709443924441,0.59667575481574,0.7419582123787487,0.772929008850384,0.8497522048181505,0.8240284974897389,0.8987223363762258,0.8200853040005018,0.7708482597853221,0.8977425061479196,0.7587346891400157,0.4544052685298805,0.856553875631942,0.7638845502665781,0.5397706282629722,0.8100448125163169,0.8101258258766806,0.8101258258766806,0.8101258258766806,0.8101258258766806,0.8101258258766806,0.8101258258766806,0.8101258258766806,0.8101258258766806,0.8101258258766806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0020807490650609495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005740827225121592,0.0004374841301899579,0.0,0.0,0.0005099527381959845,0.0,0.0,0.0,0.0,0.0004212814581165958,0.0,0.0019920658007581693,0.0,0.0028908946529249135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014497197026415165,0.0,0.0,0.00045368680226243185,0.0,0.0,0.0,0.0,0.0013363009981315344,0.0,0.0,0.0,0.0,0.003676292816357396,0.0,0.004218638914474049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003627684800139086,0.0,0.0,0.0,0.0,0.001992077784982449,0.0,0.009068319175593587,0.001586998998938327,0.0,0.011044182304278394,0.0,0.0,0.0,0.0,0.0,0.001992077784982449,0.0,0.008275251108220694,0.0,0.0,0.0,0.0,0.0,0.0,0.003562874111848302,0.005919056617922358,0.0,0.0,0.0,0.0,0.0,0.0,0.0012552876377682765,0.0024534105227349556,0.0,0.0,0.0012066796215499664,0.006857948733949293,0.004348272275281673,0.004348272275281673,0.004348272275281673,0.004348272275281673,0.004348272275281673,0.004348272275281673,0.004348272275281673,0.004348272275281673,0.004348272275281673
-0.116530576285375,-0.07575468247515715,-0.08469338027416828,-0.10525955657207753,-0.05303441365576145,-0.028638462573124635,-0.059285193619079024,-0.11478155056570927,-0.08192444907811058,-0.04221706876050213,-0.06209506292741551,-0.10884629127571355,-0.13423827525873033,-0.05203071085144284,-0.11503224856651517,-0.08734122286177648,-0.15284479110002724,-0.12131544585820375,-0.04730977711848805,-0.11155894455161341,-0.0922557138111868,-0.032185122028675295,-0.07286379980645652,-0.11993908159621114,-0.11237674805919173,-0.04731832187084617,-0.17028557741627814,-0.1404404472058296,-0.12188253938075011,-0.1197446495313379,-0.06356864322184475,-0.08160039563665489,-0.07647526995029885,-0.008582227029185319,-0.03458992453519194,-0.08717919614104908,-0.10035273552660762,-0.04743174057535526,-0.11031987157014278,-0.06303394305921817,-0.10121914705040425,-0.07135781416788234,-0.07390844072305391,-0.12938006222947784,-0.00889007779856854,-0.10485448977025857,-0.10108952567382179,-0.06882339028478324,-0.08424823822426397,-0.056467654406803014,-0.08772155422339001,-0.02156986711800357,-0.015724165940730117,-0.11189066789700863,-0.06103421933874564,-0.00026690067287926666,-0.050645813821317276,-0.06798938410513156,-0.049382868263834645,-0.03812805122260965,0.0,-0.05848359278357318,-0.07183534957770732,-0.06592483771214308,-0.05704241783328978,0.0,-0.04625747828217541,0.0,-0.08911410917323082,-0.012930499304466991,-0.05681556844004643,-0.09883054721596007,-0.041415467924996285,-0.11155894455161341,-0.05771439729221317,-0.00854982168504037,-0.0620464549111972,-0.03555355209142519,-0.059099294322338736,-0.08451515088136752,0.0,-0.06909883571001973,-0.07549543972199224,-0.04556929615117955,-0.06252400230524735,-0.0023885998344441717,-0.03503506658509625,0.0,0.0,-0.00782157629018343,0.0,-0.06319598176417074,-0.0630910958277946,-0.008566024357112845,-0.0404194350246172,-0.1096965001274377,-0.03401516110870517,-0.08570561584661984,0.0,-0.07909837709770162,-0.0035219240153452347,-0.012962904648612827,-0.09461190830148603,-0.05949582835602474,-0.05147982000096896,-0.012946701976539465,-0.03673548428854456,-0.10900831799644184,-0.10779398045517663,-0.05664588379960378,-0.07419155605223082,-0.07543062903370146,-0.05072682718168142,-0.015902395333530883,0.0,-0.11118628309393941,-0.0608397872738724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
