1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
15690.891,21533.025,23058.58,20435.885,1831.7433,4784.207,16354.449,22401.152,4476.3975,5578.417,20025.844,21321.074,18694.734,18537.145,20014.57,17456.117,22616.531,14.85342,3369.4802,19581.484,22363.182,1906.8157,1813.4794,20845.371,20063.07,3499.2205,5760.9507,13313.43,22037.73,22732.922,2138.7578,20338.477,3127.6714,1981.6108,3048.8606,6385.787,17850.828,13937.326,12041.783,4194.168,22539.6,21951.184,16281.279,20500.414,21645.66,22563.887,20049.857,20673.34,18107.193,17738.328,16692.941,10003.672,2786.8167,21871.775,5785.9146,3071.2612,2563.3286
44929210.0,170479860.0,214779980.0,90646250.0,466469.97,3938127.0,67077684.0,197778030.0,3556446.5,5515782.5,140648020.0,162531570.0,122162310.0,119039630.0,127057200.0,94819140.0,195500590.0,6.793665,2046464.2,134358660.0,198049760.0,529693.06,522893.97,151153100.0,87636000.0,2187283.0,5191224.5,42157772.0,183984200.0,209256320.0,622010.75,137675140.0,1671001.0,739470.3,1671340.8,7719072.0,105434870.0,55565932.0,29562368.0,3144802.8,169727920.0,180529680.0,70321704.0,152474560.0,165458450.0,203754510.0,117277900.0,122135630.0,95874070.0,91597016.0,74412060.0,22924384.0,1228031.6,167546770.0,6705445.0,1845469.2,1082082.8
-0.043222956,-0.09057362,-0.048440516,-0.04538057,-0.06944489,-0.057004888,-0.070474744,-0.13163185,-0.14064158,-0.08430285,-0.079157524,-0.07456906,-0.05884961,-0.0434376,-0.043639265,-0.097709775,-0.03777172,-0.090148605,-0.080765046,-0.07607422,-0.3542547,-0.084483586,-0.037541233,-0.081312045,-0.036957517,-0.28041285,-0.071662664,-0.011376083,-0.033499476,-0.023962239,-0.057598814,-0.039917577,-0.15808831,-0.14654633,-0.023648854,-0.08685752,-0.06314877,-0.045121443,-0.050617114,-0.1158374,-0.035719004,-0.14824282,-0.020960687,-0.044498645,-0.0466521,-0.09941991,-0.04793495,-0.061027788,-0.03227754,-0.027721228,-0.04827103,-0.17221273,-0.06990757,-0.041014664,-0.08973681,-0.10853479,-0.028136179
-5.7141576,-5.706493,-5.703278,-5.6999907,-5.712169,-5.7126737,-5.703241,-5.710851,-5.698194,-5.714109,-5.721045,-5.7353444,-5.7251534,-5.7311444,-5.73393,-5.725368,-5.7272725,-5.707847,-5.716001,-5.7028203,-5.6955333,-5.688846,-5.674578,-5.6641107,-5.6589313,-5.659346,-5.640413,-5.640404,-5.6357827,-5.638622,-5.6461368,-5.6494384,-5.638004,-5.6386037,-5.638787,-5.650046,-5.6673665,-5.6765323,-5.6530747,-5.649427,-5.647719,-5.6495767,-5.646218,-5.642404,-5.627171,-5.6242013,-5.619925,-5.6068206,-5.606334,-5.5889935,-5.5964727,-5.591455,-5.589975,-5.584537,-5.571608,-5.546803,-5.5443797
0.9785834055671682,0.9692401959423455,0.8195955486938092,1.0265891958728166,0.5686818398900915,0.8819214757617403,0.9958636846441616,0.8613677255862259,0.8715042769493747,0.8755105965422466,0.8675732461616984,0.8987434670120852,0.8875171944722481,0.9629317619378811,0.9782197906037685,0.9873261776062793,0.9584662180904354,0.01587079117450868,0.7772941963807972,0.9491658968645921,0.839309884877072,0.4606104722426353,1.0437784541554698,0.9060789751650341,0.9516339463045501,0.7375126779720133,1.0683786030390592,0.9482147670208504,0.9703622238824571,0.9446331174921084,0.6207839405122345,0.8466466103863236,0.6916047671474462,0.4959248548765002,0.891655175831419,0.9082417491013396,0.8749297303001741,0.8789718214397929,0.8237207946331958,0.8483820922603084,0.8429308643786769,0.979823236140284,0.883108210871491,0.9747392752909608,0.957710427111914,0.8637692886434868,0.9051255978942715,0.8423276175091895,1.1281325371673225,0.9311543612207206,0.9828426543426673,0.8130501984242403,0.5718770256140562,0.9375512876641271,0.8239922650887445,0.7658093760907808,0.7225553956493468
0.252383057861328,0.30378021554129453,0.36131434727260026,0.304547337297712,0.10816416765485493,0.0521642794363838,0.34597191214425216,0.321424015938895,0.06827383632114958,0.20405438720703106,0.31682128540039056,0.36131434727260026,0.3313965987723213,0.34827327741350433,0.41194438319614946,0.30915006783621635,0.3452047903878347,0.0,0.04679442714146209,0.31912265066964274,0.3275609899902343,0.07901354091099322,0.10816416765485493,0.36361571254185265,0.33062947701590395,0.07901354091099322,0.05906837524414055,0.308382946079799,0.3398349380929129,0.30915006783621635,0.049095792410714156,0.4733141237095423,0.09052036725725443,0.15189010777064726,0.06290398402622743,0.2270680398995535,0.34367054687499987,0.3007117285156249,0.29534187622070307,0.06750671456473212,0.3766567824009486,0.3375335728236606,0.30147885027204224,0.32449250296456467,0.36591707781110483,0.36514995605468736,0.3175884071568079,0.3237253812081472,0.3160541636439731,0.39123209577287943,0.30684870256696417,0.2892049021693637,0.10662992414201988,0.3260267464773995,0.17797224748883922,0.0813149061802455,0.05063003592354898
0.866027261609355,0.8803665305199595,0.7214167835052696,0.8984306882789155,0.5034964886964048,0.8131539998259028,0.8775489913076835,0.7191740077194804,0.7970247670833532,0.7668641161995815,0.7930901183464742,0.8123771464148279,0.7407762921658541,0.824141916194248,0.828611265093754,0.8358256726133049,0.8973459721142332,0.0037811667685094807,0.6949716138532982,0.8258909419139147,0.7127287956912896,0.41688439806212796,0.5291477154325857,0.7519338931746424,0.8296721086824239,0.6419534028696092,0.8995725452279495,0.8042153140111163,0.8610718325476658,0.83875663053009,0.543519389687336,0.7540146422397038,0.6046755724829485,0.45488281592393065,0.7069146130255191,0.7887904540874109,0.7824262554195842,0.7941509619351441,0.7105670332658645,0.7494642799798341,0.7309711828430463,0.8518414866513448,0.7723056374076784,0.8761316769491878,0.8423032899856411,0.7564680527624388,0.7824348001719419,0.7244935654707101,0.8565376729598695,0.8286837337017596,0.8706987004934486,0.7257403083561202,0.5127029740009386,0.8368865162019747,0.7276104107000108,0.674664680308553,0.6294356402709016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0020483437209160016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005238544390866018,0.0,0.0,0.0,0.0012066676373247986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635607015156637,0.0030443766212950862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006395741147775524,0.0,0.0,0.0,0.0
-0.12535585537987703,-0.13691852319048436,-0.13973606240276037,-0.17001012000681648,-0.0007367901472150606,-0.011602743058692688,-0.16918465857952292,-0.1402784204851013,-0.018444489120569507,-0.09349478679265744,-0.1360197063225419,-0.19643055421858246,-0.1698566380384463,-0.10953446142248513,-0.15307162850904632,-0.1456227136765369,-0.15570326842458204,-0.009100724519739423,-0.006712124685295251,-0.16677985607300627,-0.15977608329040116,0.0,-0.003959396161310025,-0.184649581767089,-0.16751664622022044,-0.00281753921227601,-0.06624889115359878,-0.10758334571823092,-0.19489216323586245,-0.1565534772763062,-0.005384368439520948,-0.1823906033092273,-0.006841746061876819,-0.0009798302283066107,-0.0020159383767701655,-0.14680464587365627,-0.16796178827012564,-0.10980991883194768,-0.19037420632013813,-0.0109307635997693,-0.19721595238201495,-0.15511997222996232,-0.18668172281593254,-0.1832084068168056,-0.16714398476254733,-0.19121587041950416,-0.19296490812339506,-0.1688119971218498,-0.1446266807761578,-0.17610741800176388,-0.19676227756397768,-0.14340381046676054,-0.0035381266874177086,-0.18296536673571406,-0.06292052435470907,-0.004923023717543273,-0.01267978931943503
