1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
645.24097,117.42136,182.08598,-249.66354,-390.5957,-209.23071,2368.2954,4095.7615,3443.345,881.18274,411.73712,1409.7495,243.78413,754.4513,136.35474,636.2068,1801.8557,2231.139,2245.5835,2811.6704,4003.622,5140.059,4456.0234,4268.772,4459.477,3538.5405,4904.7305,5069.3525,5527.701,5317.289,4886.1045,4555.7456,-23.811333,2737.7976,561.5183,5176.0015,5044.8027,3331.2854,4780.1533,6399.0493,5748.578,5380.252,5198.164,4908.0566,5009.721,4788.3213,4449.263,6228.575,4598.207,5462.0967,4572.101,4037.8472,2143.7651,4710.5938,4763.2363,3361.6812,5383.791,6964.8223,4917.377,4425.8945,4061.0447,4588.592,4731.327,5023.5366,4557.7944,1979.7764,5092.525,1711.0366,6460.21,5020.955,4832.579,4931.4805,4660.3257,4996.716,5022.737,4682.2446,6123.9414,5107.5957,5064.881,5174.257,3498.6501,4857.241,5379.5786,4133.761,4721.8867,1874.435,2850.0684,500.7209,1533.0281,5023.516,12.8872795,4805.1543,5177.0483,4672.9395,4823.0884,5213.789,2873.184,4910.683,1310.0267,4980.704,2035.084,5591.737,5256.465,5092.093,4535.5015,3723.1265
72050.05,2191.7231,6985.6855,1702.709,6646.107,2046.6804,1326156.2,3280178.0,2415108.0,278453.44,32312.148,329398.2,12693.586,136856.69,3791.6812,100993.97,538826.0,1220896.2,1204212.2,1673279.2,3219837.8,5427698.0,3773757.0,3107359.5,3449896.5,2441650.5,4133903.5,4490998.0,5450659.5,5146308.5,4877140.0,3759601.5,218.84276,1174838.2,34993.18,4605326.5,4415863.5,2182985.0,4016339.0,7614672.0,6027127.0,5237710.0,4774748.0,4242928.0,4485769.0,4072441.2,3570381.5,6855968.0,3981170.5,5334254.0,3887650.5,3123112.0,714827.7,3988043.5,4367379.0,2300355.0,5436713.5,8660944.0,4392148.0,3508222.5,3258988.0,3850814.5,4132941.2,4617937.0,3783898.8,654082.9,4692526.0,487257.5,7462432.0,4938486.0,4282788.5,4318400.0,3861416.5,4527205.5,4719381.5,4113909.5,6580024.0,4723564.0,4611734.5,4697924.0,2029791.8,4356760.0,5417753.0,3031575.0,4003184.5,585541.3,1505770.8,21251.332,383673.0,4779524.0,14356.582,4147613.0,4957186.5,4064340.0,4205257.5,4778507.5,1596993.2,4184626.0,241807.27,4554195.0,654698.94,6010387.0,4816251.0,4483292.0,3727437.5,2609850.5
-0.20136084,-0.93098307,-0.7059382,-0.583652,-0.5821743,-0.85049164,-1.073745,-0.69149065,-0.34489387,-0.21766259,-0.7754462,-0.9443097,-1.1838075,-0.9246047,-0.6390861,-0.70090437,-1.1689968,-0.66066813,-0.5627514,-1.0630242,-0.831082,-0.7765991,-0.7696184,-0.5379082,-0.7304687,-1.0148779,-1.172192,-0.7564112,-1.1875018,-1.08626,-0.9670045,-0.91690415,-1.5484648,-1.3625883,-1.0212196,-1.3498722,-1.5241305,-1.18513,-1.4560567,-1.6395633,-1.1357609,-1.2106378,-1.580624,-1.0237662,-1.3739816,-1.1357572,-0.9686496,-1.3404216,-1.2821759,-1.9793348,-1.2845712,-0.68716395,-0.90919864,-1.3146288,-1.2571738,-1.4680693,-1.4411272,-1.0257381,-1.5042626,-1.0305018,-0.97983754,-1.8606917,-1.1610197,-1.3579124,-0.8673277,-1.5733557,-0.993412,-0.65887046,-1.248111,-0.7114599,-1.4796025,-0.5371325,-0.74179304,-1.0373777,-0.8145314,-0.71024877,-0.36256847,-5.8343567e-06,-0.659552,-0.43371737,-0.5363226,1e-07,-1.1661309,-1.2112411,1e-07,1e-07,-0.6922126,1.1133502e-07,1e-07,-0.32078892,9.999418e-08,-0.25430635,-8.7432016e-07,1e-07,1e-07,1e-07,9.8762854e-08,1e-07,1e-07,1e-07,9.467663e-08,9.999998e-08,1e-07,1e-07,1e-07,1e-07
-5.186683,-5.4358697,-5.5239882,-5.2971215,-5.3245873,-5.178477,-5.320164,-5.368377,-5.5265613,-6.1017156,-6.3768744,-6.9106746,-7.4896913,-8.018774,-7.9488254,-7.6948447,-7.720699,-7.817262,-7.945576,-8.337076,-8.343631,-8.000154,-8.369959,-8.945272,-9.364634,-9.557538,-10.20624,-10.38914,-10.762288,-10.728408,-10.7798815,-11.179737,-12.252649,-12.856968,-13.477217,-13.799664,-13.8358135,-14.472725,-15.218542,-15.948023,-16.102026,-16.648436,-17.801754,-18.08341,-18.505,-18.777967,-19.152489,-19.373083,-19.687237,-20.044134,-20.382935,-20.610338,-20.895329,-21.632198,-22.09678,-22.572054,-22.80328,-23.432592,-23.864674,-24.302582,-24.590536,-25.180552,-25.36417,-26.08792,-26.808632,-27.049694,-27.206589,-27.356699,-28.348186,-28.62776,-28.912775,-29.071587,-29.49146,-29.509342,-29.841717,-30.172642,-30.395077,-30.504705,-30.430765,-30.530766,-30.548542,-30.52634,-30.572195,-31.099926,-31.139347,-31.380413,-31.736238,-31.73238,-32.26499,-32.818798,-33.047382,-33.02602,-33.060364,-33.157238,-33.16702,-33.173393,-33.252495,-33.26804,-33.262066,-33.281628,-33.204502,-33.206467,-33.222713,-33.25472,-33.27885,-33.28694
0.4524012066032737,0.16606734563152709,0.03276102460991048,0.027048580158512525,0.05291089342123689,0.10614677415395418,0.849654440293131,0.7922100183570702,0.7856508089542069,0.6760517527893928,0.24760418523007205,0.07869890112808775,0.0734206783056578,0.7370390561380875,0.054542384974115676,0.63285330252393,0.38945737756882387,0.811270634205671,0.7629911260174533,2.1810739385719917,0.7816591912797624,0.7667334665781791,0.8671652679253368,0.761826677892325,0.8912401743856178,0.8577413382133521,0.7933107893832771,0.8204134482544765,0.846857611008595,0.8907148383195165,0.8360723023787884,0.8937137487503353,0.0,1.1623342795510267,0.6604723077531478,0.8573386742054669,0.8955571071213162,0.8340971885987156,0.7998935967698586,0.7949318397647884,0.9168773235537002,0.9024811488438822,0.9016635536222903,0.8929765926875279,0.8525962286205055,0.8359291225490078,0.8783744038341403,0.8021816647625715,0.7953463027645327,0.8805214457813011,0.8272948825064406,0.7526848939142374,0.8957899031035492,0.7986007643761697,0.7832074812114769,0.80491978001619,0.833456859183386,0.8192323317122778,0.8222168211530467,0.763458403552185,0.7914899052825035,0.7987560241261868,0.8840074860188682,0.8107909021795328,0.8307788626025723,0.5994137422393369,0.867769357579957,0.6484466066934698,0.871203706996047,0.8666402127876132,0.7993795914816535,0.8099498026170155,0.8349657254994447,0.8559084678351343,0.8391250574153128,0.7739717735124805,0.8941166000438054,0.8097952920093385,0.8196509149948932,0.7641372201552452,0.7755535875639212,0.7879348503068406,0.8431907465386494,0.8454723531786776,2.271436611366623,0.6919722448760375,0.7428935098843594,0.5431698209035289,0.61267815015862,0.8265787960719526,0.48095682704339077,0.8107425824985863,0.8226115255235666,0.8472451985268825,0.836044396826614,0.8430330520760265,0.758455911932364,0.7584942118345093,0.5764356738079763,0.7892156964230854,0.6675330679528093,0.7803774087355921,0.8745858037339045,0.8286493318576151,0.7671554210013256,0.7656676243135863
0.013041069859095922,0.0,0.02684926147460931,0.0,0.0046027305385043515,0.0007671217564174659,0.01687667864118303,0.06673959280831476,0.0483286706542968,0.0053698522949218175,0.0053698522949218175,0.027616383231026664,0.05369852294921873,0.0,0.03528760079520088,0.0,0.02684926147460931,0.030684870256696306,0.015342435128348209,0.0007671217564174659,0.04372594011579245,0.05523276646205355,0.0736436886160714,0.05676700997488837,0.024547896205357023,0.04372594011579245,0.06520534929547994,0.05676700997488837,0.07671217564174104,0.0698080798339844,0.07671217564174104,0.04219169660295741,0.0,0.09742446306501118,0.012273948102678567,0.12043811575753338,0.044493061872209916,0.0621368622698103,0.0621368622698103,0.13808191615513388,0.1181367504882812,0.08054778442382815,0.07671217564174104,0.06060261875697548,0.05906837524414066,0.08821900198800225,0.055999888218470906,0.08591763671874986,0.09665734130859371,0.10432855887276793,0.0889861237444195,0.05983549700055801,0.08054778442382815,0.06520534929547994,0.0736436886160714,0.049095792410714156,0.12043811575753338,0.14268464669363834,0.07747929739815851,0.05523276646205355,0.054465644705636085,0.0736436886160714,0.05676700997488837,0.08975324550083696,0.08208202793666297,0.07594505388532358,0.08591763671874986,0.014575313371930743,0.09589021955217625,0.14421889020647327,0.08668475847516732,0.08438339320591526,0.07517793212890622,0.08361627144949779,0.08284914969308022,0.07057520159040165,0.09512309779575889,0.07517793212890622,0.07824641915457586,0.08361627144949779,0.05216427943638391,0.05753413173130584,0.08438339320591526,0.036054722551618235,0.07824641915457586,0.021479409179687492,0.04986291416713162,0.04065745309012281,0.026082139718192066,0.08361627144949779,0.00997258283342628,0.09358885428292407,0.12043811575753338,0.061369740513392834,0.08361627144949779,0.08591763671874986,0.036054722551618235,0.09589021955217625,0.04142457484654016,0.10356143711635046,0.03221911376953124,0.07747929739815851,0.09128748901367201,0.08284914969308022,0.054465644705636085,0.06290398402622766
0.38832694884936747,0.18128115170433867,0.03723776712280058,0.03514081538566627,0.10072539698428118,0.12785020401489078,0.75972306412068,0.6657345272618995,0.7065914344324815,0.5906194189015204,0.24972421062750816,0.14580094306933744,0.09460423839754584,0.6585039170702758,0.07275891387008038,0.5475521412892945,0.39464253950097605,0.694697043276479,0.6664389120649683,0.673669522256592,0.6961544208988353,0.6934417676229359,0.7843296499402634,0.6614672803312067,0.7684110519346596,0.733318832580987,0.6909559397718303,0.6734264821755005,0.6830294895294955,0.7619658399064693,0.761674191809159,0.7453266544257238,0.004760996996815647,0.7372867734946547,0.7743701838006674,0.685094035922484,0.6961296734744047,0.7376184968400499,0.6779606417632973,0.6684710531138118,0.7814788305354234,0.7598040774810437,0.7597878748089708,0.7430514732957891,0.7224366889816611,0.7122427155291065,0.737699510200414,0.679823086187473,0.656511851269518,0.748929579817208,0.667539830901724,0.6800251881562858,0.7204207506048905,0.6606818821677738,0.6821954833498443,0.710947364627478,0.6917498826876209,0.6748190491095656,0.6692564512772443,0.666114858623513,0.6882194259041428,0.6834584289073273,0.6888914053630661,0.6942595711305142,0.6966805763091042,0.5297148209393576,0.7058623022049821,0.6189909688175406,0.7174249819998142,0.7522417439440248,0.7196515551135305,0.7167367998688179,0.7517880691259871,0.7257241056840473,0.752946128747094,0.6682118103606474,0.746662943439631,0.6668030407545094,0.6567548913506096,0.6646736836732297,0.6962030289150536,0.6660824532793677,0.7434079320813902,0.7468326400642984,0.7477800649484592,0.6077847597925343,0.6561315199079045,0.6949963612777288,0.5480058161073322,0.7281775162067827,0.7260319564534301,0.6751755078951667,0.6772562569602281,0.686875466986296,0.7110283779878417,0.7045831659596509,0.6876932704938743,0.6569493234154828,0.6902515669529858,0.6801872148770136,0.5866600227402108,0.6771829015195792,0.7277971848451692,0.7042514426142557,0.6657345272618995,0.6966481709649583
0.0,0.0,0.0,-0.0009150195400149386,-0.00038033136161352843,-0.0008502088517239326,0.0,0.0,0.0,-0.0005671055067719699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0033036193744591102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005578800504394188,0.0,0.0,0.0,0.0023237891461533877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004008004177528335,0.004024206849600809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002040685801200759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000307850769382334,0.0,0.0,0.0,0.0,0.0034980514393323503,0.0,0.00631559065160836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027774759484158196,0.0,0.0,0.0,0.0,0.0004613447219776745,0.0,0.009846059419311715,0.0018786470962481872,0.0,0.01102797963220592,0.0,0.0,0.0,0.0,0.0,0.001457377622355871,0.0,0.0064452120281908165,0.0,0.0,0.0,0.0,0.0,0.0,0.0024048025065166456
-0.02817711785114696,-0.017456988988323374,-0.029075934719089425,-0.04277561753069126,0.0,-0.008444947732888508,-0.03286475940731304,-0.03822526725504627,-0.019076393331407537,-0.008963433239217444,-0.007133394159186679,-0.04041942304039292,-0.05441931068588701,-0.012695991991508393,-0.02919701134331376,-0.01248535725456179,-0.02942384875233195,-0.04907501749445142,-0.014906362433151799,-0.06805419479342323,-0.07621602719713394,-0.019229887284002878,-0.013627214203595805,-0.045261445381797216,-0.05733406593059964,-0.0064614147002632905,-0.06525285825321969,-0.05747988997925457,-0.05468622334299145,-0.05077543519789973,-0.013675822219814115,-0.03598249146925703,-0.008679443061621939,-0.06428923069698644,-0.08372975271793504,-0.06680745190801218,-0.022679330707116918,-0.00970788130614686,-0.058856254241247186,-0.017707698973355335,-0.062410583600738256,-0.04067867777778211,-0.05262167695000297,-0.06316356443580062,-0.044719087299455396,-0.05926899094700655,-0.06118004338740057,-0.04458946592287294,-0.031148139031793143,-0.03259785873443377,-0.061673793453523196,-0.0058619038493459286,-0.04100273121923692,-0.056176006309493154,-0.01830719784004753,-0.0022103704416434056,-0.016857478137406012,-0.030500906997300348,-0.038695144745156895,-0.037189159106581826,-0.008218110323869432,-0.047180155741905594,-0.04984421298581143,-0.02978031952215776,-0.05740653453860567,0.0,-0.02420151901776446,0.0,-0.04054905640119966,-0.014364004350810866,-0.0682324241862231,-0.06913124105416557,-0.01607207997397353,-0.04606304621730217,-0.0162341186789261,-0.016639185480745056,-0.04513181202098959,-0.023302702149821997,-0.05281610901487621,-0.06155270484507369,-0.019910399511059218,-0.025327173294725114,-0.0602326185032398,-0.008218098339644264,-0.0186065158412978,-0.0011495148687492573,-0.008995838583362392,0.0,0.0,-0.016153105318561956,0.0,-0.050888853902408826,-0.028144712507001124,-0.041990219367257886,-0.03311634424076271,-0.0661840804653071,-0.0007043848030692246,-0.03264646675065297,-6.481068829078396e-05,-0.019651156757894306,-0.007432700176211782,-0.020517568281691823,-0.06649960113862985,-0.025246159934361856,-0.06671023587557556,-0.006841746061876819
