1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
10636.475,8014.1455,17394.092,9992.033,13674.166,6914.631,7683.1294,17538.402,9846.704,18077.83,17258.09,17509.074,5601.7163,17511.283,11703.133,9841.284,14187.195,7064.4316,8251.707,8317.903,9708.939,16560.973,8939.224,9560.455,6909.1597,14595.285,10175.601,-20.11002,16512.81,16706.758,9095.652,10339.471,12115.92,13981.242,9297.418,10117.056,14436.205,8828.625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8737051400915428,0.7903505066043779,0.8173032433647343,0.8830601487082244,0.8138924919323622,0.8137318945431709,0.8291519595465275,0.8810889679254379,0.8404477150384231,0.8526471234782467,0.8325158895826339,0.8591263619362881,0.8752373234629418,0.8035841996877109,0.819145852593375,0.8109357207581827,0.8199980956482036,0.8701108487858089,0.8057361110600829,0.8462216359831178,0.9230812053803035,0.8089857032465082,0.812581586479715,0.8343397702527684,0.857233091956888,0.8035585415625572,0.8151390647865406,0.0,0.8709939939621729,0.8074855457101551,0.8258863544425794,0.9486870778556806,0.7945844718258934,0.8540560729346744,0.6273459357881759,0.8873915960767653,0.8387596164174591,0.8754810756519009
0.2815336846051898,0.22169818760463167,0.35057464268275673,0.21786257882254478,0.30147885027204246,0.17183527343749994,0.14268464669363845,0.3198897724260603,0.2539173013741629,0.30531445905412946,0.30531445905412946,0.343670546875,0.1472873772321428,0.3513417644391741,0.24010910975864963,0.197917413155692,0.32142401593889514,0.16416405587332594,0.1457531337193081,0.1726023951939174,0.1534243512834822,0.3160541636439732,0.18947907383510054,0.20405438720703128,0.11890387224469867,0.339834938092913,0.27616383231026786,0.0,0.30531445905412946,0.3298623552594866,0.17183527343749994,0.29380763270786836,0.2462460838099888,0.3083829460797991,0.27616383231026786,0.24010910975864963,0.2991774850027902,0.21402697004045768
0.7242181200454727,0.6728355160769408,0.6823489773024392,0.7145503020031869,0.7491001512902935,0.6899923122155966,0.6652970551159347,0.7270117866817363,0.7218133175389561,0.7170685232142131,0.7486703370640435,0.7502172727991216,0.7307119400898818,0.6903649856574954,0.6597668626277589,0.693782023736464,0.6892964721648855,0.7471728961778266,0.6869564803466597,0.6850454279062657,0.7695605787876336,0.6667220273941452,0.7292460177151678,0.70876939952998,0.7074979212043635,0.7225014996699524,0.6705680048509457,0.0017976337358847072,0.747448341603064,0.6709244636365468,0.7103077905127,0.7964585484092246,0.6650864203789886,0.7253599769945067,0.7302019873516863,0.7251979502737789,0.6933445515904992,0.7200642918192899
0.0,0.0,0.0,0.0,0.0,-8.544752357897423e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00076153757164521
0.0,0.00045368680226243185,0.0,0.0,0.005919056617922358,0.008048413699201618,0.0,0.0,0.008291465764518335,0.007813918370468187,0.01395127962927667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008340073780736645,0.0,0.0,0.011805719875924048,0.005781777321624659,0.0,0.0,0.031505484650036664,0.0,0.0,0.0,0.0,0.007603283633522473,0.0,0.006769277453870792,0.02065573441063151,0.00953053874598897,0.0,0.004380677619426621,0.0071743442556906345
-0.02944006340862959,-0.018290995167975055,-0.025675099312193694,-0.04312354354815895,-0.001376364261992613,-0.0056188637682543785,-0.027836849753393622,-0.03771531451685117,-0.013286958090067635,-0.0057808904889817825,-0.002801336540203536,-0.039423390140013836,-0.0562570196698573,-0.013270755417995161,-0.029804180113945478,-0.01059050748624113,-0.028233383787080513,-0.04434641385755711,-0.003343682638319301,-0.04565796743125805,-0.03918889481127952,-0.003748761424364311,-0.0019025076880359038,-0.03492163589636199,-0.041512683957432905,0.0,-0.04211985272806551,-0.008355389620166243,-0.03822526725504627,-0.04159369731779705,-0.0006071687706326045,-0.024412153754710175,-0.0015707963268658531,0.0,-0.00800746360269855,-0.061625185437304886,-0.01263118130321672,-0.0071572547509743956
