1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
17486.88,17785.12,9544.049,17923.557,9545.947,7595.0093,17172.479,18562.715,8950.321,16204.756,16532.393,19699.027,4255.0,8236.041,9666.957,16078.667,18814.168,16000.98,17451.04,16301.6875,12706.486,6380.5645,10708.725,10140.533,18516.434,9754.623,15557.137,14912.856,17932.865,15095.994,17086.766,12373.052,13496.815,8356.04,3917.8228,18167.521,18460.691,11497.881,15449.507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262159446816889,0.8187669270333966,0.8819864872704553,0.983470459034496,0.8972880004984671,0.9227485393598356,0.8524419052984138,0.8890309536242165,0.8716705163168161,0.8289571357166658,0.896554590147361,0.9251849375359182,0.8977759730903483,0.8871803847582105,0.8902416612888553,0.9295770654340194,0.8481661753914291,0.8677169176161394,0.8481622423941428,0.9541034237970942,0.9282938782479615,0.7544008044445834,0.8541094961478133,0.8860490861816384,0.9714243438460464,0.8451882409461373,0.9438643335761236,1.0251154690146551,0.8740310638309481,0.8833682803170488,0.8465290184496024,0.968456148251178,0.8835373055575682,0.8503834494329883,1.8197462940228515,0.8972492323823591,0.8532573467357776,0.8849297738825102,0.8737993915622255
0.3237253812081474,0.3643828342982701,0.2661912494768416,0.37128693010602687,0.24087623151506699,0.19561604788643983,0.30915006783621657,0.3490403991699219,0.24317759678431927,0.30531445905412957,0.3244925029645648,0.30378021554129475,0.08515051496233261,0.10049295009068093,0.24394471854073674,0.3045473372977121,0.3160541636439733,0.3313965987723214,0.30761582432338175,0.3452047903878349,0.26695837123325905,0.1534243512834823,0.2876706586565291,0.2485474490792411,0.30378021554129475,0.28460217163085944,0.31528704188755585,0.30378021554129475,0.30147885027204246,0.3160541636439733,0.3045473372977121,0.25315017961774566,0.32142401593889525,0.25775291015625,0.17797224748883933,0.31375279837472103,0.3145199201311385,0.27232822352818087,0.3605472255161831
0.7886693774631865,0.7021783634531342,0.7724514614563334,0.8081261021562081,0.73732684874274,0.7822565707791416,0.7106557165301681,0.7298293258940123,0.7636253075134136,0.7187527382455885,0.7930577010181037,0.7692774634584567,0.7340965728247051,0.7554072091737689,0.7368493013486899,0.8142958567749368,0.7202587238841631,0.7557960733035154,0.7400557046907124,0.814288198855222,0.7394971439362985,0.7294489945323988,0.7201615078517265,0.7653018646250738,0.8085311689580275,0.7418371357545244,0.8244173616194854,0.8260768412106549,0.7092793522681755,0.7223480057173575,0.7458289372599798,0.8221498503934903,0.7453104517536508,0.7571476901410774,0.7711876410504326,0.7257241056840473,0.7402015287393673,0.746929856096735,0.7066238397766273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014821250467873526,0.0012714903098407504,0.0,0.0,0.0,0.006243122043602334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001543688010130495,0.0,0.0,0.005919056617922358,0.0,0.0,0.0,0.005571142584678945,0.0,0.0,0.0,0.0,0.0006643215392081459,0.0,0.003919332897449834,0.003579076783920776,0.005376710519805705,0.0,0.0,0.0,0.0
-0.06836204556280556,-0.03743986909161379,-0.045261445381797216,-0.051512225345113904,-0.0074327121604369495,-0.012274722517616077,-0.05356910183416286,-0.0763456485737164,-0.03481676194421102,-0.018444489120569507,-0.02147265108556695,-0.04116475793996521,-0.06133352535576986,-0.013715885483675194,-0.04427394524955108,-0.037277842370885494,-0.038306280615410415,-0.08284713852206504,-0.021164800316184618,-0.07294481316682067,-0.05468622334299145,-0.031010859735495444,-0.023594350247131857,-0.05313162968819807,-0.07150363821653727,-0.006477617372336653,-0.059836084469553796,-0.04324550700502616,-0.07819956022975916,-0.05431354990109227,-0.02652530816391696,-0.03493785055265963,-0.022387682609807058,-0.033593891634812856,-0.029318974800180975,-0.0807663894570041,-0.023351310166040307,-0.018930569282752607,-0.059819881797480434
0.0020568764890489533,0.0,0.002591576651675087,0.0,0.006648188845421732,0.0,0.00284227465248188,0.007554663633078995,0.009206485304533274,0.009854592187444222,0.011481666434468352,0.007911134402904807,0.004396868307274815,0.008809951270847272,0.007093330895326488,0.0,0.009514336073916052,0.0,0.002559171307529695,0.004146170306468022,0.004413070979347289,0.009910870107602499,0.009125471944169572,0.0039679409136677,0.002105496489491987,0.0,0.00284227465248188,0.0,0.008024553107414345,0.0072067495998360265,0.0071581415836177165,0.004793402340960817,0.0,0.009910870107602499,0.01550587328406916,0.003141592653731262,0.0,0.0,0.0
-0.0018701143281156796,-0.002930957916785548,-0.0018701143281156796,-0.01705192218650442,-0.00301197127714925,-0.008153299635578648,-0.007149596831260041,0.0,0.0,0.0,-0.00029931800124982644,0.0,-0.0024696131948083178,0.0,-0.00281753921227601,-0.013092526025194395,0.0,-0.020233578104096317,-0.00587811850564357,-0.007837778962255904,-0.0034409106549810886,0.0,0.0,0.0,-0.01365108677960869,-0.014120964269718872,-0.005044112325992778,-0.01757807759677288,0.0,-0.0032712140303137183,-0.00026690067287926666,-0.0010847041804575852,-0.013537656090874428,0.0,0.0,-0.007837778962255904,-0.005011706981846942,-0.008509758421179736,-0.014436484943041616
0.05090119605385546,0.07145455082807972,0.06307697041850924,0.0683149906990348,0.05359229050797554,0.0578147324162952,0.037831098106691385,0.017456867547386068,0.03732737077388304,0.04116327509000195,0.041435371323839565,0.006481164702614173,0.008147253194269677,0.00721521925072377,0.029844113946822848,0.06503937925727765,0.015079644737226783,0.07097910626604831,0.07999646532113935,0.04001034152141392,0.03427265895716802,0.07104509939786041,0.0473616120848499,0.035567006379638944,0.045582392510088,0.08136623346568106,0.049522000319054627,0.06537340996542618,0.019183586629682114,0.026379950699888077,0.07507362056824451,0.03985007248701322,0.08257573257582251,0.05199756408089007,0.049719979714490936,0.025340148214406888,0.05153154710911734,0.07085654759268278,0.05431822134949593
0.0,0.0,0.0,0.0,0.0,0.0,-0.0034170252956404745,-0.02976869322475162,-0.009158772908974377,-0.014307879828082015,-0.014689048487524836,-0.03168396411222574,-0.007779577174173102,-0.01622315071555569,-0.014971882586877872,0.0,-0.03094048197385746,0.0,0.0,-0.011822894867573819,-0.00713037093839386,-0.005332296183114149,-0.007360698153694667,-0.008904227971984646,-0.0022210188248457108,0.0,-0.007520967188095806,0.0,-0.026591422734671077,-0.025781947464490695,0.0,-0.003807621545341977,0.0,-0.004009665989866296,-0.015747706153523833,-0.023734690313392814,-0.006617216015326388,0.0,-0.002428425810541146
0.0014141385388317662,0.0,0.0,0.0,0.0,0.0,0.005105279809680452,0.025670209747266748,0.009323726976364854,0.013350426544563643,0.014021543139263404,0.027419906583448395,0.008221178285072295,0.0153877447784736,0.013590111042670605,0.0,0.02662894773969504,0.0,0.0,0.012032161804974795,0.00790958843753331,0.006998787344726365,0.00824514673488319,0.009443569225418447,0.003906857319145196,0.0,0.008604673482043745,0.0,0.023177490966953318,0.02286590111941411,0.0,0.00520115360892337,0.0,0.005944175553055375,0.014524880585288225,0.0209723935843682,0.008748484180908012,0.0,0.004482100114602261
-0.037390781704702114,-0.05608617255705317,-0.05330583237901121,-0.051795820040936746,-0.02878610822265837,-0.033699640433853206,-0.02701244293666627,-0.01179247730686761,-0.02387257601146353,-0.025166872301241705,-0.0192706336478079,-0.0027563717282312883,-0.00925182162693261,0.0,-0.01943841279648284,-0.03959587908728701,-0.008772452630718464,-0.04966262800778387,-0.05980128227771275,-0.03377154578328545,-0.027779433330608727,-0.03973968978615128,-0.025981799594805732,-0.02734800123401615,-0.03137470080221472,-0.053785201375225355,-0.04069842777857957,-0.04776912047273796,-0.013278521195131399,-0.01847967480405477,-0.05546299286197476,-0.029049761170576227,-0.05752427954569561,-0.026652916189505493,-0.02535861989972754,-0.02015746629080417,-0.03350789283536759,-0.04961469110816252,-0.04417385300113197
0.026631683338766754,0.0036096421499056675,0.01862584399838041,0.02855232315899814,0.0,0.0,0.020357932013434388,0.03674135176339122,0.002047257151098103,0.0,0.0,0.02409955403537767,0.04213020709647197,0.0,0.01737457586970237,0.004000232008021021,0.020735035623789422,0.04181503796042785,0.0,0.04268107877216143,0.03067500103216747,0.0,0.0,0.020546483818611794,0.03775823401926681,0.0,0.03435063631388546,0.02170884497745873,0.03895830553914914,0.028773222784040264,0.0,0.01203436051077067,0.0,0.0,0.0,0.05003084092115584,0.004645379586299292,0.0,0.03417151209896674
0.0,-0.0015206159802707564,0.0,0.0,-0.019386934957876134,-0.019051600366057908,0.0,0.0,-0.007592329252665397,-0.017019139737976197,-0.01590391653042378,0.0,0.0,-0.010086748195018869,0.0,-0.008811255953065533,0.0,0.0,-0.016703964210345257,0.0,0.0,-0.030670942374666277,-0.019330369416322934,0.0,0.0,-0.023931167685974364,0.0,0.0,0.0,0.0,-0.018440104491313836,0.0,-0.018726997248168065,-0.021789634632287225,-0.024853774039261367,0.0,-0.00697547083675043,-0.015437899558650825,0.0
17.790000915527344,20.160001754760742,18.259998321533203,5.94999885559082,25.119999885559082,21.76999855041504,19.490001678466797,21.579999923706055,32.49000120162964,23.390000343322754,26.0600004196167,15.630001068115234,0.0,18.650001525878906,5.409997940063477,20.599998474121094,19.75,13.730001449584961,19.5,20.76000213623047,2.4899978637695312,29.770000457763672,25.920000076293945,19.310001373291016,0.0,23.899999618530273,17.78999900817871,17.360002517700195,16.580001831054688,0.7900009155273438,28.970001220703125,21.740001678466797,24.23999786376953,28.59000015258789,35.27000093460083,15.39000129699707,18.660001754760742,23.839999198913574,15.240001678466797
-29.669998168945312,-18.18000030517578,-16.790000915527344,-23.51000213623047,-23.700000762939453,-21.920001983642578,-19.279998779296875,-25.360000610351562,-8.849998474121094,-12.099998474121094,-23.93000030517578,-30.039997100830078,-29.15999984741211,-15.099998474121094,-26.950000762939453,-18.51000213623047,-25.029998779296875,-25.109996795654297,-22.619998931884766,-26.099998474121094,-32.939998626708984,-5.099998474121094,-23.279998779296875,-13.419998168945312,-29.339996337890625,-17.5,-24.550003051757812,-12.919998168945312,-22.769996643066406,-31.919998168945312,-19.549999237060547,-21.06999969482422,-22.700000762939453,-8.259998321533203,-14.869998931884766,-17.40999984741211,-13.329998016357422,-23.080001831054688,-24.099998474121094
22.06999969482422,36.160003662109375,25.479995727539062,10.660003662109375,14.199996948242188,31.650001525878906,22.599998474121094,25.0,28.670005798339844,24.360000610351562,18.280006408691406,23.300003051757812,9.879997253417969,28.73999786376953,16.470001220703125,23.800003051757812,11.879997253417969,31.350006103515625,15.839996337890625,29.949996948242188,23.199996948242188,21.0,28.900001525878906,28.639999389648438,22.81000518798828,23.68000030517578,19.709999084472656,25.3800048828125,26.68000030517578,20.06999969482422,18.959999084472656,24.529998779296875,27.360000610351562,26.029998779296875,7.590003967285156,20.48999786376953,16.73999786376953,28.959999084472656,27.12000274658203
-19.539993286132812,-1.9800033569335938,-18.400001525878906,-20.41999053955078,-13.729995727539062,-9.810005187988281,-16.18000030517578,-21.579994201660156,-3.5999984741210938,-18.159996032714844,-7.590003967285156,-8.8800048828125,-17.10999298095703,-4.069999694824219,-18.87000274658203,-11.8699951171875,-24.089996337890625,-9.739990234375,-12.269996643066406,-13.920005798339844,-20.789993286132812,-6.1800079345703125,-9.819999694824219,-3.2600021362304688,-10.089996337890625,-4.30999755859375,-13.330001831054688,-6.69000244140625,-11.25,-7.9499969482421875,-6.900001525878906,-11.860000610351562,-19.740005493164062,-4.200004577636719,-23.70000457763672,-8.759994506835938,-8.170005798339844,-11.979995727539062,-19.029998779296875
