1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
11996.726,15711.561,17396.625,18636.021,10125.34,8598.897,17612.518,19348.793,17025.523,16614.977,17431.969,14751.355,16177.073,18433.371,11883.4,16294.551,18956.75,18551.418,16695.96,15881.356,17643.121,3906.705,14606.185,7993.004,10533.488,14758.932,17809.547,19158.096,18696.541,17498.11,18511.967,15237.559,18088.525,8061.677,15349.088,7423.8706,19060.66,20186.703,17073.076,16356.219,15743.028,18409.564,18157.598,18202.184,18669.025,19123.729,18275.848,22191.414,19898.043,16075.772,7768.7666,14021.477,5846.665,18354.996,11024.493,7840.041,10450.775,17103.004,16684.045,17827.037,5654.958,19280.645,10210.059,14856.757,11010.835,12404.338,7103.3037,16130.536,10487.971,10521.406,13631.792,8244.672,9825.602,16140.666,10578.055,15783.635,16030.124,20436.176,15990.91,15371.887,17357.52,16758.281,7906.9995,16515.773,8788.775,14076.072,14260.381,6628.3774,19404.68,20754.383,1274.0836,11592.459,10675.384
29858720.0,69952040.0,81432744.0,99340904.0,22180064.0,14516978.0,74222696.0,116439640.0,79099176.0,81155210.0,86197780.0,40917348.0,71128900.0,96332110.0,28304836.0,74399100.0,89436344.0,99149350.0,82300430.0,63043464.0,73773576.0,2922829.8,52683290.0,12277306.0,21515040.0,59671576.0,99689816.0,120924260.0,97157760.0,82741080.0,117666980.0,64905990.0,94216664.0,14660354.0,72913120.0,13657734.0,116661384.0,148356420.0,77928830.0,90968070.0,67320210.0,117538110.0,91743230.0,105584690.0,100559200.0,126492520.0,80281630.0,192720020.0,145366720.0,68508530.0,10785978.0,53000340.0,7336096.0,106298470.0,26053352.0,12514954.0,22450948.0,73052940.0,72411256.0,96705790.0,6751375.0,99389130.0,21104336.0,45044070.0,24604764.0,45611216.0,9876024.0,84157450.0,22642158.0,25031650.0,39822130.0,13104128.0,21921150.0,59213704.0,26213498.0,63893990.0,69234260.0,156530420.0,61159840.0,72479060.0,98227940.0,78398190.0,12682922.0,70268180.0,18580030.0,57373160.0,52732384.0,8658396.0,140079400.0,159940850.0,234780.66,37971460.0,25247028.0
-0.08659243,-0.12105273,-0.13312279,-0.09323017,-0.099507265,-0.0445363,-0.09756451,-0.2872162,-0.045284547,-0.10819063,-0.051912382,-0.053164285,-0.0646359,-0.05977137,-0.098831646,-0.067213215,-0.013780588,-0.033682257,-0.0277428,-0.05596375,-0.07896916,-0.124362044,-0.07317569,-0.10473454,-0.123931065,-0.09554483,-0.110254824,-0.17966473,-0.015689954,-0.03825202,-0.16616563,-0.068399474,-0.13451816,-0.18477711,-0.066109434,-0.23249914,-0.11459181,-0.17608784,-0.08469404,-0.06870334,-0.030222476,-0.13968392,-0.074317634,-0.037723254,-0.05090204,-0.120418675,-0.20697846,-0.17405573,-0.037115846,-0.08485948,-0.2176504,-0.10707261,-0.07842842,-0.047273982,-0.15541412,-0.09049665,-0.23123536,-0.20378481,-0.05862796,-0.05490022,-0.067518756,-0.026572451,-0.15564193,-0.25772086,-0.23965746,-0.09014759,-0.059089523,-0.12183578,-0.107432045,-0.20094384,-0.14946134,-0.12779206,-0.049352292,-0.21533456,-0.3117713,-0.074725404,-0.0699718,-0.045990296,-0.23907435,-0.074504465,-0.054780286,-0.08748798,-0.058017038,-0.06875089,-0.111826956,-0.03973013,-0.12397174,-0.17359614,-0.11913879,-0.13436446,-0.122606255,-0.12808298,-0.16992845
-4.736569,-4.726739,-4.7271585,-4.701072,-4.6619163,-4.687918,-4.6902957,-4.6788487,-4.657693,-4.694476,-4.7160535,-4.6742644,-4.672626,-4.6651945,-4.6310115,-4.626054,-4.6265607,-4.6113944,-4.609917,-4.613136,-4.616853,-4.598663,-4.57188,-4.5882735,-4.5768037,-4.57741,-4.5864997,-4.5916104,-4.5832987,-4.591556,-4.606316,-4.6165433,-4.603038,-4.6155305,-4.611863,-4.6133847,-4.624623,-4.646178,-4.653678,-4.6459203,-4.662252,-4.649179,-4.664019,-4.673054,-4.672473,-4.673618,-4.659613,-4.6670985,-4.6707463,-4.670083,-4.729546,-4.7468233,-4.738979,-4.722587,-4.758179,-4.759414,-4.7720685,-4.7871156,-4.7783537,-4.7670875,-4.757879,-4.744638,-4.736712,-4.738792,-4.7065167,-4.705873,-4.748139,-4.746266,-4.7344804,-4.777739,-4.782349,-4.8019586,-4.8165,-4.8087106,-4.78989,-4.777271,-4.7575374,-4.7563767,-4.7669854,-4.77794,-4.784595,-4.77618,-4.745747,-4.738128,-4.7356343,-4.745316,-4.7381997,-4.7234855,-4.718536,-4.7355227,-4.7578588,-4.753924,-4.749147
0.9858205185558646,0.8126570157490989,0.9414863685025807,0.8608469077848644,0.844280842286508,0.8319121276777877,0.9246635344671033,0.9593439553955301,0.904738221072267,0.843632927804983,0.8317634229232476,1.036132730841562,0.9220617631194101,0.8251580476236662,0.8326355182500929,0.9169712472746094,0.8958713723330518,0.9095758077344402,0.8250156169362259,0.990808589185636,0.9541843311698415,0.750898376718323,0.8461884396131656,0.9287282871625144,0.8467886899132919,0.9050627869911811,0.8904674340616485,0.9245090238594265,0.9509300568437895,0.8725867173989434,0.8515455564883032,0.8161933421662555,0.8188158085710981,0.9478965922225264,0.7973002532734934,0.8814625558462419,0.8360280093379211,0.7858363153262116,0.8170881926916858,0.795053669037872,0.8135549564866826,0.9567508928275428,0.8593588301687474,0.841077322354008,0.8833233317766338,0.8852810279972958,0.8563429703924803,0.8825336421072163,0.8320984768349251,0.8114049179701612,0.8403209695187315,0.7673228543143717,0.9795482306693175,0.8140618449226553,0.8666046285264513,0.7810309417846693,0.7877245285948151,0.7953383431271674,0.9090795009340238,0.8305405416955798,0.842797353167225,0.880351577755649,0.8578453753558546,0.8071886512364339,0.8062925833547008,0.788634455609843,0.8120528324516862,0.7283232532232256,0.8658286107047433,0.7818898334777673,0.9207649040856425,0.8498738453560322,0.8180661043740913,0.923272189855671,0.8383712329354349,1.0134501990634308,0.8226340934365668,0.7884830352143197,1.009657104109153,0.8702429319446747,0.839162608175118,0.8262853195601596,0.8473583190202607,0.818364169382719,0.8442273722519724,0.8010346341968542,0.8149784205759527,0.6696550136315715,0.7847171903126686,0.8354758914331559,0.39427712527901987,0.8436038048965058,0.9251571256265363
0.2600542754255022,0.31528704188755574,0.31682128540039056,0.34367054687499987,0.2776980758231026,0.1472873772321428,0.3145199201311384,0.30378021554129464,0.31912265066964285,0.3099171895926339,0.3160541636439731,0.24547896205357134,0.3175884071568079,0.3083829460797991,0.25698578839983255,0.3060815808105468,0.33062947701590395,0.33676645106724334,0.325259624720982,0.30915006783621646,0.3352322075544085,0.10586280238560264,0.3030130937848772,0.15956132533482148,0.2600542754255022,0.3221911376953125,0.3083829460797991,0.3022459720284598,0.3528760079520088,0.31682128540039056,0.3175884071568079,0.30531445905412946,0.3666841995675223,0.21556121355329239,0.30684870256696417,0.2753967105538504,0.32065689418247767,0.31682128540039056,0.3106843113490513,0.30531445905412946,0.3137527983747209,0.3099171895926339,0.3160541636439731,0.3106843113490513,0.33830069458007805,0.30531445905412946,0.31912265066964285,0.3099171895926339,0.3099171895926339,0.30378021554129464,0.13501342912946424,0.300711728515625,0.1802736127580914,0.3313965987723214,0.2677254929896763,0.17490376046316958,0.21019136125837057,0.360547225516183,0.30147885027204235,0.34980752092633927,0.14805449898856027,0.35747873849051337,0.18564346505301343,0.27079398001534594,0.2577529101562499,0.325259624720982,0.16186269060407354,0.34213630336216516,0.23780774448939723,0.27079398001534594,0.28997202392578125,0.16339693411690848,0.2362735009765624,0.3375335728236606,0.28230080636160715,0.3122185548618861,0.3145199201311384,0.321424015938895,0.3099171895926339,0.3083829460797991,0.30761582432338164,0.3221911376953125,0.16723254289899558,0.3083829460797991,0.2792323193359375,0.3137527983747209,0.3582458602469307,0.1587942035784039,0.30684870256696417,0.3106843113490513,0.0368218443080357,0.31145143310546874,0.29764324148995525
0.8960096831003259,0.7458775452761981,0.8577520105011343,0.7491564292104513,0.7453266544257238,0.7361611192176936,0.8247490849648806,0.84348522218276,0.7836414678092671,0.7467277541279218,0.7284120115355166,0.8996535585883136,0.789438572954547,0.7579740384010134,0.7283233402554377,0.7986527161787951,0.7773821550778166,0.8247490849648806,0.7362583352501302,0.8896940924487176,0.8451856398862079,0.763455622872971,0.7801272136978619,0.8075999467459396,0.7447356883271641,0.8118185856604136,0.773058630226966,0.824012294817666,0.7961592304079748,0.7716660632929009,0.7781274779931642,0.7299265419264489,0.7219429389155381,0.7211327933276745,0.7463388899981753,0.7532044966518403,0.7248252888161053,0.7203235345724539,0.7168178132291816,0.6936199970157362,0.6919519846564341,0.8084501555976638,0.720679993358055,0.7000976143880724,0.7555044252062055,0.760265422203021,0.7681680118535681,0.7897626263960023,0.7247604781278141,0.7207448040463462,0.6945188138836786,0.6926640273792177,0.7843535105320507,0.696745386997395,0.7829200054857073,0.6874502304127827,0.6916688693272572,0.724906302176469,0.8052761575997867,0.749610104028489,0.7657632093470514,0.7887665934956236,0.7237081673072772,0.6930938416054677,0.6788432559591668,0.7102020297279052,0.6865676162169132,0.7131739377411943,0.7632049128879395,0.6963812583078544,0.7841514205474627,0.7368006933324716,0.7031334462570094,0.7844993465649308,0.726833557288936,0.7431077392317222,0.6959113808177437,0.6922274300816711,0.7996325464071012,0.6932072603099773,0.7529623314191669,0.7022755794855708,0.6695881626384148,0.6885758846897438,0.7309063721547551,0.7238940546197923,0.7269307733213726,0.7100647504316084,0.7075789345647276,0.75059759217651,0.6908510658196785,0.7066724477928457,0.8120206876292269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016203870495257178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045368680226243185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0029881106853615336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00617831135531155,0.000939766964445532,0.0,0.0,0.0031663400781622997,0.0,0.0,0.0,0.0,0.004324399699268788,0.0,0.000259242753164024,0.008154174483996357,0.003562874111848302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003984143585740618,0.0,0.0,0.006720669437652482,0.0,0.0,0.0006967268833539819,0.004032751601958928,0.017222493659589944,0.0,0.0,0.0,0.0,0.016793554281758105,0.0,0.016752604185255038,0.0,0.008089363795705573,0.0,0.0,0.005328102503587395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005093595190628797,0.0,0.0,0.009546741418061444,0.007044722879108178,0.0208416337073718,0.016258866103356695,0.029311316880465732,0.021246700509190752,0.013773050236475903,0.028760426029991848,0.0,0.02177285591945921
-0.07398945408341806,-0.05247585290134804,-0.08374595539000751,-0.0718839695781508,-0.04357723035042138,-0.014760538384496869,-0.06821622151415063,-0.09038559948307157,-0.05031409047592206,-0.036257936894494414,-0.02899492135872528,-0.051609441377550525,-0.09051522085965402,-0.04377166241529462,-0.03743986909161379,-0.04401470249638617,-0.05455658998218382,-0.1032512761150226,-0.023003384148572614,-0.07104996339849912,-0.07323646126413053,-0.054426968605602255,-0.033642499651031166,-0.04730211919877281,-0.06849166693938802,-0.02734311167149528,-0.06581141900763399,-0.05286471703109452,-0.07757618878705408,-0.05539060814606067,-0.01884955592238935,-0.03372351301139531,-0.049577300328707885,-0.009262751240466827,-0.018865758594461823,-0.09315453067912927,-0.042775629514916425,-0.020193514840236126,-0.0850412943074117,-0.02064718965827339,-0.07679079062362071,-0.04318069631673538,-0.05573086425958884,-0.07878285642437888,-0.06175480681388734,-0.06986803120138063,-0.06962499112028908,-0.04984420100158715,-0.046516721035340325,-0.03819286191090132,-0.0567430998320404,-0.00966781804228578,-0.012209911829325293,-0.060653887977132115,-0.013602466779165212,-0.001165729525046899,-0.014809146400715179,-0.021254358428905995,-0.027739633720957002,-0.024711471755959558,-0.0005099527381959845,-0.03870280266487214,-0.041658508006087835,-0.019934260102846935,-0.04088076776236971,0.0,-0.015100794498025039,0.0,-0.03561836277971686,-0.009392372617049283,-0.06142308346849212,-0.06139067812434629,-0.008380137044597724,-0.04319689898880785,-0.015659355252439333,-0.012371938550052697,-0.038840968793811825,-0.018428274464271865,-0.04089697043444307,-0.05279990634280285,-0.0024696131948083178,-0.015578341892075187,-0.05212792688387946,-0.00810467963513517,-0.011157601008788376,0.0,-0.005335760423302638,0.0,0.0,-0.006647302012779299,0.0,-0.033925602995983795,-0.02050136560961846
