1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
17723.92,9186.913,8051.8374,15739.213,10140.906,8241.243,7999.0327,11504.461,9122.912,16075.855,17309.844,16378.01,9406.557,9688.539,11282.532,7743.3086,14413.207,10871.148,15772.012,16873.873,15741.16,17770.139,9809.904,17932.795,8188.714,8778.562,7714.6943,14949.511,8534.098,7224.255,9365.646,7883.66,7314.026,8093.8477,7136.0537,9297.963,6839.01,8161.3745,6913.8086,6349.8477,9018.865,6865.2095,8263.231,8088.994,6123.7876
94733304.0,16808106.0,12807051.0,61349976.0,21442780.0,12933059.0,13077883.0,26969220.0,17309498.0,65321748.0,84678664.0,85425620.0,19380054.0,19781994.0,27628072.0,11508896.0,53258300.0,22843720.0,62657044.0,104541030.0,62049464.0,97497220.0,19233822.0,85130350.0,13506840.0,15848128.0,11699292.0,54254150.0,14640294.0,10419399.0,17919038.0,12743876.0,10020242.0,13241797.0,10049639.0,17285370.0,9623147.0,14245682.0,9603026.0,8113246.5,16145376.0,9057368.0,13734566.0,13145332.0,6951751.5
-0.09177717,-0.2230109,-0.16142313,-0.15557924,-0.031823758,-0.42249086,-0.25031513,-0.12649849,-0.06689475,-0.09345497,-0.07589132,-0.07847934,-0.20666644,-0.19594876,-0.07466441,-0.208289,-0.14350352,-0.09631426,-0.049546838,-0.29755518,-0.15304978,-0.2345118,-0.11413885,-0.076602854,-0.19138712,-0.1865139,-0.20017381,-0.13247111,-0.030076098,-0.13301574,-0.2670597,-0.0939446,-0.12479403,-0.07889164,-0.17511474,-0.1067323,-0.103563495,-0.22036795,-0.066152535,-0.07737144,-0.07140165,-0.19658479,-0.1695001,-0.101070754,-0.0750166
-5.579496,-5.5535254,-5.562919,-5.5932517,-5.61258,-5.6055856,-5.62231,-5.6241136,-5.608541,-5.624182,-5.6219335,-5.618878,-5.633575,-5.625324,-5.65834,-5.65161,-5.6412306,-5.6554446,-5.640584,-5.651007,-5.644198,-5.6338954,-5.6829934,-5.6897845,-5.707315,-5.671346,-5.6502023,-5.6612897,-5.677008,-5.718741,-5.7469716,-5.754209,-5.768949,-5.756149,-5.770901,-5.7935004,-5.7879386,-5.837313,-5.862099,-5.9072967,-5.939653,-5.979566,-5.9743648,-5.9171224,-5.9249206
0.943310600333187,0.8701112467676773,0.9471191463482327,0.9523250301134318,1.1676277895593374,0.8365041595272453,0.9234724683781979,1.3116911390874162,0.9557185512719781,0.8886260187786124,0.9841186310337002,0.9139308296760009,0.9834585429891465,0.8703016225648936,0.9646129309921978,0.8795526876818653,1.018484037608052,0.9599471788543197,0.9579966931286827,0.8081567070149258,0.9349197379084089,0.9020752775703529,0.8431800478496028,0.8999244899114911,0.9402776975686793,0.9357407042705319,1.0925148455284481,0.9206143030645539,0.9654885847451591,0.9527087782772259,0.9218773570502177,0.8136580337905617,0.9363128617328988,0.8809403802243885,0.8565889465977623,0.828704464051718,0.9112434688159343,0.9599396874309172,0.8197774029969052,0.9467099273448703,0.8768451936214043,0.8159299952229591,0.829038019678715,0.8786711344329745,0.8265775553049519
0.3452047903878347,0.19024619559151779,0.17873936924525657,0.30301309378487706,0.25468442313058015,0.1664654211425779,0.2600542754255021,0.2424104750279017,0.19101331734793514,0.3175884071568079,0.30531445905412935,0.3137527983747209,0.21172560477120528,0.2324378921944753,0.28767065865652885,0.13808191615513377,0.30531445905412935,0.2094242395019531,0.3045473372977119,0.5515605428641182,0.3137527983747209,0.31298567661830345,0.22936940516880566,0.3352322075544084,0.21786257882254456,0.27999944109235475,0.16339693411690837,0.3007117285156249,0.17336951695033465,0.14498601196289052,0.2270680398995535,0.17106815168108247,0.12197235927036831,0.15956132533482137,0.13424630737304688,0.19101331734793514,0.1726023951939173,0.18947907383510032,0.10893128941127239,0.11506826346261156,0.18717770856584814,0.14421889020647305,0.17336951695033465,0.15802708182198655,0.11046553292410699
0.8154215230361226,0.7106557165301681,0.8476714557530887,0.840028108855706,0.899183681098203,0.7095547976934125,0.7948877520823587,0.8749497567362932,0.8608936031548655,0.7886045667748958,0.8465295988040551,0.7720950026707327,0.7608887936457265,0.7365738559234529,0.8595334415649458,0.7412137643118193,0.7592617193987024,0.8284330237167286,0.872804196982941,0.6946808406044065,0.8474122129999246,0.7981427634405995,0.7245583761590009,0.7879001819718265,0.8132111525944792,0.8319796951565044,0.7868717437273021,0.8095596072025519,0.8451532345420625,0.8430400801328557,0.8087980816151314,0.7067773337292218,0.7533750681249258,0.7613748738079096,0.7467439567999947,0.7098379130225894,0.7826292322368156,0.8034947265359746,0.6912475998533649,0.8196239592785242,0.7619982452506147,0.7130605190366848,0.7099513317270989,0.7601033954822936,0.6826730307438944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.21194408542236598,-0.12440841851149198,-0.12703152565889475,-0.18192072581911667,-0.1587152397017313,-0.12767964452603042,-0.12963930498264276,-0.1515818455425446,-0.1455092949720278,-0.18823631647072503,-0.1816214078178673,-0.1677673562052524,-0.1317200540477037,-0.11660305687760619,-0.18298156940778654,-0.11692711031906189,-0.21261606488129026,-0.15665835122845806,-0.1940905624003566,-0.07215941500338818,-0.18219617124435405,-0.18442274435806993,-0.13747708394489866,-0.20434934654120163,-0.14298252900864306,-0.14673983518536549,-0.13478063334107127,-0.21421926655230106,-0.1413230614016987,-0.14268322299161884,-0.19387138291105277,-0.18224477926057236,-0.14091032469594023,-0.14901501631529968,-0.14989763051116967,-0.16294154852014575,-0.11776111649871268,-0.17489220561208096,-0.13093465588427122,-0.10431213168791764,-0.1678807749097615,-0.17452041900282556,-0.14103141330438884,-0.15071543401874798,-0.07541442636162898
