1,2,3,4
12328.105,11000.42,9169.907,8011.8457
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.914731171213069,0.9437778544572208,0.8521192590567468,0.867063805959629
0.24931457083565844,0.18487634329659586,0.12273948102678567,0.12657508980887278
0.8243687536032671,0.8276476375375204,0.7972354018202994,0.7181370247225982
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.12699146239503367,-0.09482254303843174,-0.06534152953329819,-0.06029742919153058
0.011020321712490677,0.009004383335720512,0.005797979993698021,0.008226643092002384
0.0,0.0,0.0,0.0
0.02503440027703485,0.02368348731301051,0.01410989404105889,0.01089085453244154
0.0,0.0,0.0,0.0
0.00047936899621414675,0.000623179695078413,0.000623179695078413,0.0002396844981071844
-0.02159557327944661,-0.021331920331528753,-0.012775183749106578,-0.008077367586208029
0.05841784892098523,0.0414715796620202,0.02628286249918821,0.024076640197358667
0.0,0.0,0.0,0.0
18.040000915527344,13.260002136230469,14.920001983642578,6.619998931884766
-7.590000152587891,-4.109996795654297,-2.6199989318847656,-12.889999389648438
31.959999084472656,28.56000518798828,28.860000610351562,26.5
0.0,-1.5499954223632812,0.0,-0.7399978637695312
4.269996643066406,14.989997863769531,13.05999755859375,10.910003662109375
-4.040000915527344,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-4.034000217914581,-3.732000082731247,-4.094000227749348,-4.019000003114343
3.7749997675418854,2.9940000474452972,3.153000086545944,2.0130000710487366
-0.5740000158548355,-0.5609999895095825,-0.10199999809265137,-0.9549999833106995
0.0,0.0,0.0,0.0
-0.5609999895095825,-0.5720000267028809,-0.5619999170303345,-0.47200000286102295
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.2541,0.24419999999999997,0.3681,0.27490000000000003
-0.1563,-0.19499999999999998,-0.0711,-0.1404
32.0,32.0,32.0,32.0
15.0,15.0,15.0,15.0
0.0,0.0,0.0,0.0
1.0929314147742342e-05,0.0,0.0,0.0
-0.01111274217223894,-0.007710284200022746,-0.004537395558446317,-0.004054232411869224
0.0,0.0,0.0,0.0
-0.014534989513528829,-0.012561369598697913,-0.0075148861395567534,-0.005447866251658828
0.0,0.00013577826864258347,5.7047306688873256e-05,0.0
-0.00101192640272868,-0.0006321922062041407,-0.0008605607161214501,-0.0012851291775148876
0.07473354715234364,0.06264499394941338,0.049786447748262394,0.049853440040806205
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.3237345066730386,-0.32605440316695966,-0.3038030634907274,-0.24939524719561412
0.0,0.0,0.0,0.0
-0.7317575186745147,-0.7346532612828237,-0.7142086634488363,-0.6571967429980111




0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
