1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
14054.864,17561.291,13576.752,18877.459,7522.7793,6090.0,9308.13,10974.77,11442.876,9491.816,6858.9863,18545.344,2448.8716,8739.449,11830.54,18702.582,11951.407,17592.91,10944.318,9201.331,11340.515,2859.4102,2256.4775,13472.078,21143.623,3331.2048,17507.102,15771.686,19910.918,18744.445,6391.5293,17968.86,6846.5723,8811.951
39703744.0,91663460.0,41876736.0,95182060.0,12316910.0,6425134.0,15788416.0,24300320.0,26682860.0,17072728.0,9484680.0,98330080.0,948671.6,14672556.0,27570640.0,109036264.0,27697284.0,70338660.0,22944204.0,16883854.0,23365404.0,1631738.8,775399.5,34866460.0,149698600.0,1909313.0,86806820.0,46676370.0,113885290.0,89509950.0,8145351.0,91823130.0,9567154.0,17053292.0
-0.10072216,-0.09762254,-0.056178577,-0.083816424,-0.09653948,-0.11530399,-0.16585563,-0.15224558,-0.14104119,-0.13010816,-0.1293113,-0.077683546,-0.13373294,-0.12756763,-0.11502874,-0.103054404,-0.11788758,-0.2427994,-0.08128579,-0.21693754,-0.18732394,-0.1332319,-0.11959775,-0.11300356,-0.13395542,-0.12304497,-0.05899089,-0.14825626,-0.072857045,-0.19385195,-0.17311573,-0.07809182,-0.11189138,-0.19554989
-5.309609,-5.2932005,-5.2966514,-5.2992005,-5.2507663,-5.241451,-5.2371373,-5.2568717,-5.240648,-5.189999,-5.1582665,-5.1482515,-5.128135,-5.0884757,-5.0876317,-5.065788,-5.0592923,-5.0412593,-5.0605454,-5.0782447,-5.0861,-5.0941653,-5.0563407,-5.0717015,-5.0710464,-5.0929074,-5.1012444,-5.098821,-5.085074,-5.0971646,-5.1052947,-5.101236,-5.0519605,-5.0518603
0.9790636292179673,0.9183006003573855,1.0057880648501323,0.9418697420952042,0.9006246804819469,0.8827272954021712,0.9283594282027332,0.9477608101733561,0.8659796565290965,0.8164949656009992,0.8086713912133765,0.9502007667755548,0.5141566617791034,0.8977667024538878,0.9695742431940031,0.8640200874525841,0.8629394496267715,0.8974071141305671,0.8028946609849057,0.9364802248138506,0.9905860939105811,0.7884835970710751,0.718886869019834,0.8879667969298892,0.8816404771520514,0.8728494790747867,0.9233255662474142,0.91276303382104,0.9592254036201853,0.828695965968296,0.8001769598600585,0.965896328874539,0.8979617603907306,0.825118717650803
0.26849261474609365,0.321424015938895,0.31068431134905117,0.308382946079799,0.20098590018136164,0.11046553292410699,0.19101331734793514,0.2815336846051897,0.2523830578613281,0.17106815168108247,0.14421889020647316,0.304547337297712,0.05523276646205355,0.20405438720703117,0.23090364868164048,0.30915006783621635,0.265424127720424,0.3582458602469307,0.18334209978376104,0.24087623151506687,0.17490376046316958,0.08361627144949768,0.03375335728236595,0.2477803273228235,0.31682128540039056,0.023013652692522202,0.30147885027204235,0.29150626743861596,0.325259624720982,0.31298567661830345,0.16032844709123883,0.33216372052873877,0.1472873772321428,0.21786257882254456
0.8991188704099118,0.878431605503553,0.8991188704099118,0.8628856689556232,0.8062559878280928,0.8021584255378427,0.8617438120065897,0.8181827843282408,0.7954463128367726,0.7565166607786571,0.7499008772773808,0.8892327477267399,0.4504944803847888,0.8499056867865202,0.8992322891144213,0.7875275085299278,0.769592984131779,0.8056078689609567,0.7224528916537336,0.8512019125365669,0.8991188704099118,0.7897540816436446,0.6558151243861641,0.7917700200204147,0.8042153140111163,0.8112267447134363,0.8324248372064087,0.8383762991684764,0.8974593908187427,0.7851150481036964,0.7443792175573383,0.8978073168362104,0.8408297096912118,0.7680059851328407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.001489782966501707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006971367438459275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037001534081451126
-0.19749906771119186,-0.1908841590583341,-0.1109031677647625,-0.2560235986070438,-0.13677269914182943,-0.04628988362632125,-0.12926664352496875,-0.20085129510186928,-0.17799373500195248,-0.12394708577373947,-0.10376977360557582,-0.25998299476835385,-0.05692899912878069,-0.11475680314127867,-0.19563661130279186,-0.20910179878565938,-0.21701293318856507,-0.24180541830488878,-0.14484497343281877,-0.2103894917675735,-0.16369452935520812,-0.1273479211806352,-0.0038135721126550948,-0.18743471563521918,-0.25837979309734216,-0.005076517670137726,-0.2689464280075713,-0.20428453585291084,-0.23910129779712186,-0.236388644521222,-0.11308113286226096,-0.22327991582395512,-0.15071543401874798,-0.15874764504587713
