1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
20069.836,8887.806,7869.5127,10597.638,10869.574,7899.9746,16847.082,19209.3,10091.75,8722.463,11538.795,16626.049,19176.678,9664.686,10255.889,18696.752,12746.48,11084.936,9838.68,17261.113,11204.525,11300.271,13263.281,20409.598,6405.677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7991992822846343,0.8570764275649827,0.7812497381694188,0.8550480310359596,1.4377790756788422,0.7147008020866983,0.8129155166778821,0.7844751705153712,0.8769639092716359,0.7954453300176347,0.8026836369519361,0.8923386511634077,0.8272731105571771,0.7852579306181413,0.8081733520212981,0.8573579177993322,0.766662438520044,0.9336575032971797,0.8018461894583275,0.8506670466301696,0.8636961302118216,0.8608576298846091,0.7794631273307118,0.8193368838901391,0.8866762587846178
0.3513417644391742,0.1772051257324221,0.16032844709123895,0.23934198800223228,0.25545154488699784,0.20328726545061393,0.3206568941824778,0.3413691816057479,0.15956132533482148,0.20558863071986622,0.23397213570731035,0.3628485907854354,0.332163720528739,0.12273948102678578,0.25315017961774566,0.3014788502720426,0.2968761197335381,0.19868453491210958,0.2140269700404578,0.31375279837472114,0.2140269700404578,0.2155612135532925,0.25315017961774566,0.3221911376953126,0.10816416765485504
0.7650426218719093,0.800709592667844,0.731958682975292,0.8634280270379646,0.8665372143475505,0.7236109512748405,0.8151136722667403,0.7865886283981252,0.830165858748547,0.7855925954977465,0.7208334873106499,0.8134217873314253,0.7562898233696385,0.7619658399064693,0.7881108167087727,0.808774209039119,0.7442743436051868,0.809041121696223,0.7603950435796034,0.8034623211918293,0.8531368375529733,0.7183724068839745,0.7745322105213952,0.791106585313849,0.8095834797785644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17386464221597464,-0.10082261301671736,-0.11015783286519021,-0.1395092249937413,-0.153905634688698,-0.15480445155663958,-0.17177536038278074,-0.1569014032937739,-0.1147167398774176,-0.12928284619704122,-0.15037516592099465,-0.1652738704344321,-0.17331375136550076,-0.09565654921808253,-0.14629469313546029,-0.14255360161503638,-0.18196933383533498,-0.14016498979636705,-0.15594543365725588,-0.1367889018139019,-0.13725024653587958,-0.13631902432379217,-0.120230729693521,-0.18016403019551053,-0.07233764439618806
0.004558907012227387,0.002235117866074443,0.00598387929043831,0.005652155945042647,0.001166604373464608,0.00637274342018479,0.0012714903098407504,0.00362768480013953,0.004801947093318937,0.0014821250467869085,0.002235117866074443,0.002429549930947683,0.002283725882292753,0.00024304008109155006,0.00661578350127634,0.0005347001626261338,0.010396950269785599,0.002526765963384303,0.0074659923530000505,0.002769806044475853,0.009910870107602499,0.00090736162030014,0.002089293817419069,0.0014983277188598265,0.000891158948227222
-0.00020208998458803862,0.0,0.0,-0.00031552067332274447,-0.001084716164682753,-0.00029931800124982644,-0.001311553573701385,0.0,0.0,-0.00029931800124982644,-0.001408769606138005,0.0,-0.00029931800124982644,-0.0006881821309963065,-0.00029931800124982644,-0.001327756245774303,0.0,-0.0010036908200938832,0.0,-0.00029931800124982644,0.0,-0.0006233714427050785,-0.00010487395215141859,0.0,0.0
0.03931806238342794,0.02652136455377141,0.028808376510429223,0.03348203886750545,0.045582392510088,0.04683902957152375,0.04748417075821543,0.0389934592655381,0.026455371421959306,0.03698391247547539,0.03784052569695051,0.04539920324608149,0.04573323395423001,0.024845848471857224,0.03881027000153159,0.03625928551762492,0.03936520033472224,0.03579732720335338,0.03844259398143546,0.04355399053950748,0.03547809301822147,0.037459357037507246,0.040584127035122375,0.0417329955546224,0.02432326595853107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005752427954570649,0.0007190534943213311,0.0002636529479178584,0.0003115898475392065,0.0003834951969714506,0.0004554005464034727,0.0004314320965927987,0.0003115898475392065,0.00035952674716055455,0.00040746364678212466,0.0004554005464034727,0.00047936899621414675,0.0004554005464034727,0.000623179695078413,0.00040746364678212466,0.0005033374460248208,0.0005752427954570649,0.00035952674716055455,0.0005992112452677389,0.0005033374460248208,0.00040746364678212466,0.0005752427954570649,0.0005033374460248208,0.0005512743456463909,0.0004314320965927987
-0.025718146646888096,-0.015795208425255503,-0.016825851767115818,-0.022386532123199743,-0.02430400810805633,-0.02590989424537371,-0.026940537587234026,-0.025694178197077422,-0.016514261919576834,-0.02130795188171808,-0.021523667930014367,-0.023896544461274427,-0.029529130166790374,-0.013853763990588241,-0.024351945007677678,-0.024160197409192063,-0.027371969683826824,-0.02154763637982504,-0.024927187803134743,-0.026005768044616406,-0.020612866837207644,-0.021523667930014367,-0.025622272847645178,-0.024495755706541944,-0.0153877447784736
0.07188260177535244,0.03732049981827057,0.036581076337403484,0.05680295703812566,0.0609688334048919,0.04924964842175217,0.07248061140233641,0.06399932749991821,0.044243463770968994,0.04833646965872407,0.05501025121560388,0.06246522527188736,0.07606046236702402,0.03418093968922564,0.0552782887919403,0.06018227836431711,0.07462214445602333,0.05470856832731963,0.060982319652651995,0.05028945090723358,0.049879999477013826,0.054402820389947815,0.04389057788230266,0.07470699276835324,0.024622142940290637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.021724508762041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.01000213623047,29.48000144958496,30.08000135421753,24.599998474121094,25.969999313354492,26.529998779296875,27.5600004196167,25.08000087738037,20.799999237060547,28.110002040863037,16.8799991607666,25.47999858856201,27.410001754760742,25.209999084472656,28.010000705718994,22.899999618530273,23.919998168945312,24.02000141143799,24.349998474121094,23.649999618530273,21.489999771118164,21.239998817443848,29.280001640319824,16.309999465942383,22.00999927520752
-5.409999847412109,-4.469997406005859,-2.359996795654297,-3.450000762939453,-7.630001068115234,-4.200000762939453,-12.400001525878906,-4.8899993896484375,-1.7600021362304688,-4.789997100830078,-13.810001373291016,-12.380001068115234,-15.139999389648438,-0.3400001525878906,-2.2900009155273438,-11.84000015258789,-2.950000762939453,-14.639999389648438,-5.670001983642578,-5.810001373291016,-4.189998626708984,-18.060001373291016,-1.3599967956542969,-3.009998321533203,-2.8199996948242188
26.709999084472656,20.5,24.089996337890625,22.590003967285156,24.529998779296875,27.1199951171875,26.170005798339844,24.37000274658203,23.269996643066406,21.62000274658203,28.720001220703125,25.160003662109375,26.639999389648438,22.519996643066406,28.089996337890625,22.019996643066406,21.209999084472656,21.990005493164062,22.020004272460938,28.75,28.44000244140625,28.18000030517578,29.150001525878906,27.769996643066406,21.19000244140625
0.0,-2.6299972534179688,0.0,0.0,0.0,-2.0500030517578125,-1.399993896484375,0.0,0.0,-6.579994201660156,0.0,-0.20999908447265625,0.0,0.0,0.0,0.0,-2.1699981689453125,-1.4499969482421875,-1.7999954223632812,0.0,0.0,-2.779998779296875,0.0,0.0,0.0
13.460006713867188,12.779998779296875,13.720001220703125,13.55999755859375,13.849998474121094,13.659996032714844,14.410003662109375,11.569999694824219,14.870002746582031,13.159996032714844,12.579994201660156,12.919998168945312,14.180000305175781,13.349998474121094,11.390007019042969,10.639999389648438,13.040000915527344,12.099998474121094,11.230003356933594,14.099998474121094,16.360000610351562,13.620002746582031,12.730003356933594,12.609992980957031,11.760002136230469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.075999990105629,0.3630000054836273,0.0,0.10600000619888306,0.35500000417232513,0.07400000840425491,0.0,0.19900000095367432,0.0,0.0,0.0,0.26899999380111694,0.1339999958872795,0.0,0.0,0.6020000129938126,1.3000000268220901,0.0,0.0,0.0
-3.057999908924103,-2.477000080049038,-3.2880000844597816,-2.8120000436902046,-3.252999931573868,-3.574999913573265,-3.1049998998641968,-3.46999997459352,-2.5640000253915787,-2.8920001089572906,-3.333000034093857,-3.1570000499486923,-3.162999950349331,-2.7179999202489853,-3.719999961555004,-3.1949999555945396,-3.494000032544136,-3.0640000253915787,-3.188000090420246,-3.370999976992607,-3.2909999638795853,-3.2409999817609787,-3.161000020802021,-3.20400008559227,-2.424999937415123
3.6390001475811005,4.798000067472458,4.001000195741653,3.699999988079071,4.9369997680187225,4.05700010061264,4.28699991106987,4.18600007891655,3.5040000677108765,4.744000107049942,3.6940000355243683,4.50599992275238,4.619999825954437,3.728999972343445,4.4509997963905334,3.711999922990799,3.8049999475479126,4.268000245094299,4.057000011205673,4.268000096082687,3.9470000565052032,3.8179999589920044,4.720999866724014,3.812000185251236,4.087999850511551
-0.09600001573562622,-0.14300000667572021,0.0,-0.4570000134408474,0.0,0.0,-0.8729999959468842,0.0,-0.04799997806549072,-0.3439999893307686,-0.7999999821186066,-1.2260000109672546,-1.4290000200271606,0.0,-0.1119999885559082,-0.45099999010562897,-0.29600000381469727,-1.5740000009536743,-0.20000000298023224,-0.08100000023841858,0.0,-2.4399999380111694,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3960000276565552,-0.41100001335144043,-0.49500006437301636,-0.4570000171661377,-0.4390000104904175,-0.4269999861717224,-0.453000009059906,-0.437000036239624,-0.4829999804496765,-0.44199997186660767,-0.4559999704360962,-0.375,-0.45399999618530273,-0.42000001668930054,-0.4620000720024109,-0.45499998331069946,-0.42500001192092896,-0.41100001335144043,-0.4829999804496765,-0.3959999680519104,-0.48899996280670166,-0.39399993419647217,-0.3749999403953552,-0.44700002670288086,-0.3919999599456787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44530000000000003,0.45,0.4509,0.5474,0.45070000000000005,0.4509,0.44970000000000004,0.45370000000000005,0.3048,0.44970000000000004,0.44630000000000003,0.4496,0.4535,0.4499,0.4524,0.35950000000000004,0.44630000000000003,0.45280000000000004,0.4526,0.45430000000000004,0.5295,0.47729999999999995,0.4514,0.4551,0.20339999999999997
-0.15910000000000002,-0.1342,-0.1615,-0.0933,-0.177,-0.22949999999999998,-0.1671,-0.1481,-0.11249999999999999,-0.1573,-0.16770000000000002,-0.18719999999999998,-0.1764,-0.12149999999999998,-0.16140000000000002,-0.0807,-0.161,-0.1744,-0.17880000000000001,-0.1605,-0.17129999999999998,-0.1584,-0.16690000000000002,-0.16640000000000002,-0.0969
19.0,32.0,32.0,32.0,32.0,32.0,32.0,21.0,32.0,32.0,32.0,29.0,29.0,32.0,32.0,21.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,21.0,32.0
15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
