1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
9129.111,5958.7646,6919.1973,10144.998,6424.431,5538.966,4177.247,8259.908,8767.232,7502.6377,8086.6914,7125.285,7866.8633,4906.9775,4932.3423,7091.3066,4519.715,6748.7373,5994.6616,6475.026,6839.4766,6546.935,7216.009,6554.8306,6473.3643,4438.546,7854.1846,8300.352,7672.912,4779.176,4663.997,4965.783,6091.756,7080.5493,7075.9136,7464.032,6698.1855,7303.1504,6573.426,7594.2803,6556.035,6429.659,7789.783,4687.641,7080.907,7047.8125,6808.4556,6995.1733,5620.9214,5991.8135,7114.8994,6943.9326,5260.5034,6963.0664,6804.5137,6436.465,7537.5303,6912.074,4790.1104,6755.4443,6337.3,4718.872,7021.051,6734.3184,6680.0645,6555.2197,6694.6963,5633.917,7250.7075,6402.1206,7080.2056,6567.674,5958.0107,9265.794,6200.651,4606.7314,4704.67,7429.74,4603.3193,4881.243,7779.468,5752.084,5371.2773,4770.496,6862.4863,4771.446,7427.6504,5068.0664,6581.1865,5934.6084,6267.1445,5569.5654,6799.5024,5433.6377,6428.9224,7783.0767,4549.987,6329.8486,4985.4116,6508.667,8011.855,8223.052,6828.3145,7584.4697,8051.505,7038.1055,8065.205,4596.118,7982.0493,7982.967,7584.3726,4859.3164,4626.2026,4519.257,7235.617,4562.099,7008.746,4418.881,4519.8535,4907.932,4564.1953,4595.8457,4692.6816
13532808.0,5508210.5,7855960.0,17133184.0,5942079.0,5324875.0,2667203.0,11842496.0,11921748.0,8575591.0,10922974.0,7908785.0,9936953.0,3695251.5,3651340.5,7368678.0,2948767.0,7314218.0,5378886.5,7140473.0,7419918.0,7392216.0,7904574.0,6790276.5,6148681.0,2910825.5,9618950.0,10647720.0,9060276.0,3469681.5,3364711.5,3831116.0,5830848.0,8205607.5,7608712.0,8195284.0,6901762.5,8999258.0,6774002.0,8807538.0,7534382.5,6296272.0,9508178.0,3353420.8,7902716.0,7960997.5,7729841.0,8198362.0,4685570.5,5946744.0,7856031.0,7915508.0,4566735.0,7220223.5,7373186.0,6278739.0,9412588.0,7504226.0,3471335.0,7342216.5,6228773.0,3334124.5,6698227.5,6327868.0,7185360.0,7048098.0,6593450.0,5051631.5,7800315.0,5736348.0,8334853.0,6716180.5,5519172.0,13877413.0,6577917.0,3200678.8,3088092.2,9603683.0,3126743.0,3455644.0,9422782.0,4999976.0,4165619.2,3313744.0,8003606.5,3257619.2,8858374.0,3646206.8,6073527.0,4922026.0,6382044.0,4620339.0,6908436.0,4765380.0,6603553.0,9324844.0,2962915.0,6592568.0,3790001.8,5708842.0,10276088.0,10040696.0,8229980.0,8264486.5,11277681.0,8189222.5,10315284.0,3025536.0,10177118.0,11055201.0,8572059.0,3489511.0,3180744.0,3055269.8,8168410.0,2950579.5,8348130.0,2894459.2,2942798.5,3472691.5,3055869.0,3102560.0,3199684.0
-0.045873407,-0.17261678,-0.118919514,-0.31684336,-0.20861392,-0.09124684,-0.28471613,-0.16629243,-0.05919433,-0.10186451,-0.18028945,-0.09950514,-0.107862934,-0.19796933,-0.21513328,-0.25637433,-0.18610436,-0.083924145,-0.03907227,-0.31491268,-0.24558994,-0.11920791,-0.22212689,-0.09204389,-0.17145725,-0.1320768,-0.019537032,-0.051400173,-0.117799535,-0.21126343,-0.25390676,-0.2647234,-0.18814139,-0.19724773,-0.12240502,-0.23058824,-0.50689167,-0.1125745,-0.28075624,-0.35991517,-0.100520425,-0.22838135,-0.18358785,-0.16539252,-0.05548374,-0.19397444,-0.08836813,-0.1202051,-0.05464342,-0.47531423,-0.22416376,-0.033176877,-0.09637136,-0.10561404,-0.16080578,-0.4330828,-0.111999534,-0.024116311,-0.5091547,-0.108919516,-0.15377626,-0.08901563,-0.11129187,-0.110847406,-0.07442149,-0.3208648,-0.22479449,-0.14212808,-0.14756493,-0.42985776,-0.24019267,-0.5198553,-0.13554959,-0.4496738,-0.084423095,-0.07861201,-0.32711202,-0.150018,-0.17773962,-0.16818388,-0.25626698,-0.3156305,-0.17800944,-0.18055846,-0.07065214,-0.16040131,-0.13614413,-0.13120395,-0.18353313,-0.38635814,-0.06526419,-0.28759763,-0.35809985,-0.2270268,-0.44006452,-0.122074276,-0.1534384,-0.110679425,-0.12157237,-0.22882573,-0.19178788,-0.26556846,-0.21961212,-0.098628335,-0.23855658,-0.1392829,-0.111542925,-0.21720262,-0.07350348,-0.3299245,-0.030130632,-0.040567804,-0.13368726,-0.39042825,-0.023020845,-0.096121706,-0.09283508,-0.13109738,-0.21030928,-0.19257312,-0.17166284,-0.1648939,-0.06170071
-5.0812516,-5.060309,-5.0677924,-5.070625,-5.0857797,-5.0335097,-5.025988,-5.024283,-5.0393567,-5.087811,-5.089091,-5.1047235,-5.1050467,-5.149964,-5.1568055,-5.1588225,-5.1315084,-5.142554,-5.1269765,-5.1205935,-5.1086535,-5.0741754,-5.1020217,-5.1405168,-5.1697392,-5.14591,-5.169047,-5.1776195,-5.1589646,-5.1462274,-5.1120467,-5.1024137,-5.108413,-5.09113,-5.1164966,-5.127749,-5.088945,-5.1332994,-5.12499,-5.1331267,-5.1456323,-5.1840196,-5.2400804,-5.23366,-5.2156568,-5.195769,-5.217342,-5.236099,-5.2202773,-5.219625,-5.219936,-5.213141,-5.1514115,-5.167065,-5.1791005,-5.166038,-5.17458,-5.1990333,-5.177648,-5.1704583,-5.1904902,-5.175814,-5.1696887,-5.1414495,-5.138368,-5.164994,-5.136996,-5.0813165,-5.120107,-5.127177,-5.1221776,-5.0663276,-5.0451503,-5.0438952,-5.0624175,-5.073689,-5.0671973,-5.0663676,-5.0168834,-5.0122657,-5.0172276,-4.96617,-4.9545655,-4.9646583,-4.970041,-4.9681354,-4.9706845,-4.9514213,-4.9678464,-4.982761,-4.9869294,-4.944838,-4.9424033,-4.94525,-4.9574714,-4.93057,-4.9118476,-4.9214892,-4.8937907,-4.924665,-4.916454,-4.9087234,-4.916348,-4.9240146,-4.9426293,-4.957787,-4.9643416,-4.9695907,-4.965113,-4.9789557,-4.9606795,-4.9572825,-4.931111,-4.854175,-4.8445554,-4.856009,-4.847675,-4.8722367,-4.8594537,-4.852527,-4.833593,-4.8454423,-4.8454604
0.8551321222636528,0.8878487601899034,0.9717776112808714,0.9487522532392825,0.7985131615437568,0.9935313001998833,0.9811023732755653,0.9499676430435477,0.936596201412401,1.045773115868483,0.957673040226996,0.9974663576276388,1.0181907249711453,0.9996532914044174,1.00279772273483,0.8863629300008076,0.984339885541754,1.0550166895620525,1.023318417004581,1.004711875056965,0.9576395161072695,1.0507419897257857,0.8831679315624281,0.9615139866482572,0.9785873151537563,0.9786635403868769,1.1138135943506444,1.0021211535587906,0.983855096804819,0.9904501713972218,0.9818944976575885,1.047111926873305,1.0292349559223013,0.9065144843823993,1.0567249213834107,0.9072183036110655,0.9295095958020005,0.9005411042896125,0.8931983856416386,0.8869071819110002,1.073166629253285,0.9227778963752942,0.9666723935176433,0.980215669673085,0.9536463065053522,0.8432409858968428,1.0767749669778985,0.8756592778860883,1.056648883435875,1.0930699365918763,1.0348631686818173,0.8958810643620789,1.0021323906938944,0.8743669137063623,0.9012063426877557,0.9417970284668038,0.914422992782848,0.8911977073792048,0.971533016306779,0.978756434037068,0.8747478525863799,0.9974933267518877,0.8725674738050784,0.8797975401736369,0.9733996917331005,0.9435276409155766,0.9894630827211481,0.9323810583921839,1.0573855712847198,1.04366999239102,1.14419066074829,1.020130067204471,1.0367213226140184,0.94928152230267,1.1140655871053464,0.9668050853546601,0.9728508513260736,1.156865961859758,0.9665870849336471,0.9871222938362403,1.0715263820993048,1.1126574804340514,1.0223896677882545,0.975444007536854,1.0997903052406865,1.0046815347921847,1.1188536367302706,0.9863124709664284,1.2440336362160103,1.046554377686573,1.0995471149084823,1.0900122184873478,1.031778200524662,1.0689668436510436,1.0379545045488647,1.0851453216311122,0.9877427709795534,1.1085397259180674,1.0182954176131955,1.0910128853683383,1.0736507624906728,1.1058842036074612,1.1714554152933614,1.098405047410769,1.0404182464203664,1.1073741540794286,1.0871394448980687,0.9923747180693276,1.1113389899152089,1.1296327649357703,1.1358914746174003,0.9683714483453334,0.9747414056644907,0.979525241363751,1.0922730364274338,1.0014429924552781,1.1032038659568344,0.9731530366175729,0.9476865046174825,0.9438380667728183,0.9705434929180996,0.9791750173196836,0.9861811837712993
0.11353401994977685,0.0621368622698103,0.2677254929896764,0.1902461955915179,0.06904095807756705,0.1610955688476562,0.03298623552594859,0.1534243512834822,0.16032844709123895,0.13654767264229917,0.19868453491210947,0.07978066266741068,0.17183527343750005,0.05599988821847113,0.04372594011579245,0.23320501395089288,0.029917748500279173,0.12197235927036842,0.09205461077008936,0.13117782034737735,0.15495859479631702,0.11199977643694203,0.1457531337193081,0.098958706577846,0.09052036725725454,0.02684926147460942,0.1457531337193081,0.15879420357840413,0.17183527343750005,0.05830125348772319,0.031451992013113994,0.06597247105189741,0.12964357683454253,0.13117782034737735,0.12657508980887278,0.13347918561662953,0.13117782034737735,0.1357805508858818,0.12043811575753349,0.12580796805245553,0.17030102992466534,0.09512309779575912,0.15265722952706473,0.06060261875697559,0.13347918561662953,0.10816416765485493,0.11660250697544661,0.13347918561662953,0.07287656685965416,0.10356143711635057,0.15879420357840413,0.17567088221958715,0.08821900198800237,0.13654767264229917,0.14421889020647327,0.10049295009068093,0.15956132533482148,0.19561604788643971,0.07134232334681934,0.1610955688476562,0.13424630737304688,0.09358885428292418,0.11123265468052457,0.09665734130859382,0.10739704589843768,0.12964357683454253,0.11123265468052457,0.09128748901367201,0.15572571655273437,0.11736962873186385,0.1633969341169086,0.11199977643694203,0.08591763671875008,0.19484892613002247,0.2140269700404578,0.06597247105189741,0.05369852294921884,0.14115040318080363,0.04756154889787956,0.07747929739815851,0.12273948102678578,0.13271206386021217,0.09742446306501118,0.04832867065429702,0.1787393692452568,0.14038328142438627,0.11967099400111614,0.06673959280831476,0.09742446306501118,0.16032844709123895,0.14882162074497773,0.098958706577846,0.09589021955217636,0.09358885428292418,0.12273948102678578,0.19101331734793536,0.03912320957728799,0.13884903791155145,0.0736436886160714,0.12273948102678578,0.14115040318080363,0.15495859479631702,0.19715029139927465,0.11660250697544661,0.1242737245396206,0.1127668981933595,0.15649283830915184,0.04526018362862727,0.1572599600655693,0.1649311776297433,0.13041069859095977,0.05753413173130595,0.06750671456473223,0.06290398402622777,0.12350660278320313,0.03835608782087074,0.15572571655273437,0.030684870256696528,0.044493061872209916,0.07517793212890644,0.03221911376953135,0.052931401192801486,0.05369852294921884
0.7412538395599046,0.8211700081809594,0.7539984395676309,0.7491564292104513,0.7012309385689734,0.8975480740830464,0.8805200124883292,0.777220116372864,0.7599012935134803,0.8500438529154604,0.8704232550682116,0.8981961809659573,0.7918757808052095,0.8983334722464789,0.8993781131630763,0.7044211392389235,0.8908760126616118,0.8520597912922305,0.8987385390482983,0.7954463128367726,0.8789654188335363,0.8856212655986733,0.7718604953577741,0.8760506635888237,0.7591397559418351,0.8896292697762016,0.8960744937886171,0.8014864460789193,0.7618200158578143,0.890430870611707,0.890430870611707,0.8988681604248807,0.8983258023425393,0.7305337106970815,0.8463761048514602,0.7083481300560877,0.7224690943258065,0.7291650043548037,0.725545876291247,0.7526868859939295,0.8909894313661213,0.7671719789531894,0.7420392377233371,0.8897341557125777,0.7204207506048905,0.7020487420765518,0.8844231427137061,0.6967615896694679,0.8989005657690261,0.8763823869342189,0.8214292629183486,0.6883166419365794,0.8988033497365895,0.7066963203688581,0.7262988571263094,0.7460796472450113,0.6958789754735983,0.6990691761435484,0.8843983952892756,0.776450920881504,0.6886321626099021,0.8919854642664999,0.7035547277151264,0.7231896818009482,0.7762812362410614,0.7290439277305794,0.7984582721296971,0.8717834166581313,0.858326773927621,0.8985603096554979,0.895029840887795,0.8646909725954477,0.8986575256879346,0.8004989579308983,0.8983334602622541,0.88696522451652,0.8902364385468338,0.8944064814293147,0.8706176871330848,0.8981151676055932,0.8993619104910033,0.898414485606843,0.8986413230158616,0.884933083467677,0.8779779306855153,0.8987385390482983,0.8896940924487176,0.8896130671041287,0.8413882704456257,0.8991188704099118,0.8974346433943117,0.8978073168362104,0.7991302515886205,0.8969571079844867,0.8292346365364591,0.8738402931471803,0.8860177996323597,0.8914269154963108,0.8849492861397499,0.8936210832658817,0.8134294452511401,0.8345217769593183,0.8972649587538695,0.8214778709345669,0.8975480740830464,0.8743263852935881,0.8232593019983789,0.8876696093195893,0.8718891774429256,0.8777672839643444,0.8963175338697087,0.8791274455542641,0.8793866883074286,0.8852972121572176,0.8976128847713372,0.8993619104910033,0.870107746379114,0.8639294350238025,0.8240037500653083,0.8217771769515916,0.8904794906121505,0.888390196794731,0.8849006781235316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07934907509850753,-0.02997475158703189,-0.057487547898969815,-0.07600539246018823,-0.040103914351295344,-0.03863033405686611,-0.005384368439520948,-0.05779541065257732,-0.08693615605995753,-0.04694566041317216,-0.05997336376585061,-0.06087219261801735,-0.06882339028478324,-0.023731629543428667,-0.017359772955886754,-0.04917223352688804,-0.005578800504394188,-0.05751995324311476,-0.03711580366593292,-0.05750375057104229,-0.04657298697127299,-0.0466215949874913,-0.05874283553673809,-0.044670479283237086,-0.042136055400137984,-0.006056347898444336,-0.050986069934845446,-0.0576981946201407,-0.0534880884737996,-0.024792485116323704,-0.0065910360768457465,-0.02987753555459438,-0.03822526725504627,-0.053463341049369006,-0.05188488680278791,-0.04748800651128793,-0.04657298697127299,-0.05711488644129581,-0.04873474939669897,-0.062442988944883204,-0.05568225624337053,-0.04210365005599215,-0.048062769937775585,-0.0061535639308809564,-0.056127398293274844,-0.05760951135583703,-0.0506296111492448,-0.04814378329813884,-0.027764381145387595,-0.042136055400137984,-0.04879956008498976,-0.051415009312677284,-0.01865512385751611,-0.0479493512332656,-0.04513181202098959,-0.046370896986685395,-0.04691325506902633,-0.04423299515304713,-0.018428274464271865,-0.04614405957766632,-0.046127856905593845,-0.00806461637127498,-0.050532383132583014,-0.045982032856938915,-0.04878335741291728,-0.05116429932764621,-0.04894538413364469,-0.05123676793565224,-0.04979559298536884,-0.04130204922048719,-0.05688037912833721,-0.05398183853992222,-0.03819286191090132,-0.08423203555219061,-0.04191775075925186,-0.005157531030501872,-0.005254747062938492,-0.06020021315909396,-0.005076517670137726,-0.023642958263350167,-0.05407905457235884,-0.027326908999422805,-0.036395216190791224,-0.005708421880976644,-0.06067774856891983,-0.027853052425466096,-0.0576981946201407,-0.0050040370779074195,-0.052969590983245496,-0.023140663444869425,-0.04581999415198634,-0.043398988973396335,-0.0456255620871131,-0.03701092971378195,-0.05031409047592206,-0.04862987544454711,-0.005465381799885094,-0.04917223352688804,-0.005692219208903282,-0.04360963569456722,-0.055981562260394746,-0.05154463068925974,-0.041512683957432905,-0.058515998127719016,-0.056912796456707326,-0.05216799014773965,-0.053277453736853,-0.005303355079156802,-0.05853220079979149,-0.06262887625739832,-0.04964976893671391,-0.005513989816103404,-0.005854245929631574,-0.005724624553049118,-0.04670262033208061,-0.022274251921072796,-0.05455660196640899,-0.006056347898444336,-0.005254747062938492,-0.004890618373397437,-0.00592672652186188,-0.0062021719470992664,-0.005959131866007716
