1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
833.33496,399.11807,641.35156,628.6073,853.1625,588.91925,828.89,1983.3125,702.77515,684.21295,723.9639,862.65137,969.8863,622.0315,830.55725,476.17664,2224.6567,18.19291,1337.427,1740.2299,1764.4684,2503.5625,4376.351,1731.0366,1430.831,2430.625,2563.438,2553.4385,5313.7827,3069.141,4499.735,4533.781,4584.575,3381.1938,2487.7354,114.648254,3320.226,2782.8345,2387.0598,4745.6357,7754.6484,5398.211,3734.5793,4285.8105,3799.1558,5527.201,3174.56,4557.474,3040.253,2473.1174,4135.181,2765.865,2250.323,3429.2578,3229.6948,2504.4834,2551.3186,4476.327,3736.013,4190.12,2650.0283,3957.0981,3394.1208,5037.9404,3376.7615,3066.997,4802.294,3715.9956,7954.801,5468.6133,6718.5996,3526.2708,5202.207,6335.2183,7331.2676,7641.688,11521.943,8043.1797,6501.4834,7226.483,4587.5327,6054.999,6580.255,6930.638,6827.445,7524.97,6329.6357,2982.1895,3629.3906,6146.0503,867.0677,6030.654,5453.2744,5783.661,6390.7827,8078.0464,3719.136,7890.1904,3184.7876,4935.4277,2458.4973,6167.974,6049.3965,5677.1855,8342.828,3511.564,4397.1875,6549.823,10131.488,16302.815,6345.02,10682.266,11821.156,6114.025,3232.354,10263.422,11890.422,3593.5999,2366.3665,1843.0929,6185.8115,6359.239,6315.704,4397.998,7260.6855
126505.26,29758.438,132766.19,61183.09,134722.31,61851.773,154357.53,598411.0,91727.73,181571.31,90966.81,337558.9,166404.42,55919.4,124665.664,43645.79,832479.6,88058.16,380683.38,710552.7,573476.5,1529293.5,4185060.0,682162.5,338238.2,1232266.8,1460840.8,1406368.2,5872160.0,1896337.6,4748685.0,4747934.0,5098405.0,2461466.8,1137114.2,158095.5,2499077.0,1923719.0,1050285.0,5199261.0,12576742.0,5872480.0,3110189.0,3922413.0,3328272.5,6467006.0,2240364.0,3997686.5,2059606.5,1153228.4,3468589.0,1466220.9,831859.06,2464593.0,2383856.0,1261666.2,1573012.8,3793169.0,3112659.8,3307533.0,1411189.2,3228999.2,2478853.0,5128574.5,2471838.8,1713968.6,4255133.0,2932814.5,12079984.0,6179574.5,8452133.0,2220345.0,5297513.0,7846342.0,9878463.0,11645517.0,24592696.0,14166012.0,6984007.0,9467056.0,3830226.0,7129313.0,7830772.0,8867379.0,8708530.0,11541212.0,7806449.5,1806715.2,2440293.0,7523564.0,136980.06,6785127.5,5755460.0,5893548.0,7619068.0,11187273.0,2758499.5,10631702.0,1943126.2,4401985.5,1128710.4,7044982.5,6631539.0,6298840.0,12582735.0,2120804.5,3997275.0,8797726.0,18105756.0,58455228.0,7069817.0,21056804.0,23527942.0,7204368.0,2048952.6,19687284.0,27527274.0,2317722.5,865370.6,557076.2,6130690.0,6772413.0,7062718.0,3465939.5,8260507.0
-0.04251294,-0.14459197,-0.11433131,-0.18804438,-0.14537898,-0.046195097,-0.10115345,-0.104332305,-0.02911022,-0.029689144,-0.111412086,-0.070996456,-0.0685078,-0.1277671,-0.0709373,-0.15025188,-0.11281173,-0.05923876,-0.0708484,-0.15597518,-0.09269511,-0.18460864,-0.15540284,-0.12273101,-0.1396468,-0.116429776,-0.030992568,-0.10226411,-0.07845657,-0.12869331,-0.1644726,-0.16091229,-0.0882821,-0.110296346,-0.0966045,-0.16985077,-0.24394737,-0.04692755,-0.19813903,-0.20394392,-0.11383494,-0.13864034,-0.14129667,-0.21500866,-0.057005215,-0.1801707,-0.07508085,-0.10695807,-0.09229126,-0.30619016,-0.08258327,-0.046871927,-0.071185276,-0.0675597,-0.12606911,-0.21697716,-0.08633598,-0.021783758,-0.2597836,-0.111068435,-0.104750104,-0.04389716,-0.066493385,-0.06576773,-0.07394385,-0.20231758,-0.12319342,-0.094084024,-0.104906894,-0.17100337,-0.15227827,-0.14726835,-0.0788861,-0.26974967,-0.06603378,-0.057836894,-0.23809263,-0.06046764,-0.13305642,-0.15370713,-0.16306871,-0.19810341,-0.11426086,-0.13669714,-0.06851168,-0.18254048,-0.120543905,-0.029780168,-0.09523287,-0.35046926,-0.053430755,-0.19858614,-0.3334157,-0.15487322,-0.36930683,-0.092500575,-0.11251654,-0.09930893,-0.06683817,-0.12445139,-0.18053684,-0.16637476,-0.19482322,-0.067596056,-0.20349947,-0.11005133,-0.12630484,-0.22045209,-0.061078463,-0.19082294,-0.024275541,-0.041529436,-0.0922241,-0.321008,-0.033703644,-0.103910975,-0.10491336,-0.123566896,-0.21334161,-0.0959989,-0.15839534,-0.1511101,-0.064278536,-0.19299823,-0.25105652
-5.3073783,-5.2869306,-5.277704,-5.286698,-5.3150077,-5.2667575,-5.268702,-5.275472,-5.309503,-5.3676763,-5.370815,-5.3692956,-5.3744664,-5.410835,-5.4265113,-5.4015403,-5.370912,-5.3790545,-5.3662086,-5.3868175,-5.394239,-5.3387837,-5.384188,-5.4047637,-5.426803,-5.4109406,-5.4356914,-5.465401,-5.4397626,-5.448111,-5.4226832,-5.415519,-5.39617,-5.3822,-5.4028134,-5.413421,-5.4120336,-5.4596734,-5.4440827,-5.4313064,-5.446011,-5.476624,-5.497236,-5.509769,-5.504314,-5.467978,-5.472265,-5.5000825,-5.48237,-5.4847903,-5.4947286,-5.4860425,-5.4173274,-5.438562,-5.4529185,-5.444143,-5.4421325,-5.4569726,-5.4414964,-5.43516,-5.4566836,-5.4543767,-5.425858,-5.40616,-5.401027,-5.436974,-5.4058347,-5.342034,-5.381635,-5.382068,-5.3784432,-5.339871,-5.324118,-5.325293,-5.352225,-5.3661494,-5.3692307,-5.3816533,-5.318152,-5.310348,-5.3136,-5.2648225,-5.2568316,-5.271663,-5.2742248,-5.2768416,-5.2875905,-5.263761,-5.2716203,-5.296737,-5.310889,-5.2723393,-5.2802815,-5.286041,-5.2982173,-5.2655606,-5.256082,-5.2687764,-5.2394233,-5.26319,-5.2509522,-5.2462125,-5.2437377,-5.243995,-5.263742,-5.284037,-5.2979455,-5.2996697,-5.292397,-5.315512,-5.295531,-5.295201,-5.2640986,-5.1889176,-5.183189,-5.203689,-5.189449,-5.216698,-5.2014403,-5.191257,-5.171374,-5.186399,-5.185206,-5.202004,-5.216744
0.39351946144464833,0.10465579361126887,0.3792532629308636,0.31447946644476477,0.2843043407292132,0.2035857050304115,0.6836303576317537,0.31026806913624905,0.3390132225884497,0.487233890712357,0.138343600938863,0.17662650691737025,0.3454377268342568,0.3471585067898141,0.15991314130636192,0.2847696985866981,0.38560692640412075,0.3017178266785826,0.48528087663132147,0.70953953911214,0.5545625903284869,0.7292402970904857,0.7484967200182697,0.7457091613701945,0.5205335486649084,0.6014131095026753,0.6997020828283365,0.760309290082146,0.7769751787973407,0.7319928333341543,0.7533946126388331,0.7822376228092291,0.7625076482796136,0.7442773630723887,0.703704094852752,0.38547844849276747,0.7940804394950929,0.832653497666259,0.7257041579589141,0.7702592113597797,0.7918072607063928,0.8517356513571419,0.8152556032418459,0.7999745977853983,0.8753983422446994,0.7833125484246972,0.7711903952887122,0.7353022632650072,0.7637207906568582,0.7305252634896018,0.7690765965329003,0.6903633680575554,0.6367791829580176,0.7482073637893476,0.737536393009222,0.5831969643571226,0.7661864053842107,0.7808015169429672,0.807091543660579,0.7473277770391,0.646968174284984,0.7912385680273495,0.8059314031039071,0.757001639364351,0.8159382591994,0.7312414435668821,0.8722604659097639,0.7718255743504527,0.7984375449887875,0.8110118991699069,0.7767682282258463,0.7633624196898405,0.7770959779997062,0.7947354708288503,0.815083113218003,0.7867843549577997,0.8139185714500823,0.8437673052122656,1.0070486841231903,0.8681090936312612,0.743605288750391,0.7754196783706013,0.8912843737836926,0.8527379101656059,0.791292787204225,0.7905914026881649,0.8166244735830701,0.5779507205483423,0.7465438932228197,0.7785202848741091,0.574243870605986,0.8289899106940519,0.7665080683765562,0.8974030874904884,0.7606669119068235,0.8509037287882928,0.7622250343317538,0.8335195998543818,0.7041286712740895,0.7863856239472009,0.7321465947994907,0.8778600239747656,0.8720596021197842,0.8129979691567057,0.8481878068765039,1.316775497918608,0.7618313600319517,0.7369029931605393,0.8932115424539893,0.8284709423378429,0.7884764802188426,0.9032821692911961,0.8015355294941047,0.7942270841081973,0.7565728490173496,0.7628229435620668,0.7427890045278944,0.7560887157799623,0.6072773020993705,0.6151231634716157,0.9689499266961961,0.9617314720339116,0.8437794787752948,0.8475498185309873,0.9637964828948142
0.023780774448939668,0.01994516566685256,0.02147940917968738,0.01687667864118292,0.02147940917968738,0.01994516566685256,0.0053698522949218175,0.03221911376953124,0.016109556884765452,0.013808191615513166,0.036054722551618124,0.0368218443080357,0.023013652692522202,0.029150626743861596,0.02147940917968738,0.023780774448939668,0.039123209577287765,0.022246530936104736,0.04526018362862716,0.016109556884765452,0.047561548897879335,0.0621368622698103,0.0813149061802455,0.034520479038783414,0.034520479038783414,0.036054722551618124,0.098958706577846,0.03835608782087041,0.08821900198800214,0.05369852294921851,0.09128748901367179,0.09052036725725443,0.1258079680524552,0.08208202793666275,0.03835608782087041,0.023780774448939668,0.07747929739815851,0.052931401192801264,0.04526018362862716,0.09205461077008925,0.16416405587332572,0.08361627144949768,0.14652025547572545,0.08821900198800214,0.05676700997488826,0.09205461077008925,0.06520534929547983,0.07057520159040176,0.07057520159040176,0.036054722551618124,0.05523276646205355,0.06290398402622754,0.05676700997488826,0.03835608782087041,0.03989033133370523,0.05139715767996644,0.037588966064453166,0.06904095807756694,0.0813149061802455,0.057534131731305616,0.05063003592354909,0.06904095807756694,0.04065745309012281,0.08361627144949768,0.03989033133370523,0.04372594011579234,0.07978066266741057,0.06904095807756694,0.1296435768345423,0.10279431535993311,0.10202719360351542,0.05599988821847102,0.07134232334681911,0.10432855887276771,0.11046553292410699,0.11736962873186374,0.23013652692522313,0.20328726545061382,0.0598354970005579,0.10432855887276771,0.0736436886160714,0.09052036725725443,0.08054778442382815,0.11890387224469867,0.11506826346261156,0.14498601196289052,0.1143011417061941,0.08898612374441961,0.0621368622698103,0.09589021955217636,0.057534131731305616,0.08898612374441961,0.10432855887276771,0.067506714564732,0.09435597603934132,0.15956132533482137,0.05523276646205355,0.10739704589843735,0.07824641915457586,0.10662992414202,0.06060261875697526,0.09358885428292407,0.07517793212890622,0.09205461077008925,0.10662992414202,0.06290398402622754,0.06673959280831465,0.11123265468052446,0.14268464669363834,0.31145143310546863,0.09665734130859371,0.19254756086076996,0.1610955688476562,0.13271206386021195,0.08438339320591526,0.17720512573242175,0.26465700596400654,0.15035586425781244,0.12427372453962049,0.037588966064453166,0.09358885428292407,0.10662992414202,0.09205461077008925,0.05063003592354909,0.09512309779575889
0.3954117349923363,0.1476062467091619,0.3553078206410414,0.30829734953957844,0.33040191682020814,0.2641530256666098,0.6292497529583865,0.31010265317940267,0.3581901705416084,0.45753920326389697,0.16668264004056965,0.18631759412639148,0.35057922898837135,0.3741897819075759,0.1843016557496211,0.2708651503519046,0.41375900808046917,0.2949779861053652,0.46745773129121426,0.6579453563158619,0.5012136496467554,0.7335780873183761,0.6740174482740602,0.672398043930976,0.5083956518221604,0.5585801209215004,0.6588680457598168,0.6730700233898994,0.6922274300816711,0.6733616714872093,0.6807781809755733,0.675094494534803,0.6763088320760677,0.6623174891829309,0.673313063470991,0.37218151343474526,0.7199432032108404,0.7428894465750613,0.6572162240883621,0.7163479357390714,0.6990691761435484,0.743472742769681,0.7281937188788556,0.7393513198876436,0.7415454876572145,0.697384961112173,0.7105184252496461,0.6836690636442735,0.6907214444430965,0.6758150820099447,0.6867134402655681,0.6655887032132446,0.6649491290984666,0.6804950656463964,0.6800089854842133,0.5623936930341555,0.7173925766556688,0.701983931388261,0.7098379130225894,0.6995876616498768,0.6261891736650185,0.6946808406044065,0.7116193440864014,0.6692402486051718,0.7384200976755557,0.6742928936992971,0.8215102762787123,0.7378777395932143,0.7444602429019271,0.7623709067082882,0.7074416432842057,0.6750859497824448,0.7135952072150866,0.7270842552897423,0.7586784232040826,0.7300800238948186,0.7506709476171594,0.7615855085448557,0.8039321986819394,0.8041018953066073,0.7244773627986372,0.7110121753157688,0.8155673470847775,0.7565081160262994,0.7362097272339119,0.7229551744879896,0.7664189861339019,0.7230523905204262,0.7277971848451692,0.7232058844730211,0.7345741202187552,0.7631315574472906,0.693927847785119,0.8078267841549582,0.7051741320582106,0.7461120525891567,0.7152470169023162,0.7671395616248189,0.7622651459234939,0.689693006198572,0.6940574691617014,0.8107739447438167,0.7764432629617892,0.7552861205653199,0.7757226754866471,0.7185907115248606,0.7228903637996988,0.7004131350613951,0.8097779118434376,0.7556826545990063,0.7063645970234629,0.8606667657458469,0.7212948200484024,0.707344427251769,0.721959141587611,0.7069069551058043,0.7471080854895358,0.7977786347510589,0.6182217733261806,0.5757292591404415,0.8986575256879346,0.896641587311164,0.7911389906579949,0.8379226243504387,0.8994915318675858
0.0,0.0,-0.00014582404865493004,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016203870495257178,0.0,-0.0009150195400149386,0.0,0.0,0.0,0.0,-0.0005099527381957625,-8.544752357897423e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09500965032894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0019997357046976916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012162178661524692,0.005392913191878179,0.0,0.0,0.0027774759484158196,0.0,0.0,0.0,0.0,0.0,0.0,0.0028584893087790775,0.0036353427198543287,0.005254747062938492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025506265551715757,0.0,0.004251044258619885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012066676373247986,0.0,0.0,0.0,0.0,0.0006967268833539819,0.0,0.008363934372524362,0.0004212814581165958,0.0,0.010453216205719151,0.0,0.0,0.0,0.0,0.0,0.0007691954913600085,0.0,0.007019975454677585,0.0,0.0,0.0,0.0,0.0,0.0,0.0025182212110266278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010284382445240325,0.0027774759484158196,0.0,0.0,0.0,0.005919056617922358,0.0,0.0,0.0,0.0,0.0,0.0
-0.02914074540738021,-0.0169547061540678,-0.028768083949706202,-0.041318251892559665,0.0,-0.0076757522415284996,-0.031253899816586994,-0.03565842604357705,-0.014760538384496869,-0.007902589650547576,-0.0035867347036360187,-0.042395298153302896,-0.05281610901487621,-0.011797175123565928,-0.02953727944106621,-0.011570337714546852,-0.029399988160544233,-0.039561556268953524,-0.007198204847478351,-0.045504485462888766,-0.03886484136982471,-0.00286614722849432,-0.009165535208030207,-0.03776392253306948,-0.04409571585675032,0.0,-0.07096128013419545,-0.045504485462888766,-0.10545398863695077,-0.05013586108312218,-0.01135969099337597,-0.048062769937775585,-0.01083354756733268,-0.009967136043536051,0.0,-0.06010299712665734,-0.035723248716093,-0.03324596561734516,-0.05537440547398731,-0.05543921616227898,-0.09403714487499837,-0.060459455912258875,-0.05510749281688376,-0.0630910958277946,-0.06266982635390228,-0.07629704055749809,-0.06947915508740898,-0.03298672286418114,-0.02987753555459438,-0.02953727944106621,-0.0822561724235058,-0.020566176297910133,-0.02399088428081786,-0.06366585925428137,-0.01884101117003123,-0.0038783828009458787,-0.017642888285063663,-0.028638462573124635,-0.035869072764747933,-0.033399459569939616,-0.00592672652186188,-0.05539060814606067,-0.06158511018921953,-0.044856366595752206,-0.060839775289647235,-0.0376505038285595,-0.0404194350246172,-0.026687334884645253,-0.08126013952312672,-0.04370685172700384,-0.10956687875085613,-0.06247539428902904,-0.053309859080998834,-0.11853031199007269,-0.06924465975867466,-0.06118004338740057,-0.16017261732408805,-0.11682989428662527,-0.05737412919445983,-0.14475630215274027,-0.05237863686891142,-0.05918030768270288,-0.11245776141955588,-0.08088746608122843,-0.0796492679481755,-0.11530770597597773,-0.05045991452457699,-0.055649850899224695,-0.0031253899816592323,-0.06667783053143062,-0.05667828914374873,-0.09832059447776409,-0.052880919703166995,-0.05372258380253303,-0.05275129832658454,-0.08442559276864614,-0.006574833404773273,-0.04736692988706448,-0.12749374522929013,-0.025132741229851874,-0.008428745060816034,-0.030403690964863728,-0.08169761166909151,-0.05935766222708505,-0.1047171984897366,-0.04221706876050213,-0.038063240534318865,-0.10317880750701658,-0.09305731464669265,-0.1874833236514375,-0.03497791381652071,-0.14813240211943057,-0.10263557457625705,-0.042516374777526345,-0.024363545738491865,-0.1500835178236848,-0.18088461767065223,-0.07328506928034884,0.0,-0.008752798502270842,-0.07666116924703914,-0.07753523869055101,-0.04434641385755711,-0.0058619038493459286,-0.054046649228213006
