1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
8332.904,15112.664,8784.984,10530.283,7408.2246,7739.17,8250.33,19106.78,10543.373,10037.155,16397.791,16020.623,15141.8125,8236.3125,15704.504,10200.105,18660.844,8785.636,9188.97,6975.41,11088.9,5650.295,7883.1904,10297.739,9921.879,8258.044,10063.248,11611.756,10503.006,15821.052,9650.408,6631.8125,10034.878,8669.609,9822.02,7101.5483,15182.606,11177.385,13737.124,15229.652
14089962.0,60364416.0,15469972.0,22541678.0,12654597.0,13011373.0,13135484.0,83194690.0,23731168.0,21669060.0,62245760.0,59094880.0,56291236.0,13705272.0,60372744.0,22178464.0,85759060.0,14929905.0,17927548.0,8442524.0,25230554.0,5902875.0,12954184.0,20365052.0,19149726.0,14444252.0,21246156.0,30564932.0,22177834.0,58507660.0,19093218.0,9135510.0,21012694.0,16060840.0,21734066.0,10583306.0,57127984.0,27084020.0,47718372.0,57248988.0
-0.07422025,-0.10688898,-0.13363506,-0.15465797,-0.27560496,-0.20189975,-0.27938056,-0.036989387,-0.039319236,-0.040528502,-0.089021236,-0.23542659,-0.26975355,-0.16108724,-0.05155943,-0.29399908,-0.08458715,-0.13922568,-0.102023266,-0.20781238,-0.03804634,-0.19915645,-0.06912973,-0.06271216,-0.16586672,-0.53702986,-0.14215003,-0.046735883,-0.20370677,-0.16309234,-0.12322069,-0.15524243,-0.102373816,-0.118061565,-0.120847106,-0.11890326,-0.0974672,-0.06976897,-0.15340613,-0.13697264
-5.3728433,-5.3559885,-5.3305583,-5.323749,-5.3187585,-5.2834535,-5.3002076,-5.2971034,-5.3218064,-5.374738,-5.3744807,-5.380935,-5.376408,-5.411093,-5.408544,-5.4509234,-5.4577756,-5.4964623,-5.4795804,-5.471066,-5.4341445,-5.4313693,-5.4105144,-5.4143233,-5.44879,-5.42007,-5.435249,-5.4173646,-5.4376893,-5.432428,-5.43401,-5.424048,-5.4517703,-5.4534993,-5.5342917,-5.5465827,-5.522552,-5.5013957,-5.470485,-5.4810195
0.9286942480074294,0.9649755861169738,0.9953835546361547,1.0454617535833164,0.8764685388991449,0.8850287074928198,0.8906670336739291,0.9053287793433664,0.9069787653477701,0.8971471149171035,0.8937298084892544,0.8653246720167354,0.9529706737572379,0.8863722006372683,0.9185053503232556,0.8898277133244699,0.8722240856848655,0.9755535696041158,0.9080280328380848,0.9111627253180741,0.8889405415080274,0.8688844091320249,0.8530334936402311,0.8737844555368168,0.9935389789088707,0.8840624075166881,0.851849005957501,0.9326543080607907,0.9361651636383788,0.8841020184179289,0.8577995372089102,1.043768130037593,0.8731877636628065,0.875825587485624,0.9071106143996546,0.946133157974971,0.8770059548854827,0.8421315997337229,0.8738110500898957,0.9321550983338056
0.18717770856584826,0.30915006783621657,0.20252014369419646,0.21786257882254467,0.1764380039760044,0.15035586425781255,0.15189010777064738,0.30915006783621657,0.2654241277204241,0.21249272652762285,0.3467390339006696,0.3030130937848773,0.3160541636439732,0.1534243512834822,0.3237253812081473,0.1841092215401786,0.3145199201311384,0.1841092215401786,0.24087623151506699,0.08668475847516743,0.24471184029715398,0.10432855887276782,0.1472873772321429,0.20098590018136164,0.19254756086077007,0.19178043910435272,0.19561604788643971,0.2853692933872768,0.2209310658482142,0.3429034251185825,0.1749037604631697,0.13271206386021195,0.2385748662458148,0.19101331734793536,0.2546844231305804,0.16953390816824787,0.3068487025669643,0.29227338919503354,0.32295825945172996,0.31758840715680814
0.8224414984908002,0.8442058096579017,0.8563432408949958,0.8988272103283772,0.7287846849774153,0.7235947486027676,0.7407762921658541,0.7675284377387901,0.7769370130279118,0.7600547754818501,0.7624519200686524,0.7355539504470614,0.7941185565909987,0.7712447938190086,0.7780302619607276,0.706842144417513,0.739893677969985,0.8066525218617788,0.7682004171977139,0.7335456819742308,0.7285177723203109,0.7404283661483864,0.7058222389411215,0.7096844190699949,0.8309026488957616,0.7673178030018444,0.70481000336867,0.7733502783242758,0.7577796063361402,0.732201723056384,0.704170429253892,0.8445622684435028,0.7033116756498101,0.7512133056995003,0.7543386956811591,0.7657470066749785,0.7382904762989733,0.7337077086949586,0.7144616187388833,0.8216074923111489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0005423580823409324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034170380789682042,0.0,0.0,0.0,0.001311553573700941,0.0,0.0,0.0,0.0,0.0,0.0,0.0004860921464082679,0.0038783828009458787,0.0027774759484158196,0.0,0.0,0.0,0.0,0.0
-0.14345241848297885,-0.15279618308380893,-0.1460678557264421,-0.14986522516702383,-0.08249921250459735,-0.08137355822763581,-0.1158824694024645,-0.17272278526694063,-0.15205939293659476,-0.13656206440488372,-0.12082169579208024,-0.18126494903226575,-0.19325655622070492,-0.10304918613043412,-0.18414729893283344,-0.09542971180906434,-0.15856941565307636,-0.11900785938412284,-0.10435219495177783,-0.08246680716045152,-0.14995389644710233,-0.053277453736853,-0.06738221533449984,-0.13430308594702112,-0.11468433453327265,-0.08027263939088058,-0.13372832252053435,-0.16143556288157068,-0.12550167942853196,-0.16701436338596487,-0.07096128013419545,-0.06507462886041893,-0.06504222351627398,-0.05563364822715222,-0.06723639128584491,-0.11481395590985422,-0.10195593719761842,-0.08999673535332509,-0.14494220144948056,-0.08590004791149308
