1,2,3,4,5,6,7,8,9,10,11
21161.105,20432.875,22593.201,22823.225,1185.8215,5189.3306,7173.6104,13904.955,3102.2607,2305.6372,1859.4153
141963200.0,126459490.0,195631570.0,204278770.0,159066.45,4479242.5,8433149.0,36307412.0,1478358.0,851643.9,508251.47
-0.16205156,-0.079304054,-0.16319577,-0.05725668,-0.3326197,-0.43601525,-0.5563489,-0.19264562,-0.45980772,-0.11845924,-0.062172968
-5.2018723,-5.1970487,-5.206364,-5.1981244,-5.2067666,-5.180763,-5.186476,-5.1425548,-5.11492,-5.1385627,-5.165629
0.8889148131507794,0.8097265347889222,0.9320036077061882,0.9250583090697173,0.4899434215035554,0.882664156749307,1.0136087129004885,0.9667836645658685,1.2548985646301667,0.7654441691999083,0.592062946900507
0.31758840715680814,0.31298567661830357,0.3022459720284598,0.3060815808105469,0.04219169660295763,0.10356143711635046,0.10586280238560275,0.26082139718191966,0.04602730538504474,0.05216427943638402,0.04219169660295763
0.87061002921337,0.7480555103736961,0.8944874947896784,0.8473712629034211,0.5826272711382519,0.8223357377060059,0.8994753291955129,0.8988357550807349,0.6654667397563774,0.7307844086978879,0.6012099144035368
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0026316399155357217,0.0,0.0,0.0,0.0,0.0,0.0
-0.17398573082442415,-0.15351675857472635,-0.13929092035285606,-0.19904599146204482,-0.0007691954913600085,-0.03778012520514196,-0.06273463704219306,-0.13359870114395278,-0.015902395333530883,-0.006938962094313439,-0.005861915833571096
0.013837848940541964,0.01305246276133376,0.006801682798016628,0.012429091318628682,0.002510563291311385,0.002364739242656455,0.002704995356184625,0.009206485304533274,0.0028584893087795216,0.004623717700518615,0.005198481127005383
-0.00281753921227601,-0.0024610684424501983,-0.003359885310392663,-0.001133324180901063,-0.00029930601702510273,-0.0010847041804575852,0.0,0.0,0.0,0.0,0.0
0.043078545977475624,0.049333448513877,0.05176723686558926,0.04057469944486369,0.017875746567864503,0.030644161626744548,0.00796812897935073,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0042736385171151525,-0.030351906328719203,-0.005007693065224306,-0.01338527347479479,-0.014909948112566962
0.0,0.0,0.0,0.0,0.0,0.0,0.005320995857976962,0.026700853089127063,0.007166566493401305,0.013542174143049257,0.014764565083395187
-0.04158526042157584,-0.05038168150210498,-0.05165200934207248,-0.04839230016781637,-0.008820389530340034,-0.02003762404175058,-0.003858920419523626,-0.0009347695426173974,0.0,0.0,0.0
0.09413289083824172,0.07651168920736717,0.07509071806244272,0.11183206982583394,0.0,0.004551103683710478,0.034788370514881706,0.07316752799915127,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.021299393547238976,-0.01160605390003333,0.0,0.0,-0.005215100050919963,-0.011079406337619169,-0.013592680460490225
33.129998207092285,27.789999961853027,26.0,14.239999771118164,53.4900016784668,32.28999996185303,5.990001678466797,18.849998474121094,33.06999969482422,36.71000003814697,34.66000175476074
-16.09000015258789,-12.610000610351562,-5.0,-12.540000915527344,-0.7999992370605469,-3.770000457763672,-25.40999984741211,-7.180000305175781,-1.5499992370605469,0.0,-0.2999992370605469
18.70000457763672,8.05999755859375,11.229995727539062,6.7599945068359375,12.330001831054688,15.969993591308594,5.4199981689453125,14.740005493164062,17.74999237060547,11.770004272460938,12.819992065429688
-25.42999267578125,-26.69000244140625,-12.170013427734375,-14.20001220703125,-5.3400115966796875,-1.7700042724609375,-17.899993896484375,-10.75,0.0,0.0,-0.6300048828125
8.170005798339844,7.769996643066406,7.540000915527344,8.120002746582031,9.379997253417969,9.94000244140625,6.159996032714844,8.029998779296875,10.1300048828125,11.770004272460938,11.549995422363281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1429997980594635,4.0270000994205475,3.4400000870227814,2.976999908685684,3.4080000668764114,0.22699999809265137,1.7740000188350677,1.9280000180006027,0.12299999594688416,0.2840000055730343,0.6039999770000577
-1.8039999902248383,-0.171999990940094,-0.47999998927116394,-1.1459999978542328,-0.5300000160932541,-0.8899999931454659,-0.39799997210502625,-1.1019999533891678,-0.582999974489212,-0.610000018030405,-0.5199999762699008
3.3849999606609344,3.5340000689029694,3.3040000200271606,1.9869999885559082,5.71699994802475,4.37599977850914,0.8929999768733978,3.3299999237060547,4.499999791383743,4.645999908447266,4.630000025033951
-3.8109999001026154,-2.9889999330043793,-0.5980000048875809,-2.0800000429153442,-0.39400000125169754,-0.5629999935626984,-4.3669998943805695,-1.24099999666214,-0.08799998462200165,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5290000438690186,-0.5289999842643738,-0.5110000371932983,-0.4089999794960022,-0.8889999985694885,-0.7019999623298645,-0.39500004053115845,-0.4500000476837158,-0.6830000281333923,-0.6990000605583191,-0.6159999966621399
0.6014999999999999,0.5057999999999999,0.4599,0.17759999999999998,0.40829999999999994,0.0,0.0,0.0,0.0,0.0,0.0
-0.27059999999999995,-0.41609999999999997,-0.2532,-0.49139999999999995,-0.5094,0.0,0.0,0.0,0.0,0.0,0.0
0.3333,0.28275,0.35669999999999996,0.36329999999999996,0.38925,0.26189999999999997,0.12794999999999998,0.41969999999999996,0.22094999999999998,0.34125,0.59985
-0.1113,-0.10529999999999999,-0.1275,-0.13379999999999997,-0.0774,-0.087,-0.47489999999999993,-0.42839999999999995,-0.11234999999999999,-0.07379999999999999,-0.04155
20.0,22.0,14.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
15.0,15.0,15.0,15.0,3.0,15.0,15.0,15.0,3.0,3.0,3.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009403959919451893,0.0,0.0,0.0072546220935256756,0.004259305392473642,0.0,0.0,0.003281376315396406,0.00510010070373966,0.0059995227799931605
-0.019655943228441067,-0.015306188164513249,-0.015997523254950963,-0.023601654953602225,0.0,0.0,-0.007691895979501789,-0.015667092090722007,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.000978184283140171,0.010842141908712855,0.0031142910117283318,0.0068640474302051335,0.007719619691953894
-0.026153337940854282,-0.02736704569756815,-0.028575224549224176,-0.029078564675511342,-0.003843856517225519,-0.011061430606960743,-0.005571916708838998,-0.005000921222667931,0.0,0.0,0.0
0.0014682967130205116,0.0016213606979910145,0.0019803189156847867,0.003635056211029497,0.0,0.0,0.0,0.0018241864454743295,0.0,0.0,0.0
-0.0012617077716694514,-0.0012997065600088842,-0.0011251439700721844,-0.000683672866194307,-0.002551233411237086,-0.002526080574959233,-0.0012562554742120424,-0.0012119359131884666,-0.0020189100294288886,-0.0024876305813323896,-0.0022451187718554033
0.08242962071994098,0.08057357104264755,0.06551592815377145,0.08237652963855924,0.03586448384908765,0.04951741847252775,0.042233578494072,0.05957770763034055,0.033441941347719745,0.03347016624966424,0.03203811328894836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3580335410145885,-0.26959388588820454,-0.3764132847280838,-0.3404091393246168,-0.16756628959721598,-0.32279351492812247,-0.3804430594184778,-0.3797410526186563,-0.21578987565698904,-0.25821718338884025,-0.17775305248130469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7610768442524795,-0.67738592970263,-0.7771262898978111,-0.7481313590774303,-0.5507987422392904,-0.7322980521819971,-0.7814245090005745,-0.7799541796185011,-0.617102732352383,-0.6671826461647121,-0.5657760604871073
-0.9762700785464951,1.2482557747461498,-1.3608912218786462,-5.56313501899701
-4.303787327448389,-7.835460015641595,-8.51193276585322,-7.400242964936383
7.634511482621336,4.708887757907461,-2.241914454448428,-3.9526239185452967,3.6914329815163227,5.822464878103307,6.820608327089606
-2.7984204265504764,-5.484673788684333,-2.3386799374951384,8.795490567414603,2.725784581147548,6.773809642300074,7.792497176713898
1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1.0,1.0,1.0,1.0,0.8,0.6666666666666666,0.5714285714285714,0.5,0.4444444444444444,0.3,0.2
