1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
20375.504,20221.129,8421.14,21654.07,1920.0908,3964.81,14601.771,21760.684,5466.3535,3573.4368,1353.7109,7397.602,4381.7847,12057.595,16289.343,3695.8257,18749.117,21913.68,3046.683,9937.906,11053.183,1157.2284,1248.2662,22292.645,6866.3184,2618.878,8708.487,9482.922,11306.779,6392.138,4264.6016,17589.475,2871.2524,206.8743,-793.5282,3747.0715,18338.467,2013.2367,6408.2324,4222.1436,20650.793,20334.115,13003.756,9.0231,22279.363,5348.951,3672.813,10022.722,23106.441,9198.865,9441.023,1489.7671,-1187.8112,20865.57,4239.5195,2380.6982,4516.3926,13140.356,22225.102,10027.037,2751.582,22531.236,14983.289,17051.93,11428.008,1112.4446,4269.1216,1130.6761,7059.8853,3554.8167,3711.6428,4149.49,2447.0674,9440.732,1817.967,10569.217,20732.484,2581.6729,22970.506,3326.6353,-963.1184,12858.217,20203.031,5745.8257,5144.6626,1957.06,2522.7163,917.4197,-694.5657,-471.10056,919.9247,16798.672,7011.5938,23317.197,22664.996,23360.145,2788.6287,22345.477,883.7512,5041.5947,2047.4331,2702.5818,7044.687,21559.059,7030.331,-691.4694,919.3016,5942.331,16313.086,23166.398,12046.778,19532.426,13666.092,442.2752,985.74524,10303.201,1239.3755,1766.2444,-1320.4788,-923.745,23321.582,23456.379,5874.001,948.8641,14281.744,4660.953,14496.258,21317.158,10660.961,23062.264,2716.93,3597.482,11829.889,5439.4985,22457.34,3703.791
110445016.0,134072050.0,11486728.0,102991690.0,472540.97,2458950.0,39958750.0,176549400.0,4431436.0,2027233.2,270926.12,8736293.0,2946096.8,27433028.0,48029856.0,2007753.8,106765490.0,150081400.0,1404758.2,16268896.0,20754340.0,236971.2,223299.83,183808580.0,7165254.5,976920.5,11942079.0,13929986.0,21996318.0,6087737.0,3099561.2,73575860.0,1199781.2,52050.21,124694.48,2048993.2,94216930.0,574829.8,5948761.0,2978176.0,111566264.0,90353610.0,29050690.0,7.828478,184178540.0,4494744.0,1702796.0,18247412.0,149715230.0,13907892.0,13655227.0,356421.44,172353.34,132543540.0,3187088.0,818700.0,2730336.2,29031720.0,129576936.0,15502940.0,1068665.8,161702000.0,37704904.0,52020268.0,20792408.0,171806.06,2530050.5,179230.69,8771970.0,2037303.8,1950745.6,2717552.5,761609.6,13143248.0,365732.28,22664352.0,132167384.0,927696.75,170271780.0,1578100.4,129512.8,33703720.0,124096140.0,6094018.0,4378816.5,569346.3,820394.56,133675.52,76914.11,26300.914,127634.695,47523604.0,7750268.5,210430830.0,188496930.0,208877170.0,1255420.5,193795700.0,104957.14,4271151.0,523515.12,1045619.25,7416598.0,147727060.0,7080180.0,46845.66,126727.8,5242630.0,46393120.0,189415220.0,24412054.0,126150420.0,31879954.0,14672.521,105439.03,18857606.0,184690.7,512569.75,260187.72,108558.38,179064600.0,211539540.0,5453520.5,117239.34,35524384.0,3699960.0,64166204.0,167005600.0,20773806.0,198914690.0,1154073.5,1844874.5,24088660.0,5293043.0,171596820.0,2340603.8
-0.02223801,-0.015494992,-0.1536644,-0.053263836,-0.13299955,-0.095144935,-0.14229088,-0.09488287,-0.049188863,-0.017682869,-0.13308908,-0.094848245,-0.1363133,-0.055057365,-0.0745684,-0.12028908,-0.16858485,-0.015778257,-0.11831718,-0.018472176,-0.113753736,-0.10776337,-0.064282335,-0.023576198,-0.06695415,-0.0783368,-0.07939075,-0.29217222,-0.061238352,-0.08398692,-0.13182136,-0.029257689,-0.04875758,-0.08825866,-0.036453158,-0.06185768,-0.09847782,-0.07396924,-0.10682019,-0.09169794,-0.029066462,-0.04218214,-0.1547332,-0.07609287,-0.053311788,-0.09684827,-0.11897173,-0.027005509,-0.03956853,-0.06864236,-0.06791677,-0.063049294,-0.065855324,-0.13669358,-0.038670603,-0.034708615,-0.0988838,-0.069713406,-0.02794574,-0.1385013,-0.043709587,-0.043522555,-0.11224716,-0.0462917,-0.09902979,-0.049092088,-0.031917393,-0.07497481,-0.08691182,-0.07265029,-0.06607285,-0.023777056,-0.08404293,-0.08619053,-0.045255616,-0.04103533,-0.0523385,-0.10471285,-0.02973765,-0.10774356,-0.040195733,-0.01181347,-0.046936266,-0.024040017,-0.06235616,-0.10410952,-0.08089508,-0.1784111,-0.16286309,-0.07821737,-0.044660524,-0.08022275,-0.112527676,-0.10846266,-0.041664954,-0.053960588,-0.11246572,-0.07130101,-0.026635207,-0.04147282,-0.06827732,-0.119999744,-0.037416343,-0.05467733,-0.15066163,-0.10137757,-0.07166015,-0.10053053,-0.056172527,-0.06129072,-0.12304244,-0.08558778,-0.047008336,-0.05930389,-0.07081469,-0.073941045,-0.05853579,-0.16099173,-0.0428488,-0.08636304,-0.082993634,-0.08851511,-0.0384953,-0.1280889,-0.07642004,-0.08280107,-0.015987394,-0.017531428,-0.073632784,-0.09257862,-0.038799256,-0.025147423,-0.10043252,-0.08403836,-0.086176,-0.17150646
-5.1543684,-5.1551433,-5.1494746,-5.1564436,-5.1525455,-5.16806,-5.17364,-5.1710496,-5.1626983,-5.1619573,-5.163758,-5.141956,-5.1569934,-5.149896,-5.1508975,-5.144921,-5.1476436,-5.154531,-5.157128,-5.163094,-5.181276,-5.1795526,-5.174558,-5.1756563,-5.1615834,-5.1742425,-5.1894174,-5.173839,-5.172606,-5.160395,-5.180428,-5.179868,-5.1757817,-5.162355,-5.16602,-5.1577983,-5.1589365,-5.1553693,-5.1786056,-5.192428,-5.1859846,-5.1806765,-5.167497,-5.158668,-5.155434,-5.1350303,-5.1131434,-5.1113973,-5.1119924,-5.0884614,-5.08089,-5.0885463,-5.0848536,-5.084293,-5.0910907,-5.08588,-5.0622973,-5.071882,-5.07365,-5.093474,-5.117501,-5.117411,-5.133988,-5.136369,-5.1408744,-5.1510262,-5.1525226,-5.1527276,-5.1566844,-5.156256,-5.1695714,-5.1587195,-5.1218724,-5.133742,-5.1301866,-5.143495,-5.141607,-5.135198,-5.131536,-5.123738,-5.1427464,-5.1516004,-5.143664,-5.153504,-5.129477,-5.1265273,-5.1436553,-5.1340575,-5.1370044,-5.1275907,-5.1211963,-5.1266074,-5.141578,-5.1489162,-5.1578755,-5.150497,-5.148934,-5.1306376,-5.129088,-5.1231856,-5.131602,-5.1392217,-5.151154,-5.143616,-5.1409583,-5.13285,-5.1169486,-5.114494,-5.105928,-5.0995793,-5.0974336,-5.0928664,-5.096523,-5.108788,-5.0979686,-5.0901666,-5.0929093,-5.067306,-5.0694118,-5.074282,-5.0662017,-5.0632215,-5.070357,-5.084636,-5.074599,-5.0629325,-5.057187,-5.050964,-5.057281,-5.0491824,-5.0514884,-5.065224,-5.0779214,-5.087045,-5.0874715,-5.0989385
0.9574843031786489,0.9331027165728276,0.9900222706567496,0.9687015860104027,0.45113684161851436,1.0208569693814964,0.9607126384511695,0.8707440145275103,0.8657530409711707,1.1914622447390963,0.39510445935103516,0.8633589693373123,1.0269924451481551,0.7807751096754734,0.9924931293804837,0.9834317845611806,0.8488256079364356,0.9528944017027212,0.6350132671764601,0.9628748505307201,0.900602487140117,0.1011177348024504,0.43096487310815074,0.9996361079519882,1.000580401871875,0.6933567535636149,1.1167250892346354,1.0051981152571845,0.9470909832783787,0.9825006006322483,0.7445145602658712,0.8618411133131705,0.675855102925077,0.2456844611617816,0.11303560618652825,0.6632525622634058,0.8592320378276599,0.52515800433128,0.8529624655820962,0.7680862303590881,0.9055576891497097,0.9249733048247972,0.9822935564179613,0.023381949795548418,0.9237624098745734,0.7509870564428505,0.7168610008462093,0.9210610962384194,0.9339495283456893,0.9580992553972025,0.838508700554871,0.5896360300571684,0.10922130113974221,0.8755511672821108,0.8677607424430442,0.5263322849496241,0.8556007576188764,0.7998316052412027,0.8594476971788598,0.8088142901147797,0.6183206902653937,1.1520915372611473,0.927422438420664,0.852990652062648,1.0194883799686494,0.8177781527870573,0.7587388068086016,0.2970506230774202,0.9815331769426063,0.8182433701803535,0.7403301320816045,0.715100235418241,0.6109041810969051,0.8451943277276519,0.6651488288121672,0.9372668242711146,0.7757872263312873,0.577495710219432,0.848334076918438,0.5257313791499498,0.26723255732979084,0.9472152472640678,0.9006305799778764,1.0973501145315063,0.8935705689205546,0.4168723819745119,0.50570493153918,0.12462605554652001,0.2711957075953058,0.49155887672821325,0.03754439209520816,0.8435120349598251,0.9815084552453777,0.8643787393479794,0.9294246149677785,0.8932036764594167,0.4784922423867562,0.8559131499747612,0.011189049529805817,0.8497273880285132,0.43676538860592456,0.6412171958244592,0.8544270388572877,0.8526261943141158,0.7635456786348245,0.1811890646978787,0.18165325202045696,0.7847919172611089,0.9058051870503703,0.8315820368341142,1.006426240481234,0.937974201925897,0.9511338235603379,0.5156130881313448,0.3113940768950432,0.9351016156222032,0.6676532116556275,0.2910986871841231,0.20708401247380032,0.1755673601124435,0.8218798007427262,0.92881134831949,0.8930420489995077,0.27361141071423883,0.9231971819788536,0.8040754965987269,0.8068774762368522,0.8615644925040324,0.9218416089141686,0.8794791078576341,1.4504452466180389,0.6996469272235355,0.914487465845506,0.8668826539774772,0.9070712376053949,0.7322627118622298
0.3168212854003907,0.3168212854003907,0.13501342912946435,0.30991718959263403,0.11353401994977685,0.06060261875697548,0.2715611017717634,0.3022459720284598,0.06750671456473223,0.07747929739815862,0.02838350498744424,0.12504084629603807,0.098958706577846,0.25545154488699784,0.27693095406668533,0.042958818359374984,0.3068487025669644,0.33830069458007817,0.07517793212890633,0.1902461955915179,0.29994460675920764,0.10509568062918528,0.029150626743861707,0.31912265066964296,0.08131490618024573,0.0621368622698103,0.1979174131556921,0.17336951695033487,0.19561604788643971,0.05830125348772319,0.07517793212890633,0.3106843113490514,0.056767009974888594,0.14882162074497773,0.056767009974888594,0.11813675048828132,0.3045473372977121,0.03989033133370534,0.09742446306501129,0.059835497000558235,0.3168212854003907,0.31145143310546886,0.21019136125837068,0.0,0.33446508579799106,0.07824641915457609,0.08361627144949779,0.1396161596679688,0.36745132132393976,0.16953390816824787,0.12043811575753349,0.049862914167131844,0.07747929739815862,0.33062947701590406,0.08284914969308033,0.08515051496233284,0.054465644705636085,0.2523830578613282,0.33293084228515635,0.12964357683454242,0.059835497000558235,0.3122185548618862,0.250081692592076,0.2815336846051898,0.18717770856584837,0.06367110578264512,0.098958706577846,0.0506300359235492,0.2040543872070314,0.04909579241071438,0.07824641915457609,0.08131490618024573,0.04065745309012281,0.15495859479631702,0.10049295009068093,0.2408762315150671,0.4449306187220982,0.03221911376953135,0.33446508579799106,0.06673959280831476,0.10586280238560275,0.2654241277204241,0.30761582432338175,0.12734221156529024,0.08208202793666308,0.07978066266741068,0.0506300359235492,0.05216427943638402,0.0506300359235492,0.05369852294921884,0.06750671456473223,0.2424104750279018,0.09589021955217647,0.3613143472726005,0.3260267464773996,0.3168212854003907,0.054465644705636085,0.3429034251185826,0.06367110578264512,0.07901354091099344,0.03912320957728799,0.05906837524414077,0.09972582833426358,0.3083829460797992,0.10969841116768986,0.12734221156529024,0.09435597603934165,0.08591763671875008,0.25545154488699784,0.3283281117466519,0.2055886307198661,0.3475061556570871,0.22553379638671878,0.05523276646205366,0.04679442714146209,0.16799966465541294,0.05369852294921884,0.10969841116768986,0.04065745309012281,0.07210944510323669,0.3030130937848773,0.41808135724748885,0.07210944510323669,0.031451992013113994,0.22016394409179696,0.06597247105189741,0.3498075209263394,0.339834938092913,0.2155612135532925,0.31758840715680814,0.08131490618024573,0.07057520159040187,0.1979174131556921,0.06827383632114958,0.32295825945172996,0.0621368622698103
0.8875485326953649,0.8536305876190964,0.8985117016392796,0.8984954989672067,0.5418189719838877,0.6879516383986206,0.8989815791293898,0.8526106821427049,0.817817780790282,0.7300800238948186,0.6240026638151628,0.786621033742271,0.6017522724858777,0.7909036084966181,0.8987385390482983,0.6873606723000609,0.8519949806039397,0.8827227250102583,0.6120920699870873,0.8986413230158616,0.7996487490791742,0.42694873815387524,0.5673405773434865,0.863330811005528,0.8813625634203386,0.6185372820152781,0.8752900128498218,0.8988195524086624,0.8996373559162407,0.8991998837702759,0.7077486192051703,0.7923047201830413,0.6464389544411877,0.49317289386726815,0.41099773480412627,0.5911779676717099,0.8230000592452145,0.5333416189068538,0.7214568467691298,0.7428484964785578,0.855071750585155,0.8656708028237539,0.8988033497365895,0.0023723971623714757,0.8873378979584188,0.62369481304578,0.6002462868473031,0.8991674784261301,0.8494443420645426,0.8959772777561805,0.7090525148591569,0.5272042576480458,0.3606998470002769,0.7784592013385594,0.8231373385415113,0.5006951521562018,0.8033002824868767,0.766402783461829,0.776993278963845,0.6930614362613223,0.5888703811976295,0.8342386736143661,0.8824148622566508,0.766265492181307,0.8981475729497386,0.5395113855098077,0.6922836960176042,0.5067839053987915,0.899062592489754,0.84074015157849,0.6458803936867739,0.627929654632327,0.5864169706748941,0.7224042836375153,0.6922188853293134,0.8983334722464789,0.8042477193552622,0.5588308189223068,0.7576337703032605,0.4518870473188539,0.5250262925505478,0.8958237838035856,0.8132026078421211,0.756605332058736,0.8258175864732653,0.5289370806956395,0.49724570873308727,0.4640082878681002,0.5093669372981089,0.627913451960254,0.4863473504774638,0.7529947367633123,0.8987547417203712,0.8045231647804991,0.8818801740782489,0.8631687842848002,0.49050117870364707,0.8372421001391577,0.4361952867222696,0.8307082048466632,0.47811303748152145,0.5885301250841013,0.7571962981572957,0.8055029950088053,0.6442285839995443,0.4603968057400336,0.4210782895521714,0.6852313152187812,0.8994915318675858,0.7804512671393171,0.8985117016392796,0.8804876071441838,0.8993457078189309,0.5290829047442944,0.4689065641612129,0.8984306882789155,0.7941910251990043,0.6561229751555464,0.4295232372850597,0.3478904363042594,0.7574802883348908,0.8968274866079042,0.8707473085096669,0.5113828756748791,0.8992646944585667,0.7397879171851902,0.8875885959592251,0.81492777297,0.8380274983025906,0.8527803787673722,0.7283634035192983,0.778645088651075,0.8992484917864942,0.8290563951594336,0.8472425163752568,0.6869803409384474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0022751811299350777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035628621276231343,0.0,0.0,0.0,0.001246742885410157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001846241752102351,0.0022427757857892416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008016008355058446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004212814581165958,0.0,0.0,0.0,0.0,0.00281753921227601,0.0,0.005133670438714155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006557767868509146,0.0,0.0,0.0,0.0,0.0007853981634324825,0.0,0.010031946731826835,0.001651809687229111,0.0,0.009635412698140833,0.0,0.0,0.0,0.0,0.0,0.0007043848030692246,0.0,0.004348260291056505,0.0,0.0,0.0,0.0,0.0,0.0,0.0019920658007581693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005184974905532158,0.0023885998344441717,0.0,0.0,0.0006557767868509146,0.006987570110531749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18049575354090575,-0.1781395590506074,-0.06280710565019909,-0.17597779662518231,-0.0030929846375133963,-0.0077891709460375935,-0.14489359343326225,-0.16833444972779965,-0.016493361432090126,-0.01068772351867775,-0.007263015535769135,-0.0810904428984589,-0.057253052570236385,-0.1404404472058296,-0.13970365705861454,-0.014120964269719316,-0.14179206404339162,-0.21800043332081032,-0.005692219208903282,-0.10394800299837659,-0.1119554785853003,0.0,-0.004631375620233413,-0.14539587626751782,-0.06491260213969152,-0.0006071687706326045,-0.1158099888102333,-0.07466143354234145,-0.11011776960133002,-0.04795789598562372,-0.0019349130321817398,-0.14494220144948056,-0.0026879058514692744,-0.0012629455574835191,0.0,-0.059690260420898866,-0.13580907158559619,-0.008080819043347454,-0.0506296111492448,-0.007222065439266068,-0.18511092648906669,-0.15501508629358618,-0.11661071479732055,-0.008679443061621939,-0.17695762685348804,-0.05275129832658454,-0.048937726213929444,-0.08007820732600734,-0.14469149146444948,-0.07232144172411559,-0.0851871303402909,-0.0036839507360726387,-0.00047754739405014845,-0.1929487054513226,-0.009700223386431617,-0.0015221883106475431,-0.008987293831005161,-0.12514520865870615,-0.13427068060287617,-0.06456467612222383,-0.0003641167053158867,-0.1579946522265896,-0.11666786756589698,-0.117299771776735,-0.11068398827545867,0.0,-0.01812896844724765,0.0,-0.06318831186023122,-0.008671785141907584,-0.05918030768270288,-0.05833009883097873,-0.0077891709460375935,-0.08325220532388489,-0.007975058258552714,-0.09419917159572666,-0.1751113851013848,-0.017804915005791955,-0.1644313195024223,-0.05016826642726713,0.0,-0.11921849412106944,-0.16972701666186474,-0.05210317945944887,-0.011651351074910998,-0.0005909660985601306,-0.006744530029440199,0.0,-0.0008502088517241546,-0.008218110323869432,0.0,-0.14007631851628854,-0.030986987159483448,-0.1664882079756964,-0.13163904068734045,-0.1775323902799748,-0.00034791403324341275,-0.1888596879134301,0.0,-0.008639379797761748,-0.0061535639308809564,-0.011902049075717791,-0.06005438911043903,-0.1403918391896113,-0.0576981946201407,0.0,-0.004234841586547411,-0.05869422752051978,-0.13440030197945774,-0.18493268511204075,-0.06510703420456476,-0.16215615035671238,-0.10010969544551607,-0.0005909660985601306,-0.0005261554102684585,-0.11396374705813095,-0.009019711159375277,-0.001279148229555993,0.0,-0.005189936374647708,-0.15150083218218047,-0.1503188999850611,-0.01842061654455751,-0.0035705320315635447,-0.12810091399992185,-0.01088215558355099,-0.16874718643355813,-0.1347644306689988,-0.12602783483880042,-0.17015595603969658,-0.0023399918182258617,-0.017213948907231824,-0.10248209260788688,-0.008947230567144082,-0.14351722917126963,-0.01757806561254771
