sns_1_Indiv: [55, 13, 23, 23, 102, 34, 45, 18, 1, 3, 55, 31, 18, 0, 19, 43, 29, 16, 57, 57, 54, 21, 97, 25, 14, 43, 67, 26, 14, 54, 27, 30, -37, 12, 7, 22]
sns_2_Indiv: [315, 0, 0, 0, 651, 462, 0, 0, -27, 0, 0, 0, 59, 7, 111, 0, 0, 0, 0, 0, -2, 0, 0, 0, -21, 27, 13, 11, 14, 8, 0, 10, 13, 8, 12, 17]
sns_3_Indiv: []
---
sns_1_Indiv: [69, 22, 23, 42, 95, 52, 30, 17, -14, 12, 52, 21, 26, 11, 39, 48, 55, 19, 43, 62, 6, 46, 98, 51, 40, 40, 69, 32, 46, 39, 21, 28, 19, 9, 5, 24]
sns_2_Indiv: [-72, 0, 0, 0, 651, 466, 0, 0, -28, 0, 0, 0, 19, -2, 174, 0, 0, 0, 0, 0, -2, 0, 0, 0, 20, 9, 48, 11, -4, 34, 18, 8, -2, 5, 26, 15]
sns_3_Indiv: []
---
sns_1_Indiv: [63, 5, 34, 41, 98, 27, 28, 26, 16, 14, 53, 28, 30, 16, 63, 46, 40, 7, 49, 58, 35, 28, 106, 45, 47, 37, 47, 19, 4, 45, 18, 28, 32, 18, 4, 16]
sns_2_Indiv: [-73, 0, 0, 0, 651, 479, 0, 0, -28, 0, 0, 0, 51, 16, 199, 0, 0, 0, 0, 0, -2, 0, 0, 0, 25, 18, 41, 5, 56, 35, 4, 0, -25, 2, 16, 14]
sns_3_Indiv: []
---
sns_1_Indiv: [57, 18, 31, 29, 76, 20, 50, 33, 62, 36, 59, 30, 20, 7, 40, 31, 45, 9, 47, 56, 9, 41, 112, 31, 32, 46, 65, 14, 11, 40, 25, 21, 5, 9, -12, 13]
sns_2_Indiv: [-73, 0, 0, 0, 651, 456, 0, 0, -28, 0, 0, 0, 10, 1, 117, 0, 0, 0, 0, 0, 6, 0, 0, 0, 62, 9, 38, 1, -4, 15, 16, 2, 21, 5, 11, 3]
sns_3_Indiv: []
---
sns_1_Indiv: [1, 19, 25, 32, 109, 72, 45, 28, 39, 27, 63, 30, 37, 26, 139, 37, 51, 20, 40, 48, 43, 33, 98, 32, 37, 45, 51, 17, 14, 48, 21, 12, 50, 16, -5, 21]
sns_2_Indiv: [-72, 0, 0, 0, 651, 462, 0, 0, 284, 0, 0, 0, 90, 15, 97, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 22, 0, 2, -2, 40, -13, -8, -19, -1, 7, 1]
sns_3_Indiv: []
---
sns_1_Indiv: [99, 24, 23, 22, 51, 44, 43, 21, 43, 27, 60, 29, 24, 9, 66, 34, 42, 19, 34, 55, 56, 65, 90, 30, -5, 30, 67, 37, 45, 37, 23, 22, 16, 1, -5, 19]
sns_2_Indiv: [452, 0, 0, 0, 651, 447, 0, 0, -27, 0, 0, 0, 50, 7, 116, 0, 7, 0, 0, 0, 6, 0, 0, 0, 16, 11, 8, -4, 11, 14, -21, 3, -1, -3, 13, 13]
sns_3_Indiv: []
---
sns_1_Indiv: [81, 17, 28, 31, 81, 11, 43, 21, 20, 7, 48, 41, 24, 13, 27, 24, 41, -8, 36, 51, 45, 17, 94, 30, 9, 30, 60, 20, 43, 27, 13, 14, -8, 10, -1, 18]
sns_2_Indiv: [-72, 0, 0, 0, 651, 470, 0, 0, -27, 0, 0, 0, 12, 11, 120, 0, 7, 0, 0, 0, -3, 0, 0, 0, 13, 16, 40, 9, -8, 9, -5, -1, 17, -4, 22, 16]
sns_3_Indiv: []
---
sns_1_Indiv: [56, 4, 11, 26, 43, 61, 38, 23, 25, 11, 45, 30, 37, 3, 17, 23, 34, -1, 28, 44, 15, 41, 106, 28, 43, 28, 63, 24, 7, 51, 2, 24, -32, 12, -7, 21]
sns_2_Indiv: [-78, 0, 0, 0, 651, 453, 0, 0, -1, 0, 0, 0, 7, 2, 115, 0, 38, 0, 0, 0, 6, 0, 0, 0, -3, 13, 68, 0, -3, 41, -5, -14, 5, 3, 5, 2]
sns_3_Indiv: []
---
sns_1_Indiv: [-25, 11, 16, 23, 108, 40, 32, 34, -8, 24, 61, 17, 27, -2, 60, 35, 34, -10, 23, 41, 48, 45, 102, 46, 32, 32, 65, 24, 49, 23, 20, 15, -42, 8, -11, 48]
sns_2_Indiv: [309, 0, 0, 0, 670, 572, 0, 0, 115, 0, 0, 0, 37, 17, 74, 0, 7, 0, 0, 0, 6, 0, 0, 0, 46, 10, 7, 1, -8, 22, 1, -13, 7, 3, 11, 2]
sns_3_Indiv: []
---
sns_1_Indiv: [-12, 9, 2, 20, 110, 39, 55, 24, -23, 14, 52, 37, 30, -2, 43, 21, 0, -12, 51, 50, 45, 43, 101, 21, 46, 24, 73, 21, -14, 36, 4, -8, -32, 14, 4, 21]
