1,2,3,4,5,6,7,8,9,10,11,12
11835.602,18550.0,20171.535,19862.545,7283.671,18404.371,21421.172,20341.32,18585.754,17441.166,17442.031,20515.582
27107440.0,113373010.0,136412770.0,133809010.0,12770054.0,121211460.0,147953950.0,139312220.0,121578776.0,101807080.0,104037304.0,144979380.0
-0.086310916,-0.22240095,-0.0823039,-0.07968036,-0.22478898,-0.15218465,-0.19566053,-0.12009878,-0.3327078,-0.19810657,-0.080228895,-0.29423854
-5.6219707,-5.6181045,-5.6081777,-5.6083407,-5.5915465,-5.607988,-5.6151385,-5.639528,-5.6315856,-5.6232543,-5.598017,-5.571922
0.9529644465115346,0.8902817404040588,0.9399411687830197,0.8819066099684258,0.9037233204868116,0.8812500803499881,0.935132611386531,0.8643454961566308,0.7929863171071556,0.8852416980244324,0.8195609242712705,0.9244935727986585
0.2401091097586494,0.32295825945172973,0.35747873849051326,0.3045473372977119,0.2677254929896762,0.3145199201311383,0.31682128540039056,0.35364312970842615,0.31298567661830345,0.3452047903878347,0.30147885027204235,0.30761582432338164
0.868828598149558,0.8199394799518469,0.8717109480501253,0.7965881697858066,0.8329833859765978,0.8016408148799319,0.8358742806295232,0.7701762803263987,0.7233193031775307,0.797462239229318,0.7411080035270246,0.8362145367430514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17847981516413558,-0.2000658969384368,-0.23207278957431132,-0.240857993420728,-0.1314369387185268,-0.16360585807512962,-0.2101140463423361,-0.23629142848878537,-0.18240680598129977,-0.18147558376921236,-0.18695716824116904,-0.22306928108700852
0.011230956449436835,0.025319515375010315,0.020412694329539516,0.023295044230106754,0.019611093494034115,0.017829662430222104,0.01877708731438288,0.016582919544811947,0.015408645267407817,0.02142492990199152,0.02728684573556217,0.014623259088199614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02118906837065726,0.028140315094132173,0.025476199527119103,0.01612480976387909,0.031604478341066944,0.031091323417999472,0.025302437853371273,0.024092938743230263,0.03640476442059626,0.028864942051982645,0.032442236382023815,0.011441719816544627
-0.005247447870784239,-0.004494538142157278,-0.005101968967813342,-0.009728499765181198,-0.0012000715198823286,-0.003285039032015824,-0.005539703168809584,-0.006636071195844195,0.0,-0.0024001430397646573,0.0,-0.007789004764432228
0.006687197497187158,0.005824333304001783,0.0067351343968085065,0.00985103287220035,0.00409860491763081,0.004458131664791587,0.007190534943211979,0.008412925883558131,0.0,0.004745753062519897,0.0023249396316384896,0.008221178285072295
-0.01864745395272971,-0.03348392438555692,-0.024879250903513395,-0.026149578743480673,-0.025047030052188335,-0.027443875033258847,-0.025981799594805732,-0.024495755706541944,-0.029193571869440493,-0.022722090420549623,-0.03187803824823954,-0.018575548603297465
0.09234960621439203,0.0975404885436233,0.11304156893597517,0.12766718092633433,0.04570750781809996,0.07881349129545501,0.10186382164667918,0.12436328671380048,0.0843626220545235,0.0834494432914954,0.08643816197639831,0.12230404533779704
0.0,0.0,0.0,0.0,-0.01682115395095307,-0.0085701972638359,0.0,0.0,-0.006739774688691913,-0.011709757392880826,-0.01555508929925864,0.0
23.880001068115234,29.350000739097595,21.389999866485596,26.77999997138977,40.90999794006348,26.940000534057617,20.139999389648438,19.100000381469727,25.99999976158142,30.860000908374786,29.339999318122864,17.680002212524414
-23.67999839782715,-5.219999313354492,-9.380001068115234,-11.05000114440918,0.0,-9.549999237060547,-14.410001754760742,-22.060001373291016,-6.309999465942383,-6.819999694824219,-6.070001602172852,-17.019996643066406
1.2600021362304688,12.360000610351562,16.56999969482422,16.8699951171875,24.220001220703125,7.189994812011719,23.779998779296875,19.37999725341797,12.779998779296875,6.650001525878906,12.050003051757812,15.239997863769531
-25.790000915527344,-12.459999084472656,-13.30999755859375,-13.340003967285156,-15.790008544921875,-24.44000244140625,-7.760002136230469,-18.349998474121094,-15.229995727539062,-19.649993896484375,-13.779998779296875,-23.56000518798828
0.8499984741210938,7.279998779296875,7.3800048828125,6.629997253417969,8.900001525878906,7.3300018310546875,8.75,6.040000915527344,3.80999755859375,10.05999755859375,9.659996032714844,4.149993896484375
-4.689994812011719,0.0,0.0,0.0,-4.839996337890625,0.0,0.0,0.0,-1.5300064086914062,-0.3300018310546875,0.0,-2.7400054931640625
3.645000085234642,3.210999995470047,1.6069999858736992,3.2569998969556764,3.1770000141113997,3.2810000628232956,1.3130000084638596,3.2660000938922167,3.7310000360012054,3.3909999653697014,3.328000047709793,3.4259999617934227
-0.024000003933906555,-1.0069999992847443,-2.1419999673962593,-0.6449999938486144,-3.111000092700124,-0.49699999392032623,-2.681999996304512,-1.7570000272244215,-0.695000022649765,-0.7960000112652779,-0.5859999866224825,-1.5649999752640724
3.0500000566244125,3.2930000126361847,3.2079999446868896,3.434000089764595,4.569999843835831,3.2450000047683716,3.2729999721050262,3.1900000274181366,3.5019999146461487,3.755999982357025,3.9920001327991486,3.1779999434947968
-3.926999941468239,-0.6579999923706055,-1.102999985218048,-2.259999915957451,-0.3659999966621399,-3.159000039100647,-2.2190000116825104,-3.017999917268753,-0.6410000026226044,-2.1049999594688416,-0.7179999947547913,-2.770000010728836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4790000319480896,-0.503000020980835,-0.49900001287460327,-0.4469999670982361,-0.648999959230423,-0.5759999752044678,-0.4129999876022339,-0.3880000114440918,-0.5839999914169312,-0.6259999871253967,-0.6920000314712524,-0.6200000643730164
