1,2,3,4,5,6,7,8,9,10,11,12,13
21135.668,18763.377,14314.77,20573.238,1414.5977,15410.613,18770.178,22000.3,11675.518,16840.125,6456.3623,6792.7236,15691.576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8810973021339732,0.9227051359254974,0.8487159054049849,1.0337705445785608,0.7148991375212796,0.8366790608529959,0.9758831922338265,0.9301926263307247,0.8512146696808935,1.2151480185750125,0.8347031042877904,0.8059799568918347,0.8905476391134517
0.3160541636439732,0.343670546875,0.30531445905412946,0.3083829460797991,0.006136974051339283,0.412711504952567,0.3106843113490513,0.3221911376953125,0.3390678163364956,0.6474507624162946,0.2738624670410157,0.10432855887276793,0.3482732774135045
0.7578768223685768,0.8452342479024262,0.7182427855073925,0.8723343075086056,0.6072261990381205,0.7750421632595907,0.7831877929912294,0.8429590667724915,0.74949668532398,0.7334646686138666,0.7627188327257564,0.6638072721494326,0.78046746981139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0016680123593024732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1782529777551165,-0.17596159395310895,-0.16409960814125224,-0.19246261330491432,-0.0019110524403940232,-0.16845553833624827,-0.15946823252101883,-0.18474679779952563,-0.17540303319869555,-0.13551742348828633,-0.12057865571098869,-0.07010252653011406,-0.1857180952596993
0.018550249905364247,0.014048495661712845,0.01595954810210687,0.010696268271035425,0.001182807045537082,0.017764839757706152,0.01018631553283944,0.021003660428099202,0.020153451576375492,0.022849902180201997,0.024914448573190917,0.01004049148418451,0.010696268271035425
-0.0011733874447612536,-0.0038860407206611214,-0.004226308818414015,-0.0034409106549810886,-0.0026230951631780464,-0.0029386158365003467,-0.00016968464044264664,0.0,0.0,0.0,0.0,0.0,-0.001214337541264765
0.043582273310284414,0.05590888911908021,0.04469343146874882,0.04388802124765645,0.021160785599880327,0.0624789671831123,0.03231025011839961,0.0,0.03375543898501299,0.03039497923092549,0.019334428073824128,0.0,0.021809991835660014
0.0,0.0,0.0,0.0,0.0,0.0,-0.0031867044719260385,-0.03083677848100974,-0.007779577174173102,-0.013253287211170584,-0.01592683036844278,-0.030893344022563163,-0.0073229877926590525
0.0,0.0,0.0,0.0,0.0,0.0,0.004434163214980691,0.026197515643102243,0.008580705032233071,0.013206615845699377,0.014908375782259453,0.026389263241587857,0.008125304485829599
-0.04705006697841685,-0.052347094386582915,-0.04601942363655653,-0.04966262800778387,-0.010474212567278762,-0.0556307720106497,-0.02890595047171196,-0.011313108310653464,-0.031302795452782695,-0.028210865427201526,-0.020253340090046867,0.0,-0.029792783114708232
0.09065523495196026,0.08516266973444497,0.07710969244276433,0.10128873224930102,0.0,0.07279578692996713,0.07270150463579195,0.09464604576130897,0.0759001933326231,0.052661311176221526,0.049611961900677404,0.04247366539487962,0.10565258801150379
0.0,0.0,0.0,0.0,-0.021327676318015687,-0.012307760628278208,0.0,0.0,-0.004541676093451574,-0.011079406337619169,-0.014232459106011008,0.0,0.0
21.28999900817871,23.06999969482422,27.719999313354492,29.260000228881836,27.100001335144043,28.03999900817871,17.85000228881836,19.999998092651367,26.369998931884766,35.559998989105225,27.249998092651367,0.0,2.8899993896484375
-6.530002593994141,-4.229999542236328,-4.740001678466797,-9.610000610351562,-0.5099983215332031,-3.1500015258789062,-4.369998931884766,-32.43000030517578,-7.590000152587891,-2.3899993896484375,-2.0900001525878906,-23.539997100830078,-30.169998168945312
15.900001525878906,24.89000701904297,16.530006408691406,20.720001220703125,10.620010375976562,24.139991760253906,29.220008850097656,7.0099945068359375,23.44000244140625,16.740005493164062,12.150009155273438,0.0699920654296875,16.839996337890625
-17.540008544921875,-4.9799957275390625,-4.8499908447265625,-12.360000610351562,-3.1999969482421875,-5.5500030517578125,-1.470001220703125,-19.980010986328125,-25.759994506835938,-19.149993896484375,-13.649993896484375,-18.889999389648438,-18.979995727539062
12.010002136230469,8.650001525878906,19.050003051757812,13.470001220703125,9.319999694824219,13.020004272460938,10.469993591308594,10.579994201660156,12.020004272460938,12.8699951171875,8.590003967285156,10.5,8.160003662109375
0.0,0.0,-5.719993591308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8470000699162483,2.421000026166439,1.6220000088214874,3.053999975323677,0.5739999860525131,1.6449999809265137,0.03399999998509884,2.3550000339746475,4.207000106573105,3.995999999344349,3.059000015258789,1.9440000131726265,2.099000036716461
-1.0469999834895134,-2.2850000634789467,-1.4639999568462372,-2.6730000227689743,0.0,-2.291000008583069,-3.7199999168515205,-0.8519999831914902,-2.8370000422000885,-1.073000006377697,-0.34299999475479126,-0.5440000221133232,-2.8230000138282776
3.065999984741211,4.403000056743622,4.110000103712082,4.068999856710434,3.8270001113414764,4.5389998853206635,3.905000239610672,2.0129999220371246,3.5850000381469727,4.228000044822693,3.778000235557556,0.0,0.5649999976158142
-2.1080000400543213,-0.6289999783039093,-0.4059999883174896,-0.9310000240802765,-0.24199998378753662,-0.6320000141859055,-0.5799999907612801,-4.451999992132187,-2.8980000019073486,-0.3010000064969063,-0.335999995470047,-3.6689999401569366,-3.2860000133514404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3030000329017639,-0.531000018119812,-0.4700000286102295,-0.4789999723434448,-0.6080000400543213,-0.581000030040741,-0.5200000405311584,-0.4089999794960022,-0.5019999742507935,-0.6149999499320984,-0.6159999966621399,-0.42899996042251587,-0.5130000114440918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,22.0,29.0,21.0,32.0,28.0,28.0,15.0,31.0,26.0,32.0,32.0,24.0
15.0,15.0,15.0,15.0,6.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001011693831172264,0.0,0.0,0.00724956834717673,0.004473230747649853,0.0,0.0,0.0031920585566085485,0.0052423003630609755,0.006161501113059548,0.0,0.0
-0.018107909875748063,-0.016394127498384453,-0.014635519242284303,-0.020650052472261482,0.0,-0.012837172283773457,-0.013466881093517027,-0.019198530213376364,-0.013273140843115497,-0.008377578550140277,-0.00840214220847979,-0.009398826258359555,-0.02280325185426854
0.0,0.0,0.0,0.0,0.0,0.0,0.00044825611269277976,0.011134953468450726,0.003896176827358988,0.0066985117942289785,0.008065063627228974,0.01056947535255326,5.738633995466813e-05
-0.02652249272927043,-0.030227311643706234,-0.025326269875158403,-0.029046201229799284,-0.005188994618052001,-0.03073007260972127,-0.019246734670216537,-0.009807963289457877,-0.019542027517767124,-0.015389578993932784,-0.010751821127178873,0.0,-0.02057960465608155
0.0017385392504608577,0.00018032036837856147,0.001428689476359546,0.003203693032202082,0.0,0.0,0.0,0.0023545550451530284,0.0,0.0,0.0,0.0,0.003061398345178601
-0.0011358950579335447,-0.001686997899291054,-0.0007974103699420199,-0.0006916509812825433,-0.0027587789657603223,-0.0025741904179251707,-0.001297643032845519,-0.001160649959848492,-0.002597376181484423,-0.0027189110996106436,-0.00304587431434733,-0.000953641592009169,-0.0007603657020999743
0.09024122918033975,0.09196791751777955,0.09035988209246255,0.08172851720601963,0.036282904759566574,0.10223537626109289,0.08800246658782404,0.08554147283087017,0.10423008294373204,0.09395238646500831,0.08434222935058704,0.03803291536660422,0.07566190192267519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.27649180726252975,-0.33948547061294365,-0.2500571782921934,-0.35981996080931344,-0.1814455151506731,-0.28921745638843677,-0.29445401948749383,-0.3376147671610148,-0.2716958558694136,-0.2606499175831717,-0.28018459147217123,-0.21408165576132088,-0.29178828641376997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6837840839086102,-0.7442030449756587,-0.6549181201190757,-0.7616402547949233,-0.571081385890115,-0.6961335187258703,-0.7023001078284906,-0.7426108407210937,-0.6774638896256584,-0.6671701934980191,-0.6890168063006742,-0.6149234401781986,-0.7001831221048954
-9.535221763806744
-2.0969103949009193
-6.419864596958702
8.057974484138775
1.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,8.0,9.0,9.0,9.0,10.0
1.0,1.0,1.0,1.0,0.8,0.8333333333333334,0.8571428571428571,0.875,0.8888888888888888,0.9,0.8181818181818182,0.75,0.7692307692307693
