1,2,3,4
19792.523,18825.037,19112.018,16471.04
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.8734482310902327,0.8062030608450408,0.8536413758279489,0.7980285132710103
0.33446508579799095,0.31145143310546874,0.360547225516183,0.3083829460797991
0.895993480428253,0.7732530622918392,0.8182552649204715,0.766006249428143
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.23218620827882042,-0.20510233936048916,-0.21619512968098586,-0.23321464652334534
0.018121310527532408,0.016979441594273226,0.019675904182325343,0.020121034248004932
0.0,0.0,0.0,0.0
0.025749599644626642,0.028112032323355685,0.028055466781802263,0.020826754891731802
-0.005722892432816096,-0.004396203582067049,-0.00512083053991752,-0.00866041450892352
0.006591323697944462,0.00520115360892337,0.005896238653433805,0.008317052084315213
-0.024615597955595536,-0.027252127434773232,-0.029744846215086662,-0.028043086278526586
0.11776236924434547,0.09717817506469806,0.10560545006020927,0.12226633497676143
0.0,0.0,0.0,0.0
30.08000087738037,23.31999969482422,19.90999984741211,32.17999839782715
-15.80999755859375,-8.610000610351562,-8.049999237060547,-8.890003204345703
3.5499954223632812,20.87999725341797,18.669998168945312,24.62999725341797
-25.490005493164062,-18.089996337890625,-12.269996643066406,-13.089996337890625
4.2700042724609375,7.760002136230469,5.379997253417969,7.010002136230469
-4.269996643066406,0.0,-1.2700042724609375,-2.0699996948242188
3.3959999587386847,3.334000051021576,3.340000092983246,3.0969999618828297
-1.2590000126510859,-1.7789999842643738,-1.1479999423027039,-3.2199999503791332
3.0940000116825104,3.311000019311905,3.270999915897846,3.3550000339746475
-3.445000022649765,-2.080000013113022,-1.1390000507235527,-1.761999949812889
0.0,0.0,0.0,0.0
-0.7170000076293945,-0.6940000653266907,-0.7420000433921814,-0.7129999399185181
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
20.0,23.0,22.0,27.0
12.0,12.0,12.0,12.0
0.0,0.0,0.0,0.0
0.0,0.0008523313481861722,0.0,0.0
-0.02321557126906329,-0.01825746933356931,-0.020269449872273027,-0.024720460774508388
0.002062402706676514,0.0017966944409368302,0.001553644567556911,0.0017569811795545842
-0.02147392475588189,-0.020167700895524332,-0.021365843982777633,-0.021296629585230875
0.00021189635766005743,0.0,0.0005198032335964609,0.00263808367580759
-0.0013703075043869362,-0.0019076204132915109,-0.0013861989879315195,-0.0006615637741677616
0.10617899885939475,0.1062586238667755,0.10644460893849789,0.10524690522885541
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.3785878132351381,-0.28807063650605313,-0.32011275648852466,-0.28280074627072205
0.0,0.0,0.0,0.0
-0.7745561937289436,-0.6935745557277131,-0.7245235301225658,-0.6877748997579131
-5.56313501899701
0


1.0,2.0,3.0,4.0
1.0,1.0,1.0,1.0
