1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
555.93115,74.953995,642.8995,777.3971,903.624,511.66998,1943.6309,1562.5068,1745.8252,1741.5183,1176.0676,926.5324,868.72687,497.22522,643.7041,1104.4478,4218.3564,1549.6614,1643.0188,2957.4185,2777.8428,3616.69,4751.335,3170.1118,3649.4175,4534.673,3660.3147,5145.636,5866.0264,5067.9478,5815.772,5298.586,4686.783,6089.5225,6858.2954,2704.31,5553.407,4297.336,2659.2544,5647.8975,-623.1074,9107.358,4906.6104,306.27386,4771.2627,3471.0396,4420.7793,6634.32,5039.6895,6500.09,4819.535,5467.1245,6691.1143,5018.1934,6184.584,3925.9624,4088.6064,4871.5957,4703.041,5326.902,5373.249,5811.4595,5400.411,5062.659,4320.446,4570.4805,5795.363,5029.8027,14778.033,9499.747,6628.612,-813.3034,6530.527,7313.878,10175.287,10159.283,11954.053,9097.16,8598.016,5481.4727,7004.5063,9003.916,3599.2485,8083.2334,8763.687,6839.9595,8501.635
60060.844,918.3014,87260.56,88790.56,170502.45,145819.94,936456.25,482028.3,670204.2,945062.1,282522.88,387684.88,130339.57,48087.734,78339.07,289645.5,3612287.0,577973.1,678609.6,1964143.4,1774688.8,3227437.5,4511109.0,2197450.5,2618111.0,4759505.0,2830987.5,5473274.0,6906471.0,5501177.0,7523292.5,6156136.0,4918510.0,7844970.5,10281952.0,1294843.5,6417398.0,4100653.0,1295342.2,7034515.0,26054.37,17367230.0,5577696.0,347977.9,4861734.5,2422672.0,4174323.0,9357250.0,5328210.0,9483316.0,4412159.0,6720263.0,9580624.0,4855967.5,8740490.0,3343519.0,4139737.0,5002383.0,4869506.0,5152054.0,6416333.0,7240791.0,6046562.5,5278126.0,4004186.2,4227979.0,6702816.0,5385454.0,50480384.0,19062496.0,9028034.0,59297.383,9079786.0,11112326.0,21454252.0,22820006.0,27318308.0,17645956.0,13792035.0,5181549.5,10781550.0,17482620.0,2421050.8,11934856.0,15762098.0,8985614.0,16047431.0
-0.046989992,-0.059323262,-0.152636,-0.21102782,-0.19136105,-0.11490271,-0.0753767,-0.115127616,-0.029310282,-0.062383894,-0.09027294,-0.06547673,-0.0675539,-0.100204706,-0.078950375,-0.07981464,-0.1017467,-0.057347964,-0.14459544,-0.2028945,-0.07480445,-0.15458001,-0.16855499,-0.11275645,-0.18490732,-0.1683455,-0.02234384,-0.073090255,-0.09281917,-0.13151988,-0.18684117,-0.19750051,-0.10400284,-0.11677389,-0.088850364,-0.16985343,-0.35397717,-0.059023805,-0.19241643,-0.24041887,-0.14296028,-0.15007234,-0.14446382,-0.052108992,-0.050439287,-0.16626321,-0.075796045,-0.10286892,-0.041730687,-0.28924385,-0.09116822,-0.07857335,-0.050145913,-0.057161573,-0.13857116,-0.19225773,-0.07492125,-0.02717907,-0.22789466,-0.098904476,-0.10542722,-0.04728426,-0.07481835,-0.061296433,-0.06404007,-0.21887644,-0.12224927,-0.11281425,-0.10584661,-0.17752486,-0.14990933,-0.096215494,-0.092892595,-0.2837917,-0.098335065,-0.06933284,-0.26832446,-0.063642256,-0.10704485,-0.17209408,-0.11333867,-0.12442794,-0.12717243,-0.15954354,-0.10948666,-0.21046951,-0.11848777
-5.314322,-5.309138,-5.287297,-5.2878804,-5.3118043,-5.2631745,-5.268533,-5.2644486,-5.3022676,-5.346193,-5.349152,-5.3436007,-5.3440967,-5.382008,-5.3904157,-5.358339,-5.3255515,-5.3390927,-5.339581,-5.363931,-5.3931994,-5.347523,-5.3850265,-5.4100204,-5.4180703,-5.404386,-5.43154,-5.451324,-5.4243474,-5.4325824,-5.410023,-5.3991504,-5.391022,-5.377313,-5.38193,-5.3940215,-5.368979,-5.422403,-5.413613,-5.4083,-5.403978,-5.4283595,-5.453156,-5.504028,-5.498403,-5.469867,-5.480204,-5.5061107,-5.48636,-5.4958224,-5.4997554,-5.4917073,-5.4279265,-5.446587,-5.455169,-5.4482255,-5.442922,-5.457645,-5.440492,-5.433827,-5.4525657,-5.452391,-5.4265475,-5.4080777,-5.403648,-5.441602,-5.410609,-5.3397737,-5.367823,-5.364121,-5.3617463,-5.375522,-5.371184,-5.3747287,-5.398087,-5.411328,-5.4196534,-5.4317756,-5.3689895,-5.363294,-5.3607755,-5.31165,-5.3010125,-5.3163123,-5.315231,-5.3190246,-5.3301024
0.4219103642127024,0.1306098768106742,0.44737792628351075,0.4075437806253242,0.5064098744813565,0.47951622632308727,0.8936968930476796,0.6555830302694972,0.8151601812362566,0.8708212698313487,0.5952164849924932,0.4626371129692984,0.3450530890639339,0.5468570058594537,0.375101422438398,0.7330356394717843,0.8022967517545927,0.825337373571364,0.7606505244181305,0.8513937615216096,0.8384651566563439,0.8031199655437362,0.7998639120046263,0.8367344505647782,0.8499432346652982,0.8339798541796739,0.8479097814254781,0.7974131864812863,0.8275376982674747,0.8093474921754535,0.8381993984111398,0.8487760708991865,0.8108113163083046,0.8834982565130827,0.809815987066488,0.6426974074460035,0.8045885654590064,0.8378051622545826,0.7349055923958443,0.88108480082117,0.08374039497099817,0.796297713536652,0.8328155933401307,0.8916735532294533,0.8255782228337547,0.7531287607508366,0.8277335053466579,0.7969907638441771,0.9085798229930762,0.7996667939263475,0.8157117372842666,0.7937211321001498,0.8105483673468763,0.8480721580277277,0.8084483340815667,0.7714359266907296,0.7892774070233639,0.8415332691108437,0.8836750541053819,0.8273850605156483,0.8031069491955745,0.8417026689225329,0.8198165690948813,0.8614604553615302,0.8072509236934675,0.804479752534085,0.8135428765664461,0.8272735319497435,0.8370847682516385,0.8066672481676191,0.8582001878967562,0.08374498346783227,0.8298253916890175,0.8872613857737504,0.8785771404799712,0.9170317405185848,0.8189473766946047,0.8618279096794235,0.9001071167676256,0.8741097237766746,0.8934803909113471,0.8813370745042497,0.970597290702409,0.8497927506977001,0.8744328850537006,0.8003613425185532,0.9763113739026763
0.0046027305385044626,0.0,0.04756154889787956,0.014575313371930743,0.03912320957728799,0.017643800397600384,0.011506826346261101,0.029150626743861707,0.04142457484654016,0.03528760079520088,0.021479409179687492,0.02991774850027895,0.03298623552594859,0.00997258283342628,0.034520479038783414,0.01687667864118303,0.06673959280831476,0.02684926147460931,0.0,0.030684870256696306,0.03145199201311377,0.05983549700055801,0.04526018362862727,0.0506300359235492,0.037588966064453055,0.09358885428292407,0.05523276646205355,0.07901354091099333,0.08898612374441972,0.08515051496233261,0.0928217325265066,0.12120523751395074,0.08515051496233261,0.14575313371930798,0.16416405587332594,0.06060261875697548,0.08898612374441972,0.09358885428292407,0.02991774850027895,0.11506826346261156,0.049095792410714156,0.20098590018136164,0.12120523751395074,0.0506300359235492,0.06597247105189741,0.06673959280831476,0.0797806626674108,0.13501342912946424,0.07441081037248876,0.13424630737304677,0.07287656685965416,0.10816416765485481,0.13424630737304677,0.06597247105189741,0.12734221156529013,0.05523276646205355,0.09589021955217625,0.10432855887276782,0.09589021955217625,0.06443822753906236,0.09972582833426336,0.10816416765485481,0.08208202793666297,0.08361627144949768,0.0698080798339844,0.067506714564732,0.08975324550083696,0.09972582833426336,0.3068487025669643,0.21862970057896192,0.13424630737304677,0.05753413173130573,0.13041069859095966,0.13501342912946424,0.20788999598911828,0.2500816925920758,0.2170954570661272,0.2309036486816406,0.17490376046316958,0.08515051496233261,0.14421889020647316,0.23243789219447542,0.05676700997488837,0.14191752493722098,0.21172560477120528,0.10739704589843757,0.205588630719866
0.3762133782040611,0.1324005662747605,0.38218104283820153,0.35050587354772245,0.4475797371243009,0.43353978621494615,0.7489219218974927,0.5383866060812648,0.7034088916822467,0.76947189552333,0.5148647244421389,0.3535587949213752,0.29814343935088417,0.5023469618434313,0.3254541456782343,0.6203187250633149,0.6986888447819344,0.6607953008722833,0.6571028053838526,0.6751106972068754,0.69429197647466,0.7268659626330813,0.6813290718260476,0.7139107278884089,0.7022755794855708,0.7060081382378618,0.6984534626205581,0.672673489356213,0.7065428264162632,0.6864055894961854,0.7202749265562356,0.7324285604654026,0.6935065783112271,0.6839683816455229,0.6801872148770136,0.5336494696762366,0.7051417267140652,0.7273435100271315,0.6152660679849644,0.7757226754866471,0.04845163406752162,0.688632150625677,0.7141537679695005,0.7145503020031869,0.6943891925070966,0.620302522391242,0.7075465292205818,0.6777986150425694,0.7538850208631214,0.6755396365847073,0.6812804638098293,0.7022832374052856,0.7299341998461637,0.6967777923415408,0.6805598763346876,0.6608115035443562,0.6766490881895959,0.7255458643070223,0.7601520034985119,0.6997249529303988,0.7102020297279052,0.6980569285868716,0.700065209043927,0.7631076968555028,0.6853856840197943,0.7325172317454811,0.6905432150502961,0.7468164373922255,0.7438692768033675,0.697384961112173,0.7389300504137513,0.0776648600671328,0.7332787693171268,0.7581522677938142,0.7800786056816436,0.806863156598725,0.724639389519365,0.7445574589343638,0.7787184440917239,0.7443715596376235,0.8048710907979673,0.8012843560943312,0.8316070336988304,0.7239188020442233,0.7881108167087727,0.7082509020394263,0.8672415991506197
0.0,0.0,0.0,0.0,0.0,-0.0007367901472143945,0.0,0.0,0.0,-0.0006157135229902799,0.0,-6.4810688291006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045368680226243185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.002445752603020601,0.0,0.0,0.0,0.0,0.001992077784982449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004834352437464773,0.0,0.0,0.006097297994947404,0.0,0.0,0.0,0.0017166203755207832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002979565933003414,0.002882349900566794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003888641297464801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035628621276231343,0.0,0.005068847766198203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007043848030692246,0.0,0.0,0.0,0.0,0.000583308178844888,0.0
-0.027618557096732665,-0.018914366610680133,-0.027067654262033614,-0.042224726680216484,0.0,-0.006047803146086217,-0.04071108312192706,-0.037423666419540424,-0.01690609813784949,-0.006647302012779299,-0.0037564193440786653,-0.0401849277116586,-0.0516742520658422,-0.015116997170097513,-0.031990689963802055,-0.010112960092190981,-0.03343186491408545,-0.041901548087179386,-0.00957060200984916,-0.04389273903951896,-0.05874283553673809,-0.002930957916785104,-0.014711930368278558,-0.04843544337967387,-0.05614360096534732,-0.05173906275413298,-0.07518758895260991,-0.0909279575654125,-0.13649725371659205,-0.08202932303026156,-0.04056525907327213,-0.0741105307076424,-0.029942346242886053,-0.04591722216864724,-0.062062657583269676,-0.0648153861072549,-0.042087447383919674,-0.03157795325804269,-0.058613214160155636,-0.06042705056811304,-0.04190920600689463,-0.09673359547882576,-0.08472578561831412,-0.0587914435529564,-0.06402998794382153,-0.06319596977994557,-0.09670884805439517,-0.06164138810937736,-0.04739933523120943,-0.08675792666715676,-0.11949393954630594,-0.03181246057100129,-0.06212746827156135,-0.10007727811714506,-0.06981942318516232,-0.028355347243947726,-0.05658107311131211,-0.06271843437012059,-0.048119922706351126,-0.07445079880539573,-0.03287330415967116,-0.07993238327735241,-0.09464431364563097,-0.05377119181875134,-0.10157560583600489,-0.03627413956656689,-0.07464523087026897,-0.02117334506854185,-0.12893492017957353,-0.09993999882084825,-0.13682130715804774,-0.049325715495258216,-0.11171242651998359,-0.13582527425766866,-0.1321575261936685,-0.12665973904963845,-0.1356470448648679,-0.15834257824405817,-0.15282858842795477,-0.09187538244957327,-0.08863657376340495,-0.14387368795687117,-0.08943817459891079,-0.07497694223143903,-0.142254283613787,-0.07462902819819561,-0.15052100195387474
