1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
16600.402,22759.941,23503.377,6683.3306,1436.0254,3834.7783,13936.585,22570.076,13381.734,2426.1646,1737.706,19184.074,4713.4443,20221.658,16892.28,19152.664,13338.748,14680.994,2179.241,21003.58,22024.879,-218.70735,1719.0327,20075.941,22425.738,1994.0325,22452.084,14949.439,8288.813,19635.36,1907.6663,22156.29,3919.476,1175.2356,-224.06706,5128.6753,20203.766,3387.8555,2640.7188,4776.0073
67058436.0,174286050.0,227370260.0,6671991.0,236914.1,2633443.8,37134136.0,195922600.0,45948044.0,913860.0,440752.12,88165050.0,3697696.2,150859950.0,72369410.0,100680030.0,31092668.0,38578250.0,742152.8,151935920.0,171711180.0,25213.137,464139.2,129177640.0,200134430.0,648478.44,180141250.0,54490220.0,11299615.0,97765720.0,484097.25,177239800.0,2703509.5,218641.9,16835.031,4550019.0,151229070.0,2045208.0,987327.4,3830720.2
-0.057984933,-0.08423558,-0.05421895,-0.079413205,-0.062003903,-0.022441536,-0.19276702,-0.067755416,-0.08277807,-0.06605965,-0.04862504,-0.027449911,-0.10196808,-0.11556256,-0.051410776,-0.007818527,-0.07017087,-0.105394304,-0.071187116,-0.079786845,-0.03709301,-0.09582848,-0.11635458,-0.06656965,-0.11744068,-0.06709636,-0.040592678,-0.008687265,-0.053583637,-0.07328022,-0.372802,-0.0107623795,-0.044679634,-0.14171046,-0.13258544,-0.010604971,-0.020197868,-0.083854996,-0.03909978,-0.0626118
-5.1026664,-5.119189,-5.117966,-5.124745,-5.143269,-5.1451554,-5.129068,-5.129493,-5.123426,-5.14302,-5.155229,-5.1619062,-5.15762,-5.156224,-5.1563077,-5.150925,-5.170341,-5.161206,-5.14726,-5.1320148,-5.1208816,-5.12855,-5.1439385,-5.1319337,-5.131469,-5.149407,-5.147864,-5.147864,-5.151729,-5.159051,-5.144523,-5.148811,-5.147283,-5.153806,-5.166409,-5.1689105,-5.161943,-5.1576552,-5.16396,-5.1610017
0.9611177371716606,0.9180026289915506,0.9090237834724679,0.9537031008590227,0.5598467594682426,0.7605805732521096,0.8939445782339253,0.8539566711104021,1.442286524675946,1.1564878790849127,1.1387631713145654,0.8984382149191306,0.9792024078364987,0.8215484925427501,0.9206397973148204,0.8471537095185795,0.9189623739722053,1.012380985658307,1.2083426690919805,0.9584984546217641,0.9387624869534266,0.3806792085541359,0.5162118401467908,0.8980927666574823,0.9647623146569833,0.5438954589028551,0.9679382099656866,0.9373442668605381,0.8664510543466997,0.9742270726265119,0.5391321309751591,0.889318811568458,0.7694266332913828,0.5562667955097662,0.2580040133044231,0.7737183761158903,0.8704878078471443,1.200480420231042,0.586106071349904,0.7950393416906147
0.33216372052873877,0.30761582432338164,0.3160541636439731,0.08361627144949779,0.042958818359374984,0.0506300359235492,0.2984103632463727,0.33830069458007805,0.300711728515625,0.046027305385044626,0.0368218443080357,0.33446508579799095,0.0813149061802455,0.3160541636439731,0.3298623552594866,0.30147885027204235,0.25928715366908484,0.2968761197335379,0.10432855887276782,0.3106843113490513,0.31528704188755574,0.06060261875697548,0.11506826346261156,0.30761582432338164,0.300711728515625,0.09665734130859371,0.3336979640415736,0.33830069458007805,0.1396161596679687,0.3375335728236607,0.049095792410714156,0.31528704188755574,0.06673959280831476,0.0813149061802455,0.0912874890136719,0.08821900198800225,0.3106843113490513,0.04679442714146209,0.05983549700055801,0.11199977643694192
0.8976128847713372,0.8330567414172472,0.8397526634304691,0.8258099285535505,0.535600597364716,0.690907331755612,0.7809612198775131,0.8176480961498394,0.8443916969704173,0.7681432644291375,0.7171895998384374,0.8318662764519948,0.5872509768545453,0.7624357173965794,0.8640104483841662,0.7679897824607678,0.8940585554118465,0.899062592489754,0.5940927229164226,0.8612415171881085,0.841152888284249,0.607169046269544,0.617557451786972,0.8332502986337023,0.8796297403727449,0.5100713221011777,0.8738812432436838,0.8563108355508504,0.7506786175210989,0.8986737283600075,0.49785287750371987,0.7791149781254103,0.714339655282016,0.7210517799673108,0.5017798683208841,0.6903564409051377,0.8110655928411266,0.6833526681225326,0.5176822636544149,0.7417475776418025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0025992345713898857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032550113582408002,0.0,0.0,0.0,0.0004212814581165958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315779532580418,0.0024372078506624817,0.0,0.0,0.0,0.0,0.0
-0.18059296957334237,-0.17103857023556568,-0.145071822826063,-0.08142216624385412,0.0,-0.0076757522415284996,-0.1937179009426826,-0.19612270344919924,-0.13616553037119683,-0.009214143224248517,-0.0061373612588084825,-0.19987146487356355,-0.05582808029202546,-0.16979182735015552,-0.17477112898785663,-0.1671601874346198,-0.18898930929001256,-0.14907128225123323,-0.004420740883287699,-0.19737797910274324,-0.19767729710399262,0.0,-0.005351963095375112,-0.1662775732387507,-0.19979898428133236,-0.000210634736945714,-0.18589632465249917,-0.2003899503798925,-0.09100042617341852,-0.18964508607686348,-0.0016518096872299992,-0.1716295363341258,-0.0019349130321817398,-0.03671073686411397,0.0,-0.05221661014818313,-0.1424811210228052,-0.008671785141907584,-0.05126151536008283,-0.005797093161055145
