1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
10604.575,7234.9814,8333.279,7186.516,19243.805,8045.0996,11557.547,13730.505,11370.16,4491.7896,12839.222,10972.35,8777.42,11570.353,9279.939,10586.513,8669.931,11642.624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9548572950983685,0.9159526477988489,0.9072232666790696,0.9653265593033815,0.8485514686612996,0.876467321542842,0.8921110991775563,0.8254791955806526,1.4942523282135596,0.8124968397524739,0.9188495812286008,0.9761441746966115,0.7938144471429074,0.8050044799220346,0.7961304206877946,0.9373930079340507,0.9165609513791328,0.903176774328202
0.19024619559151779,0.12580796805245542,0.13731479439871652,0.11123265468052468,0.31912265066964285,0.13271206386021206,0.25161593610491073,0.27999944109235486,0.23704062273297988,0.046027305385044515,0.2700268582589286,0.19561604788643983,0.20635575247628346,0.24854744907924098,0.23627350097656263,0.2600542754255023,0.16569829938616065,0.2623556406947545
0.8991112005059723,0.888674186972326,0.8610556298755934,0.8992970998027126,0.7744025891448127,0.8212919716378266,0.8053409682880774,0.794296785983799,0.7872119998408302,0.7386469350845744,0.8976938981317013,0.89945912652344,0.7723380427518243,0.7456259604427484,0.7629132647906296,0.8678001599050336,0.8584154452076995,0.8845203587461428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.12065966907135284,-0.08730881751763153,-0.09434499564438159,-0.06645099312241154,-0.13975226507483285,-0.08521953568443674,-0.1385941934695012,-0.1849975077845567,-0.15815667894731789,-0.027853052425466096,-0.12367162836427692,-0.10211796391834671,-0.1412096426971896,-0.12373645103679287,-0.12325890364274272,-0.1483916448725946,-0.0897374806159359,-0.15493407293322203
0.0007777402437176839,0.0033283667988897037,0.0030853267177981536,0.0005022948184807419,0.001085591013100462,0.0012876929819136684,0.010744876287253735,0.013837860924766687,0.011805719875923604,0.00110179368517338,0.007554663633078995,0.00022683740901863203,0.009368512025261122,0.006453756780548492,0.004413070979347289,0.00019443206487324005,0.004591312356372779,0.004607515028445697
