1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
-3183.7441,3521.2964,5690.086,5870.965,1722.22,3913.8433,4559.5635,5753.434,4386.6133,3918.838,3990.1667,4388.8467,5073.659,3978.2788,4006.8667,4188.5176,4841.2197,2634.0134,3726.2312,3157.0842,3490.3633,2297.9414,2481.5645,3608.0125,4117.566,4023.8674,4315.5864,4017.619,5429.0557,4310.9463,3946.7744,4241.6675,4082.3242,2722.6096,2278.7217,3999.2766,4618.2437,5232.5176,4230.979,4878.668,5420.8438,4812.5522,4499.5273,4149.2246,3453.6492,3816.988,3612.064,3859.8145,3762.665,3715.9968,4475.9116,2214.6177,1209.9597,4743.969,4001.439,3610.2798,4297.1396,4455.118,3961.2512,4482.5645,3896.2185,2798.3281,3448.9148,4540.131,3709.3413,1998.1636,5344.758,2538.534,8703.777,6188.215,6534.4175,7064.644,3586.8276,4030.9336,5870.957,5005.6074,9714.703,5420.5527,7415.586,6924.4346,3096.071,5801.2793,6636.1084,5991.658,6012.1924,4288.4453,3031.9067,1311.2527,2638.5938,5539.282,731.48035,5961.4395,6005.006,6665.632,6602.9883,5853.633,3331.6313,8423.058,1776.1978,4556.038,2656.766,3934.8484,7635.5356,6314.5938,6516.1963,2765.5808,1076.9854,7269.5366,9227.783,7844.5996,6385.885,6602.83,9284.156,3325.7056,2144.9072,9441.73,6009.668,2786.7852,1312.3591,3117.6257,6663.8906,7460.7417,5556.6533,2994.4922,9533.665,4967.745,8123.135,6123.167,5156.332,7827.044,5793.2803,8285.268,10101.758,6402.9707,7105.766,6428.2764,6302.4316,9335.144,9724.615,7709.9624,6951.3213,7720.545,385.991,3124.356,7377.502,7911.9355,6284.391,8284.265,3346.3936,7145.48,7932.947,2887.2837,7841.9087,8161.8604,7928.6914,9803.514,5878.2295,2826.6677,7031.993,3208.9148,4033.5366,6472.438,7303.709,6536.2393,6043.372,2117.458,6988.383,6494.358,4267.701,3113.35,3861.0293,6425.4917,6941.004,3324.296,2351.1104,7431.6216,5645.9834,547.8206,9224.309,9482.113,5254.011,1158.1978,7007.461,7999.8438,7430.9307
1423547.8,1981674.5,5383982.0,5680831.0,287928.94,2674409.2,3533280.5,5296237.5,3145084.2,2463957.5,2549660.2,3039138.5,4333882.0,2535783.0,2482205.5,2944357.0,3625904.5,1072562.5,2188256.0,1558128.0,1861479.5,686850.0,747395.25,2018432.8,2560425.2,2486107.5,2993810.0,2492035.8,4683222.0,2936210.2,2371970.2,2843292.5,2659433.0,914266.0,699756.6,2401771.0,3367894.5,4573860.0,2770732.5,3938676.2,4530889.0,3607964.0,3037324.0,2486704.2,1745508.8,2258281.0,1964505.2,2167727.5,2198811.8,2131168.2,3129476.0,494937.75,134647.56,3646035.5,2599587.0,1994914.0,2953897.0,2761774.0,2594776.5,3043389.5,2303998.8,1078778.5,1853489.0,3445278.8,2056745.2,415728.8,4805280.0,797996.9,12288385.0,6429704.0,6580215.5,7605042.0,1954735.9,2305973.5,5917598.0,3947425.2,14109520.0,4909723.5,8142672.0,7265935.0,1405267.0,5176898.0,6901644.0,5403436.0,6032359.0,3083674.0,1360963.0,144807.97,849947.6,4985599.0,40962.055,5506659.0,5567540.5,6769369.0,6800262.0,5153596.5,1537998.0,10859824.0,266867.03,3419925.0,1035751.9,2333615.5,8976090.0,6133382.0,6394609.0,1006786.4,80357.51,8326374.5,13081450.0,9180572.0,6443426.0,6424762.5,12787534.0,1596956.0,540941.25,13341014.0,4994897.0,939358.25,134251.3,1360117.9,6625330.5,8392215.0,4662441.5,1226982.2,13730099.0,3854157.5,9225556.0,5766738.5,3876408.0,8974907.0,5267976.0,11075002.0,14838076.0,5931435.5,7170521.5,6071518.0,6130304.5,13311693.0,14283109.0,9141134.0,7180010.0,9153008.0,6927.1562,1344500.5,7830721.0,9788687.0,5806567.0,10574152.0,1508075.6,7532377.0,9436966.0,1165395.6,9128674.0,10238006.0,9555999.0,14779131.0,5013623.0,1049105.8,7449420.5,1404024.0,2339473.8,5871572.5,7638083.5,6610783.0,4920559.0,511371.34,7219707.0,5969644.0,2615623.5,1327735.2,2127195.2,5982524.0,7065305.0,1502227.8,709442.06,7666055.0,5319605.5,18202.195,12497438.0,13574576.0,3931807.8,91149.78,7153464.0,10024542.0,8081326.0
-0.0634282,-0.14158548,-0.13830918,-0.3408233,-0.1325069,-0.24689521,-0.45053986,-0.16750981,-0.040779244,-0.08039268,-0.24743827,-0.08988302,-0.12325124,-0.22102948,-0.40699944,-0.36844388,-0.22428916,-0.1085172,-0.099762626,-0.47100073,-0.35734272,-0.078452826,-0.37143412,-0.13816534,-0.20836924,-0.16633226,-0.035947353,-0.07603686,-0.16939081,-0.25242838,-0.31997162,-0.33358368,-0.20670438,-0.34858307,-0.18180905,-0.29961583,-0.9230489,-0.18553554,-0.44909546,-0.49336535,-0.13339032,-0.36017922,-0.2268055,-0.20243105,-0.07972983,-0.21245752,-0.10886604,-0.22018614,-0.041108582,-0.9550008,-0.34551206,-0.047262285,-0.18530297,-0.119583495,-0.17827453,-0.5913878,-0.20071642,-0.031792905,-0.7066124,-0.1656146,-0.2049659,-0.15694402,-0.18645328,-0.13453637,-0.06035309,-0.60343146,-0.27092683,-0.14525472,-0.18978365,-0.4768755,-0.43206236,-0.6186823,-0.2031886,-0.8485513,-0.13833071,-0.13282008,-0.57888186,-0.26991448,-0.2796646,-0.26307735,-0.3831713,-0.8719202,-0.21559432,-0.2521439,-0.07385419,-0.24822101,-0.15214472,-0.3603702,-0.29180586,-0.53988934,-0.1033332,-0.43658724,-0.41167375,-0.41336975,-0.74688846,-0.2114741,-0.19101755,-0.19857384,-0.5471515,-0.27498075,-0.35641155,-0.50084496,-0.34993514,-0.113063134,-0.3588176,-0.18864219,-0.11742073,-0.30804473,-0.079721935,-0.5644082,-0.039860502,-0.051999666,-0.21154103,-0.623598,-0.03096978,-0.116417445,-0.12676011,-0.14111589,-0.5736845,-0.40649644,-0.22239871,-0.22571418,-0.08728139,-0.28738233,-0.357658,-0.2312995,-0.3560132,-0.16552903,-0.040942833,-0.4355534,-0.35846114,-0.28884107,-0.32200447,-0.15113737,-0.69594264,-0.2084537,-0.08991411,-0.1187248,-0.16788642,-0.12416064,-0.32249933,-0.08307079,-0.4719819,-0.25824514,-0.18775617,-0.3702284,-0.5771278,-0.1402908,-0.2446955,-0.19532767,-0.1542693,-0.30810758,-0.23379022,-0.19080622,-0.3457358,-0.15452898,-0.34655967,-1.242492,-0.1043571,-0.14039917,-0.19208334,-0.11462035,-0.27086288,-0.16233137,-0.31918582,-0.4609212,-0.49983233,-0.4107336,-0.60480416,-0.096687466,-0.5877826,-0.37708804,-0.12069658,-0.46212867,-0.9943078,-0.08672139,-0.2726754,-1.0122424,-0.12503591,-0.2918796,-0.2229526,-0.13339315,-0.14344169,-0.19262809,-0.13324106
-7.6162496,-7.5906405,-7.594851,-7.599526,-7.610492,-7.536822,-7.5225625,-7.53027,-7.559729,-7.626921,-7.629493,-7.6505075,-7.652201,-7.7137876,-7.7153726,-7.6971326,-7.661883,-7.6790805,-7.661656,-7.6417975,-7.6159005,-7.5861106,-7.5994096,-7.651731,-7.684196,-7.658733,-7.694343,-7.7029014,-7.6851315,-7.667505,-7.624377,-7.6087756,-7.6164002,-7.59038,-7.625748,-7.6382422,-7.5853066,-7.650656,-7.653176,-7.670672,-7.688152,-7.741899,-7.8129954,-7.803345,-7.779471,-7.7590003,-7.7908483,-7.811642,-7.7942567,-7.7947307,-7.807119,-7.815045,-7.7431817,-7.769488,-7.788814,-7.775224,-7.7981877,-7.836036,-7.8107066,-7.8059297,-7.841806,-7.8201146,-7.8068824,-7.783324,-7.7757316,-7.7895007,-7.753203,-7.712445,-7.7793784,-7.7881646,-7.7874665,-7.714356,-7.6918263,-7.6913257,-7.720115,-7.737988,-7.7262664,-7.7208705,-7.647838,-7.644505,-7.6524615,-7.5804143,-7.560842,-7.5743947,-7.5806413,-7.581101,-7.582743,-7.564092,-7.591143,-7.6276755,-7.6475263,-7.592529,-7.593758,-7.615477,-7.632918,-7.5952353,-7.5683694,-7.58067,-7.5436826,-7.579476,-7.556333,-7.5431533,-7.5468125,-7.5585475,-7.5705533,-7.5820575,-7.5924277,-7.6062493,-7.606256,-7.622185,-7.588248,-7.5800967,-7.555572,-7.446195,-7.4279456,-7.4454827,-7.4315763,-7.4606586,-7.4291472,-7.42232,-7.3950744,-7.4161887,-7.413752,-7.4385,-7.458884,-7.4965177,-7.544254,-7.5363955,-7.5306935,-7.4788575,-7.4845767,-7.505983,-7.487534,-7.495239,-7.529509,-7.558554,-7.606132,-7.5556493,-7.5879455,-7.647405,-7.6550813,-7.639297,-7.6848598,-7.692124,-7.716576,-7.7467513,-7.7626653,-7.7824807,-7.7823195,-7.827001,-7.8199477,-7.776707,-7.7780604,-7.7812676,-7.797833,-7.8198857,-7.793656,-7.8535075,-7.8883405,-7.9225993,-7.9104056,-7.9640517,-7.9640527,-8.005326,-7.9975,-7.939464,-8.003518,-8.016928,-8.020773,-8.072939,-8.12286,-8.128482,-8.111731,-8.085907,-8.023804,-8.034973,-8.053494,-8.021315,-7.9581923,-7.9395022,-7.933926,-7.9250655,-7.9361434,-7.9380803,-7.965735
0.014689955560687362,0.6833954078652921,0.8654142413477918,0.871334806905591,0.5456366529871842,0.6961714686215242,0.7325526299479069,0.7180387462478767,0.6627060629261923,0.7133962175225467,0.6511489504003417,0.2955438169027971,0.7368796761051991,1.2337038529504727,0.6250136215759919,0.6199924013976645,0.5571005909344658,0.3655851609329772,0.5157823006574489,0.349933985517653,0.31983236939423854,0.40380129960040945,0.6160632434658386,0.46930757000968915,0.4972172424669242,0.5705581839347418,0.35309227598136017,0.4492633770897345,0.5798798557172821,0.35000412396925895,0.5502150363996305,0.7096038717106089,0.5246393169034484,0.4999992761902404,0.35616174625635133,0.4866856121620853,0.7043181106433803,0.6025039543928739,0.5554776676971039,0.6838202652150073,0.624293976715388,0.7497643625007676,0.6922315417685571,0.5390511299596193,0.5386425664558049,0.4408146902405683,0.357585444452603,0.47720081463495534,0.582326180029373,0.3954076278918556,0.5926184593565016,0.5993453830007889,0.4656297493330177,0.7155943884344292,0.5065376968931617,0.5453670553874863,0.4777335484816665,0.40202606636099514,0.48680257200995714,0.6916387828918332,0.4752697129673722,0.3679625641497649,0.5418853227183753,0.5861022319954101,0.5444844720678774,0.5856793411443382,0.7431490610651778,0.49015535855375225,0.8237446033131969,0.8370437527085096,0.8984796986762221,0.8491991490358431,0.6822798412778653,0.6859098104875533,0.7860969232178266,0.7520178763030362,0.9444868708608724,0.8037024237132816,0.944527511832831,0.8851457141620879,0.6180712258660899,0.800963278388945,0.8519018673138853,0.827798399801882,0.8072910028086707,0.8020282778684048,0.5865111700703947,0.4484582363595493,0.5590423678803976,0.7973591545899955,0.3486334275935803,0.9730108400371137,0.8349508362954322,0.8674657676465701,0.8685017378603453,0.7715602843192112,0.6341519407707558,0.8403335176529309,0.5138682419781067,0.7506594003117829,0.5285589232704362,0.6952167803516666,0.8836163400744647,0.8359325873323317,0.8582809079839181,0.6225489432765648,0.6165673226180353,0.9381497821618935,0.9706585330887242,0.8507959459340889,0.8544095276550842,0.8486677261882273,0.909844843477383,0.5876892900432326,0.4738342626006581,0.8303833154469195,0.8486254932887957,0.6163958626649101,0.55481795422372,0.5549428737089569,0.9179171331219694,0.8866685332542336,0.7551973300378555,0.5281915625953354,0.9353552939471707,0.8143674949974778,1.5001378245455554,0.9114505364409192,0.8230626964979831,0.9310548423429578,0.7685161444195999,0.8822101062590201,0.971791985449525,0.8478338371207349,0.8986187582231312,0.9410504613033469,0.8654556314620908,0.9251545972711378,0.9003485278867717,0.890223494587104,0.9169937215448171,0.8783894803237381,0.41228945688662777,0.6648854116367761,0.9384075807697324,0.8761329699521087,0.8582503804335532,0.8955862300297935,0.6684788601573769,0.9234813878541864,0.9365448383406972,0.5281580384756092,0.9405103296760254,1.080271635672418,0.9432970455389681,0.8411472735200288,0.9272821615174517,0.5077235892177798,1.0509959021577342,0.6035545328822837,0.7006173474825385,0.9555748329961403,0.9622518450320084,0.9581381171561031,1.0328647846678,0.5903178432295896,1.0088131016200674,0.9528370923136918,0.70209709089012,0.5502534299445684,0.6463974214645047,0.9834898430925502,0.9062186199793963,0.719283352603412,0.5572943378722135,0.9019984202483827,0.8551768366970866,0.43862284021718156,1.0090288546140598,0.9581693938488086,0.7734706909296446,0.4606462672000803,1.0393253882101283,1.0617465629543044,0.9707706235113845
0.0,0.06673959280831476,0.059835497000558235,0.056767009974888594,0.06750671456473223,0.07057520159040187,0.08515051496233261,0.08438339320591526,0.09205461077008936,0.06060261875697548,0.08898612374441972,0.11046553292410721,0.07134232334681934,0.07057520159040187,0.05906837524414066,0.098958706577846,0.07517793212890644,0.059835497000558235,0.12504084629603796,0.06060261875697548,0.07517793212890644,0.07824641915457609,0.08821900198800237,0.07517793212890644,0.06060261875697548,0.08284914969308044,0.12043811575753349,0.08208202793666297,0.13501342912946446,0.12887645507812517,0.05906837524414066,0.07594505388532369,0.18487634329659608,0.12887645507812517,0.04219169660295763,0.10126007184709818,0.09435597603934165,0.21632833530970996,0.08131490618024573,0.09435597603934165,0.11813675048828143,0.08898612374441972,0.08438339320591526,0.11660250697544638,0.07057520159040187,0.09435597603934165,0.08208202793666297,0.12504084629603796,0.08515051496233261,0.05753413173130584,0.07978066266741068,0.052931401192801486,0.06290398402622777,0.07901354091099333,0.06904095807756705,0.07441081037248898,0.14652025547572545,0.17720512573242186,0.09972582833426358,0.11046553292410721,0.15879420357840413,0.06904095807756705,0.10816416765485504,0.09589021955217647,0.0621368622698103,0.07364368861607151,0.098958706577846,0.09205461077008936,0.13501342912946446,0.07057520159040187,0.06520534929547994,0.06290398402622777,0.09742446306501129,0.06367110578264512,0.06980807983398452,0.08208202793666297,0.15035586425781255,0.056767009974888594,0.07978066266741068,0.09589021955217647,0.11736962873186385,0.07210944510323669,0.09435597603934165,0.08821900198800237,0.09128748901367201,0.06750671456473223,0.049862914167131844,0.054465644705636085,0.0682738363211497,0.05906837524414066,0.13501342912946446,0.04832867065429702,0.061369740513392834,0.07210944510323669,0.08668475847516743,0.07287656685965394,0.061369740513392834,0.13347918561662953,0.0874518802315849,0.09128748901367201,0.06904095807756705,0.07594505388532369,0.08208202793666297,0.08361627144949779,0.07901354091099333,0.07517793212890644,0.04756154889787956,0.13731479439871652,0.16646542114257812,0.10126007184709818,0.09358885428292418,0.07134232334681934,0.14421889020647327,0.07441081037248898,0.04679442714146209,0.14728737723214302,0.11506826346261179,0.054465644705636085,0.05216427943638402,0.07517793212890644,0.11967099400111603,0.10739704589843757,0.08821900198800237,0.10509568062918528,0.1380819161551341,0.09512309779575889,0.19484892613002236,0.06750671456473223,0.07210944510323669,0.12964357683454242,0.07210944510323669,0.13117782034737735,0.2170954570661272,0.08054778442382815,0.08515051496233261,0.07594505388532369,0.07364368861607151,0.2255337963867189,0.12887645507812517,0.11506826346261179,0.12657508980887278,0.11199977643694203,0.03758896606445328,0.07747929739815862,0.11736962873186385,0.134246307373047,0.07057520159040187,0.12504084629603796,0.0682738363211497,0.14421889020647327,0.13654767264229917,0.08591763671875008,0.098958706577846,0.15189010777064738,0.14191752493722098,0.16953390816824787,0.04526018362862727,0.061369740513392834,0.08898612374441972,0.07594505388532369,0.10893128941127239,0.07594505388532369,0.07517793212890644,0.08975324550083719,0.09512309779575889,0.05523276646205355,0.11046553292410721,0.07671217564174104,0.11430114170619432,0.07517793212890644,0.09512309779575889,0.09589021955217647,0.10893128941127239,0.0621368622698103,0.09205461077008936,0.10049295009068093,0.06060261875697548,0.08515051496233261,0.18027361275809162,0.14345176845005592,0.09205461077008936,0.0682738363211497,0.08361627144949779,0.1066299241420201,0.10893128941127239
0.0,0.5828626532996286,0.7127526562830773,0.7286874689449787,0.6308367519573248,0.5867410361005745,0.5810001968912277,0.6018904386148178,0.5355443314287829,0.5866762254122833,0.5364431482967249,0.25924620462113923,0.5928946000314554,0.4624613521330221,0.502865459333985,0.5013833342871976,0.46965955698050044,0.28917234819195237,0.44358793561884546,0.25727887426058715,0.2221056535307755,0.6959923941781079,0.7120406135602932,0.3769101050874153,0.3929907298137465,0.6714830243909611,0.28135077190176916,0.36407682181538514,0.45415457052907415,0.2986133288252195,0.46387099658757824,0.5625557197548834,0.41664134599681146,0.6555405538093448,0.7292545624675255,0.39733045733667005,0.5787250277455183,0.4656029447867538,0.43067363898645183,0.5448394760291704,0.5048489923666097,0.602238364632286,0.5494060409611126,0.4220581197804776,0.41912716186369225,0.35980957488469256,0.30470208206780924,0.3731775463351241,0.4647126606869443,0.32670943331600255,0.4679352667010397,0.7216836961623736,0.621800838125877,0.579308323940138,0.40515969154656806,0.47901186633368864,0.4001241239729334,0.3308470588701129,0.3879542873916937,0.5535436784994476,0.38690197657115677,0.3056409621996119,0.42194470107596826,0.4582998540028993,0.4153136017352621,0.6797582754991818,0.6146264938701864,0.6483423489618669,0.6790214853519672,0.7106233111860223,0.7631315574472906,0.7122751208732518,0.5462968536515267,0.5399164523116271,0.6651026230510615,0.6147561152467689,0.7688723966566373,0.6521883264186674,0.8035347897998353,0.6835880502839093,0.49542421440541506,0.6557750611223034,0.706712523040931,0.6836605188919154,0.6586736017107184,0.7028179375679122,0.47517354679660295,0.5083384990535844,0.5362649189039246,0.6919357819843612,0.6089990853495744,0.8322713432538142,0.6939355057048338,0.7333998579255758,0.7239750799643812,0.6231038469472203,0.5283060513332196,0.7134084330699282,0.6245535666498618,0.6467792105547159,0.4491019254349484,0.5698912038986581,0.7525811252091352,0.6929880808206734,0.710801540578823,0.6340994212352804,0.6844783223994937,0.7529623314191669,0.7943206465755868,0.7114897227098194,0.6902839722971317,0.703740615027642,0.7210603247196685,0.4877561200836018,0.578789838433809,0.6733616714872093,0.7484597023270974,0.5370503170673575,0.5647012795082356,0.4618055753461716,0.7126639850029988,0.6991987975201304,0.62765420920709,0.43757165098426176,0.7247442634715164,0.676705354125529,0.6888265946747754,0.7713334650990875,0.6820573172209041,0.7822804313709293,0.6432735011956687,0.7351079335487385,0.7663865807897565,0.6833850734666784,0.7496177619482038,0.7903774530863497,0.6949153479173651,0.658001622251795,0.7346389309070465,0.7474559995227787,0.776596744930159,0.720550371981473,0.5086787551671126,0.5674539960479956,0.7073930352679874,0.6606980848398467,0.7141938312333607,0.6818390245642432,0.5394065115576563,0.719262690983784,0.754621811010336,0.4365918207559556,0.7947657886254915,0.7783457826340499,0.7452942490815784,0.6658556158703486,0.7327841444025855,0.4664207482943321,0.8632822029893097,0.4835136085931149,0.5413738299339834,0.7813901592553449,0.7945236233928177,0.8024500736351525,0.8844632059775668,0.5436166057197727,0.8153481675954737,0.807850644746746,0.5692030217676622,0.46512539739270364,0.5143709863602406,0.8371124787625752,0.7610746809582416,0.5708787040309042,0.4872947753616246,0.8052352075032831,0.71537576343048,0.47689016717212374,0.7745808185376135,0.7697064028362886,0.6331519963511201,0.5553813754991928,0.8709579552308377,0.8626102235303863,0.768029845724628
-0.002882349900567016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0009150195400149386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002849944556421846,0.0,0.0,0.0,0.0009960329003790847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024048025065166456,0.001797633735884041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004121422882037429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00782157629018343,0.00035645878560064403,0.0,0.00811322438749329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005206139046720182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063479959957541965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008639379797761748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049068210454707994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037811667685092587,0.0,0.0,0.0,0.004777199668888343,0.0,0.0,0.0,0.0,0.004089017537891593,0.0,0.0,0.002979565933003414,0.0,0.0,0.0,0.006104955914662646,0.0,0.0,0.0
-0.008461150404960982,-0.031626561274261,-0.03722156445072766,-0.0543707026696687,-0.01403995090935517,-0.018638921185442747,-0.03999049564678536,-0.046419505002903705,-0.024266329706055245,-0.019011582643116753,-0.014873957089005962,-0.0520469135235162,-0.06199784689497889,-0.023926073592527075,-0.03987707694227627,-0.020630986986200917,-0.039504403500377094,-0.04997383436239389,-0.01777250966164612,-0.05209552153973451,-0.04915603085481557,-0.11424685040308269,-0.03750467977990457,-0.04599823552901139,-0.05435449999759623,-0.03374737360318303,-0.05513989816102871,-0.04986041565788479,-0.04965831368907203,-0.049957631690321413,-0.016987111498213636,-0.04023353572787691,-0.015367707155129473,-0.026096368786085122,-0.12393088310166611,-0.07037798393957573,-0.02569130198426617,-0.02107612903610523,-0.06156890751714705,-0.022744141395407702,-0.05833009883097873,-0.04270314892268523,-0.0521603322280253,-0.06538247962980215,-0.04738313255913695,-0.06551210100638372,-0.06281565040255721,-0.04364204103871305,-0.03843590199199287,-0.03832248328748289,-0.05926899094700655,-0.026541510835990323,-0.020663392330346753,-0.05845972020756118,-0.024986917181196944,-0.01607207997397353,-0.021926337887829384,-0.03526190399411533,-0.039075476106770424,-0.03800696261416103,-0.014412612367029176,-0.048791902165274514,-0.048646078116619584,-0.03458992453519194,-0.05760951135583703,-0.02011250147987198,-0.027043793670245897,-0.01607207997397353,-0.051415009312677284,-0.022452493298097842,-0.0691150383820931,-0.07126059813544572,-0.01554593654793024,-0.04771485590453217,-0.020225920184381074,-0.017068124858576894,-0.05676696042382812,-0.025804720688775262,-0.05361770985038117,-0.07314690315140915,-0.007432700176211782,-0.024655193835801725,-0.06152029950092874,-0.01855790782507949,-0.02078446895457109,-0.013643416875669168,-0.015351504483056111,-0.001198134869191847,-0.010356000173282531,-0.02395847893667291,-0.0034008354068957303,-0.05045991452457699,-0.030905973799119302,-0.04473528997152787,-0.0356021601076435,-0.06319596977994557,-0.00918173788010268,-0.03565842604357705,-0.007311623551987445,-0.020614784314128443,-0.01428299099044672,-0.02171570315088367,-0.0749769542156642,-0.026193584818521742,-0.06544729031809293,-0.012209911829325293,-0.019602548741675996,-0.0815355849483641,-0.06957638310407077,-0.06824862685829647,-0.029254164111889303,-0.045553093479107076,-0.05342327778550793,-0.008331529028379414,-0.013513795499086712,-0.06845926159524218,-0.05926899094700655,-0.008898622550925772,-0.0027689311960577,-0.009821311994881121,-0.06212746827156135,-0.05601396760454058,-0.025424389327161734,-0.008704190486052532,-0.05259692952557149,-0.01808036043102934,-0.06555217625446907,-0.03303533088039945,-0.0655521642702448,-0.0584835807993489,-0.009165535208030207,-0.03348047293030376,-0.052783703670730375,-0.01803175241481103,-0.04984420100158715,-0.022452493298097842,-0.013926532204846076,-0.04714775039775976,-0.05630562768607561,-0.055747066931661315,-0.02997475158703189,-0.0506296111492448,0.0,-0.011554135042474378,-0.053212643048562214,-0.07853981634328733,-0.028630792669184224,-0.051415009312677284,-0.004971631733761583,-0.05425728396515961,-0.06555217625446907,-0.006809340717731871,-0.07340615788879834,-0.06622414372916818,-0.04878335741291728,-0.07424782198816438,-0.021683297806737833,0.0,-0.05802224806159639,-0.009295156584612663,-0.01063911550245944,-0.03056571768559113,-0.06449986543393216,-0.017165340891013514,-0.06005438911043903,0.0,-0.04585239949613129,-0.029796522194231123,-0.009165535208030207,0.0,-0.012323330533834387,-0.035820464748529623,-0.06270223169804812,-0.007432700176211782,-0.0008502088517241546,-0.01999907079113772,-0.01748939433246921,-0.0017004177034483092,-0.0699976525779622,-0.05837870684719704,-0.02425012703398277,-0.001181932197119373,-0.06649960113862985,-0.05228142083647391,-0.05864561950430147
