1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
16622.92,21463.102,21185.33,10367.097,2125.3083,7675.5166,7480.284,21180.23,10221.768,4911.185,3962.3184,8768.758,2669.5715,10642.605,21102.72,21443.799,22638.94,8952.107,9437.24,19271.662,16798.648,1792.6554,2245.3228,7269.515,22386.688,1997.897,6520.8154,9187.944,20047.625,15155.06,3682.436,12397.57,4901.9736,4152.7676,1969.3127,3780.9854,7987.746,8569.568,5457.9756,5909.8,10403.232,11679.399,6783.3115,5639.581,10909.924,5577.8154,1928.9048,17177.71,10587.02,9190.477,4904.126,4561.3438,3925.8157,5195.8823,6192.7734,3679.581,6589.525,7984.551,7984.6855,7724.8584,6265.6343,7798.0225,9556.266,13715.757,5420.972,2719.9167,8722.082,3733.0137,10191.42
62511384.0,154940020.0,160044000.0,19675050.0,746738.6,11701781.0,8964294.0,113585980.0,21570646.0,3732545.5,2674336.5,12097114.0,1053458.9,22458744.0,152436640.0,157170050.0,178593820.0,13197324.0,17598578.0,96151920.0,70634664.0,417614.94,748297.0,8370805.0,166056770.0,549521.0,6193536.0,13498408.0,114085976.0,41164460.0,2409798.5,27139208.0,3876803.0,2942729.5,550384.1,2021549.5,11074546.0,14547286.0,4689257.5,5886308.0,19900880.0,22870532.0,7338632.0,5023347.0,18904830.0,4604295.0,581440.5,60350056.0,18941608.0,13326872.0,3615622.0,3469276.5,2656969.0,4046742.0,6135363.5,2495004.0,7242163.5,10134265.0,11152806.0,10771612.0,7517011.0,9509171.0,15654755.0,33391234.0,4525074.0,1267623.8,13633073.0,2325829.5,18049754.0
-0.044556227,-0.15657412,-0.09395726,-0.080707915,-0.20401178,-0.18526846,-0.07191584,-0.13370846,-0.02185651,-0.022697225,-0.14394447,-0.0825027,-0.13841447,-0.077348374,-0.06389366,-0.038752437,-0.025998875,-0.12895943,-0.08078011,-0.018388629,-0.02096748,-0.06626183,-0.106762834,-0.073562495,-0.057722673,-0.0630446,-0.06755956,-0.07320332,-0.12950225,-0.060527574,-0.020260569,-0.064135395,-0.10902058,-0.04125751,-0.0662169,-0.0455268,-0.11662691,-0.04498233,-0.07010787,-0.12258682,-0.10621602,-0.047576174,-0.052654263,-0.054802194,-0.061324745,-0.081794605,-0.025319636,-0.03181563,-0.027863365,-0.16552284,-0.06971238,-0.07709056,-0.07434734,-0.051641293,-0.09211343,-0.042344764,-0.023211978,-0.17885168,-0.16459575,-0.129885,-0.10346742,-0.122701935,-0.06564928,-0.043469124,-0.08497555,-0.03334329,-0.042179473,-0.055330668,-0.16148905
-5.724467,-5.7336183,-5.735727,-5.732741,-5.736343,-5.7476096,-5.721846,-5.713128,-5.7106013,-5.712012,-5.715339,-5.6938386,-5.709497,-5.7028003,-5.7152305,-5.703052,-5.6992373,-5.677954,-5.654943,-5.6559343,-5.659739,-5.66799,-5.6662536,-5.66052,-5.6461024,-5.6301637,-5.633002,-5.6443467,-5.63754,-5.6298814,-5.630853,-5.6583877,-5.6635633,-5.65925,-5.6508756,-5.6386304,-5.637611,-5.646523,-5.648746,-5.667023,-5.680138,-5.701942,-5.7115664,-5.7195706,-5.7299714,-5.7119575,-5.7127852,-5.71588,-5.72238,-5.7091546,-5.707169,-5.706659,-5.694741,-5.6952405,-5.71794,-5.7260423,-5.7238517,-5.718187,-5.722157,-5.7384973,-5.718971,-5.7098603,-5.699701,-5.700047,-5.694328,-5.7063956,-5.694391,-5.6879973,-5.6971326
0.9268671600716506,0.9754062460807656,1.015216700112442,0.9722691188881704,1.115893751933239,1.0022216088644789,1.089227749403614,0.9830198733275327,1.0375276572898082,0.9838121849951412,0.9884223133142557,0.8804023555598993,0.5642114734388302,1.0388593514423978,0.9705802711248662,0.8997538259221028,1.0015831523049994,1.166215141212605,1.0193475646193804,1.0235126087455932,0.9863385738948464,0.6122104278206238,0.7021996531586402,1.0522309803591297,0.9920233469010514,0.6653415690898948,1.1960584436928214,0.9201326513611684,1.0203118980968688,1.0900441272689028,0.8096173941142272,0.9194962549431248,0.9597699598694539,0.8002356036588815,0.6050955420868789,0.78637422293721,1.0539953042132142,1.0951371714691018,0.7761666903373224,1.0349995828198373,0.9400502860470167,0.9954707126653032,0.9046522803994214,0.988899329699411,1.0774576931675468,0.8294032733909836,0.45326012170707,0.9504870562030213,1.053700891273495,0.9919202461864746,0.8361576343734826,0.8239512963670118,0.7683639982924343,1.033346412960488,0.9039078201987966,0.9619277707377555,0.8864328577561303,0.9138821822452811,0.9311544080421167,1.1369125322164648,1.0096386798897226,0.9337878306536854,1.078081635094184,1.1104433668367406,0.9513587769586963,0.7412249123749403,1.1004581422263224,0.8655676516526564,1.037055510329865
0.3060815808105468,0.34597191214425216,0.31145143310546874,0.17567088221958704,0.06367110578264512,0.25852003191266737,0.0889861237444195,0.3666841995675222,0.2869035369001115,0.12273948102678578,0.03682184430803559,0.11046553292410721,0.055999888218470906,0.2247666746303013,0.3198897724260602,0.31298567661830357,0.31912265066964274,0.24471184029715398,0.21479409179687492,0.30915006783621646,0.33293084228515624,0.02684926147460942,0.055999888218470906,0.08054778442382804,0.3728211736188616,0.037588966064453055,0.13654767264229895,0.1587942035784039,0.3068487025669643,0.23320501395089277,0.04219169660295752,0.2247666746303013,0.06520534929547994,0.061369740513392834,0.061369740513392834,0.06520534929547994,0.12120523751395085,0.17797224748883922,0.10816416765485481,0.09435597603934154,0.19254756086076996,0.18717770856584814,0.0813149061802455,0.0966573413085936,0.19561604788643971,0.06904095807756694,0.06673959280831476,0.321424015938895,0.15572571655273437,0.14115040318080363,0.06367110578264512,0.055999888218470906,0.08361627144949779,0.06367110578264512,0.08745188023158479,0.03989033133370534,0.09972582833426336,0.10202719360351553,0.14958874250139498,0.16416405587332583,0.14038328142438605,0.13731479439871652,0.20328726545061382,0.2884377804129463,0.06290398402622766,0.02991774850027884,0.1879448303222656,0.019178043910435205,0.1940818043736049
0.7676418564432996,0.8328375619279429,0.8453800719510816,0.7898922477725847,0.5852751137258605,0.8744798672619583,0.8995077345396583,0.789697815707711,0.7987337295391592,0.8290725978315066,0.8494767474086884,0.6909883571002005,0.42189609305974995,0.8180446181993006,0.7860215348755784,0.7550268778121554,0.8340442415494929,0.8992484917864942,0.8737106717705978,0.8458576193451317,0.8037539692891391,0.5038043394657876,0.549802574994799,0.8756541415393624,0.8010413160132392,0.5087759831837739,0.8976776954596284,0.740864963445933,0.7974460365572456,0.8464971934599093,0.6595724305628856,0.7114087093494552,0.8032354717985855,0.6553861850083322,0.5090590865287261,0.6064322561223294,0.8855240495662366,0.8983334722464789,0.5940765202443496,0.8939203892829064,0.7520473118791515,0.7874226345777764,0.734379688153882,0.8286027203413959,0.876124019029473,0.6737095975046774,0.35592264733138856,0.8127250724322961,0.791746159428627,0.7786536334034326,0.6395323976910197,0.6794904879936596,0.6371113925124301,0.8567883829449006,0.7599737621214864,0.8587394986491552,0.7069069551058043,0.7286874569607535,0.7637796763144262,0.8691040435747954,0.8232268966542331,0.7298779339102306,0.8850627168284841,0.8976614927875555,0.7805638109954085,0.6165452162145204,0.8883501335308703,0.7406705313810598,0.7672043842973348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0015221883106475431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004072814865819119,0.0,0.0,0.0,0.0007367901472141725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011742622931789626,0.002882349900566794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001538390982720017,0.0,0.0027774759484158196,0.0
-0.16192164304375378,-0.16714398476254733,-0.1557842817849462,-0.1291131495723743,-0.0004937500661226224,-0.07167332285697992,-0.05800604538952303,-0.1512091840848706,-0.1285298533777537,-0.008850014534707462,-0.0061373612588084825,-0.07302582652718481,-0.05411145991650468,-0.0978831223317993,-0.144302627334703,-0.159435827176873,-0.12824673804857678,-0.0993242972820827,-0.0754630343778473,-0.20564469744283098,-0.17307924405254216,0.0,-0.0034980514393323503,-0.06219227895985213,-0.15911177373541818,-0.0003564587856015322,-0.07207840164302404,-0.08947823786277098,-0.15226148292118324,-0.1472983959397789,-0.0018624444241757132,-0.11781738243464623,-0.0026316399155357217,-0.0008016008355058446,0.0,-0.0630910958277946,-0.07025689533112711,-0.07023214790669652,-0.049957631690321413,-0.027683367785024338,-0.09552692784150096,-0.10712200099625324,-0.06794077608891325,-0.061625185437304886,-0.10895970998022353,-0.06284805574670305,-0.04774726124867801,-0.1225545188396735,-0.07567366911479301,-0.06712297258133493,-0.054241081293086246,-0.002785133868130174,-0.001684215031374947,-0.0512043625915064,-0.026654929540499417,-0.003424695998683447,-0.027853052425466096,-0.032476770125985155,-0.0829767598986475,-0.06387649399122708,-0.029958548914958527,-0.06850786961146049,-0.09647435272566085,-0.10342951749204765,-0.045310053398015526,-1.6202672072473945e-05,-0.050402761756001446,0.0,-0.06712297258133493
