1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
12069.701,17548.824,18896.852,12445.429,4472.8906,7244.875,9203.159,20550.658,14008.916,5055.715,7859.1465,19495.848,17983.203,9553.667,7967.756,9515.121,20183.227,11104.335,8232.113,10876.633,9280.873,4078.4077,7102.8047,16757.572,12753.051,6137.1147,10589.66,17483.824,17308.617,12620.089,9617.823,9410.243,6557.7646,7953.768,6382.6216,8754.639,7738.658,8283.086,6422.6045,6658.806,16143.51,9835.382,8840.232,10098.657,7349.928,3876.2156,7262.719,18269.562,10895.233,5.2630224,5572.3335,7829.328,5269.9424,5995.079,7268.5645,5746.2217,8058.208,8994.124,6128.5166,5903.9316,5678.7236,7754.081,7658.8193,8361.176,8317.861,7374.038,5764.2275,5549.2485,12444.256,9116.537,12189.49,4848.314,8180.682,9524.816,15684.937,12689.613,20301.447,10282.549,11421.074,4714.877,8868.078,17566.018,3878.5312,10126.404,7432.996,8243.076,8134.255,2024.3134,9666.025,10167.403,8225.262,7393.848,8358.619,9757.436,7816.6084,16483.309,7921.4355,8059.257,5278.96,16741.203,10034.589,8371.927,6146.282,7883.37,2797.8872,8943.153,8924.309,6069.7065,13060.51,13665.639,16089.063,10863.783,17950.252,16673.914,11515.68,10505.006,19725.426,9285.115,10988.441,10184.014,13226.431,12232.769,11640.912,7814.963,11022.07,11137.053,16854.316,12698.076,5419.0024,12815.62,17787.04,20539.205,16483.766,19817.492,11130.332,11662.514,18836.62,20980.963,19137.7,11223.843,14299.227,8572.085,10131.244,13099.921,19515.096,14723.827,16128.16,11896.317,17221.107,10693.524,10584.406,7208.302,19053.762,17116.414,10667.459,12164.619,10376.505,3018.2441,6562.3438,10087.002,3938.407,14555.4375,8282.989,7589.946,6243.5156,2005.099,8512.188,11541.188,4946.254,3009.7788,4671.547,13446.023,5723.83,6863.227,5216.1167,21006.934,9609.059,8460.224,10651.258,15376.809,8816.126,2595.2214
28907084.0,86784376.0,94481816.0,30451996.0,3864621.8,10225760.0,15970746.0,134108660.0,48796548.0,5411149.0,12922931.0,112383380.0,95585770.0,19283952.0,12393967.0,19197796.0,128739050.0,23102804.0,14256472.0,22756944.0,15077788.0,3434419.0,10449494.0,65601372.0,33182564.0,8088943.0,23131716.0,83737976.0,80797140.0,31527492.0,20611016.0,18562732.0,8834045.0,13653931.0,8734225.0,15338088.0,12131133.0,14874143.0,7685484.0,9294336.0,61801596.0,20379678.0,16090300.0,20411520.0,11555748.0,2948653.8,9934774.0,89671110.0,25159584.0,6.5994654,6686704.5,13148628.0,5354720.0,6571107.0,10379139.0,6508661.0,13100435.0,14617355.0,8211334.0,6630148.5,6427160.0,10634898.0,11250514.0,13878390.0,13569834.0,11097722.0,6359597.5,6510586.0,29913004.0,17608752.0,29614570.0,3512786.8,14655665.0,17621888.0,62849876.0,34170090.0,119191176.0,21972572.0,25174384.0,4079926.5,15441394.0,84959730.0,2681434.5,19472762.0,10240016.0,13624758.0,12725680.0,649612.75,21841910.0,20660024.0,15481359.0,10582583.0,13184012.0,18637422.0,11151083.0,65978700.0,13261479.0,11334399.0,5675492.5,66033484.0,21046160.0,12928846.0,6569330.5,11370628.0,1035195.75,16513870.0,14284559.0,6992121.0,34870204.0,37234220.0,76368504.0,22620982.0,69051170.0,73676340.0,27599346.0,19965462.0,118375160.0,19580366.0,26595488.0,22224972.0,35259770.0,30707404.0,25480864.0,13617436.0,24360212.0,23803784.0,64832040.0,31104860.0,5002695.5,31311472.0,72868920.0,142489380.0,52633680.0,118534430.0,25033972.0,28544362.0,109842536.0,136994510.0,94208710.0,25503004.0,41798496.0,12489842.0,22256448.0,44520120.0,120435736.0,41302150.0,62731504.0,28932908.0,77767944.0,20665876.0,21303610.0,9484394.0,94907650.0,68276840.0,20408752.0,26153544.0,21425164.0,1620605.0,7305989.0,21081932.0,2980646.0,43302530.0,11208724.0,10738306.0,5935091.0,612466.1,11322796.0,22429296.0,3956385.0,1530456.0,3399924.2,35045950.0,5034270.5,8895900.0,5287889.0,147496770.0,16210248.0,13809590.0,21550064.0,42038784.0,14157219.0,1117298.9
-0.084762245,-0.12905723,-0.14952089,-0.068819866,-0.11695934,-0.2911151,-0.2032475,-0.038714983,-0.21933402,-0.019048262,-0.084097125,-0.033350658,-0.099145554,-0.11690831,-0.11515524,-0.15395576,-0.25389716,-0.21206342,-0.16673188,-0.13442175,-0.056423936,-0.17211978,-0.14976798,-0.048618525,-0.10942874,-0.11620404,-0.33024746,-0.06668964,-0.047449365,-0.13969079,-0.18071054,-0.038129523,-0.097070165,-0.038126282,-0.18811311,-0.1855532,-0.051746793,-0.08765636,-0.095135584,-0.08924571,-0.029169181,-0.18787245,-0.037072174,-0.122227885,-0.0748078,-0.099399135,-0.09760682,-0.10868501,-0.07900862,-0.09015869,-0.07087446,-0.27552736,-0.09061619,-0.06156209,-0.05007476,-0.05722789,-0.18817171,-0.17234491,-0.0568512,-0.019659895,-0.18172148,-0.148252,-0.09847417,-0.063045315,-0.093514636,-0.048520733,-0.0316048,-0.14595015,-0.12912713,-0.08698816,-0.1478223,-0.34857014,-0.10705293,-0.14534721,-0.04829041,-0.3614799,-0.1153506,-0.068698026,-0.05924015,-0.16124283,-0.09051808,-0.06320361,-0.09911921,-0.16604005,-0.19838187,-0.16392308,-0.10170758,-0.06677079,-0.12733503,-0.13554211,-0.06963143,-0.21058896,-0.16132249,-0.14454429,-0.11968481,-0.11459558,-0.09792907,-0.1424274,-0.07966977,-0.07571029,-0.050076988,-0.109835096,-0.036411487,-0.027185636,-0.20142774,-0.09665825,-0.10927966,-0.17200662,-0.10452867,-0.047038116,-0.06055556,-0.07724667,-0.27852067,-0.05562145,-0.053864162,-0.14535668,-0.15919946,-0.06237204,-0.0725381,-0.12781574,-0.06911828,-0.24253102,-0.2002343,-0.1268578,-0.14566492,-0.099847935,-0.062274463,-0.22135699,-0.19591765,-0.14193375,-0.07864613,-0.15004097,-0.17543338,-0.1566755,-0.19454141,-0.08390297,-0.07004206,-0.044137344,-0.04053805,-0.15520464,-0.19122986,-0.119652785,-0.16982436,-0.061909888,-0.122275166,-0.15174381,-0.0831963,-0.14539899,-0.07351659,-0.11243019,-0.14213955,-0.17737575,-0.035935044,-0.07492427,-0.040286224,-0.054001022,-0.12638271,-0.18340261,-0.03348855,-0.2087587,-0.11613446,-0.158521,-0.22679557,-0.17496172,-0.20535052,-0.19040339,-0.12624508,-0.60226077,-0.030552536,-0.17317775,-0.09046508,-0.13234256,-0.059071966,-0.09085781,-0.08320128,-0.09569556,-0.060893975,-0.10567656,-0.28683403,-0.14729814,-0.08944412,-0.110472284
-5.0615735,-5.050779,-5.061462,-5.079903,-5.05032,-5.048343,-5.059075,-5.057278,-5.0785756,-5.0362477,-5.028972,-5.0367875,-5.0446334,-5.026488,-5.0319505,-5.025911,-5.0358043,-4.9901767,-4.9788527,-4.965134,-4.969088,-4.943313,-4.969892,-4.9610143,-4.974732,-5.0063243,-4.987724,-4.980428,-4.972569,-4.9720483,-4.959929,-4.981693,-4.9798884,-4.961866,-4.974481,-4.983688,-4.966659,-4.983312,-4.96324,-4.9639544,-4.972541,-4.953321,-4.9417167,-4.908134,-4.947478,-4.9839196,-4.985335,-4.9699006,-4.980478,-4.9994597,-4.9795012,-4.9881854,-4.995497,-4.985023,-4.9230103,-4.9451156,-4.9526277,-4.947842,-4.946634,-4.9655395,-4.9483857,-4.942365,-4.963511,-4.959354,-4.9399858,-4.9246535,-4.9159274,-4.959169,-4.9308267,-4.8701015,-4.902552,-4.910499,-4.9128594,-4.8694787,-4.8741937,-4.878753,-4.894034,-4.863711,-4.848492,-4.8204513,-4.7978377,-4.8048944,-4.8180175,-4.7960076,-4.7630286,-4.7592626,-4.7484994,-4.759872,-4.719938,-4.692533,-4.70139,-4.683969,-4.6579537,-4.6551023,-4.646444,-4.656821,-4.687961,-4.7171454,-4.7226367,-4.7657313,-4.7315803,-4.7427917,-4.7177215,-4.698377,-4.700867,-4.7052703,-4.681029,-4.64811,-4.633035,-4.6260686,-4.6425214,-4.6265836,-4.667504,-4.6653237,-4.659385,-4.6930184,-4.688519,-4.6976714,-4.7280517,-4.715715,-4.726439,-4.706123,-4.7169166,-4.7021146,-4.6832004,-4.6784997,-4.6600595,-4.6417603,-4.6602693,-4.695476,-4.685926,-4.6923947,-4.694842,-4.700278,-4.6904874,-4.733316,-4.7239327,-4.7216344,-4.7138495,-4.7018247,-4.6941953,-4.7192836,-4.7708297,-4.7494864,-4.7409635,-4.7329564,-4.709183,-4.721455,-4.7214427,-4.733957,-4.7609735,-4.761452,-4.7676425,-4.7682405,-4.7905107,-4.806453,-4.8123,-4.819919,-4.7876897,-4.780254,-4.735005,-4.722182,-4.71835,-4.6965775,-4.7029834,-4.706269,-4.7164655,-4.6455626,-4.6312127,-4.6113906,-4.607901,-4.620005,-4.585716,-4.568687,-4.567678,-4.579018,-4.5783772,-4.583038,-4.5973973,-4.633161,-4.6000533,-4.6059403
0.9002340027515059,0.823866526229073,0.8579494124983571,0.870186933554741,0.8026306819527596,0.8389742925193373,0.8543068951544699,0.9462548467838656,0.8644622687189174,0.819241695991531,0.8296224677576018,0.9273907871567884,0.9267395015347322,0.8280171493652355,0.8270206027671163,0.9284972703933396,0.9011227664954213,0.9254581872045247,0.8336503251927558,0.9138972353241805,0.904580152038474,0.80132005742849,0.8361721255956269,0.9395016095148772,0.8464674951349092,0.8133651425462216,0.9489738589078083,0.9541464058388662,0.8977976045754235,0.8918885570811055,0.8592121855556432,0.8775851823786858,0.7828240139760609,0.8719583742610577,0.708307293605219,0.8728483553612765,0.8491983998935031,0.8211254144060931,0.8798385088953693,0.8629115440745971,0.886166701529058,0.9099035575083003,0.8593572382412744,0.8429418439961012,0.9293730177890935,0.8676453745226456,0.8574767973244508,0.9064984246434802,0.8799903975048555,0.002327866179538618,0.8772850572286226,0.8076843961800952,0.7913903629940426,0.8548055430246995,0.8454074587234537,0.8091526215241955,0.7955054955118364,0.7793384419524563,0.8772005914297591,0.814886650639272,0.7664506653447343,0.8748367664178887,0.902168662845205,0.8369336287844926,0.8266042669115214,0.8618189199713404,0.8282260664353731,0.7520874528978871,0.7920595343894725,0.8693759869714188,0.8675096861162674,0.8462520230692945,0.8476554476009628,0.9961306836563666,0.9194229092258748,0.8530463695242043,0.9640030588951387,0.8791376862360643,0.9397319707845042,0.9241400712568526,0.8410022208343977,0.8738669080156407,0.9040934904456885,0.8720145599365765,0.8059333696025504,0.8567078027121828,0.8826714842978225,0.5746831489457509,0.8484894303112476,0.9211854538669011,0.8405024492506576,0.8875413777234191,0.9772670922432518,0.8623979133575621,0.8060561353035589,0.9388081846361822,0.9018917611076895,0.7955939879507783,0.7776075485753053,0.9306691276805208,0.8207224694698303,0.909087460571389,0.9242572183903093,0.8266111964781688,0.45140503457632447,0.8742478468956585,0.8692903974590451,0.98810942933371,0.9184261753421703,0.918452020752909,0.9409371535243838,0.9464499983635011,0.8751572120539313,0.8742823074433099,0.8957604056239021,0.9185649539607019,0.8337421887722292,0.8306625582542482,0.8240382671105755,0.888998085004038,0.9031079936970876,0.8572084170810559,0.8680367077526343,0.8661793029627736,0.8730279622373516,0.9106226405121494,0.8360373736171745,0.8349986877624158,0.9331662063861637,0.937098922744106,0.8956643281187651,0.8495502158650436,1.0128667108231675,0.8898947147425265,0.9039911388734516,0.9785806196940903,0.8522698834885338,0.8839983090252002,0.9525071887556036,0.8950332693398955,0.9690831803899684,1.0412101366954083,0.7352255698179242,0.8775919246597481,0.8693630642660495,0.94661012753873,0.971832532778691,0.9463918461893392,0.8815498309288812,0.9035849164394503,1.0142120768234666,0.8037909161522239,0.8757641109923271,0.9116154413985673,0.9670650845681237,0.9712184233452699,0.9554320277375301,0.742264885818096,0.8641458497229537,0.9350511421570287,0.8080339647246153,0.9715198594944285,1.0050868676196572,0.9183157704897755,0.9885354103969355,0.5637187016538316,0.8832226657746625,1.0383342728939757,0.8873606471338336,0.6859205794086944,0.8640129706003516,0.9359019805699693,0.8140172709534104,0.8594599643846812,0.8176457418784178,0.8477860792965441,0.9224508489223782,0.7803893950130365,0.9035717128057033,1.0253381515752948,1.0189484356269134,0.7371182779405692
0.2907391456821987,0.32295825945172996,0.3099171895926339,0.2953418762207032,0.09589021955217636,0.14421889020647327,0.19868453491210936,0.31298567661830357,0.30915006783621646,0.13347918561662941,0.1787393692452568,0.3160541636439732,0.30378021554129464,0.20098590018136153,0.15956132533482148,0.2654241277204241,0.3375335728236608,0.20635575247628357,0.21862970057896203,0.18794483032226572,0.14421889020647327,0.07287656685965394,0.16186269060407377,0.3022459720284598,0.2869035369001116,0.1749037604631697,0.25775291015625,0.3827937564522879,0.3022459720284598,0.24931457083565844,0.2700268582589286,0.2730953452845982,0.10432855887276782,0.19331468261718754,0.1610955688476562,0.15572571655273437,0.1610955688476562,0.19484892613002236,0.09512309779575889,0.12887645507812506,0.30761582432338175,0.19868453491210936,0.2094242395019531,0.21095848301478792,0.15956132533482148,0.05216427943638402,0.11353401994977674,0.3068487025669643,0.23243789219447553,0.0,0.10739704589843746,0.17413663870675222,0.09819158482142853,0.09052036725725454,0.14268464669363834,0.09435597603934165,0.12657508980887267,0.15802708182198666,0.16032844709123883,0.102794315359933,0.08821900198800225,0.12580796805245542,0.11430114170619421,0.14421889020647327,0.1434517684500558,0.12657508980887267,0.09052036725725454,0.0813149061802455,0.24701320556640638,0.19638316964285718,0.24701320556640638,0.09205461077008925,0.18871195207868297,0.22093106584821431,0.3106843113490514,0.26465700596400665,0.31758840715680803,0.26695837123325894,0.2508488143484934,0.09742446306501118,0.15189010777064726,0.3106843113490514,0.0621368622698103,0.1864105868094308,0.12504084629603796,0.15265722952706473,0.13501342912946435,0.05139715767996644,0.24010910975864952,0.21019136125837068,0.2170954570661272,0.21249272652762285,0.1534243512834822,0.16953390816824787,0.12273948102678567,0.32295825945172996,0.24471184029715398,0.14421889020647327,0.11890387224469867,0.31375279837472103,0.21095848301478792,0.13731479439871652,0.07901354091099333,0.13884903791155134,0.06367110578264512,0.16953390816824787,0.10969841116768975,0.07671217564174104,0.29994460675920753,0.2769309540666852,0.3030130937848773,0.1917804391043526,0.3083829460797991,0.3359993293108259,0.23397213570731035,0.1902461955915179,0.30915006783621646,0.26695837123325894,0.296876119733538,0.2055886307198661,0.2730953452845982,0.2730953452845982,0.21402697004045756,0.22016394409179685,0.194081804373605,0.21786257882254467,0.3283281117466519,0.2677254929896763,0.09435597603934165,0.23013652692522324,0.3260267464773996,0.3122185548618862,0.28460217163085944,0.30761582432338175,0.24701320556640638,0.27462958879743304,0.30531445905412946,0.30378021554129464,0.3160541636439732,0.2776980758231027,0.29610899797712054,0.13424630737304688,0.2094242395019531,0.30915006783621646,0.3283281117466519,0.2715611017717634,0.3590129820033482,0.2539173013741629,0.3030130937848773,0.24471184029715398,0.22093106584821431,0.12350660278320313,0.3321637205287389,0.3068487025669643,0.21786257882254467,0.19484892613002236,0.2600542754255022,0.06060261875697548,0.10739704589843746,0.22246530936104914,0.07901354091099333,0.2984103632463727,0.09435597603934165,0.13501342912946435,0.07057520159040187,0.05676700997488848,0.1610955688476562,0.17567088221958715,0.06673959280831476,0.05830125348772319,0.04679442714146209,0.28843778041294643,0.052931401192801486,0.11813675048828132,0.14805449898856027,0.31912265066964285,0.1764380039760045,0.2424104750279018,0.21095848301478792,0.2615885189383371,0.15879420357840401,0.05216427943638402
0.8349754637615807,0.7590510846617562,0.7920864155421552,0.7784429986664865,0.734452156761888,0.7467678293760072,0.7101619664640451,0.8292107639604467,0.8122637277103184,0.7347762102033433,0.7773258771576583,0.8089763110079322,0.8209517155242985,0.7383714896593374,0.7259995511092847,0.7423470884927199,0.789697815707711,0.8272511035038344,0.757812011680286,0.8034785238639017,0.7714392258838818,0.7738678889821866,0.7862645749566699,0.8418334124955305,0.7451970330491418,0.7281451108626373,0.8467240308689283,0.8420440472324766,0.7879811953321907,0.7861835615963058,0.7623871093803611,0.7749048719790688,0.6958866333933131,0.7734312916846395,0.715675956280148,0.7449787284082556,0.7090849202033023,0.6974011637842459,0.7370437334135631,0.7666620262149935,0.7559905053683886,0.8118833963487049,0.7428007633107576,0.7185745088527877,0.7832364010074477,0.7276351581244414,0.728598785680675,0.8169437113467701,0.7538688181910489,0.0034818487672598764,0.7330357292360348,0.728574038256244,0.7296101464047084,0.719278893655857,0.7619982452506147,0.7210031719510925,0.6912638025254378,0.686947935594302,0.7451569578010564,0.6717746724882709,0.6655238925249534,0.7389462530858242,0.7728155901458744,0.7226311210465344,0.7040084025331641,0.7421526564278467,0.7067773337292218,0.6749000624699297,0.7065428264162632,0.7774793711102532,0.749755928077144,0.6944378005233149,0.7566462821552395,0.8854515809582306,0.8001348292413573,0.747699051588095,0.8765529584073048,0.7759247774554603,0.8246842742765894,0.7751393792920274,0.721449188849415,0.7287522796332695,0.7685730786553875,0.7557474652872971,0.7072958192355507,0.7325820424337723,0.7789205340763119,0.7564108999938628,0.7795848556155205,0.7628970621185571,0.7768073916513298,0.7790177620929732,0.7877057499069533,0.7251655449296335,0.695846570129453,0.8203607494257388,0.783285009023666,0.684681299216725,0.7330109818116042,0.8078267841549582,0.7248900995043961,0.7868069330390113,0.7924419994793381,0.7017980320915207,0.3791042608727613,0.7425815838214538,0.7462740793098845,0.7818190866489516,0.8009603026528755,0.8163041372319921,0.8706014844610119,0.7922723028546708,0.7457803292437615,0.74949668532398,0.7744187918168857,0.8235023420794705,0.7491402265383789,0.7135704597906556,0.7455372891626699,0.7676256537712267,0.7613424684637637,0.7446060669505821,0.739367522559716,0.7498531441095806,0.7811556519423863,0.8067659405662884,0.7411327509514551,0.755634046582788,0.779965186977134,0.8276962455537387,0.7886693774631865,0.7531644333879797,0.8994105185072216,0.7729614141945294,0.7791311807974828,0.8636386617749108,0.7603216881389545,0.79572175826201,0.8345789297278943,0.7704269903114302,0.8202149253770838,0.8995239372117312,0.8264657053404014,0.7704593956555756,0.7602330168588756,0.8279554883069031,0.8978721275245016,0.828886710518991,0.8047824075336636,0.8107415393996709,0.8876943567440199,0.7069069551058043,0.7563546340579297,0.7836815430573525,0.8473960103278517,0.8231296806217965,0.8884959575795257,0.6749401257337899,0.7430028652795708,0.8064180145488202,0.7242905886534787,0.8993619104910033,0.899556342555877,0.815963881118464,0.8456231120321731,0.5119175638532805,0.7506385422730135,0.8992808971306396,0.7984906774738425,0.6192578694904198,0.7250597841448387,0.8334370727788607,0.6872071903316912,0.7641514629236821,0.7622327405793481,0.7294728671084112,0.8030333818139974,0.8325868639271365,0.7979321287036534,0.8992646944585667,0.8696626043292093,0.6809964736322343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0029881106853615336,0.0,0.0,0.0,0.0,0.0,0.009174079960388326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004453146227432647,0.006016284634583258,0.0,0.0,0.0027774639641906518,0.0,0.0,0.0,0.0,0.000842550932008912,0.0,0.0012066796215499664,0.005919056617922358,0.014833893825145772,0.0,0.0,0.0,0.0,0.008761343254628962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006481188671356719,0.002202712521929051,0.0,0.0014011116864232065,0.0013038956539865865,0.0,0.0,0.0,0.0,0.007975945091195591,0.0,0.0,0.0,0.0,0.014607056416126696,0.0,0.0034008354068957303,0.0,0.005230886471150775,0.0,0.0,0.0,0.0,0.0,0.00045368680226243185,0.0,0.0,0.0,0.0,0.012081165301160546,0.0,0.0,0.006113500667019878,0.00045368680226243185,0.007911134402904807,0.0,0.0096763627946439,0.008137971811923883,0.0,0.019999957623780595,0.0,0.0,0.0,0.0,0.0,0.002235117866073999,0.0,0.008850014534707462,0.0,0.0,0.0,0.0,0.0,0.0,0.003562874111848302,0.0004698894743349058,0.0,0.0,0.0,0.0032473534385255576,0.0,0.0,0.005166075782859991,0.009271295992824946,0.0,0.0,0.0029395026691432236,0.010040491484184955,0.006016284634583258,0.0,0.0,0.0,0.004623717700518171,0.0,0.010121504844548213,0.0,0.0,0.0,0.0,0.0013525036702048965,0.0,0.0,0.0,0.0,0.00042126947389231617,0.0,0.0,0.0,0.0,0.0,0.0,0.011481666434468352,0.0014011116864232065,0.0,0.0,0.0,0.0,0.009417120041479876,0.0,0.0,0.012048759957015598,0.0,0.0,0.0,0.0,0.025060272621845847,0.0066072387489182205,0.0,0.001020780324809678,0.0,0.0,0.0,0.009708768138789736,0.0,0.005668358617115565,0.0,0.0,0.0012066796215499664,0.004348272275281673,0.0,0.01390267161305836,0.0,0.017894473118513332,0.005724624553049118,0.0,0.0031177320619439897,0.011433058418250042,0.0,0.002008280457055811,0.024161455753903383,0.00923889064867911
-0.06581141900763399,-0.05220039549188549,-0.07445079880539573,-0.06986803120138063,0.0,-0.015562139220002713,-0.042136055400137984,-0.08204552570233492,-0.04488111402018369,-0.018428286448497033,-0.005076505685913446,-0.06531766894151048,-0.09012635672990754,-0.046702608347855445,-0.050880309150051595,-0.03871134741722937,-0.07130920615166403,-0.10734030563713937,-0.03848451000821118,-0.07160085424897389,-0.05773059996428653,0.0,-0.008947230567144082,-0.09461190830148603,-0.08879860048413324,-0.03492163589636199,-0.06566559495897906,-0.06635377708997492,-0.051658049393768835,-0.06242678627281073,-0.03449270850275532,-0.05781161332464979,-0.01432305425430691,-0.019999082775362886,-0.003910788145091715,-0.0587914435529564,-0.01633133471136272,-0.01870373187373442,-0.05709102584950809,-0.0059915372101535525,-0.05352049381794455,-0.03178005522685545,-0.045982032856938915,-0.06829723487451478,-0.04048424571290887,-0.04989282100203063,-0.05709102584950809,-0.02942384875233195,-0.045010735396765256,-0.008533619012967009,-0.06441885207356801,-0.014347801678737504,-0.014007545565209334,-0.056224614325711464,-0.00811322438749329,-0.01719774623515935,-0.022906168116135994,-0.024792485116323704,-0.038306280615410415,-0.02706766624625878,-0.001198134869191847,-0.05067821916546311,-0.03928611084371614,-0.031075670423787116,-0.05781161332464979,-0.0008178035075783185,-0.026411889459407867,-0.008218110323869432,-0.04900253690222112,-0.021254358428905995,-0.07034557859543078,-0.0607186986654229,-0.031513142569751906,-0.06500981817212814,-0.06790835876054313,-0.030549515013518658,-0.04679983636451723,-0.028768083949706202,-0.062880461090848,-0.057010012489143946,0.0,-0.03195828461965622,-0.05275129832658454,-0.010234036716415318,-0.015562139220002713,-0.001684215031374947,-0.011651351074910998,0.0,-0.008817609190562514,-0.023140663444869425,0.0,-0.042184663416356294,-0.022355277265661222,-0.03743986909161379,-0.03773151718892365,-0.0851871303402909,-0.01995046277491941,-0.03012057563568682,-0.008218110323869432,-0.04391748646394955,-0.03310014156869023,-0.01777250966164612,-0.059593044388462246,-0.02176431116710198,-0.05620841165363899,-0.01793453638237441,-0.005335760423302638,-0.07340615788879834,-0.06587622969592477,-0.05513989816102871,-0.017132935546868566,-0.04359343302249474,-0.03319735760112685,-0.01238814122212517,-0.00019443206487324005,-0.04125344120426888,-0.03542393071484362,-0.01379691082826362,-0.03483296461628349,-0.00607255057051681,-0.05313162968819807,-0.05752849799547288,-0.01801554974273767,-0.0062831853074634125,-0.04731832187084617,-0.009853717339026069,-0.038063240534318865,-0.03800696261416103,-0.06841065357902387,-0.07709864139300393,-0.013513795499086712,-0.01518946577810354,-0.04277561753069126,-0.014218180302155936,-0.04164230533401536,-0.014792943728642705,-0.01403995090935517,-0.019213672627705236,-0.05178767077035129,-0.049431476280052955,-0.024808687788396178,-0.045553093479107076,-0.0049068210454707994,-0.03570704604402053,-0.048840510181492824,-0.06286425841877552,-0.028865299982142822,-0.027188742870483118,-0.02724589563905866,-0.06114763804325474,-0.045285305973584045,-0.001441174950283397,-0.06057287461676797,-0.04235434805679894,-0.02750513839222357,-0.050888853902408826,-0.016970908826140274,0.0,-0.03899446274640628,-0.017756306989573645,-0.004647578292305887,-0.02603155809779434,-0.0587914435529564,-0.00913312986388437,-0.058564606143937326,0.0,-0.02369922419928372,-0.021488853757639426,-0.0015946569186535697,0.0,-0.004477006819220364,-0.025246159934361856,-0.048597470100401274,0.0,-0.0035705320315635447,-0.0141857749580101,-0.01214510114103362,-0.000210634736945714,-0.04870234405255314,-0.03235480666911794,-0.01652576677623596,0.0
