1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
20604.049,9978.074,10901.904,22514.053,12760.018,22555.398,21835.54,17992.684,20900.2,23008.459,22147.453,21281.414,5222.059,20598.334,4494.9106,6269.874,5850.448,20473.918,19839.594,21669.777,5783.2417,9933.951,7510.584,9087.373,6928.117,8974.165,6177.084,8006.2637,9779.279
143553950.0,16881462.0,20642656.0,201150060.0,29288812.0,201630560.0,172210370.0,101109910.0,152809440.0,202780820.0,179052860.0,158056690.0,4080015.0,148351790.0,2884514.5,6206857.0,5527404.0,115556136.0,102721160.0,175127140.0,4962496.0,17289998.0,9607835.0,14101980.0,8396562.0,12160611.0,5752110.0,9879802.0,15502890.0
-0.14820595,-0.17137353,-0.08013077,-0.25938743,-0.34916657,-0.11845091,-0.2754998,-0.12325107,-0.2348049,-0.30290183,-0.092164665,-0.17443569,-0.038323384,-0.09809464,-0.071945675,-0.3764326,-0.14229535,-0.038615458,-0.042471107,-0.34930158,-0.14887553,-0.11608403,-0.10429061,-0.15401806,-0.31906056,-0.23803471,-0.14336075,-0.22129327,-0.14526041
-5.112777,-5.121136,-5.1587567,-5.163319,-5.1682696,-5.1715417,-5.1715913,-5.1696906,-5.192885,-5.2296414,-5.234347,-5.204844,-5.179024,-5.1968255,-5.216108,-5.2290463,-5.24843,-5.2536187,-5.2724223,-5.286192,-5.277286,-5.2548833,-5.262485,-5.255923,-5.306248,-5.33563,-5.344663,-5.3011518,-5.3267293
0.8548657319295992,0.8981499589930207,1.0052893935692042,0.9680585175433915,0.9939620804562258,0.7880852172209482,0.9104682937793592,0.8447979143761685,0.967011029266135,0.9101971042521882,0.9721961243313922,0.8575499089347197,1.113838152172986,0.8393333892179972,1.0055195675532467,1.0334912315391378,0.8917051810826307,0.9108833186358586,1.02344017604557,0.9646557257483847,0.8563194426408568,0.9508478150612486,0.9158084613090486,0.8931557079389424,0.9899371259476403,0.8117356409026842,0.903363427824415,0.9968610740274136,0.8872539645824421
0.34980752092633927,0.15189010777064726,0.17797224748883933,0.30915006783621657,0.2738624670410156,0.3221911376953125,0.3060815808105469,0.39506770455496654,0.31298567661830357,0.3429034251185826,0.3375335728236607,0.40810877441406246,0.08208202793666297,0.3022459720284598,0.03989033133370534,0.07287656685965394,0.13731479439871652,0.32525962472098213,0.31528704188755585,0.3099171895926339,0.08438339320591526,0.17183527343750005,0.15189010777064726,0.16339693411690848,0.17030102992466511,0.11813675048828132,0.14038328142438627,0.13654767264229917,0.19715029139927465
0.8279878936510485,0.7115383307260377,0.8983334722464789,0.8975404041791064,0.8993457078189309,0.7481203210619873,0.8065066978131239,0.7600957255783536,0.8962527231814175,0.8049845095024768,0.8972649587538695,0.7904184031828532,0.8992484917864942,0.8164337586085746,0.8996049505720953,0.8983334722464789,0.7789853567488279,0.8027817969805477,0.8974107828025244,0.7816007939922911,0.7381122469061729,0.8240284974897389,0.8118509910045595,0.7215788102259975,0.8603512450725241,0.6929318148847403,0.785333352744582,0.866666835724133,0.7603788409075305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16490120897675808,-0.09112238963028574,-0.06719544118934095,-0.14330658245009875,-0.09315453067912927,-0.14143648010620868,-0.14449705939957624,-0.1502540892967703,-0.14682084854572874,-0.14218947292549533,-0.16591344454920964,-0.1548368569007854,-0.0214163851496334,-0.14675603785743796,-0.005197594294362062,-0.02706766624625878,-0.03965023953325719,-0.15356537857516983,-0.12319409295445194,-0.1244894438560804,-0.02978031952215776,-0.07770581016363654,-0.0867903320113026,-0.09117099764650405,-0.0801344732619409,-0.052297623508547275,-0.029942346242886053,-0.03246056745391268,-0.05848359278357318
